ligand_inchikey,ligand_smiles,drug_names,project_entity_ids,target_chembl_id,gene_symbol,uniprot_accession,target_name,target_class_l1,assay_lane,calibration_status,positive_compounds,negative_compounds,computed_pocket_evidence,pocket_consensus_class,best_method_match_p2rank_rank,best_method_match_fpocket_rank,evidence_compute_route,target_compute_class_zh,class_specific_compute_bundle_zh,wetlab_priority,conplex_score,conplex_rank_within_target,conplex_rank_within_ligand_46,conplex_percentile_within_target,conplex_percentile_within_ligand_46,drugclip_predicted_pocket_cosine_mean,drugclip_predicted_pocket_sixfold_std,drugclip_rank_within_target,drugclip_rank_within_ligand_44,drugclip_percentile_within_target,drugclip_percentile_within_ligand_44,drugclip_formal_eligible,dta_target_percentile_disagreement,dta_ligand_percentile_disagreement,dta_target_top10pct_concordant,dta_bidirectional_top10pct_concordant,sequence_only_fragment_exploratory_top5pct,shortlist_route
FASDKYOPVNHBLU-ZETCQYMHSA-N,CCCN[C@H]1CCc2nc(N)sc2C1,pramipexole,UNII:83619PEU5T,CHEMBL2331042,KCNK18,Q7Z418,Potassium channel subfamily K member 18,Ion channel,ION_CHANNEL_FUNCTIONAL,T5_SPARSE_OR_NONE,0,0,P2_FPOCKET_GEOMETRIC_RESCUE,C4_FPOCKET_RESCUE,2.0,6.0,R4_GEOMETRIC_RESCUE_CONTROL_ACQUISITION,离子通道,开放/关闭/失活状态和孔道口袋ensemble；Boltz-2；膜内离子通道MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.21559727,69.0,14.0,0.9054242,0.71111107,0.20952547,0.054775473,35.0,15.0,0.9527121,0.67441857,True,0.04728794,0.0366925,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
HKHCSWPSUSWGLI-CABCVRRESA-N,c1ccc2cc([C@]34CNC[C@H]3C4)ccc2c1,centanafadine,UNII:D2A6T4UH9C,CHEMBL2331059,DHCR24,Q15392,Delta(24)-sterol reductase,Enzyme,ENZYME_BIOCHEMICAL,T3_MINIMUM_POSITIVE_NEGATIVE,13,240,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,1.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.1691018,68.0,16.0,0.90681505,0.6666666,0.098398834,0.08453169,50.0,17.0,0.9318498,0.627907,True,0.025034726,0.03875965,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
KKGQTZUTZRNORY-UHFFFAOYSA-N,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,fingolimod,UNII:3QN8BYN5QF,CHEMBL2435,PPP2CB,P62714,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,11.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.10303965,26.0,20.0,0.9652295,0.57777774,0.17123361,0.07010467,26.0,18.0,0.9652295,0.60465115,True,0.0,0.02687341,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
RAPZEAPATHNIPO-UHFFFAOYSA-N,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,risperidone,UNII:L6UH7ZF8HC,CHEMBL2435,PPP2CB,P62714,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,11.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.09807316,34.0,19.0,0.95410293,0.6,0.16016601,0.063253514,33.0,11.0,0.95549375,0.76744187,True,0.0013908148,0.16744184,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
XRVDGNKRPOAQTN-FQEVSTJZSA-N,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,ozanimod,UNII:Z80293URPV,CHEMBL2435,PPP2CB,P62714,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,11.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.08824537,47.0,17.0,0.9360223,0.64444447,0.14930703,0.050542466,44.0,13.0,0.9401947,0.7209302,True,0.0041724443,0.07648575,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
DHHVAGZRUROJKS-UHFFFAOYSA-N,CC(C)(N)Cc1ccccc1,phentermine,UNII:C045TQL4WP,CHEMBL2435,PPP2CB,P62714,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,11.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.08698181,51.0,21.0,0.93045896,0.5555556,0.13937692,0.09074122,54.0,6.0,0.9262865,0.88372093,True,0.0041724443,0.32816535,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
UHTHHESEBZOYNR-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,vandetanib,UNII:YO460OQ37K,CHEMBL2435,PPP2CB,P62714,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,11.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.08346345,58.0,4.0,0.9207232,0.93333334,0.13941705,0.06453684,53.0,3.0,0.92767733,0.95348835,True,0.0069541335,0.020155013,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
WXCXUHSOUPDCQV-UHFFFAOYSA-N,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,enzalutamide,UNII:93T0T9GKNU,CHEMBL2435,PPP2CB,P62714,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,Enzyme,ENZYME_BIOCHEMICAL,T5_SPARSE_OR_NONE,0,0,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,11.0,R2_DUAL_POCKET_CONTROL_ACQUISITION,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W3_CONTROL_OR_STRUCTURE_ACQUISITION,0.090448365,46.0,36.0,0.9374131,0.22222221,0.12932925,0.0846587,72.0,4.0,0.90125173,0.9302325,True,0.036161363,0.7080103,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
NKANXQFJJICGDU-QPLCGJKRSA-N,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,tamoxifen,UNII:094ZI81Y45,CHEMBL2778,SLC10A2,Q12908,Ileal sodium/bile acid cotransporter,Transporter,TRANSPORTER_MEMBRANE_FUNCTIONAL,T2_ADEQUATE_POSITIVE_NEGATIVE,145,49,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,5.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,转运体,内向/外向状态和底物通道口袋ensemble；历史对照校准；Boltz-2；膜环境MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.46790433,35.0,4.0,0.9527121,0.93333334,0.18964373,0.05826352,29.0,4.0,0.961057,0.9302325,True,0.008344889,0.0031008124,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
JBIMVDZLSHOPLA-LSCVHKIXSA-N,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,olopatadine,UNII:D27V6190PM,CHEMBL2778,SLC10A2,Q12908,Ileal sodium/bile acid cotransporter,Transporter,TRANSPORTER_MEMBRANE_FUNCTIONAL,T2_ADEQUATE_POSITIVE_NEGATIVE,145,49,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,5.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,转运体,内向/外向状态和底物通道口袋ensemble；历史对照校准；Boltz-2；膜环境MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.49257138,24.0,4.0,0.96801114,0.93333334,0.17341828,0.050398678,41.0,6.0,0.9443672,0.88372093,True,0.02364397,0.049612403,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
VHGCDTVCOLNTBX-QGZVFWFLSA-N,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,atomoxetine,UNII:ASW034S0B8,CHEMBL2778,SLC10A2,Q12908,Ileal sodium/bile acid cotransporter,Transporter,TRANSPORTER_MEMBRANE_FUNCTIONAL,T2_ADEQUATE_POSITIVE_NEGATIVE,145,49,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,5.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,转运体,内向/外向状态和底物通道口袋ensemble；历史对照校准；Boltz-2；膜环境MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.4703324,34.0,4.0,0.95410293,0.93333334,0.15248303,0.070718914,56.0,8.0,0.9235049,0.8372093,True,0.030598044,0.09612405,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
KKGQTZUTZRNORY-UHFFFAOYSA-N,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,fingolimod,UNII:3QN8BYN5QF,CHEMBL2778,SLC10A2,Q12908,Ileal sodium/bile acid cotransporter,Transporter,TRANSPORTER_MEMBRANE_FUNCTIONAL,T2_ADEQUATE_POSITIVE_NEGATIVE,145,49,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,5.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,转运体,内向/外向状态和底物通道口袋ensemble；历史对照校准；Boltz-2；膜环境MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.42763877,59.0,1.0,0.9193324,1.0,0.18677236,0.08946963,31.0,16.0,0.9582754,0.6511628,True,0.038942993,0.3488372,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
XQSPYNMVSIKCOC-NTSWFWBYSA-N,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,emtricitabine,UNII:G70B4ETF4S,CHEMBL2873,MAP3K10,Q02779,Mitogen-activated protein kinase kinase kinase 10,Enzyme,KINASE_BIOCHEMICAL,T3_MINIMUM_POSITIVE_NEGATIVE,10,118,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,6.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.37604594,15.0,15.0,0.98052853,0.6888889,0.36232588,0.1573496,16.0,2.0,0.9791377,0.9767442,True,0.0013908148,0.28785527,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
QCHFTSOMWOSFHM-WPRPVWTQSA-N,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,pilocarpine,UNII:01MI4Q9DI3,CHEMBL2873,MAP3K10,Q02779,Mitogen-activated protein kinase kinase kinase 10,Enzyme,KINASE_BIOCHEMICAL,T3_MINIMUM_POSITIVE_NEGATIVE,10,118,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,6.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.19093433,56.0,17.0,0.9235049,0.64444447,0.2433381,0.15178227,42.0,1.0,0.94297636,1.0,True,0.019471467,0.35555553,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
HBOMLICNUCNMMY-XLPZGREQSA-N,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,zidovudine,UNII:4B9XT59T7S,CHEMBL2873,MAP3K10,Q02779,Mitogen-activated protein kinase kinase kinase 10,Enzyme,KINASE_BIOCHEMICAL,T3_MINIMUM_POSITIVE_NEGATIVE,10,118,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,6.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.16475976,72.0,20.0,0.90125173,0.57777774,0.21056026,0.12054147,55.0,3.0,0.9248957,0.95348835,True,0.02364397,0.3757106,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
FNKQXYHWGSIFBK-RPDRRWSUSA-N,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1,sapropterin,UNII:EGX657432I,CHEMBL2873,MAP3K10,Q02779,Mitogen-activated protein kinase kinase kinase 10,Enzyme,KINASE_BIOCHEMICAL,T3_MINIMUM_POSITIVE_NEGATIVE,10,118,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,6.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.20087175,53.0,13.0,0.92767733,0.73333335,0.3459597,0.0846792,17.0,2.0,0.97774684,0.9767442,True,0.05006951,0.24341083,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
SDUQYLNIPVEERB-QPPQHZFASA-N,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,gemcitabine,UNII:B76N6SBZ8R,CHEMBL2873,MAP3K10,Q02779,Mitogen-activated protein kinase kinase kinase 10,Enzyme,KINASE_BIOCHEMICAL,T3_MINIMUM_POSITIVE_NEGATIVE,10,118,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,6.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.1858599,62.0,20.0,0.91515994,0.57777774,0.3446059,0.1316662,19.0,3.0,0.9749652,0.95348835,True,0.059805274,0.3757106,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
MCGSCOLBFJQGHM-SCZZXKLOSA-N,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,abacavir,UNII:WR2TIP26VS,CHEMBL2873,MAP3K10,Q02779,Mitogen-activated protein kinase kinase kinase 10,Enzyme,KINASE_BIOCHEMICAL,T3_MINIMUM_POSITIVE_NEGATIVE,10,118,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,6.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W2_MINIMUM_CONTROL_AND_POCKET_VALIDATION,0.18005182,66.0,19.0,0.9095967,0.6,0.37701902,0.13489398,12.0,1.0,0.984701,1.0,True,0.075104296,0.39999998,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
BQSJTQLCZDPROO-UHFFFAOYSA-N,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,febuxostat,UNII:101V0R1N2E,CHEMBL3094,MAPKAPK5,Q8IW41,MAP kinase-activated protein kinase 5,Enzyme,KINASE_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,23,359,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,3.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.209458,55.0,5.0,0.9248957,0.9111111,0.20217486,0.10575896,62.0,8.0,0.91515994,0.8372093,True,0.009735763,0.07390183,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
HMABYWSNWIZPAG-UHFFFAOYSA-N,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,rucaparib,UNII:8237F3U7EH,CHEMBL3094,MAPKAPK5,Q8IW41,MAP kinase-activated protein kinase 5,Enzyme,KINASE_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,23,359,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,3.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.47121572,7.0,9.0,0.99165505,0.82222223,0.2663785,0.0338936,20.0,1.0,0.9735744,1.0,True,0.018080652,0.17777777,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
CJOFXWAVKWHTFT-XSFVSMFZSA-N,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,fluvoxamine,UNII:O4L1XPO44W,CHEMBL3094,MAPKAPK5,Q8IW41,MAP kinase-activated protein kinase 5,Enzyme,KINASE_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,23,359,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,3.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,激酶,预测ATP/变构口袋ensemble；历史正负对照校准GNINA；Boltz-2多seed；通过门控后短程MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.17960764,69.0,17.0,0.9054242,0.64444447,0.2536371,0.13376625,26.0,3.0,0.9652295,0.95348835,True,0.059805334,0.30904388,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
FASDKYOPVNHBLU-ZETCQYMHSA-N,CCCN[C@H]1CCc2nc(N)sc2C1,pramipexole,UNII:83619PEU5T,CHEMBL3145,PIK3CB,P42338,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",Enzyme,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1283,237,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,4.0,93.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.16301909,50.0,26.0,0.9318498,0.44444442,0.23099077,0.11631696,52.0,12.0,0.92906815,0.74418604,True,0.0027816296,0.29974163,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
GXXLUDOKHXEFBQ-YJFSRANCSA-N,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,tebipenem pivoxil,UNII:95AK1A52I8,CHEMBL3145,PIK3CB,P42338,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",Enzyme,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1283,237,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,4.0,93.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.13116391,70.0,12.0,0.90403336,0.75555557,0.2271506,0.05318616,56.0,5.0,0.9235049,0.90697676,True,0.019471526,0.15142119,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
CSKDFZIMJXRJGH-VWLPUNTISA-N,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,tecovirimat,UNII:F925RR824R,CHEMBL3145,PIK3CB,P42338,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",Enzyme,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1283,237,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,4.0,93.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.29739836,14.0,16.0,0.98191935,0.6666666,0.27464762,0.03743393,31.0,6.0,0.9582754,0.88372093,True,0.02364397,0.21705431,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
MCGSCOLBFJQGHM-SCZZXKLOSA-N,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,abacavir,UNII:WR2TIP26VS,CHEMBL3145,PIK3CB,P42338,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",Enzyme,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1283,237,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,4.0,93.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.14515656,62.0,24.0,0.91515994,0.48888886,0.35885382,0.06410221,10.0,2.0,0.9874826,0.9767442,True,0.07232267,0.48785532,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
WSNODXPBBALQOF-VEJSHDCNSA-N,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,tafluprost,UNII:1O6WQ6T7G3,CHEMBL3238,CPT2,P23786,"Carnitine O-palmitoyltransferase 2, mitochondrial",Enzyme,ENZYME_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,34,156,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,42.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.22553436,42.0,7.0,0.94297636,0.8666667,0.4053916,0.12923336,8.0,2.0,0.99026424,0.9767442,True,0.04728788,0.1100775,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
VWUXBMIQPBEWFH-WCCTWKNTSA-N,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,fulvestrant,UNII:22X328QOC4,CHEMBL3238,CPT2,P23786,"Carnitine O-palmitoyltransferase 2, mitochondrial",Enzyme,ENZYME_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,34,156,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,42.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.4936087,1.0,3.0,1.0,0.95555556,0.28743514,0.16042283,36.0,3.0,0.9513213,0.95348835,True,0.048678696,0.0020672083,True,True,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
MEJLVLMAJJRLCR-GCCNXGTGSA-N,C/C=C1\NC(=O)[C@@H](CS)NC(=O)[C@@H](C(C)C)NC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](C(C)C)NC1=O,romidepsin,UNII:CX3T89XQBK,CHEMBL3238,CPT2,P23786,"Carnitine O-palmitoyltransferase 2, mitochondrial",Enzyme,ENZYME_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,34,156,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,1.0,42.0,R1_DUAL_POCKET_WITH_MEASURED_CONTROLS,非激酶酶,辅因子/金属感知预测口袋ensemble；历史正负对照GNINA；Boltz-2多seed；标准或专项MD,W1_IMMEDIATE_CONTROL_AND_BINDING_PANEL,0.17797017,72.0,20.0,0.90125173,0.57777774,0.3249863,0.08604023,24.0,2.0,0.96801114,0.9767442,True,0.06675941,0.39896643,True,False,False,TWO_MODEL_TARGET_TOP10PCT_PREDICTED_POCKET
