arm,variant,seed,panel,scope,pairs,positive,negative,prevalence,auroc,ap,brier,precision,recall,false_positive_rate,threshold,mean_probability,top1pct_n,top1pct_precision,top1pct_enrichment,top5pct_n,top5pct_precision,top5pct_enrichment,top10pct_n,top10pct_precision,top10pct_enrichment
kdki_inactive,rotate150,20260921,AFFINITY_KD_KI,raw_source_assay_disjoint,3485,2448,1037,0.7024390243902439,0.6659461840023698,0.818327024693257,0.2640332099828131,0.7908872901678657,0.6736111111111112,0.420443587270974,0.4902776157768844,0.5651039789982643,35,0.9142857142857143,1.3015873015873016,175,0.8514285714285714,1.2121031746031747,349,0.8767908309455588,1.2482091690544415
kdki_inactive,rotate150,20260921,ACTIVITY_IC50,raw_source_assay_disjoint,70620,53437,17183,0.7566836590201076,0.6719095727606137,0.8489555957617073,0.22072012665305737,0.8137058308186508,0.7821546868274791,0.5568876214863527,0.4902776157768844,0.6759151678386769,707,0.9052333804809052,1.1963168091315293,3531,0.8991787029170206,1.18831521230608,7062,0.8908241291418861,1.1772741733255985
kdki_inactive,rotate150,20260921,ACTIVITY_EC50,raw_source_assay_disjoint,8644,5962,2682,0.6897269782508099,0.6451333526453019,0.7862366800548712,0.25957569749825077,0.7569395017793594,0.7135189533713518,0.5093214019388516,0.4902776157768844,0.6099722196401021,87,0.8505747126436781,1.233204933930217,433,0.8683602771362586,1.2589913176058065,865,0.8393063583815029,1.2168675212763689
kdki_inactive,rotate150,20260921,ALL_ENDPOINT_UNION,raw_source_assay_disjoint,82109,61020,21089,0.7431584844535922,0.6672119326842231,0.8386747046994099,0.22911333780155035,0.8016735973822346,0.7708784005244183,0.5518042581440561,0.4902776157768844,0.6648039230452885,822,0.9087591240875912,1.2228335450624062,4106,0.8977106673161227,1.207966653272034,8211,0.8852758494702229,1.1912342629326536
kdki_inactive,rotate150,20260921,EXPLICIT_INACTIVE,raw_source_assay_disjoint,521,0,521,0.0,,,0.6037723911532924,0.0,,0.8387715930902111,0.4902776157768844,0.7344517913823965,6,0.0,,27,0.0,,53,0.0,
kdki_inactive,rotate150,20260921,AFFINITY_KD_KI,raw_source_assay_and_document_disjoint,488,324,164,0.6639344262295082,0.8592950165612767,0.901277328942008,0.13100714115136644,0.8433048433048433,0.9135802469135802,0.3353658536585366,0.4902776157768844,0.6766946520503672,5,1.0,1.5061728395061729,25,1.0,1.5061728395061729,49,0.8979591836734694,1.3524817334341144
kdki_inactive,rotate150,20260921,ACTIVITY_IC50,raw_source_assay_and_document_disjoint,994,508,486,0.5110663983903421,0.6838404458701922,0.7348419276110253,0.28253380167626985,0.5872274143302181,0.7421259842519685,0.5452674897119342,0.4902776157768844,0.6100346366996676,10,1.0,1.9566929133858266,50,0.98,1.91755905511811,100,0.95,1.8588582677165353
kdki_inactive,rotate150,20260921,ACTIVITY_EC50,raw_source_assay_and_document_disjoint,188,166,22,0.8829787234042553,0.7588992332968236,0.9242341940594083,0.09789900552108981,0.9493670886075949,0.9036144578313253,0.36363636363636365,0.4902776157768844,0.7616223839527749,2,0.5,0.5662650602409639,10,0.9,1.0192771084337349,19,0.8947368421052632,1.0133164235890932
kdki_inactive,rotate150,20260921,ALL_ENDPOINT_UNION,raw_source_assay_and_document_disjoint,1930,934,996,0.48393782383419687,0.6971617734320579,0.7151125909478104,0.29423922587427404,0.5506512301013025,0.8147751605995718,0.6234939759036144,0.4902776157768844,0.6603610932383049,20,1.0,2.0663811563169165,97,0.9896907216494846,2.0450782577981856,193,0.8808290155440415,1.8201284796573878
kdki_inactive,rotate150,20260921,EXPLICIT_INACTIVE,raw_source_assay_and_document_disjoint,362,0,362,0.0,,,0.6136120815751304,0.0,,0.8701657458563536,0.4902776157768844,0.7535289144194917,4,0.0,,19,0.0,,37,0.0,
kdki_inactive,regression,20260921,AFFINITY_KD_KI,raw_source_assay_disjoint,3485,2448,1037,0.7024390243902439,0.695563772760792,0.8411255878019956,0.25834770791484807,0.8107957707289928,0.5951797385620915,0.32786885245901637,0.45417830483641014,0.5094700263356162,35,0.8857142857142857,1.2609126984126984,175,0.9428571428571428,1.3422619047619049,349,0.9398280802292264,1.3379496975485514
kdki_inactive,regression,20260921,ACTIVITY_IC50,raw_source_assay_disjoint,70620,53437,17183,0.7566836590201076,0.7049801144669,0.865814535742714,0.19457074157586243,0.8195960193851504,0.8291820274341748,0.5675958796484898,0.45417830483641014,0.6784918065932987,707,0.9236209335219236,1.2206169943170135,3531,0.9144718210138771,1.208525927727979,7062,0.9109317473803455,1.203847521380317
kdki_inactive,regression,20260921,ACTIVITY_EC50,raw_source_assay_disjoint,8644,5962,2682,0.6897269782508099,0.659437967930625,0.792743810239845,0.2484386953050572,0.7620056497175142,0.7239181482723918,0.5026099925428784,0.45417830483641014,0.5896218804321918,87,0.7586206896551724,1.0998854816134367,433,0.8406466512702079,1.218810743639664,865,0.8554913294797688,1.2403332861494667
kdki_inactive,regression,20260921,ALL_ENDPOINT_UNION,raw_source_assay_disjoint,82109,61020,21089,0.7431584844535922,0.6950922623678248,0.852837521014625,0.20574489446094132,0.8081539870478184,0.8098492297607341,0.5562615581582816,0.45417830483641014,0.6631575143266318,822,0.9087591240875912,1.2228335450624062,4106,0.9042864101315149,1.216815025393126,8211,0.9048836926074778,1.2176187334694755
kdki_inactive,regression,20260921,EXPLICIT_INACTIVE,raw_source_assay_disjoint,521,0,521,0.0,,,0.6739978793058443,0.0,,0.8771593090211133,0.45417830483641014,0.7792861130581936,6,0.0,,27,0.0,,53,0.0,
kdki_inactive,regression,20260921,AFFINITY_KD_KI,raw_source_assay_and_document_disjoint,488,324,164,0.6639344262295082,0.8700127973501958,0.8943548332309906,0.12637591248561894,0.8465909090909091,0.9197530864197531,0.32926829268292684,0.45417830483641014,0.6523976541681551,5,0.8,1.2049382716049384,25,0.8,1.2049382716049384,49,0.8979591836734694,1.3524817334341144
kdki_inactive,regression,20260921,ACTIVITY_IC50,raw_source_assay_and_document_disjoint,994,508,486,0.5110663983903421,0.6899484786623894,0.7341835145172543,0.25769548602075304,0.5865671641791045,0.7736220472440944,0.5699588477366255,0.45417830483641014,0.6031662760624733,10,0.9,1.7610236220472442,50,0.92,1.8001574803149607,100,0.91,1.7805905511811024
kdki_inactive,regression,20260921,ACTIVITY_EC50,raw_source_assay_and_document_disjoint,188,166,22,0.8829787234042553,0.8232475355969332,0.9625264518580571,0.08902198504762589,0.9506172839506173,0.927710843373494,0.36363636363636365,0.45417830483641014,0.7814840108869557,2,1.0,1.1325301204819278,10,1.0,1.1325301204819278,19,0.9473684210526315,1.0729232720355104
kdki_inactive,regression,20260921,ALL_ENDPOINT_UNION,raw_source_assay_and_document_disjoint,1930,934,996,0.48393782383419687,0.6466696550656588,0.6333536655094363,0.2981452475072081,0.5468531468531469,0.8372591006423983,0.6506024096385542,0.45417830483641014,0.6638928997103569,20,0.9,1.859743040685225,97,0.8350515463917526,1.7255347800172192,193,0.7668393782383419,1.5845824411134903
