排名,审计ID,推荐层级,老药新用类型,药物,原适应症领域,原领域英文,候选靶点,拟新用细分病种,拟新用病种英文,拟新用病种大类,优先级分数,ConPLEx分数,药物内靶点排名,OpenTargets病种分数,实验类型,风险等级,文献状态,PubMed总窗计数,上市后PubMed计数,PubMed总窗PMID,上市后PMID,是否同原适应症领域,是否同已知靶点家族
494,strict895_0604,二级复核,同领域新靶点/新病种探索,Enzalutamide,肿瘤,Oncology,TOP2A,小细胞肺癌,small cell lung carcinoma,实体瘤,39.20815416269915,0.46063435,56,0.5797874590829253,酶/表观遗传生化,中高,上市后文献有新靶点线索,1,1,33091733,33091733,是,否
495,strict895_0583,二级复核,跨大领域老药新用,Rolapitant Hydrochloride,胃肠/消化,Gastroenterology,AKT1,乳腺癌,breast carcinoma,实体瘤,39.184559192884606,0.22399658,60,0.6250986130170937,激酶生化/细胞,中高,PubMed pair审计未见明确报道,0,0,,,否,否
496,strict895_0260,二级复核,跨大领域老药新用,Rolapitant Hydrochloride,胃肠/消化,Gastroenterology,MAP2K1,黑色素瘤,melanoma,实体瘤,39.099605607401244,0.23544537,38,0.7309105929215368,激酶生化/细胞,high,PubMed pair审计未见明确报道,0,0,,,否,否
497,strict895_0300,二级复核,跨领域但同靶点家族扩展,Obeticholic Acid,其他,Other,ESR2,乳腺癌,breast carcinoma,实体瘤,39.04567945529092,0.4996277,6,0.4916912646795965,核受体/转录因子 reporter,中高,PubMed pair审计未见明确报道,0,0,,,否,是
498,strict895_0302,二级复核,同领域新靶点/新病种探索,Enzalutamide,肿瘤,Oncology,BMPR1A,乳腺癌,breast carcinoma,实体瘤,38.87799573657787,0.463938,46,0.2915950697738313,酶/表观遗传生化,中高,PubMed pair审计未见明确报道,0,0,,,是,否
499,strict895_0614,二级复核,同领域新靶点/新病种探索,Enzalutamide,肿瘤,Oncology,JAK3,乳腺癌,breast carcinoma,实体瘤,38.847421739335104,0.4458379,69,0.2833327291556342,激酶生化/细胞,中高,PubMed pair审计未见明确报道,0,0,,,是,否
500,strict895_0180,二级复核,跨大领域老药新用,Acyclovir,感染性疾病,Infectious Disease,FGFR4,乳腺癌,breast carcinoma,实体瘤,38.71161490396365,0.20729196,14,0.5498365972131993,酶/表观遗传生化,medium,PubMed pair审计未见明确报道,0,0,,,否,否
501,strict895_0296,二级复核,同领域新靶点/新病种探索,Apalutamide,肿瘤,Oncology,MAP2K2,乳腺癌,breast carcinoma,实体瘤,38.66667251136566,0.44119787,26,0.284923196060696,激酶生化/细胞,中高,PubMed pair审计未见明确报道,0,0,,,是,否
502,strict895_0351,二级复核,跨大领域老药新用,Abacavir Sulfate,感染性疾病,Infectious Disease,CDK6,乳腺癌,breast carcinoma,实体瘤,38.544218575592524,0.21740045,29,0.6103198922485568,激酶生化/细胞,中高,PubMed pair审计未见明确报道,0,0,,,否,否
503,strict895_0116,二级复核,同领域新靶点/新病种探索,Netupitant,肿瘤,Oncology,CDK4,乳腺癌,breast cancer,实体瘤,38.497644717383785,0.3351373,19,0.6307216615133534,激酶生化/细胞,high,PubMed pair审计未见明确报道,0,0,,,是,否
504,strict895_0290,二级复核,同领域新靶点/新病种探索,Apalutamide,肿瘤,Oncology,BMPR1A,乳腺癌,breast carcinoma,实体瘤,38.383134003244535,0.45333382,5,0.2915950697738313,酶/表观遗传生化,中高,PubMed pair审计未见明确报道,0,0,,,是,否
505,strict895_0140,二级复核,跨大领域老药新用,Mifepristone,内分泌/代谢,Endocrinology/Metabolic,RAF1,银屑病,psoriasis,皮肤/免疫,38.26365621371577,0.44029492,43,0.0022174791281082,激酶生化/细胞,medium,PubMed pair审计未见明确报道,0,0,,,否,否
506,strict895_0623,二级复核,跨大领域老药新用,Ledipasvir,感染性疾病,Infectious Disease,RAF1,急性髓系白血病,acute myeloid leukemia,血液肿瘤/血液病,38.17389892147068,0.2826641,95,0.4584995965098081,激酶生化/细胞,中高,PubMed pair审计未见明确报道,0,0,,,否,否
507,strict895_0620,二级复核,跨大领域老药新用,Rolapitant Hydrochloride,胃肠/消化,Gastroenterology,AKT2,乳腺癌,breast cancer,实体瘤,38.0859494676277,0.22549902,56,0.5731553422649348,激酶生化/细胞,中高,PubMed pair审计未见明确报道,0,0,,,否,否
508,strict895_0647,二级复核,同领域新靶点/新病种探索,Enzalutamide,肿瘤,Oncology,CDK6,乳腺癌,breast carcinoma,实体瘤,38.0493042422592,0.463938,49,0.6103198922485568,激酶生化/细胞,high,上市后文献有新靶点线索,8,8,41167216;39261236;35780240,41167216;39261236;35780240,是,否
509,strict895_0316,二级复核,跨大领域老药新用,Rolapitant Hydrochloride,胃肠/消化,Gastroenterology,TOP2A,小细胞肺癌,small cell lung carcinoma,实体瘤,38.047404029365815,0.24290399,21,0.5797874590829253,酶/表观遗传生化,中高,PubMed pair审计未见明确报道,0,0,,,否,否
510,strict895_0336,二级复核,同领域新靶点/新病种探索,Dexmethylphenidate Hydrochloride,神经/精神,Neurology/Psychiatry,GABRA1,双相障碍,bipolar disorder,免疫/炎症,38.0221250038952,0.47197148,13,0.4146721157286756,离子通道功能,中高,PubMed pair审计未见明确报道,0,0,,,是,否
511,strict895_0603,二级复核,同领域新靶点/新病种探索,Enzalutamide,肿瘤,Oncology,NTRK2,乳腺癌,breast carcinoma,实体瘤,37.99943197830001,0.4365579,78,0.3093361471837043,酶/表观遗传生化,中高,PubMed pair审计未见明确报道,0,0,,,是,否
512,strict895_0338,二级复核,跨大领域老药新用,Netupitant,肿瘤,Oncology,GRIA2,癫痫,epilepsy,神经/精神,37.9467433464208,0.31007883,53,0.6137658346557394,离子通道功能,中高,PubMed pair审计未见明确报道,0,0,,,否,否
513,strict895_0211,二级复核,跨大领域老药新用,Acyclovir,感染性疾病,Infectious Disease,TYK2,银屑病,psoriasis,皮肤/免疫,37.81384007650741,0.21205647,5,0.7222757693262555,激酶生化/细胞,high,PubMed pair审计未见明确报道,0,0,,,否,否
514,strict895_0557,二级复核,同领域同靶点家族扩展,Entrectinib,肿瘤,Oncology,IGF1R,肝细胞癌,hepatocellular carcinoma,实体瘤,37.72059873880392,0.3309019,6,0.2049708180209151,酶/表观遗传生化,中高,上市后文献有新靶点线索,4,2,35163586;31871269;28751539,35163586;31871269,是,是
515,strict895_0313,二级复核,同领域新靶点/新病种探索,Apalutamide,肿瘤,Oncology,NTRK2,乳腺癌,breast carcinoma,实体瘤,37.533775178300004,0.42657954,37,0.3093361471837043,酶/表观遗传生化,中高,PubMed pair审计未见明确报道,0,0,,,是,否
516,strict895_0396,二级复核,同领域同靶点家族扩展,Ribociclib Succinate,肿瘤,Oncology,LYN,乳腺癌,breast cancer,实体瘤,36.96114314108978,0.48132643,10,0.4370033959002865,激酶生化/细胞,high,PubMed pair审计未见明确报道,0,0,,,是,是
517,strict895_0255,二级复核,跨大领域老药新用,Brincidofovir,感染性疾病,Infectious Disease,SLC6A1,精神分裂症,schizophrenia,神经/精神,36.796846574410985,0.46790177,8,0.2797672877515993,转运体摄取/外排,high,PubMed pair审计未见明确报道,0,0,,,否,否
518,strict895_0766,二级复核,跨领域但同靶点家族扩展,Nitisinone,肿瘤,Oncology,PTPN11,急性髓系白血病,acute myeloid leukemia,血液肿瘤/血液病,36.6495254714397,0.3322682,97,0.6434226431750978,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,是
519,strict895_0063,二级复核,跨大领域老药新用,Mifepristone,内分泌/代谢,Endocrinology/Metabolic,PTGS1,黑色素瘤,melanoma,实体瘤,36.63622649448754,0.5056671,16,0.117165621977224,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,否
520,strict895_0487,二级复核,同领域同靶点家族扩展,Cabozantinib S-Malate,肿瘤,Oncology,PDGFRB,乳腺癌,breast cancer,实体瘤,36.63089713024608,0.64310324,6,0.4280398724553814,酶/表观遗传生化,高,PubMed pair审计未见明确报道,0,0,,,是,是
521,strict895_0324,二级复核,跨大领域老药新用,Abacavir Sulfate,感染性疾病,Infectious Disease,TOP2A,小细胞肺癌,small cell lung carcinoma,实体瘤,36.62178916269915,0.2123551,44,0.5797874590829253,酶/表观遗传生化,中高,PubMed pair审计未见明确报道,0,0,,,否,否
522,strict895_0622,二级复核,同领域新靶点/新病种探索,Apalutamide,肿瘤,Oncology,FGFR1,乳腺癌,breast carcinoma,实体瘤,36.567629438612926,0.39365652,68,0.334681118753167,酶/表观遗传生化,中高,PubMed pair审计未见明确报道,0,0,,,是,否
523,strict895_0707,二级复核,跨大领域老药新用,Avibactam Sodium,感染性疾病,Infectious Disease,SLC12A3,慢性肾病,chronic kidney disease,肾脏,36.47982175484699,0.29972172,59,0.6144951772524586,转运体摄取/外排,high,PubMed pair审计未见明确报道,0,0,,,否,否
524,strict895_0075,二级复核,跨大领域老药新用,Atazanavir Sulfate,感染性疾病,Infectious Disease,PTGS1,前列腺癌,prostate cancer,实体瘤,36.437762169217855,0.3729526,24,0.3718507038170898,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,否
525,strict895_0840,二级复核,跨领域但同靶点家族扩展,Ribociclib Succinate,肿瘤,Oncology,EPHB4,心律失常,cardiac arrhythmia,心血管,36.28927569320096,0.5005952,8,0.2795233641422652,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,是
526,strict895_0447,二级复核,同领域同靶点家族扩展,Afatinib Dimaleate,肿瘤,Oncology,CSF1R,乳腺癌,breast cancer,实体瘤,36.16199834596356,0.49838972,7,0.4105397664872695,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,是,是
527,strict895_0284,二级复核,跨大领域老药新用,Regadenoson,心血管,Cardiovascular,GABRB3,癫痫,epilepsy,神经/精神,36.15257895671087,0.22512713,49,0.7102213136315941,离子通道功能,中高,PubMed pair审计未见明确报道,0,0,,,否,否
528,strict895_0596,二级复核,同领域新靶点/新病种探索,Bicalutamide,肿瘤,Oncology,MAP2K1,肝细胞癌,hepatocellular carcinoma,实体瘤,36.099771985340055,0.5300459,42,0.315545421570669,激酶生化/细胞,中高,上市后文献有新靶点线索,1,1,19357132,19357132,是,否
529,strict895_0212,二级复核,跨大领域老药新用,Obeticholic Acid,其他,Other,FTO,心律失常,cardiac arrhythmia,心血管,36.012055232586114,0.3689186,44,0.3612972103371606,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,否
530,strict895_0215,二级复核,跨大领域老药新用,Fludarabine Phosphate,肿瘤,Oncology,TYR,黑色素瘤,melanoma,实体瘤,35.683105801741675,0.39697868,64,0.5551452178551856,酶/表观遗传生化,high,上市后文献有新靶点线索,4,3,38945552;37933638;17072862,38945552;37933638;17072862,否,否
531,strict895_0357,二级复核,跨大领域老药新用,Fludarabine Phosphate,肿瘤,Oncology,TYRP1,黑色素瘤,melanoma,实体瘤,35.63147715921225,0.4101378,54,0.1255576218909147,酶/表观遗传生化,中高,PubMed pair审计未见明确报道,0,0,,,否,否
532,strict895_0755,二级复核,跨大领域老药新用,Zidovudine,感染性疾病,Infectious Disease,PTPN11,急性髓系白血病,acute myeloid leukemia,血液肿瘤/血液病,35.580974338106365,0.22365639,87,0.6434226431750978,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,否
533,strict895_0388,二级复核,同领域同靶点家族扩展,Ribociclib Succinate,肿瘤,Oncology,LCK,急性髓系白血病,acute myeloid leukemia,血液肿瘤/血液病,35.50005669539401,0.4783138,11,0.3783146383138076,激酶生化/细胞,high,PubMed pair审计未见明确报道,0,0,,,是,是
534,strict895_0513,二级复核,同领域新靶点/新病种探索,Trospium Chloride,神经/精神,Neurology/Psychiatry,SLC6A1,精神分裂症,schizophrenia,神经/精神,35.294763974410984,0.5186767,26,0.2797672877515993,转运体摄取/外排,高,PubMed pair审计未见明确报道,0,0,,,是,否
535,strict895_0443,二级复核,同领域同靶点家族扩展,Larotrectinib Sulfate,肿瘤,Oncology,MAP2K1,肝细胞癌,hepatocellular carcinoma,实体瘤,34.97406411867338,0.49730626,31,0.315545421570669,激酶生化/细胞,high,PubMed pair审计未见明确报道,0,0,,,是,是
536,strict895_0311,二级复核,同领域新靶点/新病种探索,Bicalutamide,肿瘤,Oncology,NTRK2,乳腺癌,breast carcinoma,实体瘤,34.96006331163335,0.56271917,11,0.3093361471837043,酶/表观遗传生化,中高,上市前或窗口外报道,1,0,17596848,,是,否
537,strict895_0645,二级复核,同领域同靶点家族扩展,Ribociclib Succinate,肿瘤,Oncology,RET,非小细胞肺癌,non-small cell lung carcinoma,实体瘤,34.93476972427039,0.3084128,40,0.7055780321897952,激酶生化/细胞,high,PubMed pair审计未见明确报道,0,0,,,是,是
538,strict895_0232,二级复核,跨大领域老药新用,Ozanimod Hydrochloride,神经/精神,Neurology/Psychiatry,RARG,银屑病,psoriasis,皮肤/免疫,34.88390407345414,0.341223,31,0.5908221069683322,核受体/转录因子 reporter,high,PubMed pair审计未见明确报道,0,0,,,否,否
539,strict895_0448,二级复核,跨大领域老药新用,Darunavir And Cobicistat,感染性疾病,Infectious Disease,SLC34A2,肺鳞癌,squamous cell lung carcinoma,实体瘤,34.846983677136194,0.44692403,69,0.3699494345393864,转运体摄取/外排,high,PubMed pair审计未见明确报道,0,0,,,否,否
540,strict895_0364,二级复核,跨领域但同靶点家族扩展,Dexamethasone,内分泌/代谢,Endocrinology/Metabolic,AR,前列腺癌,prostate carcinoma,实体瘤,34.7706978092565,0.4832843,4,0.7355895026336221,核受体/转录因子 reporter,high,上市后文献有新靶点线索,258,183,42189946;42055243;41839584,42189946;42055243;41839584,否,是
541,strict895_0375,二级复核,跨大领域老药新用,Acyclovir,感染性疾病,Infectious Disease,PTPN11,急性髓系白血病,acute myeloid leukemia,血液肿瘤/血液病,34.58573673810636,0.20232987,22,0.6434226431750978,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,否
542,strict895_0327,二级复核,同领域新靶点/新病种探索,Cyclobenzaprine Hydrochloride,神经/精神,Neurology/Psychiatry,SCN8A,精神分裂症,schizophrenia,神经/精神,34.57087752375197,0.40719694,12,0.3956305329074948,离子通道功能,中高,PubMed pair审计未见明确报道,0,0,,,是,否
543,strict895_0305,二级复核,同领域新靶点/新病种探索,Netupitant,肿瘤,Oncology,NTRK2,乳腺癌,breast carcinoma,实体瘤,34.519282578300015,0.36198327,7,0.3093361471837043,酶/表观遗传生化,中高,PubMed pair审计未见明确报道,0,0,,,是,否
544,strict895_0550,二级复核,同领域新靶点/新病种探索,Enzalutamide,肿瘤,Oncology,CASP8,乳腺癌,breast carcinoma,实体瘤,34.44599969201771,0.47026193,37,0.3481678352007872,酶/表观遗传生化,中高,上市后文献有新靶点线索,4,4,41953621;36235203;34482382,41953621;36235203;34482382,是,否
545,strict895_0681,二级复核,跨大领域老药新用,Fulvestrant,肿瘤,Oncology,GGCX,银屑病,psoriasis,皮肤/免疫,34.417302890525534,0.4965951,41,0.0256088099492829,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,否
546,strict895_0483,二级复核,跨大领域老药新用,Hydroxychloroquine Sulfate,肿瘤,Oncology,BRAF,黑色素瘤,melanoma,实体瘤,34.31263253333333,0.22812784,30,0.819548256089721,激酶生化/细胞,高,上市后文献有新靶点线索,14,5,41170188;38497492;35663773,41170188;38497492;35377866,否,否
547,strict895_0580,二级复核,跨大领域老药新用,Doravirine,未知,,CASP8,乳腺癌,breast carcinoma,实体瘤,34.24745695868438,0.2731503,98,0.3481678352007872,酶/表观遗传生化,中高,PubMed pair审计未见明确报道,0,0,,,否,否
548,strict895_0515,二级复核,同领域新靶点/新病种探索,Sonidegib Phosphate,肿瘤,Oncology,KCND3,心律失常,cardiac arrhythmia,心血管,34.20675647299102,0.38817218,19,0.5522394699107118,离子通道功能,高,PubMed pair审计未见明确报道,0,0,,,是,否
549,strict895_0274,二级复核,跨大领域老药新用,Arformoterol Tartrate,呼吸,Respiratory,SCN5A,心律失常,cardiac arrhythmia,心血管,34.200221285759994,0.23230635,4,0.7863374052930366,离子通道功能,中高,PubMed pair审计未见明确报道,0,0,,,否,否
550,strict895_0662,二级复核,同领域同靶点家族扩展,Palbociclib,肿瘤,Oncology,FGFR2,乳腺癌,breast carcinoma,实体瘤,34.09466488524808,0.43483475,68,0.7171426615665811,酶/表观遗传生化,high,上市后文献有新靶点线索,6,6,38645422;38427931;34885073,38645422;38427931;34885073,是,是
551,strict895_0152,二级复核,跨大领域老药新用,Acyclovir,感染性疾病,Infectious Disease,JAK1,浆细胞骨髓瘤,plasma cell myeloma,血液肿瘤/血液病,34.08313224398857,0.20349762,19,0.3075515545476405,激酶生化/细胞,medium,PubMed pair审计未见明确报道,0,0,,,否,否
552,strict895_0523,二级复核,同领域同靶点家族扩展,Palbociclib,肿瘤,Oncology,TOP2A,小细胞肺癌,small cell lung carcinoma,实体瘤,34.04521782936582,0.5096041,18,0.5797874590829253,酶/表观遗传生化,高,上市后文献有新靶点线索,1,1,32373071,32373071,是,是
553,strict895_0134,二级复核,跨大领域老药新用,Ozanimod Hydrochloride,神经/精神,Neurology/Psychiatry,RAF1,银屑病,psoriasis,皮肤/免疫,33.960805680382435,0.34809098,28,0.0022174791281082,激酶生化/细胞,medium,PubMed pair审计未见明确报道,0,0,,,否,否
554,strict895_0669,二级复核,同领域同靶点家族扩展,Larotrectinib Sulfate,肿瘤,Oncology,FGFR2,乳腺癌,breast carcinoma,实体瘤,33.951331485248076,0.43176332,71,0.7171426615665811,酶/表观遗传生化,high,上市后文献有新靶点线索,7,7,39514550;37760415;36535760,39514550;37760415;36535760,是,是
