ligand_inchikey,drug_names,project_entity_ids,active_target_count,experimental_pocket_targets,recovered_no_experimental_pocket_targets,chembl37_moa_pairs,strict_positive_pairs,conflicting_pairs,grey_negative_inactive_pairs,nonstrict_activity_only_pairs,local_unreported_pairs,physical_pairs_completed,stable_physical_pairs,local_unreported_physical_support_pairs,local_unreported_stable_pairs,top_local_unreported_target,top_local_unreported_target_chembl_id,top_local_unreported_evidence_stage,drug_centric_program_rank,pair_count_d0_chembl37_recorded,pair_count_d1_external_rediscovery_control,pair_count_d2_local_unreported_stable_awaiting_literature_audit,pair_count_d3_external_non_support_hold,pair_count_d4_local_unreported_physical_not_stable,pair_count_d5_local_unreported_dta_only,pair_count_d6_target_gate_hold,pair_count_d7_literature_selectivity_risk,top_v6_literature_audit_target,top_v6_literature_audit_target_chembl_id,top_v6_literature_audit_pair_id,pair_count_v7_d0_chembl37_recorded,pair_count_v7_d1_external_rediscovery_control,pair_count_v7_d3_external_non_support_hold,pair_count_v7_d4_local_unreported_physical_not_stable,pair_count_v7_d5_local_unreported_dta_only,pair_count_v7_d6_target_gate_hold,pair_count_v7_d7_literature_selectivity_risk,pair_count_v7_v7_d0_structured_external_rediscovery,pair_count_v7_v7_d1_literature_direct_rediscovery,pair_count_v7_v7_d2_direct_enzyme_context_not_classic_target,pair_count_v7_v7_d3_kirhub_biochemical_rediscovery,pair_count_v7_v7_d4_external_assay_non_support_or_weak,pair_count_v7_v7_d5_computational_precedent_only,pair_count_v7_v7_d6_unvalidated_confounder_or_hotspot_risk,pair_count_v7_v7_d7_unvalidated_cleaner_hypothesis,top_relation_ranker_gene_v7,top_relation_ranker_target_chembl_id_v7,top_relation_ranker_rank_v7,top_relation_ranker_score_v7,top_new_target_ranker_gene_v7,top_new_target_ranker_target_chembl_id_v7,top_new_target_ranker_rank_v7,top_new_target_ranker_score_v7,kirhub_wt_pairs_tested_v7,kirhub_wt_strong_pairs_v7,common_hotspot_active_measurements_v7,common_hotspot_active_target_pairs_v7,prospective_unvalidated_case_count_v7,database_gap_rediscovery_control_count_v7,top_advanced_overall_gene_v8,top_advanced_overall_target_chembl_id_v8,top_advanced_overall_rank_v8,top_advanced_overall_score_v8,top_advanced_overall_applicability_domain_v8,top_advanced_unreported_gene_v8,top_advanced_unreported_target_chembl_id_v8,top_advanced_unreported_rank_v8,top_advanced_unreported_score_v8,top_advanced_unreported_applicability_domain_v8,v8_graph_seed_target_count,v8_external_pairs,v8_external_strict_pairs,v8_external_strict_positives,v8_mutation_application_pairs,v8_prospective_unvalidated_cases,v8_database_gap_rediscovery_controls,top_robust_coverage_gene_v9,top_robust_coverage_target_v9,top_robust_coverage_rank_v9,top_robust_coverage_score_v9,top_internal_positive_incidence_v9,v9_robust_coverage_top20_targets,v9_bindingdb_strict_positive_pairs,v9_integrated_prospective_cases,v9_structural_overrides,v10_top_seeded_gene,v10_top_seeded_target_chembl_id,v10_top_seeded_rank_185,v10_top_seeded_score,v10_top_unseeded_gene,v10_top_unseeded_target_chembl_id,v10_top_unseeded_rank_199,v10_top_unseeded_score,v10_seeded_primary_top20_targets,v10_unseeded_exploratory_top20_targets
KENSGCYKTRNIST-RVUAFKSESA-N,deflazacort,UNII:KR5YZ6AE4B,384,338,46,1,0,0,0,14,369,29,1,0,0,RPS6KB1,CHEMBL4501,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,369,15,0,0,0,25,147,197,0,,,,15,0,0,25,147,197,0,0,0,0,0,0,0,0,0,RPS6KB1,CHEMBL4501,1.0,0.87739201433299,ARAF,CHEMBL1169596,1.0,0.8101296735142592,0,0,0,0,0,0,CYP17A1,CHEMBL3522,1.0,0.1271690519431888,AD2_MEDIUM_GRAPH_SUPPORT,CYP17A1,CHEMBL3522,1.0,0.1271690519431888,AD2_MEDIUM_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,NR3C2,CHEMBL1994,1.0,0.994778067885,0.0022909507445589,20,0,0,0,NR3C2,CHEMBL1994,1.0,0.9617483801162252,CDK9,CHEMBL3116,1.0,0.9947507,20,20
DYDCPNMLZGFQTM-UHFFFAOYSA-N,delafloxacin,UNII:6315412YVF,384,338,46,0,0,0,0,13,371,29,0,0,0,CLK2,CHEMBL4225,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,370,13,0,0,0,26,147,198,0,,,,13,0,0,26,147,198,0,0,0,0,0,0,0,0,0,PAK4,CHEMBL4482,1.0,0.7962941001309816,PAK4,CHEMBL4482,1.0,0.7438875264188056,0,0,0,0,0,0,MAOA,CHEMBL1951,1.0,0.0733877604101214,AD3_LOW_GRAPH_SUPPORT,MAP3K9,CHEMBL2872,2.0,0.0207461807083976,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,HTR3A,CHEMBL1899,1.0,0.981723237598,0.0,20,0,0,0,KRAS,CHEMBL2189121,1.0,0.9207185658776368,GSR,CHEMBL2755,1.0,0.9947507,24,20
JAUOIFJMECXRGI-UHFFFAOYSA-N,desloratadine;loratadine,UNII:7AJO3BO7QN;UNII:FVF865388R,384,338,46,0,0,0,2,48,334,18,0,0,0,MAPK8,CHEMBL2276,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,371,50,0,0,0,13,140,181,0,,,,50,0,0,13,140,181,0,0,0,0,0,0,0,0,0,MAPK14,CHEMBL260,1.0,0.8548487053250288,GCK,CHEMBL3820,1.0,0.8011129453674412,0,0,0,0,0,0,NR3C1,CHEMBL2034,1.0,0.0976395076351309,AD3_LOW_GRAPH_SUPPORT,CTSS,CHEMBL2954,2.0,0.0925957571225815,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,MAOB,CHEMBL2039,1.0,0.973890339426,0.0,20,0,0,0,EGLN1,CHEMBL5697,1.0,0.9178639661034104,AKT3,CHEMBL4816,1.0,1.0,26,20
WBGKWQHBNHJJPZ-LECWWXJVSA-N,desonide,UNII:J280872D1O,384,338,46,1,0,0,0,13,370,35,1,0,0,RPS6KB1,CHEMBL4501,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,372,14,0,0,0,30,143,197,0,,,,14,0,0,30,143,197,0,0,0,0,0,0,0,0,0,RPS6KB1,CHEMBL4501,1.0,0.8710631546327121,RIPK1,CHEMBL5464,1.0,0.8247441953329829,0,0,0,0,0,0,PTGS2,CHEMBL230,1.0,0.3503393031217215,AD2_MEDIUM_GRAPH_SUPPORT,CYP46A1,CHEMBL4523510,2.0,0.2580463526547011,AD3_LOW_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,CYP17A1,CHEMBL3522,1.0,0.992167101828,0.0059760956175298,21,0,0,0,NR3C2,CHEMBL1994,1.0,0.967726919965022,CDK9,CHEMBL3116,1.0,0.992126,20,20
VWVSBHGCDBMOOT-IIEHVVJPSA-N,desoximetasone,UNII:4E07GXB7AU,384,338,46,1,0,0,0,33,350,13,0,0,0,RPS6KB1,CHEMBL4501,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,373,34,0,0,0,10,151,189,0,,,,34,0,0,10,151,189,0,0,0,0,0,0,0,0,0,AR,CHEMBL1871,1.0,0.9147624328849512,NR3C2,CHEMBL1994,1.0,0.8792971363299296,0,0,0,0,0,0,PTGS2,CHEMBL230,1.0,0.4077152631517657,AD2_MEDIUM_GRAPH_SUPPORT,CYP17A1,CHEMBL3522,3.0,0.1776165187329106,AD2_MEDIUM_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,NR3C2,CHEMBL1994,1.0,0.992167101828,0.0022909507445589,20,0,0,0,NR3C2,CHEMBL1994,1.0,0.9575821645256052,CDK9,CHEMBL3116,1.0,0.992126,20,20
KYYIDSXMWOZKMP-UHFFFAOYSA-N,desvenlafaxine,UNII:NG99554ANW,384,338,46,2,0,0,1,19,362,12,0,0,0,SCN2A,CHEMBL4187,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,374,22,0,0,0,8,158,196,0,,,,22,0,0,8,158,196,0,0,0,0,0,0,0,0,0,SCN3A,CHEMBL5163,1.0,0.8774092740368983,SLC12A3,CHEMBL1876,1.0,0.8257716646299339,0,0,0,0,0,0,CDK2,CHEMBL301,1.0,0.291004497246682,AD1_HIGH_GRAPH_SUPPORT,CDK1,CHEMBL308,2.0,0.2294889220672556,AD1_HIGH_GRAPH_SUPPORT,2.0,0,0,0,0,0,0,KCNH2,CHEMBL240,1.0,0.953002610966,0.0,20,0,0,0,SLC6A4,CHEMBL228,1.0,0.8263225249560535,AKT3,CHEMBL4816,1.0,0.9973753,20,20
BZZKEPGENYLQSC-FIBGUPNXSA-N,deucravacitinib,UNII:N0A21N6RAU,384,338,46,1,2,1,0,8,372,23,0,0,0,CFD,CHEMBL2176771,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,375,12,0,0,0,17,153,202,0,,,,12,0,0,17,153,202,0,0,0,0,0,0,0,0,0,BCL2A1,CHEMBL6044,1.0,0.8560657900957842,CFD,CHEMBL2176771,1.0,0.758187174353812,101,6,1,1,0,0,JAK3,CHEMBL2148,1.0,0.9987127566928636,AD1_HIGH_GRAPH_SUPPORT,HDAC3,CHEMBL1829,3.0,0.7379367417179648,AD3_LOW_GRAPH_SUPPORT,3.0,101,91,4,1,0,0,JAK3,CHEMBL2148,1.0,0.997389033943,1.0,20,0,0,0,JAK3,CHEMBL2148,1.0,0.9862660184995716,TTK,CHEMBL3983,1.0,0.9973753,20,20
MKJIEFSOBYUXJB-WEZHFFAMSA-N,deutetrabenazine,UNII:P341G6W9NB,384,338,46,1,0,0,0,22,361,33,0,0,0,SCN2A,CHEMBL4187,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,376,23,0,0,0,30,137,194,0,,,,23,0,0,30,137,194,0,0,0,0,0,0,0,0,0,SLC18A2,CHEMBL1893,1.0,0.894426124371407,TYR,CHEMBL1973,1.0,0.827429963797142,0,0,0,0,0,0,DHFR,CHEMBL202,1.0,0.3429101684834501,AD2_MEDIUM_GRAPH_SUPPORT,DHFR,CHEMBL202,1.0,0.3429101684834501,AD2_MEDIUM_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,SLC6A2,CHEMBL222,1.0,0.972584856397,0.0,20,0,0,0,SLC18A2,CHEMBL1893,1.0,0.8911065739472935,GGCX,CHEMBL2012,1.0,0.992126,20,20
PURKAOJPTOLRMP-ASMGOKTBSA-N,deutivacaftor,UNII:SHA6U5FJZL,384,338,46,1,0,0,0,15,368,15,0,0,0,SOAT2,CHEMBL4465,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,377,16,0,0,0,11,162,195,0,,,,16,0,0,11,162,195,0,0,0,0,0,0,0,0,0,SCN9A,CHEMBL4296,1.0,0.8403036480104531,ERBB3,CHEMBL5838,1.0,0.7134525056718002,0,0,0,0,0,0,GAA,CHEMBL2608,1.0,0.3429119727215356,AD2_MEDIUM_GRAPH_SUPPORT,GAA,CHEMBL2608,1.0,0.3429119727215356,AD2_MEDIUM_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,CYP19A1,CHEMBL1978,1.0,0.986945169713,0.0033277870216306,21,0,0,0,F2,CHEMBL204,1.0,0.9375169861416588,GGCX,CHEMBL2012,1.0,0.9947507,20,20
PURKAOJPTOLRMP-UHFFFAOYSA-N,deutivacaftor;ivacaftor,UNII:1Y740ILL1Z;UNII:SHA6U5FJZL,384,338,46,1,0,0,0,15,368,14,0,0,0,SOAT2,CHEMBL4465,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,378,16,0,0,0,9,164,195,0,,,,16,0,0,9,164,195,0,0,0,0,0,0,0,0,0,GGCX,CHEMBL2012,1.0,0.857659127324942,GGCX,CHEMBL2012,1.0,0.7292174669243812,0,0,0,0,0,0,GAA,CHEMBL2608,1.0,0.3339459619826799,AD2_MEDIUM_GRAPH_SUPPORT,GAA,CHEMBL2608,1.0,0.3339459619826799,AD2_MEDIUM_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,CYP19A1,CHEMBL1978,1.0,0.985639686684,0.0022909507445589,20,0,0,0,F2,CHEMBL204,1.0,0.9375169861416588,GGCX,CHEMBL2012,1.0,0.9947507,20,20
UREBDLICKHMUKA-CXSFZGCWSA-N,dexamethasone,UNII:7S5I7G3JQL,384,338,46,1,4,0,1,41,337,49,0,0,0,RPS6KB1,CHEMBL4501,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,379,47,0,0,0,46,110,181,0,,,,47,0,0,46,110,181,0,0,0,0,0,0,0,0,0,NR3C1,CHEMBL2034,1.0,0.9244013700128796,NR3C2,CHEMBL1994,1.0,0.9172509352804962,0,0,0,0,0,0,NR3C2,CHEMBL1994,1.0,0.9854019204900768,AD1_HIGH_GRAPH_SUPPORT,CYP17A1,CHEMBL3522,5.0,0.9614601035587218,AD2_MEDIUM_GRAPH_SUPPORT,5.0,0,0,0,0,0,0,NR3C2,CHEMBL1994,1.0,1.0,0.5891891891891892,20,0,0,0,NR3C2,CHEMBL1994,1.0,0.9938319811406842,CDK9,CHEMBL3116,1.0,0.9947507,20,20
MJIHNNLFOKEZEW-RUZDIDTESA-N,dexlansoprazole,UNII:UYE4T5I70X,384,338,46,0,0,0,0,0,384,18,0,0,0,HTR3A,CHEMBL1899,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,380,0,0,0,0,17,163,204,0,,,,0,0,0,17,163,204,0,0,0,0,0,0,0,0,0,SLC6A2,CHEMBL222,1.0,0.8662765923870185,KIT,CHEMBL1936,1.0,0.8022506648229252,0,0,0,0,0,0,CACNA2D2,CHEMBL3896,1.0,0.0930500680797443,AD3_LOW_GRAPH_SUPPORT,CACNA2D2,CHEMBL3896,1.0,0.0930500680797443,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,SLC6A2,CHEMBL222,1.0,0.986945169713,0.0,20,0,0,0,PTK2,CHEMBL2695,1.0,0.9161134120982728,GGCX,CHEMBL2012,1.0,1.0,26,20
CUHVIMMYOGQXCV-NSHDSACASA-N,dexmedetomidine,UNII:67VB76HONO,384,338,46,0,0,0,4,3,377,10,0,0,0,SCN2A,CHEMBL4187,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,381,7,0,0,0,9,168,200,0,,,,7,0,0,9,168,200,0,0,0,0,0,0,0,0,0,SLC22A8,CHEMBL1641348,1.0,0.883838625278575,SLC5A2,CHEMBL3884,1.0,0.6406974378802812,0,0,0,0,0,0,GAA,CHEMBL2608,1.0,0.0747293040944399,AD3_LOW_GRAPH_SUPPORT,GAA,CHEMBL2608,1.0,0.0747293040944399,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,GAA,CHEMBL2608,1.0,0.980417754569,0.0034812880765883,21,0,0,0,CYP11B1,CHEMBL1908,1.0,0.9090953467907984,MAP3K13,CHEMBL1163124,1.0,0.9973753,20,20
DUGOZIWVEXMGBE-CHWSQXEVSA-N,dexmethylphenidate;serdexmethylphenidate,UNII:0H8KZ470DW;UNII:M32RH9MFGP,384,338,46,2,0,0,0,0,382,13,0,0,0,SLC6A4,CHEMBL228,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,382,2,0,0,0,10,169,203,0,,,,2,0,0,10,169,203,0,0,0,0,0,0,0,0,0,SLC22A12,CHEMBL6120,1.0,0.8684440644047515,IRAK1,CHEMBL3357,1.0,0.7325328805092078,0,0,0,0,0,0,AURKC,CHEMBL3935,1.0,0.0179498344260438,AD1_HIGH_GRAPH_SUPPORT,AURKC,CHEMBL3935,1.0,0.0179498344260438,AD1_HIGH_GRAPH_SUPPORT,2.0,0,0,0,0,0,0,HTR3A,CHEMBL1899,1.0,0.993472584856,0.0,20,0,0,0,SCN9A,CHEMBL4296,1.0,0.924899026690054,MAP3K13,CHEMBL1163124,1.0,1.0,20,20
BMKDZUISNHGIBY-ZETCQYMHSA-N,dexrazoxane,UNII:048L81261F,384,338,46,0,0,0,1,12,371,12,0,0,0,EZH2,CHEMBL2189110,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,383,13,0,0,0,12,162,197,0,,,,13,0,0,12,162,197,0,0,0,0,0,0,0,0,0,SLC18A2,CHEMBL1893,1.0,0.8405654849386379,MTOR,CHEMBL2842,1.0,0.6457694929925336,0,0,0,0,0,0,DHFR,CHEMBL202,1.0,0.3716789778339563,AD2_MEDIUM_GRAPH_SUPPORT,DHFR,CHEMBL202,1.0,0.3716789778339563,AD2_MEDIUM_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,CDK2,CHEMBL301,1.0,0.971279373368,0.0259740259740259,21,0,0,0,ESR1,CHEMBL206,1.0,0.8957511717232421,APEX1,CHEMBL5619,1.0,1.0,20,20
MKXZASYAUGDDCJ-NJAFHUGGSA-N,dextromethorphan,UNII:7355X3ROTS,384,338,46,1,0,0,2,35,346,20,0,0,0,SCN2A,CHEMBL4187,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,384,38,0,0,0,10,151,185,0,,,,38,0,0,10,151,185,0,0,0,0,0,0,0,0,0,KCNK10,CHEMBL2331041,1.0,0.9740554868828214,KCNK10,CHEMBL2331041,1.0,0.9516183949667206,0,0,0,0,0,0,CACNA2D2,CHEMBL3896,1.0,0.3711783127295603,AD2_MEDIUM_GRAPH_SUPPORT,CACNA2D2,CHEMBL3896,1.0,0.3711783127295603,AD2_MEDIUM_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,SLC6A4,CHEMBL228,1.0,0.969973890339,0.0,20,0,0,0,GABRA2,CHEMBL4956,1.0,0.7487903591641086,AKT3,CHEMBL4816,1.0,0.992126,20,20
AAOVKJBEBIDNHE-UHFFFAOYSA-N,diazepam,UNII:Q3JTX2Q7TU,384,338,46,0,3,0,0,34,347,7,0,0,0,SLC6A9,CHEMBL2337,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,385,37,0,0,0,4,157,186,0,,,,37,0,0,4,157,186,0,0,0,0,0,0,0,0,0,PORCN,CHEMBL1255163,1.0,0.8923243134040618,KCNK3,CHEMBL2321613,1.0,0.7279047721302515,0,0,0,0,0,0,CACNA2D2,CHEMBL3896,1.0,0.3101654375265393,AD1_HIGH_GRAPH_SUPPORT,CACNA2D2,CHEMBL3896,1.0,0.3101654375265393,AD1_HIGH_GRAPH_SUPPORT,4.0,0,0,0,0,0,0,HTR3A,CHEMBL1899,1.0,0.988250652742,0.0,20,0,0,0,GABRA1,CHEMBL1962,1.0,0.9547379407683306,MAP3K13,CHEMBL1163124,1.0,1.0,20,20
GDLBFKVLRPITMI-UHFFFAOYSA-N,diazoxide,UNII:O5CB12L4FN,384,338,46,2,0,0,0,34,348,21,0,0,0,MME,CHEMBL1944,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,386,36,0,0,0,18,143,187,0,,,,36,0,0,18,143,187,0,0,0,0,0,0,0,0,0,KCNJ11,CHEMBL1886,1.0,0.8795398050760282,MET,CHEMBL3717,1.0,0.7731394745178254,0,0,0,0,0,0,CTSK,CHEMBL268,1.0,0.3382419961564459,AD1_HIGH_GRAPH_SUPPORT,CTSK,CHEMBL268,1.0,0.3382419961564459,AD1_HIGH_GRAPH_SUPPORT,2.0,0,0,0,0,0,0,ROS1,CHEMBL5568,1.0,0.984334203655,0.0,20,0,0,0,GABRA3,CHEMBL3026,1.0,0.8951805391001297,KCNK2,CHEMBL2321615,1.0,0.9973753,20,20
VFBILHPIHUPBPZ-UHFFFAOYSA-N,difamilast,UNII:T3U32GLJ0F,384,338,46,0,0,0,0,0,384,22,0,0,0,FLT1,CHEMBL1868,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,387,0,0,0,0,18,162,204,0,,,,0,0,0,18,162,204,0,0,0,0,0,0,0,0,0,CACNA1H,CHEMBL1859,1.0,0.8460320556953347,CYP19A1,CHEMBL1978,1.0,0.7339848287767531,0,0,0,0,0,0,RXRA,CHEMBL2061,1.0,0.346729069928361,AD2_MEDIUM_GRAPH_SUPPORT,RXRA,CHEMBL2061,1.0,0.346729069928361,AD2_MEDIUM_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,CYP19A1,CHEMBL1978,1.0,0.998694516971,0.0022909507445589,20,0,0,0,PDE4D,CHEMBL288,1.0,0.8101673326028406,ALOX12,CHEMBL3687,1.0,0.9947507,20,20
BQEJAAIPKDQEPV-MXHGPKCJSA-N,difluprednate,UNII:S8A06QG2QE,384,338,46,1,0,0,0,4,379,19,0,0,0,ESR1,CHEMBL206,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,388,5,0,0,0,16,162,201,0,,,,5,0,0,16,162,201,0,0,0,0,0,0,0,0,0,NR3C1,CHEMBL2034,1.0,0.902119932948831,AR,CHEMBL1871,1.0,0.8474296970516741,0,0,0,0,0,0,PTGS2,CHEMBL230,1.0,0.4712978901756301,AD2_MEDIUM_GRAPH_SUPPORT,PTGS2,CHEMBL230,1.0,0.4712978901756301,AD2_MEDIUM_GRAPH_SUPPORT,1.0,0,0,0,0,0,0,CYP17A1,CHEMBL3522,1.0,0.990861618799,0.0059760956175298,20,0,0,0,NR3C2,CHEMBL1994,1.0,0.9710278432074376,RPS6KB1,CHEMBL4501,1.0,0.9816273,20,20
LUZRJRNZXALNLM-JGRZULCMSA-N,dihydroergotamine,UNII:436O5HM03C,384,338,46,0,0,0,4,30,350,14,0,0,0,SOAT2,CHEMBL4465,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,389,34,0,0,0,12,149,189,0,,,,34,0,0,12,149,189,0,0,0,0,0,0,0,0,0,SLC22A12,CHEMBL6120,1.0,0.8098263405672754,PORCN,CHEMBL1255163,1.0,0.7246964350258612,0,0,0,0,0,0,MAOA,CHEMBL1951,1.0,0.047001153409959,AD3_LOW_GRAPH_SUPPORT,CYP17A1,CHEMBL3522,2.0,0.0199941224064017,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,CYP17A1,CHEMBL3522,1.0,0.990861618799,0.0,20,0,0,0,EZH2,CHEMBL2189110,1.0,0.9091645948638096,CHKA,CHEMBL3117,1.0,1.0,20,20
HSUGRBWQSSZJOP-RTWAWAEBSA-N,diltiazem,UNII:EE92BBP03H,384,338,46,0,0,0,2,38,344,11,0,0,0,SLC6A9,CHEMBL2337,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,390,40,0,0,0,6,153,185,0,,,,40,0,0,6,153,185,0,0,0,0,0,0,0,0,0,SOAT2,CHEMBL4465,1.0,0.8746110115671027,SLC22A6,CHEMBL1641347,1.0,0.6639155830797219,0,0,0,0,0,0,CLK2,CHEMBL4225,1.0,0.0185658011545333,AD3_LOW_GRAPH_SUPPORT,CLK2,CHEMBL4225,1.0,0.0185658011545333,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,SLC6A2,CHEMBL222,1.0,0.969973890339,0.0,20,0,0,0,EGLN3,CHEMBL5705,1.0,0.9015423002953884,GSR,CHEMBL2755,1.0,0.9895013,20,20
LDCRTTXIJACKKU-ONEGZZNKSA-N,dimethyl fumarate,UNII:FO2303MNI2,384,338,46,0,0,0,0,20,364,21,0,0,0,NQO1,CHEMBL3623,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,391,20,0,0,0,19,151,194,0,,,,20,0,0,19,151,194,0,0,0,0,0,0,0,0,0,KCNK9,CHEMBL2321614,1.0,0.8373472396282864,HDAC3,CHEMBL1829,1.0,0.6877304536512535,0,0,0,0,0,0,KCNMA1,CHEMBL4304,1.0,0.0897316847389407,AD3_LOW_GRAPH_SUPPORT,KCNMA1,CHEMBL4304,1.0,0.0897316847389407,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,PDE10A,CHEMBL4409,1.0,0.964751958225,0.0022909507445589,21,0,0,0,CACNA2D1,CHEMBL1919,1.0,0.9213627049185584,KCNJ2,CHEMBL1914276,1.0,1.0,20,20
YIMYDTCOUQIDMT-SNAWJCMRSA-N,diroximel fumarate,UNII:K0N0Z40J3W,384,338,46,0,0,0,0,4,380,15,0,0,0,CTSC,CHEMBL2252,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,392,4,0,0,0,12,166,202,0,,,,4,0,0,12,166,202,0,0,0,0,0,0,0,0,0,SLC29A1,CHEMBL1997,1.0,0.9141966842834892,CTSK,CHEMBL268,1.0,0.7630585408549219,0,0,0,0,0,0,MAOA,CHEMBL1951,1.0,0.0713987480659144,AD3_LOW_GRAPH_SUPPORT,MAOA,CHEMBL1951,1.0,0.0713987480659144,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,SLC5A1,CHEMBL4979,1.0,0.95953002611,0.0,20,0,0,0,IMPDH1,CHEMBL1822,1.0,0.9434555177593666,KCNJ2,CHEMBL1914276,1.0,1.0,20,20
NKHAVTQWNUWKEO-NSCUHMNNSA-N,diroximel fumarate;monomethyl fumarate,UNII:45IUB1PX8R;UNII:K0N0Z40J3W,384,338,46,0,0,0,0,4,380,24,0,0,0,ALK,CHEMBL4247,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,393,4,0,0,0,22,156,202,0,,,,4,0,0,22,156,202,0,0,0,0,0,0,0,0,0,NQO1,CHEMBL3623,1.0,0.8568983636086093,NQO1,CHEMBL3623,1.0,0.7562733912161923,0,0,0,0,0,0,CDK6,CHEMBL2508,1.0,0.0960870385429443,AD3_LOW_GRAPH_SUPPORT,CDK6,CHEMBL2508,1.0,0.0960870385429443,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,BCL2,CHEMBL4860,1.0,0.996083550914,0.0034812880765883,20,0,0,0,TRPV1,CHEMBL4794,1.0,0.922269624625896,CACNA2D2,CHEMBL3896,1.0,0.9973753,24,20
RHWKPHLQXYSBKR-BMIGLBTASA-N,dolutegravir,UNII:DKO1W9H7M1,384,338,46,0,0,0,0,3,381,20,0,0,0,MMP12,CHEMBL4393,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,394,3,0,0,0,17,162,202,0,,,,3,0,0,17,162,202,0,0,0,0,0,0,0,0,0,MIF,CHEMBL2085,1.0,0.8098662918993493,MPO,CHEMBL2439,1.0,0.654293927542796,0,0,0,0,0,0,MAOA,CHEMBL1951,1.0,0.0167134685182864,AD3_LOW_GRAPH_SUPPORT,MAOA,CHEMBL1951,1.0,0.0167134685182864,AD3_LOW_GRAPH_SUPPORT,0.0,0,0,0,0,0,0,CSNK2A1,CHEMBL3629,1.0,0.988250652742,0.0,20,0,0,0,DPEP1,CHEMBL1989,1.0,0.901043917182918,CSNK2A1,CHEMBL3629,1.0,1.0,20,20
ADEBPBSSDYVVLD-UHFFFAOYSA-N,donepezil,UNII:8SSC91326P,384,338,46,1,2,1,5,20,355,18,0,0,0,SOAT2,CHEMBL4465,D3_PHYSICAL_COMPUTED_NOT_SUPPORTED,395,29,0,0,0,13,151,191,0,,,,29,0,0,13,151,191,0,0,0,0,0,0,0,0,0,SLC18A2,CHEMBL1893,1.0,0.9463774615762156,SLC6A2,CHEMBL222,1.0,0.8552694530168122,0,0,0,0,0,0,PDE5A,CHEMBL1827,1.0,0.9987023419481612,AD1_HIGH_GRAPH_SUPPORT,DDC,CHEMBL1843,3.0,0.1144720376269461,AD2_MEDIUM_GRAPH_SUPPORT,3.0,0,0,0,0,0,0,BACE1,CHEMBL4822,1.0,0.98955613577,0.9253731343283582,20,0,0,0,PDE3A,CHEMBL241,1.0,0.8909353626495263,CHRNA7,CHEMBL2492,1.0,1.0,20,20
