query,entity,head_a,head_b,n,spearman
drug_id,QTGIAADRBBLJGA-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9919393077287812
drug_id,QTWZICCBKBYHDM-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.4020862968231389
drug_id,QTWZICCBKBYHDM-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9720246562351824
drug_id,QUIJNHUBAXPXFS-XLJNKUFUSA-N,nesso,nesso_pic50,37,0.5422000948316736
drug_id,QUIJNHUBAXPXFS-XLJNKUFUSA-N,biomaster,biomaster_reverse,37,0.1206733048838312
drug_id,QXWYKJLNLSIPIN-JGVFFNPUSA-N,nesso,nesso_pic50,37,-0.022048364153627306
drug_id,QXWYKJLNLSIPIN-JGVFFNPUSA-N,biomaster,biomaster_reverse,37,0.9838786154575628
drug_id,QXWZQTURMXZVHJ-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.18278805120910382
drug_id,QXWZQTURMXZVHJ-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.991465149359886
drug_id,QYSXJUFSXHHAJI-YRZJJWOYSA-N,nesso,nesso_pic50,37,0.6095305832147937
drug_id,QYSXJUFSXHHAJI-YRZJJWOYSA-N,biomaster,biomaster_reverse,37,0.8480322427690847
drug_id,QZFHIXARHDBPBY-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.3335704125177809
drug_id,QZFHIXARHDBPBY-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9570886676149832
drug_id,QZUDBNBUXVUHMW-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.43598862019914647
drug_id,QZUDBNBUXVUHMW-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.48696064485538165
drug_id,QZZUEBNBZAPZLX-QFIPXVFZSA-N,nesso,nesso_pic50,37,0.2342342342342342
drug_id,QZZUEBNBZAPZLX-QFIPXVFZSA-N,biomaster,biomaster_reverse,37,0.9110953058321479
drug_id,RAPZEAPATHNIPO-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.33736367946894263
drug_id,RAPZEAPATHNIPO-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.4928876244665718
drug_id,RBTBFTRPCNLSDE-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.5663821716453296
drug_id,RBTBFTRPCNLSDE-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9822190611664294
drug_id,RDOIQAHITMMDAJ-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.2942152678994784
drug_id,RDOIQAHITMMDAJ-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.8918918918918919
drug_id,RENRQMCACQEWFC-UGKGYDQZSA-N,nesso,nesso_pic50,37,0.2003319108582266
drug_id,RENRQMCACQEWFC-UGKGYDQZSA-N,biomaster,biomaster_reverse,37,0.835229966808914
drug_id,RGFBRLNVZCCMSV-BIRGHMBHSA-N,nesso,nesso_pic50,37,0.04883831199620673
drug_id,RGFBRLNVZCCMSV-BIRGHMBHSA-N,biomaster,biomaster_reverse,37,0.9770033191085822
drug_id,RHWKPHLQXYSBKR-BMIGLBTASA-N,nesso,nesso_pic50,37,0.4523470839260313
drug_id,RHWKPHLQXYSBKR-BMIGLBTASA-N,biomaster,biomaster_reverse,37,0.9438122332859173
drug_id,RHXHGRAEPCAFML-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.2385016595542911
drug_id,RHXHGRAEPCAFML-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.875533428165007
drug_id,RITAVMQDGBJQJZ-FMIVXFBMSA-N,nesso,nesso_pic50,37,0.7392128971076338
drug_id,RITAVMQDGBJQJZ-FMIVXFBMSA-N,biomaster,biomaster_reverse,37,0.9298245614035087
drug_id,RJCWBNBKOKFWNY-IDPLTSGASA-N,nesso,nesso_pic50,37,0.26600284495021337
drug_id,RJCWBNBKOKFWNY-IDPLTSGASA-N,biomaster,biomaster_reverse,37,0.9106211474632526
drug_id,RJKFOVLPORLFTN-LEKSSAKUSA-N,nesso,nesso_pic50,37,0.2197724039829303
drug_id,RJKFOVLPORLFTN-LEKSSAKUSA-N,biomaster,biomaster_reverse,37,0.4722617354196301
drug_id,RKEWSXXUOLRFBX-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.29990516832622094
drug_id,RKEWSXXUOLRFBX-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9819819819819817
drug_id,RKUNBYITZUJHSG-SPUOUPEWSA-N,nesso,nesso_pic50,37,0.07444286391654813
drug_id,RKUNBYITZUJHSG-SPUOUPEWSA-N,biomaster,biomaster_reverse,37,0.9153627311522048
drug_id,RLAWWYSOJDYHDC-BZSNNMDCSA-N,nesso,nesso_pic50,37,-0.6031294452347082
drug_id,RLAWWYSOJDYHDC-BZSNNMDCSA-N,biomaster,biomaster_reverse,37,0.9746325272641062
drug_id,RLCLASQCAPXVLM-NSHDSACASA-N,nesso,nesso_pic50,37,-0.130393551446183
drug_id,RLCLASQCAPXVLM-NSHDSACASA-N,biomaster,biomaster_reverse,37,0.9876718824087244
drug_id,RMMXLENWKUUMAY-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.47036510194404924
drug_id,RMMXLENWKUUMAY-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9815078236130867
drug_id,RMRJXGBAOAMLHD-IHFGGWKQSA-N,nesso,nesso_pic50,37,-0.07894736842105263
drug_id,RMRJXGBAOAMLHD-IHFGGWKQSA-N,biomaster,biomaster_reverse,37,0.3027501185395922
drug_id,RNOAOAWBMHREKO-QFIPXVFZSA-N,nesso,nesso_pic50,37,0.4504504504504504
drug_id,RNOAOAWBMHREKO-QFIPXVFZSA-N,biomaster,biomaster_reverse,37,0.7297297297297297
drug_id,RRMJMHOQSALEJJ-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.6853959222380275
drug_id,RRMJMHOQSALEJJ-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.8752963489805593
drug_id,RTGDFNSFWBGLEC-SYZQJQIISA-N,nesso,nesso_pic50,37,0.6002844950213371
drug_id,RTGDFNSFWBGLEC-SYZQJQIISA-N,biomaster,biomaster_reverse,37,0.9950213371266002
drug_id,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.2769084874348032
drug_id,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9343290659080131
drug_id,RUDATBOHQWOJDD-BSWAIDMHSA-N,nesso,nesso_pic50,37,-0.11830251303935514
drug_id,RUDATBOHQWOJDD-BSWAIDMHSA-N,biomaster,biomaster_reverse,37,0.9713134186818396
drug_id,RUEYEZADQJCKGV-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.4253200568990042
drug_id,RUEYEZADQJCKGV-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9779516358463726
drug_id,RUOKEQAAGRXIBM-GFCCVEGCSA-N,nesso,nesso_pic50,37,-0.05405405405405405
drug_id,RUOKEQAAGRXIBM-GFCCVEGCSA-N,biomaster,biomaster_reverse,37,0.9343290659080131
drug_id,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.5614035087719298
drug_id,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9596965386439069
drug_id,RVOLLAQWKVFTGE-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.10289236605026078
drug_id,RVOLLAQWKVFTGE-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9623044096728307
drug_id,RWTNPBWLLIMQHL-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.17614983404457088
drug_id,RWTNPBWLLIMQHL-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9459459459459459
drug_id,RYIDHLJADOKWFM-MAODMQOUSA-N,nesso,nesso_pic50,37,-0.013276434329065905
drug_id,RYIDHLJADOKWFM-MAODMQOUSA-N,biomaster,biomaster_reverse,37,0.9864864864864863
drug_id,RYMZZMVNJRMUDD-HGQWONQESA-N,nesso,nesso_pic50,37,-0.05950687529634897
drug_id,RYMZZMVNJRMUDD-HGQWONQESA-N,biomaster,biomaster_reverse,37,0.9924134660976766
drug_id,RZEKVGVHFLEQIL-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.5756282598387861
drug_id,RZEKVGVHFLEQIL-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9857752489331436
drug_id,RZVAJINKPMORJF-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.2527264106211475
drug_id,RZVAJINKPMORJF-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9900426742532006
drug_id,RZVPBGBYGMDSBG-GGAORHGYSA-N,nesso,nesso_pic50,37,0.06306306306306306
drug_id,RZVPBGBYGMDSBG-GGAORHGYSA-N,biomaster,biomaster_reverse,37,0.8850165955429112
drug_id,SDEAXTCZPQIFQM-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.5291607396870555
drug_id,SDEAXTCZPQIFQM-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.614746325272641
drug_id,SDUQYLNIPVEERB-QPPQHZFASA-N,nesso,nesso_pic50,37,-0.4682313892840208
drug_id,SDUQYLNIPVEERB-QPPQHZFASA-N,biomaster,biomaster_reverse,37,0.9819819819819817
drug_id,SECKRCOLJRRGGV-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.33048838311996204
drug_id,SECKRCOLJRRGGV-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9542437174016121
drug_id,SEVCTUCCZYBJER-BSJAROSPSA-N,nesso,nesso_pic50,37,-0.23944997629208153
drug_id,SEVCTUCCZYBJER-BSJAROSPSA-N,biomaster,biomaster_reverse,37,0.9025604551920342
drug_id,SFLSHLFXELFNJZ-QMMMGPOBSA-N,nesso,nesso_pic50,37,-0.03579895685158843
drug_id,SFLSHLFXELFNJZ-QMMMGPOBSA-N,biomaster,biomaster_reverse,37,0.3624940730203888
drug_id,SFNSLLSYNZWZQG-VQIMIIECSA-N,nesso,nesso_pic50,37,0.4537695590327169
drug_id,SFNSLLSYNZWZQG-VQIMIIECSA-N,biomaster,biomaster_reverse,37,0.9395448079658605
drug_id,SGEGOXDYSFKCPT-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.4950213371266003
drug_id,SGEGOXDYSFKCPT-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9310099573257468
drug_id,SGEUNORSOZVTOL-CABZTGNLSA-N,nesso,nesso_pic50,37,0.11901375059269793
drug_id,SGEUNORSOZVTOL-CABZTGNLSA-N,biomaster,biomaster_reverse,37,0.895448079658606
drug_id,SGUAFYQXFOLMHL-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.33617828354670454
drug_id,SGUAFYQXFOLMHL-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9947842579421526
drug_id,SHGAZHPCJJPHSC-XFYACQKRSA-N,nesso,nesso_pic50,37,0.7807017543859648
drug_id,SHGAZHPCJJPHSC-XFYACQKRSA-N,biomaster,biomaster_reverse,37,0.9478425794215266
drug_id,SHGAZHPCJJPHSC-YCNIQYBTSA-N,nesso,nesso_pic50,37,0.7143195827406353
drug_id,SHGAZHPCJJPHSC-YCNIQYBTSA-N,biomaster,biomaster_reverse,37,0.9113323850165954
drug_id,SIFNOOUKXBRGGB-AREMUKBSSA-N,nesso,nesso_pic50,37,0.6555239449976292
drug_id,SIFNOOUKXBRGGB-AREMUKBSSA-N,biomaster,biomaster_reverse,37,0.3862019914651494
drug_id,SJVQHLPISAIATJ-ZDUSSCGKSA-N,nesso,nesso_pic50,37,0.1837363679468942
drug_id,SJVQHLPISAIATJ-ZDUSSCGKSA-N,biomaster,biomaster_reverse,37,0.9253200568990041
drug_id,SJZRECIVHVDYJC-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.3997155049786628
drug_id,SJZRECIVHVDYJC-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.975343764817449
drug_id,SMOBCLHAZXOKDQ-ZJUUUORDSA-N,nesso,nesso_pic50,37,-0.17188240872451396
drug_id,SMOBCLHAZXOKDQ-ZJUUUORDSA-N,biomaster,biomaster_reverse,37,0.9722617354196299
drug_id,SNICXCGAKADSCV-JTQLQIEISA-N,nesso,nesso_pic50,37,-0.21526789947842578
drug_id,SNICXCGAKADSCV-JTQLQIEISA-N,biomaster,biomaster_reverse,37,0.9881460407776197
drug_id,SNIOPGDIGTZGOP-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.15860597439544807
drug_id,SNIOPGDIGTZGOP-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9947842579421526
drug_id,SNPPWIUOZRMYNY-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.1605026078710289
drug_id,SNPPWIUOZRMYNY-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.8475580844001895
drug_id,SNUDIPVBUUXCDG-QHSBEEBCSA-N,nesso,nesso_pic50,37,0.23731626363205308
drug_id,SNUDIPVBUUXCDG-QHSBEEBCSA-N,biomaster,biomaster_reverse,37,0.9490279753437648
drug_id,SOLUWJRYJLAZCX-LYOVBCGYSA-N,nesso,nesso_pic50,37,0.4521100047415837
drug_id,SOLUWJRYJLAZCX-LYOVBCGYSA-N,biomaster,biomaster_reverse,37,0.9575628259838785
drug_id,SONNWYBIRXJNDC-VIFPVBQESA-N,nesso,nesso_pic50,37,-0.40445708866761493
drug_id,SONNWYBIRXJNDC-VIFPVBQESA-N,biomaster,biomaster_reverse,37,0.8994784257942151
drug_id,SOYCMDCMZDHQFP-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.037695590327169265
drug_id,SOYCMDCMZDHQFP-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9760550023707917
drug_id,SOYKEARSMXGVTM-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.14556661925082975
drug_id,SOYKEARSMXGVTM-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.8762446657183498
drug_id,SPMVMDHWKHCIDT-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.5106685633001421
drug_id,SPMVMDHWKHCIDT-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.591986723565671
drug_id,STPKWKPURVSAJF-LJEWAXOPSA-N,nesso,nesso_pic50,37,-0.07894736842105263
drug_id,STPKWKPURVSAJF-LJEWAXOPSA-N,biomaster,biomaster_reverse,37,0.338311996206733
drug_id,STUWGJZDJHPWGZ-LBPRGKRZSA-N,nesso,nesso_pic50,37,0.37885253674727354
drug_id,STUWGJZDJHPWGZ-LBPRGKRZSA-N,biomaster,biomaster_reverse,37,0.9549549549549549
drug_id,STZYTFJPGGDRJD-NHUWBDDWSA-N,nesso,nesso_pic50,37,-0.15315315315315314
drug_id,STZYTFJPGGDRJD-NHUWBDDWSA-N,biomaster,biomaster_reverse,37,0.9457088667614982
drug_id,SUBDBMMJDZJVOS-DEOSSOPVSA-N,nesso,nesso_pic50,37,0.17259364627785678
drug_id,SUBDBMMJDZJVOS-DEOSSOPVSA-N,biomaster,biomaster_reverse,37,0.9426268373636794
drug_id,SUBDBMMJDZJVOS-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.09032716927453768
drug_id,SUBDBMMJDZJVOS-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9563774300616404
drug_id,SUDAHWBOROXANE-SECBINFHSA-N,nesso,nesso_pic50,37,0.4063537221431958
drug_id,SUDAHWBOROXANE-SECBINFHSA-N,biomaster,biomaster_reverse,37,0.9118065433854906
drug_id,SUJUHGSWHZTSEU-FYBSXPHGSA-N,nesso,nesso_pic50,37,-0.08700806069227122
drug_id,SUJUHGSWHZTSEU-FYBSXPHGSA-N,biomaster,biomaster_reverse,37,0.945234708392603
drug_id,TTWJBBZEZQICBI-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.04717875770507349
drug_id,TTWJBBZEZQICBI-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9708392603129444
drug_id,TTZHDVOVKQGIBA-IQWMDFIBSA-N,nesso,nesso_pic50,37,-0.2323376007586534
drug_id,TTZHDVOVKQGIBA-IQWMDFIBSA-N,biomaster,biomaster_reverse,37,0.9677572309151256
drug_id,TXEIIPDJKFWEEC-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.5986249407302039
drug_id,TXEIIPDJKFWEEC-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.975343764817449
drug_id,TYZROVQLWOKYKF-ZDUSSCGKSA-N,nesso,nesso_pic50,37,0.006164058795637743
drug_id,TYZROVQLWOKYKF-ZDUSSCGKSA-N,biomaster,biomaster_reverse,37,0.9964438122332858
drug_id,TZFNLOMSOLWIDK-JTQLQIEISA-N,nesso,nesso_pic50,37,0.033191085822664765
drug_id,TZFNLOMSOLWIDK-JTQLQIEISA-N,biomaster,biomaster_reverse,37,0.9646752015173067
drug_id,UBPYILGKFZZVDX-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.729492650545282
drug_id,UBPYILGKFZZVDX-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9250829777145566
drug_id,UBQNRHZMVUUOMG-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.09198672356567092
drug_id,UBQNRHZMVUUOMG-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9796111901375059
drug_id,UBZPNQRBUOBBLN-PWRODBHTSA-N,nesso,nesso_pic50,37,-0.2681365576102418
drug_id,UBZPNQRBUOBBLN-PWRODBHTSA-N,biomaster,biomaster_reverse,37,0.9843527738264579
drug_id,UCFGDBYHRUNTLO-QHCPKHFHSA-N,nesso,nesso_pic50,37,0.27003319108582263
drug_id,UCFGDBYHRUNTLO-QHCPKHFHSA-N,biomaster,biomaster_reverse,37,0.7339971550497866
drug_id,UCJGJABZCDBEDK-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.6550497866287339
drug_id,UCJGJABZCDBEDK-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,-0.019203413940256042
drug_id,UCTWMZQNUQWSLP-VIFPVBQESA-N,nesso,nesso_pic50,37,-0.21834992887624466
drug_id,UCTWMZQNUQWSLP-VIFPVBQESA-N,biomaster,biomaster_reverse,37,0.677809388335704
drug_id,UEJJHQNACJXSKW-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.21431958274063534
drug_id,UEJJHQNACJXSKW-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9886201991465149
drug_id,UFSKUSARDNFIRC-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.4805595068752963
drug_id,UFSKUSARDNFIRC-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9333807491702227
drug_id,UGJMXCAKCUNAIE-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.8143669985775248
drug_id,UGJMXCAKCUNAIE-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.8710289236605024
drug_id,UHSKFQJFRQCDBE-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.0033191085822664762
drug_id,UHSKFQJFRQCDBE-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9765291607396869
drug_id,UHTHHESEBZOYNR-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.6747273589378853
drug_id,UHTHHESEBZOYNR-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9302987197724039
drug_id,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.3883357041251778
drug_id,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9928876244665717
drug_id,UJLAWZDWDVHWOW-YPMHNXCESA-N,nesso,nesso_pic50,37,0.30867709815078237
drug_id,UJLAWZDWDVHWOW-YPMHNXCESA-N,biomaster,biomaster_reverse,37,0.5341394025604551
drug_id,UJVDJAPJQWZRFR-DHIUTWEWSA-N,nesso,nesso_pic50,37,-0.12470365101944048
drug_id,UJVDJAPJQWZRFR-DHIUTWEWSA-N,biomaster,biomaster_reverse,37,0.9580369843527737
drug_id,ULFRLSNUDGIQQP-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.09720246562351824
drug_id,ULFRLSNUDGIQQP-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.973447131341868
drug_id,ULXXDDBFHOBEHA-CWDCEQMOSA-N,nesso,nesso_pic50,37,0.6548127074442863
drug_id,ULXXDDBFHOBEHA-CWDCEQMOSA-N,biomaster,biomaster_reverse,37,0.9428639165481268
drug_id,UPNUIXSCZBYVBB-JVFUWBCBSA-N,nesso,nesso_pic50,37,-0.2977714556661925
drug_id,UPNUIXSCZBYVBB-JVFUWBCBSA-N,biomaster,biomaster_reverse,37,0.9613560929350403
drug_id,UQCNKQCJZOAFTQ-ISWURRPUSA-N,nesso,nesso_pic50,37,-0.1417733522996681
drug_id,UQCNKQCJZOAFTQ-ISWURRPUSA-N,biomaster,biomaster_reverse,37,0.5270270270270271
drug_id,UQRORFVVSGFNRO-UTINFBMNSA-N,nesso,nesso_pic50,37,-0.5599810336652441
drug_id,UQRORFVVSGFNRO-UTINFBMNSA-N,biomaster,biomaster_reverse,37,0.9931247036510192
drug_id,UREBDLICKHMUKA-CXSFZGCWSA-N,nesso,nesso_pic50,37,-0.02299668089141773
drug_id,UREBDLICKHMUKA-CXSFZGCWSA-N,biomaster,biomaster_reverse,37,0.3859649122807017
drug_id,UREBDLICKHMUKA-DVTGEIKXSA-N,nesso,nesso_pic50,37,-0.09838786154575627
drug_id,UREBDLICKHMUKA-DVTGEIKXSA-N,biomaster,biomaster_reverse,37,0.33570412517780934
drug_id,URKOMYMAXPYINW-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.3143669985775248
drug_id,URKOMYMAXPYINW-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9829302987197722
drug_id,USUZGMWDZDXMDG-CYBMUJFWSA-N,nesso,nesso_pic50,37,0.16524419155998102
drug_id,USUZGMWDZDXMDG-CYBMUJFWSA-N,biomaster,biomaster_reverse,37,0.6901375059269795
drug_id,USZAGAREISWJDP-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.356330014224751
drug_id,USZAGAREISWJDP-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9831673779042199
drug_id,UTNUDOFZCWSZMS-YFHOEESVSA-N,nesso,nesso_pic50,37,0.4229492650545281
drug_id,UTNUDOFZCWSZMS-YFHOEESVSA-N,biomaster,biomaster_reverse,37,0.9883831199620672
drug_id,UVSMNLNDYGZFPF-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.14390706495969652
drug_id,UVSMNLNDYGZFPF-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.992650545282124
drug_id,UWKQSNNFCGGAFS-XIFFEERXSA-N,nesso,nesso_pic50,37,0.3250355618776671
drug_id,UWKQSNNFCGGAFS-XIFFEERXSA-N,biomaster,biomaster_reverse,37,0.8311996206733049
drug_id,UXNXMBYCBRBRFD-MUUNZHRXSA-N,nesso,nesso_pic50,37,0.3335704125177809
drug_id,UXNXMBYCBRBRFD-MUUNZHRXSA-N,biomaster,biomaster_reverse,37,0.9860123281175911
drug_id,UZHSEJADLWPNLE-GRGSLBFTSA-N,nesso,nesso_pic50,37,-0.3380749170222854
drug_id,UZHSEJADLWPNLE-GRGSLBFTSA-N,biomaster,biomaster_reverse,37,0.8131816026552868
drug_id,UZWDCWONPYILKI-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.7536747273589378
drug_id,UZWDCWONPYILKI-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9829302987197722
drug_id,VCKUSRYTPJJLNI-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.11545756282598386
drug_id,VCKUSRYTPJJLNI-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9895685158843054
drug_id,VCSUIBJKYCVWNF-NRFANRHFSA-N,nesso,nesso_pic50,37,0.355144618302513
drug_id,VCSUIBJKYCVWNF-NRFANRHFSA-N,biomaster,biomaster_reverse,37,0.9952584163110477
drug_id,VDANGULDQQJODZ-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.03627311522048364
drug_id,VDANGULDQQJODZ-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.712660028449502
drug_id,VERWOWGGCGHDQE-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.566619250829777
drug_id,VERWOWGGCGHDQE-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.6538643907064958
drug_id,VFBILHPIHUPBPZ-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.551683262209578
drug_id,VFBILHPIHUPBPZ-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.98909435751541
drug_id,VFCRKLWBYMDAED-REWPJTCUSA-N,nesso,nesso_pic50,37,0.16334755808440019
drug_id,VFCRKLWBYMDAED-REWPJTCUSA-N,biomaster,biomaster_reverse,37,0.877904220009483
drug_id,VGKDLMBJGBXTGI-SJCJKPOMSA-N,nesso,nesso_pic50,37,0.28093883357041244
drug_id,VGKDLMBJGBXTGI-SJCJKPOMSA-N,biomaster,biomaster_reverse,37,0.8883357041251776
drug_id,VGYFMXBACGZSIL-MCBHFWOFSA-N,nesso,nesso_pic50,37,0.182076813655761
drug_id,VGYFMXBACGZSIL-MCBHFWOFSA-N,biomaster,biomaster_reverse,37,0.8224276908487435
drug_id,VHGCDTVCOLNTBX-QGZVFWFLSA-N,nesso,nesso_pic50,37,0.005926979611190137
drug_id,VHGCDTVCOLNTBX-QGZVFWFLSA-N,biomaster,biomaster_reverse,37,0.8610715979137031
drug_id,VIKNJXKGJWUCNN-XGXHKTLJSA-N,nesso,nesso_pic50,37,0.28615457562825986
drug_id,VIKNJXKGJWUCNN-XGXHKTLJSA-N,biomaster,biomaster_reverse,37,-0.14841156946420106
drug_id,VJJPUSNTGOMMGY-MRVIYFEKSA-N,nesso,nesso_pic50,37,0.0014224751066856329
drug_id,VJJPUSNTGOMMGY-MRVIYFEKSA-N,biomaster,biomaster_reverse,37,0.7747747747747747
drug_id,VKHAHZOOUSRJNA-GCNJZUOMSA-N,nesso,nesso_pic50,37,0.5248933143669986
drug_id,VKHAHZOOUSRJNA-GCNJZUOMSA-N,biomaster,biomaster_reverse,37,0.73067804646752
drug_id,VLCYCQAOQCDTCN-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.3703176861071597
drug_id,VLCYCQAOQCDTCN-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9618302513039355
drug_id,VMWNQDUVQKEIOC-CYBMUJFWSA-N,nesso,nesso_pic50,37,0.3715030820293978
drug_id,VMWNQDUVQKEIOC-CYBMUJFWSA-N,biomaster,biomaster_reverse,37,0.9774774774774774
drug_id,VNFPBHJOKIVQEB-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.7472735893788526
drug_id,VNFPBHJOKIVQEB-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.95542911332385
drug_id,VOBHXZCDAVEXEY-JSGCOSHPSA-N,nesso,nesso_pic50,37,-0.22190611664295873
drug_id,VOBHXZCDAVEXEY-JSGCOSHPSA-N,biomaster,biomaster_reverse,37,0.9499762920815551
drug_id,VOVIALXJUBGFJZ-KWVAZRHASA-N,nesso,nesso_pic50,37,-0.16382171645329538
drug_id,VOVIALXJUBGFJZ-KWVAZRHASA-N,biomaster,biomaster_reverse,37,-0.16311047889995256
drug_id,VOVZXURTCKPRDQ-CQSZACIVSA-N,nesso,nesso_pic50,37,0.6185395922238026
drug_id,VOVZXURTCKPRDQ-CQSZACIVSA-N,biomaster,biomaster_reverse,37,0.9343290659080131
