pair_id,drug_names,gene_symbol,raw_activity_rows,raw_high_confidence_direct_target_annotation,novelty_reaudit_status
SUDAHWBOROXANE-SECBINFHSA-N__CHEMBL3192,mirdametinib,HDAC8,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
PBAPPPCECJKMCM-IBGZPJMESA-N__CHEMBL1944,mirabegron,MME,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
BLJRIMJGRPQVNF-JTQLQIEISA-N__CHEMBL241,timolol,PDE3A,1,False,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
HYHMLYSLQUKXKP-UHFFFAOYSA-N__CHEMBL3729,bempedoic acid,CA4,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
IOOWNWLVCOUUEX-WPRPVWTQSA-N__CHEMBL1902,vaborbactam,FKBP1A,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
MKJIEFSOBYUXJB-WEZHFFAMSA-N__CHEMBL2023,deutetrabenazine,COMT,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
WGFOBBZOWHGYQH-MXHNKVEKSA-N__CHEMBL1902,lubiprostone,FKBP1A,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
VWVSBHGCDBMOOT-IIEHVVJPSA-N__CHEMBL2008,desoximetasone,RARB,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
VZZJRYRQSPEMTK-CALCHBBNSA-N__CHEMBL258,sonidegib,LCK,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
XKLMZUWKNUAPSZ-UHFFFAOYSA-N__CHEMBL2326,ranolazine,CA7,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
YIBOMRUWOWDFLG-ONEGZZNKSA-N__CHEMBL2276,rilpivirine,MAPK8,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
DBABZHXKTCFAPX-UHFFFAOYSA-N__CHEMBL230,probenecid,PTGS2,3,False,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
RWTNPBWLLIMQHL-UHFFFAOYSA-N__CHEMBL2243,fexofenadine,FAAH,2,True,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
CMHHMUWAYWTMGS-UHFFFAOYSA-N__CHEMBL206,benoxinate,ESR1,1,False,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
NBRBXGKOEOGLOI-UHFFFAOYSA-N__CHEMBL2034,dasabuvir,NR3C1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
IKENVDNFQMCRTR-UHFFFAOYSA-N__CHEMBL1966,conivaptan,DHODH,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
NDDAHWYSQHTHNT-UHFFFAOYSA-N__CHEMBL1808,indapamide,ACE,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
PTOIAAWZLUQTIO-GXFFZTMASA-N__CHEMBL2034,tasimelteon,NR3C1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
DJXRIQMCROIRCZ-XOEOCAAJSA-N__CHEMBL2973,vibegron,ROCK2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
NNJVILVZKWQKPM-UHFFFAOYSA-N__CHEMBL1994,lidocaine,NR3C2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
JFOZKMSJYSPYLN-QHCPKHFHSA-N__CHEMBL1952,lifitegrast,TYMS,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
UTNUDOFZCWSZMS-YFHOEESVSA-N__CHEMBL3776,teriflunomide,CASP8,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
ZBMZVLHSJCTVON-UHFFFAOYSA-N__CHEMBL1951,sotalol,MAOA,3,False,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
OEKWJQXRCDYSHL-FNOIDJSQSA-N__CHEMBL286,ticagrelor,REN,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
CYQFCXCEBYINGO-IAGOWNOFSA-N__CHEMBL2326,dronabinol,CA7,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
DMNOVGJWPASQDL-OAQYLSRUSA-N__CHEMBL1908,oliceridine,CYP11B1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
AVAACINZEOAHHE-VFZPANTDSA-N__CHEMBL280,doripenem,MMP13,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
WJBLNOPPDWQMCH-MBPVOVBZSA-N__CHEMBL1977,nalmefene,VDR,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
BMKDZUISNHGIBY-ZETCQYMHSA-N__CHEMBL1801,dexrazoxane,PLG,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL241,vandetanib,PDE3A,1,False,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
NEMGRZFTLSKBAP-LBPRGKRZSA-N__CHEMBL220,safinamide,ACHE,1,True,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
XRVDGNKRPOAQTN-FQEVSTJZSA-N__CHEMBL2041,ozanimod,RET,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
KBOPZPXVLCULAV-UHFFFAOYSA-N__CHEMBL1947,balsalazide;mesalamine,THRB,2,True,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
CYHWMBVXXDIZNZ-KRWDZBQOSA-N__CHEMBL2243,remimazolam,FAAH,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
GOTYRUGSSMKFNF-UHFFFAOYSA-N__CHEMBL3310,lenalidomide,HDAC11,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
ZEUITGRIYCTCEM-KRWDZBQOSA-N__CHEMBL220,duloxetine,ACHE,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
VHGCDTVCOLNTBX-QGZVFWFLSA-N__CHEMBL262,atomoxetine,GSK3B,1,True,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
WXCXUHSOUPDCQV-UHFFFAOYSA-N__CHEMBL2954,enzalutamide,CTSS,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
HYHMLYSLQUKXKP-UHFFFAOYSA-N__CHEMBL268,bempedoic acid,CTSK,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
XDXWLKQMMKQXPV-QYQHSDTDSA-N__CHEMBL3234,eltrombopag,HCK,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
BQJCRHHNABKAKU-KBQPJGBKSA-N__CHEMBL205,morphine,CA2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
ZZUFCTLCJUWOSV-UHFFFAOYSA-N__CHEMBL1944,furosemide,MME,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
SOLUWJRYJLAZCX-LYOVBCGYSA-N__CHEMBL5366,bictegravir,PARP2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
MVRHVFSOIWFBTE-INIZCTEOSA-N__CHEMBL2326,elexacaftor,CA7,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
BMKDZUISNHGIBY-ZETCQYMHSA-N__CHEMBL4588,dexrazoxane,MMP8,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
WJBLNOPPDWQMCH-MBPVOVBZSA-N__CHEMBL1994,nalmefene,NR3C2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
