ligand_inchikey,drug_names,drug_feature_index,target_chembl_id,gene_symbol,target_feature_index,dtiam_probability,dtiam_validation_calibrated_probability,dtiam_model_version,dtiam_drug_rank,dtiam_target_rank
MBBCVAKAJPKAKM-UHFFFAOYSA-N,lomitapide,331,CHEMBL2820,F11,188,0.9598093,0.9252652007877398,dtiam_a_kdki_inactive_20260917,8,50
MBBCVAKAJPKAKM-UHFFFAOYSA-N,lomitapide,331,CHEMBL3026,GABRA3,210,0.99054295,0.9777966770455351,dtiam_a_kdki_inactive_20260917,3,92
MBBCVAKAJPKAKM-UHFFFAOYSA-N,lomitapide,331,CHEMBL4296,SCN9A,311,0.98032415,0.9588034530657867,dtiam_a_kdki_inactive_20260917,4,66
MBBCVAKAJPKAKM-UHFFFAOYSA-N,lomitapide,331,CHEMBL4956,GABRA2,349,0.994123,0.9851744358368925,dtiam_a_kdki_inactive_20260917,1,95
MBUVEWMHONZEQD-UHFFFAOYSA-N,azelastine,332,CHEMBL1847,GABRB3,34,0.88222015,0.8206771063711572,dtiam_a_kdki_inactive_20260917,9,228
MBUVEWMHONZEQD-UHFFFAOYSA-N,azelastine,332,CHEMBL1919,CACNA2D1,59,0.9191744,0.8675349360079614,dtiam_a_kdki_inactive_20260917,4,324
MBUVEWMHONZEQD-UHFFFAOYSA-N,azelastine,332,CHEMBL1962,GABRA1,72,0.9788791,0.9562796079126525,dtiam_a_kdki_inactive_20260917,2,265
MBUVEWMHONZEQD-UHFFFAOYSA-N,azelastine,332,CHEMBL244,F10,159,0.8820257,0.8204407957463689,dtiam_a_kdki_inactive_20260917,10,127
MBUVEWMHONZEQD-UHFFFAOYSA-N,azelastine,332,CHEMBL280,MMP13,185,0.9054813,0.8496840068120558,dtiam_a_kdki_inactive_20260917,6,295
MBUVEWMHONZEQD-UHFFFAOYSA-N,azelastine,332,CHEMBL3026,GABRA3,210,0.97817457,0.9550603586830295,dtiam_a_kdki_inactive_20260917,3,249
MBUVEWMHONZEQD-UHFFFAOYSA-N,azelastine,332,CHEMBL3242,CA12,231,0.9032807,0.8468728531647846,dtiam_a_kdki_inactive_20260917,8,327
MBUVEWMHONZEQD-UHFFFAOYSA-N,azelastine,332,CHEMBL4296,SCN9A,311,0.90871334,0.8538405854313535,dtiam_a_kdki_inactive_20260917,5,270
MBUVEWMHONZEQD-UHFFFAOYSA-N,azelastine,332,CHEMBL4409,PDE10A,318,0.90364796,0.8473409925233769,dtiam_a_kdki_inactive_20260917,7,348
MBUVEWMHONZEQD-UHFFFAOYSA-N,azelastine,332,CHEMBL4956,GABRA2,349,0.99057776,0.9778659408553173,dtiam_a_kdki_inactive_20260917,1,190
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,333,CHEMBL1908389,MAP3K12,53,0.91374475,0.8603796538307814,dtiam_a_kdki_inactive_20260917,8,45
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,333,CHEMBL1944,MME,67,0.9057049,0.8499705393066203,dtiam_a_kdki_inactive_20260917,10,170
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,333,CHEMBL1978,CYP19A1,80,0.90577865,0.8500650410761795,dtiam_a_kdki_inactive_20260917,9,242
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,333,CHEMBL1997,SLC29A1,87,0.9291883,0.8810243377848401,dtiam_a_kdki_inactive_20260917,6,220
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,333,CHEMBL2148,JAK3,120,0.9589212,0.923901719609906,dtiam_a_kdki_inactive_20260917,3,39
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,333,CHEMBL3105,PARP1,217,0.9442537,0.9021451778175373,dtiam_a_kdki_inactive_20260917,4,95
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,333,CHEMBL3553,TYK2,252,0.9598688,0.9253567382288531,dtiam_a_kdki_inactive_20260917,2,28
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,333,CHEMBL4338,PNP,315,0.92536277,0.8758239438787241,dtiam_a_kdki_inactive_20260917,7,52
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,333,CHEMBL4409,PDE10A,318,0.9615786,0.927999462935619,dtiam_a_kdki_inactive_20260917,1,198
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,333,CHEMBL5705,EGLN3,374,0.93075305,0.8831691416996929,dtiam_a_kdki_inactive_20260917,5,96
MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,334,CHEMBL1893,SLC18A2,46,0.89360964,0.8346908509564644,dtiam_a_kdki_inactive_20260917,7,322
MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,334,CHEMBL1919,CACNA2D1,59,0.9471103,0.9062796647848524,dtiam_a_kdki_inactive_20260917,3,261
MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,334,CHEMBL1978,CYP19A1,80,0.9482867,0.9079957611210704,dtiam_a_kdki_inactive_20260917,2,157
MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,334,CHEMBL2034,NR3C1,100,0.88728553,0.8268674142776297,dtiam_a_kdki_inactive_20260917,9,239
MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,334,CHEMBL280,MMP13,185,0.9608129,0.9268132124314591,dtiam_a_kdki_inactive_20260917,1,181
MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,334,CHEMBL3242,CA12,231,0.8904893,0.8308172000964933,dtiam_a_kdki_inactive_20260917,8,355
MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,334,CHEMBL3706,ADAM17,263,0.9132341,0.8597120943965163,dtiam_a_kdki_inactive_20260917,5,160
MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,334,CHEMBL4296,SCN9A,311,0.9120953,0.8582265409835143,dtiam_a_kdki_inactive_20260917,6,267
MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,334,CHEMBL4393,MMP12,317,0.8851738,0.8242787056089719,dtiam_a_kdki_inactive_20260917,10,185
MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,334,CHEMBL4409,PDE10A,318,0.9289804,0.8807401536255801,dtiam_a_kdki_inactive_20260917,4,295
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,335,CHEMBL1944,MME,67,0.987316,0.9715370346805317,dtiam_a_kdki_inactive_20260917,9,3
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,335,CHEMBL1962,GABRA1,72,0.9900786,0.976876660661482,dtiam_a_kdki_inactive_20260917,5,110
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,335,CHEMBL1978,CYP19A1,80,0.9885727,0.9739393102698316,dtiam_a_kdki_inactive_20260917,7,11
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,335,CHEMBL2000,KLKB1,89,0.99255884,0.9818821089122981,dtiam_a_kdki_inactive_20260917,1,5
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,335,CHEMBL244,F10,159,0.99211276,0.9809642046890341,dtiam_a_kdki_inactive_20260917,2,3
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,335,CHEMBL2820,F11,188,0.98858714,0.9739671300070964,dtiam_a_kdki_inactive_20260917,6,9
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,335,CHEMBL3026,GABRA3,210,0.99095815,0.9786256063612401,dtiam_a_kdki_inactive_20260917,4,80
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,335,CHEMBL4296,SCN9A,311,0.9884123,0.9736303491174697,dtiam_a_kdki_inactive_20260917,8,12
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,335,CHEMBL4409,PDE10A,318,0.98723537,0.9713842707277366,dtiam_a_kdki_inactive_20260917,10,56
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,335,CHEMBL4956,GABRA2,349,0.9917673,0.9802590364529595,dtiam_a_kdki_inactive_20260917,3,160
MEJLVLMAJJRLCR-GCCNXGTGSA-N,romidepsin,336,CHEMBL1829,HDAC3,27,0.98993164,0.9765868958828227,dtiam_a_kdki_inactive_20260917,4,3
MEJLVLMAJJRLCR-GCCNXGTGSA-N,romidepsin,336,CHEMBL1937,HDAC2,65,0.991935,0.9806007963063951,dtiam_a_kdki_inactive_20260917,1,2
MEJLVLMAJJRLCR-GCCNXGTGSA-N,romidepsin,336,CHEMBL1962,GABRA1,72,0.9899823,0.9766866957393309,dtiam_a_kdki_inactive_20260917,3,115
MEJLVLMAJJRLCR-GCCNXGTGSA-N,romidepsin,336,CHEMBL268,CTSK,175,0.9819009,0.9615949532960496,dtiam_a_kdki_inactive_20260917,10,1
MEJLVLMAJJRLCR-GCCNXGTGSA-N,romidepsin,336,CHEMBL280,MMP13,185,0.9865786,0.9701460622943839,dtiam_a_kdki_inactive_20260917,8,41
MEJLVLMAJJRLCR-GCCNXGTGSA-N,romidepsin,336,CHEMBL2954,CTSS,199,0.9872988,0.9715043907727786,dtiam_a_kdki_inactive_20260917,6,2
MEJLVLMAJJRLCR-GCCNXGTGSA-N,romidepsin,336,CHEMBL3026,GABRA3,210,0.9871051,0.9711377955428744,dtiam_a_kdki_inactive_20260917,7,155
MEJLVLMAJJRLCR-GCCNXGTGSA-N,romidepsin,336,CHEMBL3242,CA12,231,0.9862643,0.9695571607975672,dtiam_a_kdki_inactive_20260917,9,30
MEJLVLMAJJRLCR-GCCNXGTGSA-N,romidepsin,336,CHEMBL325,HDAC1,232,0.98911154,0.9749825412194596,dtiam_a_kdki_inactive_20260917,5,2
MEJLVLMAJJRLCR-GCCNXGTGSA-N,romidepsin,336,CHEMBL4956,GABRA2,349,0.99065924,0.9780282331408661,dtiam_a_kdki_inactive_20260917,2,189
METQSPRSQINEEU-HXCATZOESA-N,drospirenone,337,CHEMBL1871,AR,41,0.9772327,0.9534413005334389,dtiam_a_kdki_inactive_20260917,1,28
METQSPRSQINEEU-HXCATZOESA-N,drospirenone,337,CHEMBL1893,SLC18A2,46,0.95266896,0.9144611883223422,dtiam_a_kdki_inactive_20260917,4,164
METQSPRSQINEEU-HXCATZOESA-N,drospirenone,337,CHEMBL1962,GABRA1,72,0.9512705,0.912385142250395,dtiam_a_kdki_inactive_20260917,5,399
METQSPRSQINEEU-HXCATZOESA-N,drospirenone,337,CHEMBL1994,NR3C2,86,0.94958556,0.9098998611187665,dtiam_a_kdki_inactive_20260917,6,151
METQSPRSQINEEU-HXCATZOESA-N,drospirenone,337,CHEMBL2034,NR3C1,100,0.95307994,0.9150736592691252,dtiam_a_kdki_inactive_20260917,3,142
METQSPRSQINEEU-HXCATZOESA-N,drospirenone,337,CHEMBL208,PGR,116,0.92866105,0.8803039677551834,dtiam_a_kdki_inactive_20260917,10,121
METQSPRSQINEEU-HXCATZOESA-N,drospirenone,337,CHEMBL3026,GABRA3,210,0.94457084,0.9026019849354212,dtiam_a_kdki_inactive_20260917,8,396
METQSPRSQINEEU-HXCATZOESA-N,drospirenone,337,CHEMBL4235,HSD11B1,306,0.9428583,0.9001417800034441,dtiam_a_kdki_inactive_20260917,9,177
METQSPRSQINEEU-HXCATZOESA-N,drospirenone,337,CHEMBL4409,PDE10A,318,0.9455955,0.9040815935585456,dtiam_a_kdki_inactive_20260917,7,254
METQSPRSQINEEU-HXCATZOESA-N,drospirenone,337,CHEMBL4956,GABRA2,349,0.9720011,0.9446544319901397,dtiam_a_kdki_inactive_20260917,2,421
MEZLKOACVSPNER-GFCCVEGCSA-N,selegiline,338,CHEMBL1847,GABRB3,34,0.7081849,0.6349676952513199,dtiam_a_kdki_inactive_20260917,5,432
MEZLKOACVSPNER-GFCCVEGCSA-N,selegiline,338,CHEMBL1893,SLC18A2,46,0.5786894,0.5162556107574278,dtiam_a_kdki_inactive_20260917,10,547
MEZLKOACVSPNER-GFCCVEGCSA-N,selegiline,338,CHEMBL1972,GRIN2A,76,0.6742064,0.6027287628192961,dtiam_a_kdki_inactive_20260917,6,447
MEZLKOACVSPNER-GFCCVEGCSA-N,selegiline,338,CHEMBL2118,AOC1,118,0.635447,0.5669820064717497,dtiam_a_kdki_inactive_20260917,8,200
MEZLKOACVSPNER-GFCCVEGCSA-N,selegiline,338,CHEMBL2146302,GLS,119,0.5913358,0.5274122027718597,dtiam_a_kdki_inactive_20260917,9,408
MEZLKOACVSPNER-GFCCVEGCSA-N,selegiline,338,CHEMBL2337,SLC6A9,146,0.6435996,0.5744187462266902,dtiam_a_kdki_inactive_20260917,7,342
MEZLKOACVSPNER-GFCCVEGCSA-N,selegiline,338,CHEMBL3192,HDAC8,226,0.75178784,0.6778214686529455,dtiam_a_kdki_inactive_20260917,4,234
MEZLKOACVSPNER-GFCCVEGCSA-N,selegiline,338,CHEMBL3242,CA12,231,0.8763927,0.8136348106154936,dtiam_a_kdki_inactive_20260917,1,376
MEZLKOACVSPNER-GFCCVEGCSA-N,selegiline,338,CHEMBL3729,CA4,267,0.8452627,0.7772941746948459,dtiam_a_kdki_inactive_20260917,2,259
MEZLKOACVSPNER-GFCCVEGCSA-N,selegiline,338,CHEMBL4956,GABRA2,349,0.75720984,0.6832835733305649,dtiam_a_kdki_inactive_20260917,3,668
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,339,CHEMBL1919,CACNA2D1,59,0.97467375,0.9491018433227842,dtiam_a_kdki_inactive_20260917,4,129
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,339,CHEMBL1966,DHODH,74,0.9606729,0.9265967911647719,dtiam_a_kdki_inactive_20260917,8,11
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,339,CHEMBL1994,NR3C2,86,0.95692086,0.9208518589908433,dtiam_a_kdki_inactive_20260917,9,129
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,339,CHEMBL2003,RARG,90,0.9966695,0.9908618179134118,dtiam_a_kdki_inactive_20260917,2,1
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,339,CHEMBL2008,RARB,93,0.9983718,0.9950422097360557,dtiam_a_kdki_inactive_20260917,1,1
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,339,CHEMBL202,DHFR,96,0.96638507,0.9355560753431591,dtiam_a_kdki_inactive_20260917,6,5
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,339,CHEMBL2055,RARA,108,0.99568206,0.9885969306171013,dtiam_a_kdki_inactive_20260917,3,1
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,339,CHEMBL2085,MIF,117,0.9560435,0.9195231129902193,dtiam_a_kdki_inactive_20260917,10,12
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,339,CHEMBL2326,CA7,141,0.9708198,0.9427141124647348,dtiam_a_kdki_inactive_20260917,5,89
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,339,CHEMBL4296,SCN9A,311,0.9621157,0.9288343389284418,dtiam_a_kdki_inactive_20260917,7,156
MFFMDFFZMYYVKS-SECBINFHSA-N,sitagliptin,340,CHEMBL1893,SLC18A2,46,0.84756744,0.7799173145073973,dtiam_a_kdki_inactive_20260917,5,385
MFFMDFFZMYYVKS-SECBINFHSA-N,sitagliptin,340,CHEMBL1919,CACNA2D1,59,0.84597206,0.7781004675808363,dtiam_a_kdki_inactive_20260917,6,433
MFFMDFFZMYYVKS-SECBINFHSA-N,sitagliptin,340,CHEMBL1962,GABRA1,72,0.9682241,0.9385013085389434,dtiam_a_kdki_inactive_20260917,2,330
MFFMDFFZMYYVKS-SECBINFHSA-N,sitagliptin,340,CHEMBL280,MMP13,185,0.795822,0.7231730863846799,dtiam_a_kdki_inactive_20260917,10,423
MFFMDFFZMYYVKS-SECBINFHSA-N,sitagliptin,340,CHEMBL284,DPP4,192,0.9450147,0.9032422302433596,dtiam_a_kdki_inactive_20260917,4,59
MFFMDFFZMYYVKS-SECBINFHSA-N,sitagliptin,340,CHEMBL3026,GABRA3,210,0.9652084,0.9336878746618641,dtiam_a_kdki_inactive_20260917,3,316
MFFMDFFZMYYVKS-SECBINFHSA-N,sitagliptin,340,CHEMBL4235,HSD11B1,306,0.8176806,0.7466267519133024,dtiam_a_kdki_inactive_20260917,8,353
MFFMDFFZMYYVKS-SECBINFHSA-N,sitagliptin,340,CHEMBL4296,SCN9A,311,0.8333557,0.7638963650145422,dtiam_a_kdki_inactive_20260917,7,348
MFFMDFFZMYYVKS-SECBINFHSA-N,sitagliptin,340,CHEMBL4409,PDE10A,318,0.7961814,0.7235531858944952,dtiam_a_kdki_inactive_20260917,9,453
MFFMDFFZMYYVKS-SECBINFHSA-N,sitagliptin,340,CHEMBL4956,GABRA2,349,0.98428535,0.9658992731078103,dtiam_a_kdki_inactive_20260917,1,323
MJIHNNLFOKEZEW-RUZDIDTESA-N,dexlansoprazole,341,CHEMBL1847,GABRB3,34,0.9593403,0.9245443832181363,dtiam_a_kdki_inactive_20260917,10,86
MJIHNNLFOKEZEW-RUZDIDTESA-N,dexlansoprazole,341,CHEMBL1919,CACNA2D1,59,0.9599176,0.9254318776504066,dtiam_a_kdki_inactive_20260917,9,209
MJIHNNLFOKEZEW-RUZDIDTESA-N,dexlansoprazole,341,CHEMBL1962,GABRA1,72,0.99636245,0.9901478360688161,dtiam_a_kdki_inactive_20260917,2,12
MJIHNNLFOKEZEW-RUZDIDTESA-N,dexlansoprazole,341,CHEMBL1997,SLC29A1,87,0.9603938,0.926165782363034,dtiam_a_kdki_inactive_20260917,8,126
MJIHNNLFOKEZEW-RUZDIDTESA-N,dexlansoprazole,341,CHEMBL280,MMP13,185,0.97854054,0.9556928157820898,dtiam_a_kdki_inactive_20260917,4,98
MJIHNNLFOKEZEW-RUZDIDTESA-N,dexlansoprazole,341,CHEMBL3026,GABRA3,210,0.99449027,0.9859664635647701,dtiam_a_kdki_inactive_20260917,3,23
MJIHNNLFOKEZEW-RUZDIDTESA-N,dexlansoprazole,341,CHEMBL4235,HSD11B1,306,0.9610429,0.9271689932814724,dtiam_a_kdki_inactive_20260917,7,107
MJIHNNLFOKEZEW-RUZDIDTESA-N,dexlansoprazole,341,CHEMBL4296,SCN9A,311,0.97492504,0.9495243240834763,dtiam_a_kdki_inactive_20260917,5,99
MJIHNNLFOKEZEW-RUZDIDTESA-N,dexlansoprazole,341,CHEMBL4409,PDE10A,318,0.97452605,0.9488538838628662,dtiam_a_kdki_inactive_20260917,6,132
MJIHNNLFOKEZEW-RUZDIDTESA-N,dexlansoprazole,341,CHEMBL4956,GABRA2,349,0.99846613,0.9952890525470396,dtiam_a_kdki_inactive_20260917,1,4
MJIHNNLFOKEZEW-UHFFFAOYSA-N,lansoprazole,342,CHEMBL1847,GABRB3,34,0.9593403,0.9245443832181363,dtiam_a_kdki_inactive_20260917,10,87
MJIHNNLFOKEZEW-UHFFFAOYSA-N,lansoprazole,342,CHEMBL1919,CACNA2D1,59,0.9599176,0.9254318776504066,dtiam_a_kdki_inactive_20260917,9,210
MJIHNNLFOKEZEW-UHFFFAOYSA-N,lansoprazole,342,CHEMBL1962,GABRA1,72,0.99636245,0.9901478360688161,dtiam_a_kdki_inactive_20260917,2,13
MJIHNNLFOKEZEW-UHFFFAOYSA-N,lansoprazole,342,CHEMBL1997,SLC29A1,87,0.9603938,0.926165782363034,dtiam_a_kdki_inactive_20260917,8,127
MJIHNNLFOKEZEW-UHFFFAOYSA-N,lansoprazole,342,CHEMBL280,MMP13,185,0.97854054,0.9556928157820898,dtiam_a_kdki_inactive_20260917,4,99
MJIHNNLFOKEZEW-UHFFFAOYSA-N,lansoprazole,342,CHEMBL3026,GABRA3,210,0.99449027,0.9859664635647701,dtiam_a_kdki_inactive_20260917,3,24
MJIHNNLFOKEZEW-UHFFFAOYSA-N,lansoprazole,342,CHEMBL4235,HSD11B1,306,0.9610429,0.9271689932814724,dtiam_a_kdki_inactive_20260917,7,108
MJIHNNLFOKEZEW-UHFFFAOYSA-N,lansoprazole,342,CHEMBL4296,SCN9A,311,0.97492504,0.9495243240834763,dtiam_a_kdki_inactive_20260917,5,100
MJIHNNLFOKEZEW-UHFFFAOYSA-N,lansoprazole,342,CHEMBL4409,PDE10A,318,0.97452605,0.9488538838628662,dtiam_a_kdki_inactive_20260917,6,133
MJIHNNLFOKEZEW-UHFFFAOYSA-N,lansoprazole,342,CHEMBL4956,GABRA2,349,0.99846613,0.9952890525470396,dtiam_a_kdki_inactive_20260917,1,5
MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,343,CHEMBL1893,SLC18A2,46,0.9787661,0.9560835497184489,dtiam_a_kdki_inactive_20260917,9,59
MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,343,CHEMBL1919,CACNA2D1,59,0.98239005,0.9624695318041376,dtiam_a_kdki_inactive_20260917,7,68
MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,343,CHEMBL1962,GABRA1,72,0.9936083,0.9840773923167699,dtiam_a_kdki_inactive_20260917,2,55
MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,343,CHEMBL1997,SLC29A1,87,0.9825196,0.9627019087409108,dtiam_a_kdki_inactive_20260917,6,23
MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,343,CHEMBL2000,KLKB1,89,0.98321515,0.963954376058858,dtiam_a_kdki_inactive_20260917,5,25
MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,343,CHEMBL2820,F11,188,0.9789164,0.9563443812394331,dtiam_a_kdki_inactive_20260917,8,24
MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,343,CHEMBL3026,GABRA3,210,0.9929838,0.9827647733939365,dtiam_a_kdki_inactive_20260917,3,49
MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,343,CHEMBL4235,HSD11B1,306,0.97572714,0.9508780569507125,dtiam_a_kdki_inactive_20260917,10,46
MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,343,CHEMBL4409,PDE10A,318,0.98831236,0.9734381667747163,dtiam_a_kdki_inactive_20260917,4,44
MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,343,CHEMBL4956,GABRA2,349,0.99537206,0.9879029918272048,dtiam_a_kdki_inactive_20260917,1,55
MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,344,CHEMBL1871,AR,41,0.8488394,0.7813693022258535,dtiam_a_kdki_inactive_20260917,8,252
MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,344,CHEMBL1893,SLC18A2,46,0.97892886,0.9563660113867444,dtiam_a_kdki_inactive_20260917,1,58
MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,344,CHEMBL1919,CACNA2D1,59,0.8319094,0.762285939248379,dtiam_a_kdki_inactive_20260917,9,444
MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,344,CHEMBL2326,CA7,141,0.8534618,0.7866721848003074,dtiam_a_kdki_inactive_20260917,6,352
MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,344,CHEMBL3242,CA12,231,0.93442124,0.8882392969939286,dtiam_a_kdki_inactive_20260917,2,260
MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,344,CHEMBL3729,CA4,267,0.912614,0.8589025994002439,dtiam_a_kdki_inactive_20260917,4,148
MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,344,CHEMBL4235,HSD11B1,306,0.85328203,0.78646517221015,dtiam_a_kdki_inactive_20260917,7,314
MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,344,CHEMBL4409,PDE10A,318,0.85456467,0.7879435984746767,dtiam_a_kdki_inactive_20260917,5,401
MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,344,CHEMBL4956,GABRA2,349,0.91569126,0.8629326970932746,dtiam_a_kdki_inactive_20260917,3,551
MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,344,CHEMBL6136,KDM1A,383,0.8050974,0.7330410538154407,dtiam_a_kdki_inactive_20260917,10,227
MKJIEFSOBYUXJB-WEZHFFAMSA-N,deutetrabenazine,345,CHEMBL1871,AR,41,0.9579113,0.9223583671026845,dtiam_a_kdki_inactive_20260917,6,101
MKJIEFSOBYUXJB-WEZHFFAMSA-N,deutetrabenazine,345,CHEMBL1893,SLC18A2,46,0.9835952,0.9646425108328921,dtiam_a_kdki_inactive_20260917,1,29
MKJIEFSOBYUXJB-WEZHFFAMSA-N,deutetrabenazine,345,CHEMBL1919,CACNA2D1,59,0.9534463,0.9156206061658093,dtiam_a_kdki_inactive_20260917,8,234
MKJIEFSOBYUXJB-WEZHFFAMSA-N,deutetrabenazine,345,CHEMBL1962,GABRA1,72,0.9551044,0.9181068241837093,dtiam_a_kdki_inactive_20260917,7,383
MKJIEFSOBYUXJB-WEZHFFAMSA-N,deutetrabenazine,345,CHEMBL1978,CYP19A1,80,0.96090084,0.926949186852575,dtiam_a_kdki_inactive_20260917,5,124
MKJIEFSOBYUXJB-WEZHFFAMSA-N,deutetrabenazine,345,CHEMBL2146302,GLS,119,0.953117,0.9151289639539607,dtiam_a_kdki_inactive_20260917,9,29
MKJIEFSOBYUXJB-WEZHFFAMSA-N,deutetrabenazine,345,CHEMBL3896,CACNA2D2,275,0.95193,0.9133626091061114,dtiam_a_kdki_inactive_20260917,10,69
MKJIEFSOBYUXJB-WEZHFFAMSA-N,deutetrabenazine,345,CHEMBL4235,HSD11B1,306,0.96944356,0.9404720830730317,dtiam_a_kdki_inactive_20260917,3,70
MKJIEFSOBYUXJB-WEZHFFAMSA-N,deutetrabenazine,345,CHEMBL4409,PDE10A,318,0.9670211,0.9365711357141205,dtiam_a_kdki_inactive_20260917,4,167
MKJIEFSOBYUXJB-WEZHFFAMSA-N,deutetrabenazine,345,CHEMBL4956,GABRA2,349,0.9754424,0.9503965853113415,dtiam_a_kdki_inactive_20260917,2,396
MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,346,CHEMBL1902,FKBP1A,49,0.8250848,0.7547342852081992,dtiam_a_kdki_inactive_20260917,6,118
MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,346,CHEMBL1962,GABRA1,72,0.9546882,0.9174810034683981,dtiam_a_kdki_inactive_20260917,2,384
MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,346,CHEMBL1978,CYP19A1,80,0.9353125,0.8894804043047547,dtiam_a_kdki_inactive_20260917,4,193
MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,346,CHEMBL1997,SLC29A1,87,0.8016787,0.729389959164619,dtiam_a_kdki_inactive_20260917,9,385
MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,346,CHEMBL3535,PDE9A,251,0.8084362,0.7366230188022604,dtiam_a_kdki_inactive_20260917,7,315
MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,346,CHEMBL4296,SCN9A,311,0.9255562,0.8760854326390325,dtiam_a_kdki_inactive_20260917,5,242
MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,346,CHEMBL4409,PDE10A,318,0.941704,0.8984923216900695,dtiam_a_kdki_inactive_20260917,3,269
MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,346,CHEMBL4956,GABRA2,349,0.9581693,0.9227519013936767,dtiam_a_kdki_inactive_20260917,1,472
MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,346,CHEMBL5163,SCN3A,355,0.7994349,0.7270025464794905,dtiam_a_kdki_inactive_20260917,10,246
