drug_id,drug_name,brand_name,approval_year,drugbank_id,pubchem_cid,chembl_id,canonical_smiles,isomeric_smiles,inchikey,molecular_formula,molecular_weight,sdf_path,source,route,therapeutic_area,indication,target_name,target_chembl_id,action_type,mechanism_of_action,notes,structure_source,chembl_pref_name,chembl_first_approval,chembl_max_phase,pubchem_match_method,pubchem_lookup_status,chembl_lookup_status,canonical_smiles_original,canonical_smiles_rdkit,active_moiety_smiles,murcko_scaffold,model_ligand_smiles,model_ligand_standardization,chembl_pref_name_local,chembl_max_phase_local,therapeutic_flag,dosed_ingredient,molecule_type,structure_type,chembl_first_approval_local,chembl_prodrug,inorganic_flag,polymer_flag,withdrawn_flag,parent_chembl_id,active_chembl_id,parent_chembl_smiles,active_chembl_smiles,drug_name_normalized,drug_core_name,name_candidate_count,best_chembl_name_match,best_chembl_name_similarity,exact_name_match,core_name_match,combination_product_name,chembl37_id_present,identity_status,chembl_id_record_count,chembl_id_core_name_count,chembl_id_conflicting_names,model_structure_record_count,duplicate_model_structure,model_ligand_smiles_standardized_audit,active_chembl_smiles_standardized,active_chembl_id_differs,model_differs_from_active_chembl_structure,legacy_active_moiety_is_only_structure_standardization,likely_diagnostic_gas_or_nontherapeutic,in_legacy_project750,rebuild_status
CHEMBL1425,Mercaptopurine,Purixan,2014,,667490.0,CHEMBL1425,Sc1ncnc2nc[nH]c12,Sc1ncnc2nc[nH]c12,GLVAUDGFNGKCSF-UHFFFAOYSA-N,C5H4N4S,152.18,data/processed/ligands_sdf_chembl/CHEMBL1425.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Oncology,1 INDICATIONS AND USAGE Mercaptopurine is a nucleoside metabolic inhibitor indicated for the treatment of patients with acute lymphoblastic leukemia (ALL) as part of a combination chemotherapy maintenance regimen.,Amidophosphoribosyltransferase,CHEMBL2362992,INHIBITOR,Amidophosphoribosyltransferase inhibitor,,ChEMBL API molfile,MERCAPTOPURINE ANHYDROUS,1953.0,4.0,smiles,ok,ok,Sc1ncnc2nc[nH]c12,Sc1ncnc2nc[nH]c12,Sc1ncnc2nc[nH]c12,c1ncc2[nH]cnc2n1,Sc1ncnc2nc[nH]c12,largest_RDKit_fragment_then_Uncharger,MERCAPTOPURINE ANHYDROUS,4.0,1.0,0.0,Small molecule,MOL,1953.0,0.0,0.0,0.0,0.0,CHEMBL1425,CHEMBL1425,Sc1ncnc2nc[nH]c12,Sc1ncnc2nc[nH]c12,mercaptopurine,mercaptopurine,1,mercaptopurine anhydrous,0.7368,False,False,False,True,NAME_ID_MISMATCH_REVIEW,1,1,False,1,False,Sc1ncnc2nc[nH]c12,Sc1ncnc2nc[nH]c12,False,False,True,False,True,HOLD_IDENTITY_REVIEW
CHEMBL125,Miltefosine,Impavido,2014,,3599.0,CHEMBL125,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,PQLXHQMOHUQAKB-UHFFFAOYSA-N,C21H46NO4P,407.6,data/processed/ligands_sdf_chembl/CHEMBL125.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Dermatology,"Leishmaniasis; Leishmaniasis, Visceral; Leishmaniasis, Cutaneous",,,,Unknown,,ChEMBL API molfile,MILTEFOSINE,2014.0,4.0,smiles,ok,ok,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,largest_RDKit_fragment_then_Uncharger,MILTEFOSINE,4.0,1.0,1.0,Small molecule,MOL,2014.0,0.0,0.0,0.0,0.0,CHEMBL125,CHEMBL125,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,miltefosine,miltefosine,7,miltefosine,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,False,False,True,False,False,PROVISIONAL_ENTITY_PASS
CHEMBL2219418,Naloxegol Oxalate,Movantik,2014,,56959087.0,CHEMBL2219418,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,XNKCCCKFOQNXKV-ZRSCBOBOSA-N,C34H53NO11,651.8,data/processed/ligands_sdf_chembl/CHEMBL2219418.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Neurology/Psychiatry,Constipation; Ileus; Brain Injuries,Mu-type opioid receptor,CHEMBL233,ANTAGONIST,Mu opioid receptor antagonist,,ChEMBL API molfile,NALOXEGOL,2014.0,4.0,smiles,ok,ok,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,c1cc2c3c(c1)OC1CCCC4C(C2)NCCC314,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,largest_RDKit_fragment_then_Uncharger,NALOXEGOL,4.0,1.0,0.0,Small molecule,MOL,2014.0,0.0,0.0,0.0,0.0,CHEMBL2219418,CHEMBL2219418,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,naloxegol oxalate,naloxegol,4,naloxegol,0.6923,False,True,False,True,CORE_NAME_SUPPORTED,1,1,False,1,False,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
CHEMBL3249799,Naloxone Hydrochloride,Evzio,2014,,5491858.0,CHEMBL3249799,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@]3(O)[C@@H]1C5,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@]3(O)[C@@H]1C5,UZHSEJADLWPNLE-PIKADFDJSA-N,C19H21NO4,327.4,data/processed/ligands_sdf_chembl/CHEMBL3249799.sdf,seed;ChEMBL API;PubChem PUG REST,"Intramuscular, Subcutaneous",Neurology/Psychiatry,INDICATIONS AND USAGE Pentazocine and Naloxone Tablets are indicated for the management of pain severe enough to require an opioid analgesic and for which alternative treatments are inadequate.,Opioid receptors; mu/kappa/delta,CHEMBL2095181,ANTAGONIST,Opioid receptors; mu/kappa/delta antagonist,,ChEMBL API molfile,,,,smiles,ok,ok,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@]3(O)[C@@H]1C5,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@]3(O)[C@@H]1C5,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@]3(O)[C@@H]1C5,O=C1CCC2C3Cc4cccc5c4C2(CCN3)C1O5,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@]3(O)[C@@H]1C5,largest_RDKit_fragment_then_Uncharger,,,0.0,0.0,Small molecule,MOL,,-1.0,-1.0,0.0,0.0,CHEMBL3249799,CHEMBL3249799,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@]3(O)[C@@H]1C5,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@]3(O)[C@@H]1C5,naloxone hydrochloride,naloxone,0,,0.0,False,False,False,True,NO_CHEMBL_NAME_EVIDENCE,1,1,False,1,False,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@]3(O)[C@@H]1C5,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@]3(O)[C@@H]1C5,False,False,True,False,True,HOLD_IDENTITY_REVIEW
CHEMBL206253,Netupitant,Akynzeo,2014,,6451149.0,CHEMBL206253,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,WAXQNWCZJDTGBU-UHFFFAOYSA-N,C30H32F6N4O,578.6,data/processed/ligands_sdf_chembl/CHEMBL206253.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Oncology,Postoperative Nausea and Vomiting; Neoplasms,Substance-P receptor,CHEMBL249,ANTAGONIST,Neurokinin 1 receptor antagonist,,ChEMBL API molfile,NETUPITANT,2014.0,4.0,smiles,ok,ok,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=C(Cc1ccccc1)Nc1cnc(N2CCNCC2)cc1-c1ccccc1,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,largest_RDKit_fragment_then_Uncharger,NETUPITANT,4.0,1.0,1.0,Small molecule,MOL,2014.0,0.0,0.0,0.0,0.0,CHEMBL206253,CHEMBL206253,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,netupitant,netupitant,6,netupitant,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
CHEMBL3039504,Nintedanib Esylate,Ofev,2014,,135476717.0,CHEMBL3039504,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,ZNMRDZZRAFJOKY-UHFFFAOYSA-N,C33H39N5O7S,649.8,data/processed/ligands_sdf_chembl/CHEMBL3039504.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Oncology,"Scleroderma, Systemic; Idiopathic Pulmonary Fibrosis; Carcinoma, Non-Small-Cell Lung",Platelet-derived growth factor receptor,CHEMBL2095189,INHIBITOR,Platelet-derived growth factor receptor inhibitor,,ChEMBL API molfile,NINTEDANIB ESYLATE,2014.0,4.0,smiles,ok,ok,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,O=C(CN1CCNCC1)Nc1ccc(NC(=C2C(=O)Nc3ccccc32)c2ccccc2)cc1,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,largest_RDKit_fragment_then_Uncharger,NINTEDANIB ESYLATE,4.0,1.0,1.0,Small molecule,MOL,2014.0,0.0,0.0,0.0,0.0,CHEMBL502835,CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,nintedanib esylate,nintedanib esylate,6,nintedanib esylate,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,True,False,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL521686,Olaparib,Lynparza,2014,,23725625.0,CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,FDLYAMZZIXQODN-UHFFFAOYSA-N,C24H23FN4O3,434.5,data/processed/ligands_sdf_chembl/CHEMBL521686.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Oncology,Neoplasms; Ovarian Neoplasms; Breast Neoplasms,"PARP 1, 2 and 3",CHEMBL3390820,INHIBITOR,"PARP 1, 2 and 3 inhibitor",,ChEMBL API molfile,OLAPARIB,2014.0,4.0,smiles,ok,ok,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)C2CC2)CC1,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,largest_RDKit_fragment_then_Uncharger,OLAPARIB,4.0,1.0,1.0,Small molecule,MOL,2014.0,0.0,0.0,0.0,0.0,CHEMBL521686,CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,olaparib,olaparib,13,olaparib,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
CHEMBL2105743,Olodaterol Hydrochloride,Striverdi Respimat,2014,,11711522.0,CHEMBL2105743,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1.Cl,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,KCEHVJZZIGJAAW-FERBBOLQSA-N,C21H27ClN2O5,422.9,data/processed/ligands_sdf_chembl/CHEMBL2105743.sdf,seed;ChEMBL API;PubChem PUG REST,Inhalation,Respiratory,"Pulmonary Disease, Chronic Obstructive; Emphysema; Bronchitis, Chronic",Beta-2 adrenergic receptor,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,,ChEMBL API molfile,OLODATEROL HYDROCHLORIDE,2014.0,4.0,smiles,ok,ok,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1.Cl,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1.Cl,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,O=C1COc2c(CCNCCc3ccccc3)cccc2N1,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,largest_RDKit_fragment_then_Uncharger,OLODATEROL HYDROCHLORIDE,4.0,1.0,1.0,Small molecule,MOL,2014.0,0.0,0.0,0.0,0.0,CHEMBL605846,CHEMBL605846,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,olodaterol hydrochloride,olodaterol,3,olodaterol hydrochloride,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,True,False,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL1200711,Omega-3-Acid Ethyl Esters Type A,Omtryg,2014,,9831414.0,CHEMBL1200711,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC,DTMGIJFHGGCSLO-FIAQIACWSA-N,C46H70O4,687.0,data/processed/ligands_sdf_chembl/CHEMBL1200711.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Cardiovascular,Cardiovascular Diseases; Hypertriglyceridemia; Atrial Fibrillation,,,,Unknown,,ChEMBL API molfile,OMEGA-3-ACID ETHYL ESTERS,2004.0,4.0,smiles,ok,ok,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC,largest_RDKit_fragment_then_Uncharger,OMEGA-3-ACID ETHYL ESTERS,4.0,1.0,1.0,Small molecule,MOL,2004.0,0.0,0.0,0.0,0.0,CHEMBL1200711,CHEMBL1200711,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,omega 3 acid ethyl esters type a,omega 3 acid ethyl esters type a,16,omega 3 acid ethyl esters type a,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,2,2,True,2,True,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC,False,False,True,False,False,HOLD_IDENTITY_REVIEW
CHEMBL4650221,Omega-3-Carboxylic Acids,Epanova,2014,,156009449.0,CHEMBL4650221,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O.CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCC(=O)O.CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCCC(=O)O,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCCC(=O)O,MSHVEAAKYBMOTM-VVUKEZRKSA-N,C63H96O6,949.4,data/processed/ligands_sdf_chembl/CHEMBL4650221.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Other,Hypertriglyceridemia,,,,Unknown,,ChEMBL API molfile,OMEGA-3-PENTAENOIC ACIDS,,3.0,smiles,ok,ok,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O.CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCC(=O)O.CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCCC(=O)O,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O.CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCC(=O)O.CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCCC(=O)O,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCCC(=O)O,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCCC(=O)O,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCCC(=O)O,largest_RDKit_fragment_then_Uncharger,OMEGA-3-PENTAENOIC ACIDS,3.0,0.0,0.0,Small molecule,MOL,,0.0,0.0,0.0,0.0,CHEMBL4650221,CHEMBL4650221,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O.CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCC(=O)O.CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCCC(=O)O,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O.CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCC(=O)O.CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCCC(=O)O,omega 3 carboxylic acids,omega 3 carboxylic acids,3,omega 3 pentaenoic acids,0.75,False,False,False,True,NAME_ID_MISMATCH_REVIEW,1,1,False,1,False,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCCC(=O)O,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCCC(=O)O,False,False,True,False,False,HOLD_IDENTITY_REVIEW
