drug_id,name,smiles,native_feature_index,gene_symbol,drugclip_score,drugclip_max_mean_cosine,winning_pocket,winning_pocket_fold_cosine_std,fold_0_rank,fold_1_rank,fold_2_rank,fold_3_rank,fold_4_rank,fold_5_rank,fold_top20_count,drugclip_cosine_rank,drugclip_rank
WSNODXPBBALQOF-VEJSHDCNSA-N,tafluprost,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,34688,LYVE1,-0.22601064,0.016625406,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.15680835,695,309,672,227,297,567,0,533,548
OLNTVTPDXPETLC-XPWALMASSA-N,ezetimibe,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,294785,LYVE1,-0.23053706,-0.009791727,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.09644082,577,539,635,681,483,368,0,578,549
GJJFMKBJSRMPLA-DZGCQCFKSA-N,levomilnacipran,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,63114,LYVE1,-0.23196717,0.01568075,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.07642836,276,623,541,554,565,434,0,535,550
WEAJZXNPAWBCOA-INIZCTEOSA-N,avanafil,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,144245,LYVE1,-0.24070303,0.014295322,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.060029242,652,560,468,471,445,614,0,537,551
XUZMWHLSFXCVMG-UHFFFAOYSA-N,baricitinib,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,75895,LYVE1,-0.24078111,-0.011709544,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.11707666,507,317,666,587,643,551,0,581,552
DMKSVUSAATWOCU-HROMYWEYSA-N,loteprednol etabonate,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,69910,LYVE1,-0.2440137,-0.0081573175,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.12395222,651,443,561,510,152,656,0,576,553
QIVUCLWGARAQIO-OLIXTKCUSA-N,atogepant,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,169905,LYVE1,-0.2562718,-0.014609599,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.05291643,567,459,548,647,569,556,0,582,554
KSMAGQUYOIHWFS-UHFFFAOYSA-N,lofexidine,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,41429,LYVE1,-0.26135734,0.011019726,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.10312415,476,660,356,668,408,420,0,541,555
FWYSMLBETOMXAG-QHCPKHFHSA-N,letermovir,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,153421,LYVE1,-0.26494578,-0.016233476,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.0989592,626,612,308,609,609,355,0,585,556
DCOPUUMXTXDBNB-UHFFFAOYSA-N,diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,283764,LYVE1,-0.27613777,0.008675675,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.13982145,389,643,289,649,670,361,0,544,557
CMJCXYNUCSMDBY-ZDUSSCGKSA-N,encorafenib,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,111403,LYVE1,-0.279948,0.008071407,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.08357391,627,555,461,599,652,374,0,545,558
LOWWYYZBZNSPDT-ZBEGNZNMSA-N,delgocitinib,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,173925,LYVE1,-0.28179434,0.0033245012,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.09096724,595,404,604,533,511,520,0,551,559
VJJPUSNTGOMMGY-MRVIYFEKSA-N,etoposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,132704,LYVE1,-0.28220645,-0.01946489,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.09018773,646,593,647,298,524,587,0,590,560
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,aspirin,CC(=O)Oc1ccccc1C(=O)O,19617,LYVE1,-0.2878987,0.006810496,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.102146424,209,471,629,641,572,586,0,547,561
UZWDCWONPYILKI-UHFFFAOYSA-N,abemaciclib,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,65972,LYVE1,-0.29213542,0.0061385892,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.11575088,619,644,429,380,641,408,0,548,562
OEKWJQXRCDYSHL-FNOIDJSQSA-N,ticagrelor,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,60643,LYVE1,-0.29598957,0.005527351,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.10678946,592,670,394,393,407,439,0,550,563
QYSXJUFSXHHAJI-YRZJJWOYSA-N,cholecalciferol,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,4293,LYVE1,-0.30218247,-0.023204653,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14336039,385,344,697,591,531,655,0,597,564
WAXQNWCZJDTGBU-UHFFFAOYSA-N,fosnetupitant;netupitant,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,204426,LYVE1,-0.31027088,0.0032624602,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.08020495,545,550,590,423,662,524,0,552,565
OYTKINVCDFNREN-UHFFFAOYSA-N,amifampridine,Nc1ccncc1N,256404,LYVE1,-0.3123118,-0.025100999,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.09179549,480,627,253,594,635,676,0,600,566
SJZRECIVHVDYJC-UHFFFAOYSA-N,oxybate,O=C(O)CCCO,282513,LYVE1,-0.31235087,0.0029325925,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.08583571,349,568,513,504,532,428,0,553,567
AILRADAXUVEEIR-UHFFFAOYSA-N,brigatinib,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,128985,LYVE1,-0.3178177,0.0020656015,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.09654679,586,450,318,642,632,503,0,555,568
OFPXSFXSNFPTHF-UHFFFAOYSA-N,oxaprozin,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,282800,LYVE1,-0.32125026,0.0015212247,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.16614974,588,587,279,688,498,205,0,557,569
WOXKDUGGOYFFRN-IIBYNOLFSA-N,tadalafil,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,97020,LYVE1,-0.3238953,0.001101744,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.07709495,466,582,294,636,616,668,0,558,570
DOUYETYNHWVLEO-UHFFFAOYSA-N,imiquimod,CC(C)Cn1cnc2c(N)nc3ccccc3c21,32549,LYVE1,-0.3251357,0.0009050295,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.11182973,336,673,336,660,648,522,0,559,571
AXQACEQYCPKDMV-RZAWKFBISA-N,naldemedine,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,26529,LYVE1,-0.32540298,-0.02755183,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.06098749,668,553,628,584,475,536,0,604,572
BZZKEPGENYLQSC-FIBGUPNXSA-N,deucravacitinib,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,306546,LYVE1,-0.3280253,0.00044676042,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.08671958,617,295,696,612,522,569,0,560,573
KPBZROQVTHLCDU-UHFFFAOYSA-N,clevidipine,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,52757,LYVE1,-0.32829332,0.0004042536,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.10338457,494,616,658,375,558,325,0,561,574
WYQFJHHDOKWSHR-MNOVXSKESA-N,upadacitinib,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,77456,LYVE1,-0.32937703,0.00023238982,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.06829055,678,400,637,610,554,462,0,562,575
BMEARIQHWSVDBS-SNVBAGLBSA-N,cipepofol,CC(C)c1cccc([C@H](C)C2CC2)c1O,38137,LYVE1,-0.33090407,-9.785096e-06,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.084564045,631,638,576,526,590,389,0,563,576
CUIHSIWYWATEQL-UHFFFAOYSA-N,pazopanib,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,198610,LYVE1,-0.33180404,-0.0001525109,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.084469564,523,544,411,499,642,629,0,565,577
MVGWUTBTXDYMND-QGZVFWFLSA-N,etrasimod,O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,283591,LYVE1,-0.33295992,-0.00033582747,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.12248014,657,640,443,328,505,484,0,566,578
YQEZLKZALYSWHR-ZDUSSCGKSA-N,esketamine,CN[C@]1(c2ccccc2Cl)CCCCC1=O,108103,LYVE1,-0.3499865,-0.0030360892,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.065798424,382,573,588,601,564,402,0,567,579
UBQNRHZMVUUOMG-UHFFFAOYSA-N,zonisamide,NS(=O)(=O)Cc1noc2ccccc12,248630,LYVE1,-0.35628998,-0.03333427,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.10351452,616,551,400,673,374,703,0,610,580
PIBARDGJJAGJAJ-NQIIRXRSSA-N,danicopan,CC(=O)c1nn(CC(=O)N2C[C@H](F)C[C@H]2C(=O)Nc2cccc(Br)n2)c2ccc(-c3cnc(C)nc3)cc12,20394,LYVE1,-0.35741174,-0.0264744,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.07319707,573,454,407,560,556,620,0,602,581
OFZJKCQENFPZBH-UHFFFAOYSA-N,avatrombopag,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,280979,LYVE1,-0.3636906,-0.0072561973,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.121735156,551,633,178,547,542,257,0,573,582
MVRHVFSOIWFBTE-INIZCTEOSA-N,elexacaftor,Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,215213,LYVE1,-0.36499307,-0.005416,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.07618045,528,575,571,483,611,510,0,571,583
DWZAEMINVBZMHQ-UHFFFAOYSA-N,gedatolisib,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,89347,LYVE1,-0.37107146,-0.036101546,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.13008977,527,699,524,464,425,658,0,612,584
VSNHCAURESNICA-UHFFFAOYSA-N,hydroxyurea,NC(=O)NO,241697,LYVE1,-0.37459427,-0.0069386694,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.07430259,509,659,353,514,601,630,0,572,585
HEAUOKZIVMZVQL-VWLOTQADSA-N,elagolix,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,151279,LYVE1,-0.3746543,-0.0367723,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.107858844,680,565,320,666,380,700,0,614,586
HCDMJFOHIXMBOV-UHFFFAOYSA-N,pemigatinib,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,65332,LYVE1,-0.3777354,-0.007436828,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.07194779,549,505,640,418,612,670,0,574,587
AOMXMOCNKJTRQP-UHFFFAOYSA-N,relugolix,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,121069,LYVE1,-0.37971765,-0.0077511943,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.11194902,484,642,483,588,639,383,0,575,588
RENRQMCACQEWFC-UGKGYDQZSA-N,iptacopan,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1,72369,LYVE1,-0.38422936,-0.038564876,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.068127565,633,510,546,576,508,685,0,617,589
JGWRKYUXBBNENE-UHFFFAOYSA-N,pexidartinib,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,227680,LYVE1,-0.3882488,-0.039317366,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.11694051,584,422,641,664,694,419,0,618,590
VOVZXURTCKPRDQ-CQSZACIVSA-N,asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1,278301,LYVE1,-0.38928208,-0.039510805,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.09595486,516,586,531,548,461,523,0,619,591
NKHAVTQWNUWKEO-NSCUHMNNSA-N,diroximel fumarate;monomethyl fumarate,COC(=O)/C=C/C(=O)O,109950,LYVE1,-0.39187542,-0.00967931,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.022764636,615,504,521,606,547,553,0,577,592
RZVPBGBYGMDSBG-GGAORHGYSA-N,baloxavir marboxil,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,112325,LYVE1,-0.39388445,-0.009997924,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.15124694,654,692,352,213,562,669,0,579,593
DCCSDBARQIPTGU-HSZRJFAPSA-N,fesoterodine,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,29506,LYVE1,-0.40172952,-0.011242081,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.04899532,553,483,575,359,570,581,0,580,594
XRQDFNLINLXZLB-CKIKVBCHSA-N,peramivir,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,51145,LYVE1,-0.41091076,-0.04355997,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14306976,670,561,679,191,583,666,0,622,595
HKDLNTKNLJPAIY-WKWWZUSTSA-N,ulipristal,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,19650,LYVE1,-0.41305494,-0.01851548,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.12023166,641,508,652,410,175,693,0,588,596
JCCNYMKQOSZNPW-UHFFFAOYSA-N,loratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,69505,LYVE1,-0.4248085,-0.014902209,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.03401585,603,512,611,662,571,543,0,583,597
XFYDIVBRZNQMJC-UHFFFAOYSA-N,tizanidine,Clc1ccc2nsnc2c1NC1=NCCN1,218494,LYVE1,-0.42968127,-0.015674995,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.10997684,648,628,333,707,375,628,0,584,598
GXJABQQUPOEUTA-RDJZCZTQSA-N,bortezomib,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,32040,LYVE1,-0.43259737,-0.029667394,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.092696875,667,403,511,597,500,619,0,607,599
IFSDAJWBUCMOAH-HNNXBMFYSA-N,idelalisib,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,79188,LYVE1,-0.4345778,-0.01645154,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.11690077,499,663,650,546,680,330,0,586,600
RMRJXGBAOAMLHD-IHFGGWKQSA-N,buprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,122222,LYVE1,-0.4353087,-0.048127566,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.12783068,445,589,680,385,605,698,0,626,601
BFSMGDJOXZAERB-UHFFFAOYSA-N,dabrafenib,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,25534,LYVE1,-0.4396415,-0.0172546,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.13767827,541,714,528,369,586,538,0,587,602
DHMTURDWPRKSOA-RUZDIDTESA-N,lonafarnib,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,241611,LYVE1,-0.4470365,-0.04678483,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.069281146,563,626,547,382,476,645,0,625,603
LFQDNHWZDQTITF-UHFFFAOYSA-N,tavaborole,OB1OCc2cc(F)ccc21,302363,LYVE1,-0.44789693,-0.018563835,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.08778257,347,559,492,701,624,498,0,589,604
XYFPWWZEPKGCCK-GOSISDBHSA-N,ibrutinib,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6489,LYVE1,-0.45509002,-0.019704597,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.061027512,547,664,540,632,452,642,0,591,605
HWGQMRYQVZSGDQ-HZPDHXFCSA-N,talazoparib,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,227228,LYVE1,-0.45690677,-0.019992717,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.021769797,533,337,551,629,594,651,0,592,606
GJPICJJJRGTNOD-UHFFFAOYSA-N,bosentan,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,156338,LYVE1,-0.4654688,-0.021350587,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.11129758,628,684,520,403,622,450,0,593,607
QQHMKNYGKVVGCZ-UHFFFAOYSA-N,tipiracil,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,240933,LYVE1,-0.4710456,-0.022235012,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.09549076,597,576,504,678,606,356,0,594,608
NCLGDOBQAWBXRA-PGRDOPGGSA-N,telotristat etiprate,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,205608,LYVE1,-0.47341764,-0.022611199,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.03291833,634,562,529,619,618,596,0,595,609
CAVRKWRKTNINFF-UHFFFAOYSA-N,tradipitant,O=C(c1ccccc1Cl)c1cccnc1-c1nnn(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1ccncc1,288812,LYVE1,-0.4735249,-0.02262821,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.122718,407,693,564,623,684,375,0,596,610
VWUXBMIQPBEWFH-WCCTWKNTSA-N,fulvestrant,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,176558,LYVE1,-0.47443235,-0.05545202,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.1706314,471,529,710,305,596,706,0,635,611
SUJUHGSWHZTSEU-FYBSXPHGSA-N,tipranavir,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,60824,LYVE1,-0.4776176,-0.056048334,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.12405953,620,635,273,686,455,540,0,636,612
VFBILHPIHUPBPZ-UHFFFAOYSA-N,difamilast,CCOc1ccccc1C(=O)NCc1coc(-c2ccc(OC(F)F)c(OC(C)C)c2)n1,75190,LYVE1,-0.4823151,-0.024022257,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.10846896,688,636,631,327,585,571,0,598,613
RNOAOAWBMHREKO-QFIPXVFZSA-N,zanubrutinib,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,5569,LYVE1,-0.48875764,-0.025043989,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.05828022,487,653,574,650,442,608,0,599,614
