drug_id,name,smiles,native_feature_index,gene_symbol,dtiam_probability,dtiam_rank
HTIQEAQVCYTUBX-KRWDZBQOSA-N,levamlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,68471,HGF,0.46492425,246
HTIQEAQVCYTUBX-UHFFFAOYSA-N,amlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,68470,HGF,0.46492425,247
BARDROPHSZEBKC-OITMNORJSA-N,fosaprepitant,C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,166730,HGF,0.4634005,248
DWZAEMINVBZMHQ-UHFFFAOYSA-N,gedatolisib,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,89347,HGF,0.4632759,249
QUIJNHUBAXPXFS-XLJNKUFUSA-N,bedaquiline,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,158128,HGF,0.46318826,250
ATALOFNDEOCMKK-OITMNORJSA-N,aprepitant;fosaprepitant,C[C@@H](O[C@H]1OCCN(Cc2nc(=O)[nH][nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,166729,HGF,0.46260414,251
JWUBBDSIWDLEOM-DTOXIADCSA-N,calcifediol,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,4292,HGF,0.46085435,252
OHRURASPPZQGQM-GCCNXGTGSA-N,romidepsin,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,3288,HGF,0.4607537,253
DOBNVUFHFMVMDB-BEFAXECRSA-N,sacubitril,C[C@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O,171397,HGF,0.45926738,254
SPMVMDHWKHCIDT-UHFFFAOYSA-N,tivozanib,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,136152,HGF,0.45849055,255
QYSXJUFSXHHAJI-YRZJJWOYSA-N,cholecalciferol,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,4293,HGF,0.4532629,256
LOMMPXLFBTZENJ-ZACQAIPSSA-N,belzutifan,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F,163278,HGF,0.4531252,257
HKDLNTKNLJPAIY-WKWWZUSTSA-N,ulipristal,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,19650,HGF,0.4529896,258
PURKAOJPTOLRMP-ASMGOKTBSA-N,deutivacaftor,[2H]C([2H])([2H])C(c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O)(C([2H])([2H])[2H])C([2H])([2H])[2H],306545,HGF,0.4523659,259
LWQQLNNNIPYSNX-UROSTWAQSA-N,calcipotriene,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4099,HGF,0.44974396,260
ODAIHABQVKJNIY-PEDHHIEDSA-N,perindopril,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,61056,HGF,0.44888946,261
WAEXFXRVDQXREF-UHFFFAOYSA-N,vorinostat,O=C(CCCCCCC(=O)Nc1ccccc1)NO,263130,HGF,0.448228,262
RITAVMQDGBJQJZ-FMIVXFBMSA-N,axitinib,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,105219,HGF,0.44658014,263
FVTWTVQXNAJTQP-UHFFFAOYSA-N,umeclidinium,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,302772,HGF,0.44558257,264
RJCWBNBKOKFWNY-IDPLTSGASA-N,omaveloxolone,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,43799,HGF,0.44363767,265
HMABYWSNWIZPAG-UHFFFAOYSA-N,rucaparib,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,107467,HGF,0.4424393,266
LHHCSNFAOIFYRV-DOVBMPENSA-N,boceprevir,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,22604,HGF,0.44169787,267
BQEJAAIPKDQEPV-MXHGPKCJSA-N,difluprednate,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,52784,HGF,0.4406018,268
WGFOBBZOWHGYQH-MXHNKVEKSA-N,lubiprostone,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,53421,HGF,0.4384777,269
ASMXXROZKSBQIH-VITNCHFBSA-N,aclidinium,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,286609,HGF,0.4374609,270
VWVSBHGCDBMOOT-IIEHVVJPSA-N,desoximetasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,169112,HGF,0.4357387,271
VGYFMXBACGZSIL-MCBHFWOFSA-N,pitavastatin,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,283498,HGF,0.43433788,272
FWYSMLBETOMXAG-QHCPKHFHSA-N,letermovir,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,153421,HGF,0.4323519,273
XYLJNLCSTIOKRM-UHFFFAOYSA-N,brimonidine,Brc1c(NC2=NCCN2)ccc2nccnc12,18,HGF,0.4317813,274
HIFJCPQKFCZDDL-ACWOEMLNSA-N,iloprost,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,13219,HGF,0.43119818,275
GFNANZIMVAIWHM-OBYCQNJPSA-N,triamcinolone,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,176170,HGF,0.42937142,276
MYSWGUAQZAJSOK-UHFFFAOYSA-N,ciprofloxacin,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,285997,HGF,0.42875308,277
KPVIXBKIJXZQJX-CSOZIWFHSA-N,lefamulin,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,12420,HGF,0.4268471,278
MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,26238,HGF,0.4258533,279
JZUFKLXOESDKRF-UHFFFAOYSA-N,hydrochlorothiazide,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,249116,HGF,0.42553693,280
PURKAOJPTOLRMP-UHFFFAOYSA-N,deutivacaftor;ivacaftor,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,24316,HGF,0.42071056,281
CYOHGALHFOKKQC-UHFFFAOYSA-N,selumetinib,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,224947,HGF,0.41987044,282
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,257206,HGF,0.41883466,283
KGSXMPPBFPAXLY-UHFFFAOYSA-N,azilsartan,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,75477,HGF,0.41734558,284
GKHIVNAUVKXIIY-UHFFFAOYSA-N,belumosudil,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,33496,HGF,0.41685942,285
JOLJIIDDOBNFHW-UHFFFAOYSA-N,xanomeline,CCCCCCOc1nsnc1C1=CCCN(C)C1,55602,HGF,0.41647735,286
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,nicardipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,110303,HGF,0.41571862,287
PNCPYILNMDWPEY-QGZVFWFLSA-N,silodosin,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,171410,HGF,0.4152451,288
GZUITABIAKMVPG-UHFFFAOYSA-N,raloxifene,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,288006,HGF,0.41519395,289
WYQPLTPSGFELIB-JTQPXKBDSA-N,difluprednate,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,52785,HGF,0.41512376,290
KENSGCYKTRNIST-RVUAFKSESA-N,deflazacort,CC1=N[C@]2(C(=O)CO)[C@@H](C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)O1,47537,HGF,0.41490272,291
PYNXFZCZUAOOQC-UTKZUKDTSA-N,sacubitril,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,69981,HGF,0.4143924,292
GXJABQQUPOEUTA-RDJZCZTQSA-N,bortezomib,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,32040,HGF,0.4126225,293
NDDAHWYSQHTHNT-UHFFFAOYSA-N,indapamide,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,48759,HGF,0.41189492,294
UREBDLICKHMUKA-CXSFZGCWSA-N,dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,169098,HGF,0.4104781,295
UREBDLICKHMUKA-DVTGEIKXSA-N,betamethasone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,174844,HGF,0.4104781,296
IYSYPCSSDZBWHN-UHFFFAOYSA-N,ketotifen,O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,291841,HGF,0.4099539,297
RGFBRLNVZCCMSV-BIRGHMBHSA-N,ceftaroline fosamil,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(N)n1,68020,HGF,0.40927318,298
FELGMEQIXOGIFQ-UHFFFAOYSA-N,ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,214242,HGF,0.40899327,299
RYMZZMVNJRMUDD-HGQWONQESA-N,simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,50562,HGF,0.40687957,300
ACWZRVQXLIRSDF-UHFFFAOYSA-N,binimetinib,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,224948,HGF,0.40684012,301
VKHAHZOOUSRJNA-GCNJZUOMSA-N,mifepristone,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,13768,HGF,0.40675396,302
FAEKWTJYAYMJKF-QHCPKHFHSA-N,repaglinide,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,73344,HGF,0.40608013,303
XGALLCVXEZPNRQ-UHFFFAOYSA-N,gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,136615,HGF,0.40426886,304
USUZGMWDZDXMDG-CYBMUJFWSA-N,osilodrostat,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,237253,HGF,0.40091744,305
MEJLVLMAJJRLCR-GCCNXGTGSA-N,romidepsin,C/C=C1\NC(=O)[C@@H](CS)NC(=O)[C@@H](C(C)C)NC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](C(C)C)NC1=O,3272,HGF,0.4007058,306
LTXBFJFJUIJOQE-GOSISDBHSA-N,netarsudil,NC[C@@H](C(=O)Nc1ccc2cnccc2c1)c1ccc(CO)cc1,247624,HGF,0.40049914,307
ZSBOMTDTBDDKMP-OAHLLOKOSA-N,alogliptin,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,219732,HGF,0.4001743,308
XUFQPHANEAPEMJ-UHFFFAOYSA-N,famotidine,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,240144,HGF,0.39925265,309
ASOADIZOVZTJSR-UHFFFAOYSA-N,opicapone,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,179763,HGF,0.3991921,310
BALLNEJQLSTPIO-UHFFFAOYSA-N,fruquintinib,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,103868,HGF,0.39866886,311
KIQXRQVVYTYYAZ-VKVYFNERSA-N,tafluprost,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,282313,HGF,0.39850998,312
IQPSEEYGBUAQFF-UHFFFAOYSA-N,pantoprazole,COc1ccnc(C[S+]([O-])c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,156599,HGF,0.3982044,313
FWLMVFUGMHIOAA-UHFFFAOYSA-N,defactinib,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,104642,HGF,0.39780125,314
NEQYWYXGTJDAKR-JTQLQIEISA-N,olutasidenib,C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,172253,HGF,0.39695618,315
RUZYUOTYCVRMRZ-UHFFFAOYSA-N,doxazosin,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,135837,HGF,0.3946879,316
JWJOTENAMICLJG-QWBYCMEYSA-N,dutasteride,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,176222,HGF,0.39377472,317
SFNSLLSYNZWZQG-VQIMIIECSA-N,glasdegib,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,101335,HGF,0.39304268,318
RZEKVGVHFLEQIL-UHFFFAOYSA-N,celecoxib,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,192052,HGF,0.39242527,319
ZPUCINDJVBIVPJ-LJISPDSOSA-N,cocaine,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,113146,HGF,0.38933983,320
YBBLVLTVTVSKRW-UHFFFAOYSA-N,anastrozole,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,21336,HGF,0.38786077,321
VTRAEEWXHOVJFV-UHFFFAOYSA-N,olmesartan,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,61975,HGF,0.3870626,322
MLBVMOWEQCZNCC-OEMFJLHTSA-N,fosamprenavir,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,30519,HGF,0.38478044,323
GYHCTFXIZSNGJT-UHFFFAOYSA-N,tolvaptan,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,204766,HGF,0.38288027,324
HOIIHACBCFLJET-SFTDATJTSA-N,lumateperone,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,101221,HGF,0.38164103,325
CSKDFZIMJXRJGH-VWLPUNTISA-N,tecovirimat,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,272865,HGF,0.37907982,326
AVAACINZEOAHHE-VFZPANTDSA-N,doripenem,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,166588,HGF,0.378903,327
QCZAWDGAVJMPTA-RNFRBKRXSA-N,vorasidenib,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,166198,HGF,0.37516037,328
FBHSPRKOSMHSIF-GRMWVWQJSA-N,deflazacort,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,19015,HGF,0.37340456,329
WVLHHLRVNDMIAR-IBGZPJMESA-N,mavorixafor,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,247158,HGF,0.37279707,330
JWHYSEDOYMYMNM-QGZVFWFLSA-N,seladelpar,CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,72354,HGF,0.3682318,331
QNZCBYKSOIHPEH-UHFFFAOYSA-N,apixaban,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,140238,HGF,0.36650974,332
PRMWGUBFXWROHD-UHFFFAOYSA-N,perampanel,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,238174,HGF,0.3659802,333
JKVNJTYHRABHIY-WXVUKLJWSA-N,benzgalantamine,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)c4ccccc4)C=C[C@@]31CCN(C)C2,150327,HGF,0.36357692,334
LRFKWQGGENFBFO-IBGZPJMESA-N,fingolimod,CCCCCCCCc1ccc(CC[C@](N)(CO)COP(=O)(O)O)cc1,55060,HGF,0.36341363,335
WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,cefoxitin,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,121574,HGF,0.35987517,336
IPVQLZZIHOAWMC-QXKUPLGCSA-N,perindopril,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,61057,HGF,0.35982648,337
OEKWJQXRCDYSHL-FNOIDJSQSA-N,ticagrelor,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,60643,HGF,0.35810584,338
FABUFPQFXZVHFB-PVYNADRNSA-N,ixabepilone,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,2436,HGF,0.3568072,339
OGQICQVSFDPSEI-UHFFFAOYSA-N,tazarotene,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,70722,HGF,0.35620093,340
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,gepirone,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,43034,HGF,0.3558321,341
HYAFETHFCAUJAY-UHFFFAOYSA-N,pioglitazone,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,81301,HGF,0.355566,342
IYIKLHRQXLHMJQ-UHFFFAOYSA-N,amiodarone,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,58530,HGF,0.35264394,343
RTGDFNSFWBGLEC-SYZQJQIISA-N,mycophenolate mofetil,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,122412,HGF,0.3508658,344
MXAYKZJJDUDWDS-LBPRGKRZSA-N,ixazomib,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,31716,HGF,0.3490643,345
NTJOBXMMWNYJFB-UHFFFAOYSA-N,amisulpride,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,65671,HGF,0.34865147,346
IKENVDNFQMCRTR-UHFFFAOYSA-N,conivaptan,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,211749,HGF,0.34464875,347
IDUYJRXRDSPPRC-NRFANRHFSA-N,oteseconazole,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,304487,HGF,0.3430992,348
MBUVEWMHONZEQD-UHFFFAOYSA-N,azelastine,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,98244,HGF,0.34028405,349
RUOKEQAAGRXIBM-GFCCVEGCSA-N,rasagiline,C#CCN[C@@H]1CCc2ccccc21,1113,HGF,0.34019613,350
BQSJTQLCZDPROO-UHFFFAOYSA-N,febuxostat,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,208834,HGF,0.33957157,351
GBXSMTUPTTWBMN-XIRDDKMYSA-N,enalapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,70010,HGF,0.3391696,352
YMARZQAQMVYCKC-OEMFJLHTSA-N,fosamprenavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,30516,HGF,0.33743745,353
MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,34689,HGF,0.33732793,354
IMOZEMNVLZVGJZ-QGZVFWFLSA-N,apremilast,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,73540,HGF,0.33591282,355
DHSUYTOATWAVLW-WFVMDLQDSA-N,cilastatin,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,44134,HGF,0.33533496,356
VFBILHPIHUPBPZ-UHFFFAOYSA-N,difamilast,CCOc1ccccc1C(=O)NCc1coc(-c2ccc(OC(F)F)c(OC(C)C)c2)n1,75190,HGF,0.3337415,357
XMXHEBAFVSFQEX-UHFFFAOYSA-N,iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,126599,HGF,0.33181426,358
NFEZZTICAUWDHU-RDTXWAMCSA-N,efinaconazole,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,4254,HGF,0.33093423,359
CJBJHOAVZSMMDJ-HEXNFIEUSA-N,darunavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,30517,HGF,0.33041546,360
ZKIAIYBUSXZPLP-UHFFFAOYSA-N,brexpiprazole,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,301766,HGF,0.33019543,361
UHTHHESEBZOYNR-UHFFFAOYSA-N,vandetanib,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,133267,HGF,0.32971177,362
BTCRKOKVYTVOLU-SJSRKZJXSA-N,bexagliflozin,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,303979,HGF,0.32798395,363
YREYEVIYCVEVJK-UHFFFAOYSA-N,rabeprazole,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,117015,HGF,0.32607806,364
FGQFOYHRJSUHMR-UHFFFAOYSA-N,lesinurad,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,283452,HGF,0.3256069,365
SNICXCGAKADSCV-JTQLQIEISA-N,nicotine polacrilex,CN1CCC[C@H]1c1cccnc1,98522,HGF,0.3252369,366
HCRKCZRJWPKOAR-JTQLQIEISA-N,brinzolamide,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,67437,HGF,0.3249707,367
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,253713,HGF,0.32350722,368
HKHCSWPSUSWGLI-CABCVRRESA-N,centanafadine,c1ccc2cc([C@]34CNC[C@H]3C4)ccc2c1,308922,HGF,0.32276177,369
TZFNLOMSOLWIDK-JTQLQIEISA-N,carbidopa,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,169977,HGF,0.31894574,370
ULFRLSNUDGIQQP-UHFFFAOYSA-N,rizatriptan,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,90951,HGF,0.31877306,371
RDOIQAHITMMDAJ-UHFFFAOYSA-N,loperamide,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,88026,HGF,0.31842878,372
XFALPSLJIHVRKE-GFCCVEGCSA-N,tedizolid,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,227232,HGF,0.31817833,373
MAEIEVLCKWDQJH-UHFFFAOYSA-N,bumetanide,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,56899,HGF,0.3176991,374
