drug_id,name,smiles,native_feature_index,lmdb_key,geometry_source,source_record_sha256
NBGABHGMJVIVBW-QHCPKHFHSA-N,daridorexant,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1,140323,000369,existing_independent_ETKDG,efec34cd9db9699cc875eb129875a99512d4bb5126345466e4159cc20f3297c9
NBRBXGKOEOGLOI-UHFFFAOYSA-N,dasabuvir,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,122249,000370,existing_independent_ETKDG,18c76f0cb4d28a15aab4b440b52b0b8598b20880bc527a876dc3e03455c8b3cc
NCLGDOBQAWBXRA-PGRDOPGGSA-N,telotristat etiprate,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,205608,000371,existing_independent_ETKDG,ed02346a7ffdf505a8784699c1da743762a5903041c3082ff4166dfa3944ef36
NCNRHFGMJRPRSK-MDZDMXLPSA-N,belinostat,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,261800,000372,existing_independent_ETKDG,5e330a4239919ff604fb57300fadcf31a1fa6933e5cbd31dac717e7f4509ae3a
NDAUXUAQIAJITI-LBPRGKRZSA-N,levalbuterol,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,22723,000373,existing_independent_ETKDG,266ab4ea37cd6819d347f0d1c7c0b935bbce1b4ea7ff9801531c2e6e9166e9e8
NDAUXUAQIAJITI-UHFFFAOYSA-N,albuterol,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,22715,000374,existing_independent_ETKDG,6148b1218a021248c56408a3b5d2ee9bf01b727ad95733809f2bc8fc75b46b42
NDCUAPJVLWFHHB-UHNVWZDZSA-N,avibactam,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,242043,000375,existing_independent_ETKDG,968e85968a6be52bf8c76e07eec1d073728448980b08b9abd9a90f2edc315d9b
NDDAHWYSQHTHNT-UHFFFAOYSA-N,indapamide,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,48759,000376,existing_independent_ETKDG,0b563edde9db6ecce6fb263f0de2d39c92c4448bac38bbd3bee4620487fe0551
NEMGRZFTLSKBAP-LBPRGKRZSA-N,safinamide,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,172080,000377,existing_independent_ETKDG,42fac5c20680b37841b38e701fad065efe023634d7122e60d2db9eee2b63488f
NEQYWYXGTJDAKR-JTQLQIEISA-N,olutasidenib,C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,172253,000378,existing_independent_ETKDG,4d76e8a5fb3f2567f30039ca157dcfb754adcf8699942b4890dbb1c12b133b7b
NFEZZTICAUWDHU-RDTXWAMCSA-N,efinaconazole,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,4254,000379,existing_independent_ETKDG,984bd1476f24d57999e3b9bec5bc2a9c13a19bad0f4d889f5a09a3419a196d08
NGBFQHCMQULJNZ-UHFFFAOYSA-N,torsemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,203601,000380,existing_independent_ETKDG,9194237e565e8b50b414c5956a5509763bcc295169e005987a7762ad761674d5
NHHQJBCNYHBUSI-UHFFFAOYSA-N,fostamatinib,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,130409,000381,existing_independent_ETKDG,607dc9a1e57cd3ed6b294e6fc4dfec3ae04e9678a82bcb9ff2d5a91d001d684f
NIJJYAXOARWZEE-UHFFFAOYSA-N,valproate,CCCC(CCC)C(=O)O,52977,000382,existing_independent_ETKDG,52893de35339705adb6c430bfba14045e23a464fb041b156c966c3d3275c10ac
NKANXQFJJICGDU-QPLCGJKRSA-N,tamoxifen,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,42134,000383,existing_independent_ETKDG,2d61368714274ca66fa4e02ccb5a6560e8f367c1b5440719a2795b40f6baacf1
NKHAVTQWNUWKEO-NSCUHMNNSA-N,diroximel fumarate;monomethyl fumarate,COC(=O)/C=C/C(=O)O,109950,000384,existing_independent_ETKDG,08dd73dc12fbf5bf80ff1561a8cc8082e9f852f78d7d9282426e63d6e3f817aa
NNACHAUCXXVJSP-UHFFFAOYSA-N,pitolisant,Clc1ccc(CCCOCCCN2CCCCC2)cc1,218053,000385,existing_independent_ETKDG,b340baf50a16d49070480fe1874b7c9be089824083947ede1e647c787dc270fa
NNJVILVZKWQKPM-UHFFFAOYSA-N,lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,63339,000386,existing_independent_ETKDG,102d98b301f61cd62e1c1a39b27b2ee29ed5bd8fcf4f5a9d31a3f049d25553f7
NOZIJMHMKORZBA-KJCUYJGMSA-N,lusutrombopag,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,55484,000387,existing_independent_ETKDG,34a81e6e825cb67bab1919ebfd36ade7f796e447db8cdcb6692f53984e5f060f
NQDJXKOVJZTUJA-UHFFFAOYSA-N,nevirapine,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,205956,000388,existing_independent_ETKDG,226c936bc3d351264afac4cb077352e2433fec390973b5045653c3e8f4db2ab0
NSQSAUGJQHDYNO-UHFFFAOYSA-N,tazemetostat,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,64878,000389,existing_independent_ETKDG,4a3819bbf4bb204236d71673b209d9fc79fd79d2f0b35d9f684cd0c35a272544
NTJOBXMMWNYJFB-UHFFFAOYSA-N,amisulpride,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,65671,000390,existing_independent_ETKDG,7dddcff96f652f0a50ad27c05dde0edeeb0bfc0e3ff97ff774aac4b2164a9beb
NUKYPUAOHBNCPY-UHFFFAOYSA-N,dalfampridine,Nc1ccncc1,256403,000391,existing_independent_ETKDG,e0a1ba08d4f575754f11d79f81e1d71c1ba08865a7f498ba3e7b60a3ac5649de
NXQKSXLFSAEQCZ-SFHVURJKSA-N,sotorasib,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,7009,000392,existing_independent_ETKDG,04d98a4409e39d9cf5fa4f546cd759370d1e8f650b53eece146cdfbddef080b7
NYDCDZSEEAUOHN-IZHYLOQSSA-N,tamoxifen,CC/C(=C(\c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1,42137,000393,existing_independent_ETKDG,3a1b79b9c8661aeaaafce44ff2334538aa57f6c4007ca76e2d750c4045320d76
NYNZQNWKBKUAII-KBXCAEBGSA-N,larotrectinib,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,280919,000394,existing_independent_ETKDG,6e03cdd501bf57ecd12da860b9bceac1bd4cba35ed6a616dea4b7b97d69b5ef2
OBWASQILIWPZMG-QZMOQZSNSA-N,empagliflozin,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,303984,000395,existing_independent_ETKDG,8a4583089862bcb85466e0388cdb14f810127abdf5561d052f4d5a74e512f910
ODAIHABQVKJNIY-PEDHHIEDSA-N,perindopril,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,61056,000396,existing_independent_ETKDG,8edb9104c56a88639fee43cb2b0dd059d78e9c339b604c8b82a03b677576d29b
OEKWJQXRCDYSHL-FNOIDJSQSA-N,ticagrelor,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,60643,000397,existing_independent_ETKDG,27c3d67952aff696e6d57bcd9c4a04586590563498f5b6bb6be7eb17cd2bce3b
OEOLOEUAGSPDLT-UHFFFAOYSA-N,minoxidil,Nc1cc(N2CCCCC2)nc(N)[n+]1OS(=O)(=O)[O-],254366,000398,existing_independent_ETKDG,4c93fa285a8b15289c3cd8c00f6113e5f888a1fad89353a2c1d3777ebd254154
OEXHQOGQTVQTAT-JRNQLAHRSA-N,ipratropium,CC(C)[N@@+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,37140,000399,existing_independent_ETKDG,cbfb83dae5454dd23f47c111285854994b1267de43aa07c10e563ba7ef891d12
OFCNXPDARWKPPY-UHFFFAOYSA-N,allopurinol,O=c1nc[nH]c2[nH]ncc12,302101,000400,existing_independent_ETKDG,a86c0a4d69ed9b14cb3d46987d61c4249af04b491af63acf6442ec99fe1f1fb7
OFPXSFXSNFPTHF-UHFFFAOYSA-N,oxaprozin,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,282800,000401,existing_independent_ETKDG,3d298c80458444d20f731e18b014388dd3fc298dd41f17336b7964d800470bb3
OFZJKCQENFPZBH-UHFFFAOYSA-N,avatrombopag,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,280979,000402,existing_independent_ETKDG,796b5df5e92187547035c07f3c6bfbeb8646f4571d3d5bcb65d9545759d81821
OGHNVEJMJSYVRP-UHFFFAOYSA-N,carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,156322,000403,existing_independent_ETKDG,cb270c448b98929f298fb6b2a77503f97e3965cd82b37aab23333c91983c9c64
OGQICQVSFDPSEI-UHFFFAOYSA-N,tazarotene,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,70722,000404,existing_independent_ETKDG,1b7a82a164ad95d1d99657a77c40ab04fe8dc0759a9b50ad2e3c4f09bc9d697c
OHRURASPPZQGQM-GCCNXGTGSA-N,romidepsin,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,3288,000405,existing_independent_ETKDG,deddba2ad6d831a8dae3b8023d8a5e696dd8e05de04b74b6188b9e4d748ff1d9
OIGNJSKKLXVSLS-VWUMJDOOSA-N,prednisone,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,176152,000406,existing_independent_ETKDG,966efdd84af2eb5e049c3a837897cef6d1869eece86e1d59a2d2fb1e5c35629a
OJFSXZCBGQGRNV-UHFFFAOYSA-N,carbinoxamine,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,90675,000407,existing_independent_ETKDG,36c85196789a5293c198697c18ed2cad1de8e406fce7b235d2540e77f0a72bda
OJQMKCBWYCWFPU-UHFFFAOYSA-N,selexipag,CC(C)N(CCCCOCC(=O)O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,32698,000408,existing_independent_ETKDG,c84f79bed7d3c2cbf2c0595783c71f72d9f3402e0c4c1fa4bbcb82d6157efffe
OLAHOMJCDNXHFI-UHFFFAOYSA-N,erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,132060,000409,existing_independent_ETKDG,d9741e616b3e806ca68e65bc6bdc119708df94d1f501bdf611345ae3f81a235c
OLNTVTPDXPETLC-XPWALMASSA-N,ezetimibe,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,294785,000410,existing_independent_ETKDG,c7c593541c946deac7ee157c51701ca8e3faa297286902175b8089fa378dc2af
ONIQOQHATWINJY-UHFFFAOYSA-N,cabozantinib,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,136103,000411,existing_independent_ETKDG,df1f5ca81b3d8250ebeb5b9136dbb7c4fbf7a4ddf3c51655b86724338fe8a618
OPXLLQIJSORQAM-UHFFFAOYSA-N,mebendazole,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,112288,000412,existing_independent_ETKDG,235279a2de97b93be8df6c1d3f59f77c6d00e4d60dbc9bc5e5437b8b0e071985
OROGSEYTTFOCAN-DNJOTXNNSA-N,codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,150336,000413,existing_independent_ETKDG,001b46fc9946ac03aa981a7696cce4a1fcaf328914dc69963844a9e9bb4e2cb2
OUBCNLGXQFSTLU-UHFFFAOYSA-N,nitisinone,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],290471,000414,existing_independent_ETKDG,86fdf3a3c038d1c43ceb0637433d39db202010af1fcd3cfc7fffc7172b5ca570
OUJTZYPIHDYQMC-LJQANCHMSA-N,ambrisentan,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,115088,000415,existing_independent_ETKDG,e9520ba3660b27b8ae08c3730a3a8af83391cca9151932c3aaac9b5485c35796
OURRXQUGYQRVML-AREMUKBSSA-N,netarsudil,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,194838,000416,existing_independent_ETKDG,07738e5cad9589cdcfd708cece34a213d6c0bcc8ec1bcac03557607e435f7c4c
OXPLANUPKBHPMS-ZXBNPROVSA-N,ciclesonide,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1C[C@H]1O[C@@H](C3CCCCC3)O[C@]12C(=O)CO,176165,000417,existing_independent_ETKDG,6ee7ea9803b077b8e79f0a286ff7934e6e7f1d1386f779301f7403fd6e206c84
OYTKINVCDFNREN-UHFFFAOYSA-N,amifampridine,Nc1ccncc1N,256404,000418,existing_independent_ETKDG,8719b76634f8598e78a91c1e019cd0520725763d8b639cdca5eebbee6cc613ba
OYYDSUSKLWTMMQ-JKHIJQBDSA-N,trospium,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,286608,000419,existing_independent_ETKDG,8d5f7616ec721145566f4a29581370e8b6da263cbda532dc42081d53b646e3c2
OZGNYLLQHRPOBR-DHZHZOJOSA-N,naftifine,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,92993,000420,existing_independent_ETKDG,0809702953420ea354b2d06369b9ceea194e91d673952db5d7a33a0c16a6712e
OZOMQRBLCMDCEG-VIZOYTHASA-N,dantrolene,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,291001,000421,existing_independent_ETKDG,87b9387b23f69415d331cd38dd46527e5638699df8e61a41d3872fb07dbad277
OZVBMTJYIDMWIL-AYFBDAFISA-N,bromocriptine,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,32235,000422,existing_independent_ETKDG,28bddb5db8141e60b9b2e05eb18f1a5356f59d1da7f21b8db0b7dc3cca22a692
OZWKMVRBQXNZKK-UHFFFAOYSA-N,ketorolac,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,288712,000423,existing_independent_ETKDG,2bb26194f7cc0823c4888a4f092e139eed339f57fce979a6ac1bab20ffd3a84b
PAJMKGZZBBTTOY-ZFORQUDYSA-N,treprostinil,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,56058,000424,existing_independent_ETKDG,bcec6794dfaa9cfe2edbf3e42b87fa856d47d7fbbf1328c7feb0a48d9207c3f4
PBAPPPCECJKMCM-IBGZPJMESA-N,mirabegron,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,256885,000425,existing_independent_ETKDG,384231925328375d77c327963f83f221e783e80b4b4ca34cec4f72cec20fc399
PCHKPVIQAHNQLW-CQSZACIVSA-N,niraparib,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,243964,000426,existing_independent_ETKDG,9af9860ddb5fea5101be5f85972d393cdcd075261f63c2d4d9dd5603d026f3cc
PCOBBVZJEWWZFR-UHFFFAOYSA-N,ezogabine,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,69848,000427,existing_independent_ETKDG,44af4b38a906283e069b11b4f04b64433bfb16dd1ba9072580711f8b1101a58c
PDGKHKMBHVFCMG-UHFFFAOYSA-N,trilaciclib,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,100746,000428,existing_independent_ETKDG,0317453061f914187bc95abf694c909159bc6359775a4df8b320de357f52bba7
PDWUPXJEEYOOTR-UHFFFAOYSA-N,3-iodobenzylguanidine,N=C(N)NCc1cccc(I)c1,240082,000429,existing_independent_ETKDG,fcb11dccb7c140e73d2aa28e2f52d90d7be00f32a315248ebef405260c8b34ed
PEMUGDMSUDYLHU-ZEQRLZLVSA-N,adagrasib,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,3977,000430,existing_independent_ETKDG,1e8029b05f9daa04aa6c3f4d866b7bab99351f017ba9bbad33e169e58adc1f16
PGTVWKLGGCQMBR-FLBATMFCSA-N,ganaxolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,19677,000431,existing_independent_ETKDG,1c1d0ef784d87d55b785a0ebfbbe77d7d0016b881ced0efb26018408eaf9c9ec
PHLBKPHSAVXXEF-UHFFFAOYSA-N,trazodone,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,301983,000432,existing_independent_ETKDG,4f071d5ba14d30af2d61b942a3d85e76e73e3843e72270f9b3c681fc407e919c
PHXJVRSECIGDHY-UHFFFAOYSA-N,ponatinib,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,194505,000433,existing_independent_ETKDG,716bf4561d994095aa93c30519ead4f34c39a7cb76f0ab27e3a72b26f354ece6
PIBARDGJJAGJAJ-NQIIRXRSSA-N,danicopan,CC(=O)c1nn(CC(=O)N2C[C@H](F)C[C@H]2C(=O)Nc2cccc(Br)n2)c2ccc(-c3cnc(C)nc3)cc12,20394,000434,existing_independent_ETKDG,cdac21341f433854a1d22a2f70b0eb6a7fcc36bdf8f2508c06e8866bd18aaaaa
PJDFLNIOAUIZSL-UHFFFAOYSA-N,vigabatrin,C=CC(N)CCC(=O)O,11011,000435,existing_independent_ETKDG,8ff9f154c5e988898ee18d9a281356267f5cd04ecfb07db5d0ab170f2649bac3
PJMPHNIQZUBGLI-UHFFFAOYSA-N,fentanyl,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,49368,000436,existing_independent_ETKDG,b4599469f9ab2a0a743f05de58c98fc04e1f15be27c6f1b0600b2b13df2fb223
PMXMIIMHBWHSKN-UHFFFAOYSA-N,paliperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,212649,000437,existing_independent_ETKDG,04fb3ee77b5341ba613c5e5bc12eb74983f77e1b3cc7c503506edb5d4ce8e737
PNCPYILNMDWPEY-QGZVFWFLSA-N,silodosin,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,171410,000438,existing_independent_ETKDG,bb3599c7191a985dc5b86468ac7e64298193b0b2e496fa6dcd0c8494ab0e7ec8
PNVNVHUZROJLTJ-UHFFFAOYSA-N,venlafaxine,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,142178,000439,existing_independent_ETKDG,031a2472f193139b7c1249c1a06fd5aca89bb8e983cf68095b2451aa7c3ced2f
POGQSBRIGCQNEG-UHFFFAOYSA-N,rufinamide,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,244283,000440,existing_independent_ETKDG,0090c86cf3294bfe39fdd66c5a0528cc3d1b625652ea645d1079cfdfa7e9086c
PPSNFPASKFYPMN-SECBINFHSA-N,fezolinetant,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,216826,000441,existing_independent_ETKDG,eafbb6d592a4a31647a65111c7150f567a453b5637deb5818668814d02a3dccc
PQXKDMSYBGKCJA-CVTJIBDQSA-N,lurasidone,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,294784,000442,existing_independent_ETKDG,0d0bf1d87475170b9839baee9b756dca9ed6cd1a7cc07b6c8461d072c2fca73a
PRMWGUBFXWROHD-UHFFFAOYSA-N,perampanel,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,238174,000443,existing_independent_ETKDG,2181177b7d2edf4d33e703793e313ddd64cfd045a0083f629e2f1b1a68cca13e
PSIFNNKUMBGKDQ-UHFFFAOYSA-N,losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,58478,000444,existing_independent_ETKDG,3c70b1d7559928a99ecad0301948093078ef4dff2b07fda70514c1ac748cdd0b
PTOIAAWZLUQTIO-GXFFZTMASA-N,tasimelteon,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,49802,000445,existing_independent_ETKDG,9387941c643fa7a9ab7dd3c9ebe231b775d160a1bacdca03d9a1170ee4fb29eb
PUKBOVABABRILL-YZNIXAGQSA-N,avacopan,Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,197325,000446,existing_independent_ETKDG,bb426e36958e505dab23567c9bd755d29875091f2b7ad471a8b19379a578a56c
PURKAOJPTOLRMP-ASMGOKTBSA-N,deutivacaftor,[2H]C([2H])([2H])C(c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O)(C([2H])([2H])[2H])C([2H])([2H])[2H],306545,000447,existing_independent_ETKDG,69f689f40f1d179d24ebe5e24d353b30ea9491e9ac86e1ce77ae46a540117d77
PURKAOJPTOLRMP-UHFFFAOYSA-N,deutivacaftor;ivacaftor,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,24316,000448,existing_independent_ETKDG,786f76a4dbfd4318dd30e0200c99d4d9821d78173bf05b16ac2a243c0f3a48e8
PYGWGZALEOIKDF-UHFFFAOYSA-N,etravirine,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,183877,000449,existing_independent_ETKDG,65fa5182d0ae201f41ef6f4cfb80a9e75a6c2852435772f197d268ef72e3a0c1
PYNXFZCZUAOOQC-UTKZUKDTSA-N,sacubitril,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,69981,000450,existing_independent_ETKDG,d4472eed6fa062c4a7129778829e2bbf7b7af52a83f4e0ed2ce363b04739dcc3
PYZRQGJRPPTADH-UHFFFAOYSA-N,lamotrigine,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,260451,000451,existing_independent_ETKDG,c01e70ab4d0de8c4e765f6e237c4ac6cd981676499318bb4e2158cd5e90664fd
PZBCKZWLPGJMAO-UHFFFAOYSA-N,copanlisib,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,123048,000452,existing_independent_ETKDG,e95f57c8ab63b38ff2a0106751a1bed8b5de48429f5d23dc588dc23e7ac370a2
PZFAZQUREQIODZ-LJQANCHMSA-N,gepotidacin,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,301827,000453,existing_independent_ETKDG,1790d33ecc16d1407d518613d285b55ac114ec906de8dc5412e97638b1abc3a6
QADPYRIHXKWUSV-UHFFFAOYSA-N,infigratinib,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,66163,000454,existing_independent_ETKDG,99a307659b8faf87403215e167e8d9c5f3de6169aa287cfbb9dd68787fad7997
QCHFTSOMWOSFHM-WPRPVWTQSA-N,pilocarpine,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,77416,000455,existing_independent_ETKDG,b2ee8787024c2444ca46233b2efa1aade543e2375a67230fab9f83fde230bc48
QCZAWDGAVJMPTA-RNFRBKRXSA-N,vorasidenib,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,166198,000456,existing_independent_ETKDG,5a9503e6f5f4151d43408a12adc0f67296eb37dba4aab27cf2b2243d5064578e
QDGZDCVAUDNJFG-FXQIFTODSA-N,entecavir,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,4423,000457,existing_independent_ETKDG,16fad5b4a9422de8baee540cb1944a4048b98dbaa9168804cedd2f030b282636
QEFAQIPZVLVERP-UHFFFAOYSA-N,nepafenac,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,241522,000458,existing_independent_ETKDG,bfc417c873e9883f35aea1fe3504747c4a5e5885eb2c74971c217aa0f2f10f75
QFFGVLORLPOAEC-SNVBAGLBSA-N,besifloxacin,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,252415,000459,existing_independent_ETKDG,bd539f5ec26ca81895fb5c79f6dedf9d206578fd10760903a506df1212331122
QFNHIDANIVGXPE-FNZWTVRRSA-N,eluxadoline,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O,143622,000460,existing_independent_ETKDG,bae9b848178477d648c5748f22c7e43296f9a4036a27c404fcd8ce046789e4f6
QGJUIPDUBHWZPV-SGTAVMJGSA-N,saxagliptin,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,233037,000461,existing_independent_ETKDG,c77b9270c578f2beae9f9d5799ebd1c3eb0b7f158276ca8a3b4d2a6bea22b8fc
QHMBSVQNZZTUGM-ZWKOTPCHSA-N,cannabidiol,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,3685,000462,existing_independent_ETKDG,8aa32a5cb2ebe8a745461465c981d8ff96558fca7bd4fa9e583c24aec9389fe7
