drug_id,molecular_weight,logp,tpsa,heavy_atoms
UEJJHQNACJXSKW-UHFFFAOYSA-N,258.23299999999995,0.08779999999999993,83.55000000000001,19
UFSKUSARDNFIRC-UHFFFAOYSA-N,452.41300000000024,4.747020000000004,97.75000000000001,33
UGJMXCAKCUNAIE-UHFFFAOYSA-N,171.23999999999992,1.3702999999999994,63.32000000000001,12
UHSKFQJFRQCDBE-UHFFFAOYSA-N,260.3809999999999,2.845700000000001,32.34,19
UHTHHESEBZOYNR-UHFFFAOYSA-N,475.36200000000036,5.004200000000005,59.51,30
UIAGMCDKSXEBJQ-UHFFFAOYSA-N,418.44600000000014,2.9708000000000014,117.0,30
UJLAWZDWDVHWOW-YPMHNXCESA-N,312.377,1.5447799999999996,88.91,23
UJVDJAPJQWZRFR-DHIUTWEWSA-N,474.56500000000017,1.8447999999999996,144.89999999999998,35
ULFRLSNUDGIQQP-UHFFFAOYSA-N,269.35200000000003,1.9118000000000002,49.74,20
ULXXDDBFHOBEHA-CWDCEQMOSA-N,485.94700000000023,4.389900000000002,88.61000000000001,34
UPNUIXSCZBYVBB-JVFUWBCBSA-N,424.5410000000002,3.051400000000001,89.87,31
UQCNKQCJZOAFTQ-ISWURRPUSA-N,301.342,0.7451999999999999,70.0,22
UQRORFVVSGFNRO-UTINFBMNSA-N,219.28099999999998,-1.4542999999999995,84.16000000000001,15
UREBDLICKHMUKA-CXSFZGCWSA-N,392.4670000000002,1.8957000000000002,94.83,28
UREBDLICKHMUKA-DVTGEIKXSA-N,392.4670000000002,1.8957000000000002,94.83,28
URKOMYMAXPYINW-UHFFFAOYSA-N,383.51700000000017,2.8560000000000016,48.300000000000004,27
USUZGMWDZDXMDG-CYBMUJFWSA-N,227.242,2.42948,41.61,17
USZAGAREISWJDP-UHFFFAOYSA-N,251.04999999999998,1.5682799999999997,62.480000000000004,19
UTNUDOFZCWSZMS-YFHOEESVSA-N,270.21,2.99948,73.11999999999999,19
UVSMNLNDYGZFPF-UHFFFAOYSA-N,273.248,-0.3299999999999998,109.57,20
UWKQSNNFCGGAFS-XIFFEERXSA-N,586.6890000000004,4.0911000000000035,114.2,43
UXNXMBYCBRBRFD-MUUNZHRXSA-N,562.571,5.7018800000000045,108.76,41
UZHSEJADLWPNLE-GRGSLBFTSA-N,327.3800000000001,1.3014,70.0,24
UZWDCWONPYILKI-UHFFFAOYSA-N,506.6050000000003,4.936920000000004,75.0,37
VCKUSRYTPJJLNI-UHFFFAOYSA-N,387.44000000000017,1.0567999999999995,103.04,28
VCSUIBJKYCVWNF-NRFANRHFSA-N,617.776,4.5507000000000035,131.34000000000003,44
VDANGULDQQJODZ-UHFFFAOYSA-N,270.76,2.4208,55.56,18
VERWOWGGCGHDQE-UHFFFAOYSA-N,558.1480000000001,6.361920000000006,105.24000000000001,38
VFBILHPIHUPBPZ-UHFFFAOYSA-N,446.4500000000001,5.058900000000005,82.82000000000001,32
VFCRKLWBYMDAED-REWPJTCUSA-N,489.65500000000026,4.786400000000004,70.98,35
VGKDLMBJGBXTGI-SJCJKPOMSA-N,306.236,5.179600000000004,12.03,20
VGYFMXBACGZSIL-MCBHFWOFSA-N,421.4680000000001,4.518100000000003,90.65,31
VHGCDTVCOLNTBX-QGZVFWFLSA-N,255.361,3.7246200000000034,21.259999999999998,19
VIKNJXKGJWUCNN-XGXHKTLJSA-N,298.42600000000004,3.4925000000000024,37.3,22
VJJPUSNTGOMMGY-MRVIYFEKSA-N,588.5620000000004,1.3385999999999993,160.83,42
VKHAHZOOUSRJNA-GCNJZUOMSA-N,429.6040000000001,5.406500000000006,40.54,32
VLCYCQAOQCDTCN-UHFFFAOYSA-N,182.17,-0.22749999999999942,89.34,12
VMWNQDUVQKEIOC-CYBMUJFWSA-N,267.328,2.8499000000000025,43.7,20
VNFPBHJOKIVQEB-UHFFFAOYSA-N,344.845,5.376700000000004,17.82,25
VOBHXZCDAVEXEY-JSGCOSHPSA-N,263.38499999999993,1.1901,81.14,19
VOVIALXJUBGFJZ-KWVAZRHASA-N,430.5410000000002,2.7168000000000014,93.06,31
VOVZXURTCKPRDQ-CQSZACIVSA-N,449.8450000000002,3.462900000000001,103.37,31
VPJXQGSRWJZDOB-UHFFFAOYSA-O,147.19799999999998,-0.2121000000000003,52.32,10
VPMRSLWWUXNYRY-PJCFOSJUSA-N,403.47800000000024,3.7150000000000025,48.00000000000001,30
VPPJLAIAVCUEMN-GFCCVEGCSA-N,250.298,0.4539000000000007,67.42999999999999,18
VREFGVBLTWBCJP-UHFFFAOYSA-N,308.77200000000005,3.5801200000000017,43.07,22
VSNHCAURESNICA-UHFFFAOYSA-N,76.05499999999999,-0.9561000000000002,75.35000000000001,5
VSWBSWWIRNCQIJ-HUUCEWRRSA-N,285.77400000000006,4.258500000000003,12.47,20
VTRAEEWXHOVJFV-UHFFFAOYSA-N,446.5110000000001,3.656600000000002,129.81,33
VUDZSIYXZUYWSC-DBRKOABJSA-N,268.216,-1.5664999999999996,102.26,18
VWMJHAFYPMOMGF-ZCFIWIBFSA-N,506.2970000000001,3.9792000000000014,135.78000000000003,32
VWUXBMIQPBEWFH-WCCTWKNTSA-N,606.7820000000003,8.682600000000003,63.519999999999996,41
VWVSBHGCDBMOOT-IIEHVVJPSA-N,376.4680000000002,2.7808000000000015,74.6,27
VYFYYTLLBUKUHU-UHFFFAOYSA-N,153.18099999999998,0.5989999999999998,66.48,11
VZZJRYRQSPEMTK-CALCHBBNSA-N,485.5060000000001,5.821520000000005,63.69000000000001,35
WAEXFXRVDQXREF-UHFFFAOYSA-N,264.32500000000005,2.4711,78.43,19
WANIDIGFXJFFEL-SANMLTNESA-N,586.571,4.062100000000003,102.98,41
WAXQNWCZJDTGBU-UHFFFAOYSA-N,578.6010000000003,6.787020000000006,39.68,41
WBFUHHBPNXWNCC-UHFFFAOYSA-N,292.31,2.875440000000001,75.21,21
WBGKWQHBNHJJPZ-LECWWXJVSA-N,416.51400000000024,2.326700000000001,93.06,30
WCWSTNLSLKSJPK-LKFCYVNXSA-N,405.35700000000014,0.9626999999999997,100.86999999999999,29
WDENQIQQYWYTPO-IBGZPJMESA-N,465.5170000000001,3.3126000000000015,118.50999999999999,35
WEAJZXNPAWBCOA-INIZCTEOSA-N,483.96000000000015,2.4318,125.39000000000001,34
WEQLWGNDNRARGE-DJIMGWMZSA-N,319.4450000000001,3.0299000000000014,41.93,23
WGFOBBZOWHGYQH-MXHNKVEKSA-N,390.4670000000003,4.309900000000003,83.83,27
WIGIZIANZCJQQY-RUCARUNLSA-N,490.6260000000003,3.0740000000000016,124.68,34
WIJZXSAJMHAVGX-DHLKQENFSA-N,582.9700000000001,4.324580000000004,119.28999999999999,41
WINHZLLDWRZWRT-ATVHPVEESA-N,398.48200000000014,3.3349400000000013,77.23,29
WJBLNOPPDWQMCH-MBPVOVBZSA-N,339.4350000000001,2.512500000000001,52.93000000000001,25
WJOHZNCJWYWUJD-IUGZLZTKSA-N,494.53100000000023,2.9376000000000015,99.13000000000001,35
WMDSZGFJQKSLLH-RBBKRZOGSA-N,509.60000000000036,0.6850000000000034,127.82000000000001,36
WOSKHXYHFSIKNG-UHFFFAOYSA-N,426.8600000000003,4.071900000000002,115.57,30
WOXKDUGGOYFFRN-IIBYNOLFSA-N,389.4110000000002,2.2112999999999996,74.87,29
WPVFJKSGQUFQAP-GKAPJAKFSA-N,354.3670000000001,-1.4366999999999974,171.37,25
WRFHGDPIDHPWIQ-UHFFFAOYSA-N,592.7620000000001,6.539440000000007,114.10000000000001,42
WSEQXVZVJXJVFP-FQEVSTJZSA-N,324.39900000000006,3.812980000000003,36.26,24
WSEQXVZVJXJVFP-UHFFFAOYSA-N,324.39900000000006,3.812980000000003,36.26,24
WSNODXPBBALQOF-VEJSHDCNSA-N,452.5380000000002,4.683000000000005,75.99000000000001,32
WTDRDQBEARUVNC-LURJTMIESA-N,197.18999999999997,0.052200000000000135,103.78000000000002,14
WVLHHLRVNDMIAR-IBGZPJMESA-N,349.4820000000002,3.5764000000000022,70.83,26
WVLOADHCBXTIJK-YNHQPCIGSA-N,285.34299999999996,1.6302999999999999,49.77,21
WWSWYXNVCBLWNZ-QIZQQNKQSA-N,458.4730000000001,3.5604000000000027,107.22000000000001,32
WWYNJERNGUHSAO-XUDSTZEESA-N,312.4530000000001,3.8826000000000036,37.3,23
WXCXUHSOUPDCQV-UHFFFAOYSA-N,464.44400000000013,3.992480000000003,76.44,32
WXXSNCNJFUAIDG-UHFFFAOYSA-N,422.42400000000015,2.4426999999999994,138.07000000000002,31
WYQFJHHDOKWSHR-MNOVXSKESA-N,380.374,2.9079000000000006,78.32,27
WYQPLTPSGFELIB-JTQPXKBDSA-N,508.5580000000002,3.5195000000000025,106.97000000000001,36
WYWIFABBXFUGLM-UHFFFAOYSA-N,260.3809999999999,2.850740000000001,44.620000000000005,19
WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,427.4600000000002,0.09859999999999991,148.26000000000002,28
XAYGBKHKBBXDAK-UHFFFAOYSA-N,450.56400000000036,3.203400000000001,82.60999999999999,32
XDXWLKQMMKQXPV-QYQHSDTDSA-N,442.47500000000014,4.564840000000005,114.59,33
XEDHVZKDSYZQBF-UHFFFAOYSA-N,377.3660000000001,3.2757000000000014,62.300000000000004,27
XFALPSLJIHVRKE-GFCCVEGCSA-N,370.34400000000005,1.3957,106.26000000000002,27
XFYDIVBRZNQMJC-UHFFFAOYSA-N,253.718,1.7157999999999993,62.2,16
XGALLCVXEZPNRQ-UHFFFAOYSA-N,446.9100000000004,4.275600000000003,68.74000000000001,31
XHOLNRLADUSQLD-UHFFFAOYSA-N,451.91400000000016,4.135170000000002,107.41000000000001,32
XIQVNETUBQGFHX-UHFFFAOYSA-N,357.4940000000002,3.342900000000002,49.769999999999996,26
XJGVXQDUIWGIRW-UHFFFAOYSA-N,327.8150000000001,3.7714000000000025,28.07,23
XKLMZUWKNUAPSZ-UHFFFAOYSA-N,427.5450000000002,2.30804,74.27,31
XMAYWYJOQHXEEK-ZEQKJWHPSA-N,531.4399999999999,4.205800000000003,69.06,36
XMXHEBAFVSFQEX-UHFFFAOYSA-N,426.4880000000001,4.826600000000004,64.80000000000001,31
XOFYZVNMUHMLCC-ZPOLXVRWSA-N,358.43400000000014,1.7658,91.67,26
XPIJWUTXQAGSLK-UHFFFAOYSA-N,363.41700000000014,3.7551400000000026,84.22,27
XPOQHMRABVBWPR-ZDUSSCGKSA-N,315.67799999999994,4.073100000000001,38.33,21
XQSPYNMVSIKCOC-NTSWFWBYSA-N,247.25099999999998,-0.4550000000000003,90.37,16
XRQDFNLINLXZLB-CKIKVBCHSA-N,328.413,-0.1394299999999976,148.53000000000003,23
XRVDGNKRPOAQTN-FQEVSTJZSA-N,404.4700000000001,3.631680000000002,104.19999999999999,30
XSFJVAJPIHIPKU-XWCQMRHXSA-N,434.50400000000025,2.2747000000000006,93.06,31
XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,444.52400000000017,2.968320000000001,90.15,31
XUBOMFCQGDBHNK-UHFFFAOYSA-N,375.40000000000015,1.9804,83.80000000000001,27
XUFQPHANEAPEMJ-UHFFFAOYSA-N,337.4560000000001,-0.15785999999999956,170.83,20
XUKUURHRXDUEBC-KAYWLYCHSA-N,558.6500000000003,6.313600000000008,111.79,41
XUZMWHLSFXCVMG-UHFFFAOYSA-N,371.4260000000001,1.09568,120.55999999999999,26
XWLUWCNOOVRFPX-UHFFFAOYSA-N,362.2780000000001,1.5488,116.17000000000002,25
XWLXKKNPFMNSFA-HGQWONQESA-N,436.5890000000002,4.105700000000003,104.06000000000002,31
XXSMGPRMXLTPCZ-UHFFFAOYSA-N,335.8790000000001,3.783000000000002,48.39,23
XYFPWWZEPKGCCK-GOSISDBHSA-N,440.5070000000002,4.2173000000000025,99.16,33
XYLJNLCSTIOKRM-UHFFFAOYSA-N,292.14000000000004,1.7633999999999999,62.2,17
XZWYZXLIPXDOLR-UHFFFAOYSA-N,129.167,-1.034159999999999,88.99000000000001,9
XZXHXSATPCNXJR-ZIADKAODSA-N,539.6360000000004,3.6159000000000026,94.21999999999997,40
YALNUENQHAQXEA-UHFFFAOYSA-N,421.49700000000007,4.549300000000003,90.9,31
YASAKCUCGLMORW-UHFFFAOYSA-N,357.435,2.490900000000001,71.53,25
YBBLVLTVTVSKRW-UHFFFAOYSA-N,293.374,2.9287600000000014,78.28999999999999,22
YBSJFWOBGCMAKL-UHFFFAOYSA-N,471.52100000000024,2.985970000000001,150.21999999999997,35
YFGHCGITMMYXAQ-LJQANCHMSA-N,273.357,2.01,66.15,19
YHGSTSNEOJUIRN-UHFFFAOYSA-N,478.5340000000001,2.549900000000001,130.31,34
YIBOMRUWOWDFLG-ONEGZZNKSA-N,366.4280000000001,4.989100000000003,97.42,28
YIMYDTCOUQIDMT-SNAWJCMRSA-N,255.2259999999999,-0.592200000000001,89.98000000000002,18
YIQPUIGJQJDJOS-UHFFFAOYSA-N,502.7960000000004,0.41580000000000644,78.66,36
YKPUWZUDDOIDPM-SOFGYWHQSA-N,305.418,3.789600000000003,58.56,22
YLXDSYKOBKBWJQ-LBPRGKRZSA-N,259.34899999999993,2.5676000000000005,38.33,19
YMARZQAQMVYCKC-OEMFJLHTSA-N,505.63700000000034,2.4028,131.19,35
YMDXZJFXQJVXBF-STHAYSLISA-N,138.059,-0.09110000000000007,70.06,8
YMTINGFKWWXKFG-UHFFFAOYSA-N,360.837,4.680000000000004,52.6,25
YQEZLKZALYSWHR-ZDUSSCGKSA-N,237.7299999999999,2.897800000000001,29.1,16
YQNQNVDNTFHQSW-UHFFFAOYSA-N,307.28700000000003,2.2289000000000003,111.43,21
YQNWZWMKLDQSAC-UHFFFAOYSA-N,298.4550000000001,3.8642400000000023,15.27,21
YREYEVIYCVEVJK-UHFFFAOYSA-N,359.451,2.989420000000001,83.09,25
YTAOBBFIOAEMLL-REQDGWNSSA-N,354.28700000000003,5.060880000000003,41.61,21
YTFHCXIPDIHOIA-DHZHZOJOSA-N,414.54900000000015,6.149000000000006,55.120000000000005,31
YWGDOWXRIALTES-NRFANRHFSA-N,388.8950000000002,4.170200000000004,62.66,27
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,237.29899999999992,1.4525,39.72,17
YXRDKMPIGHSVRX-OOJCLDBCSA-N,529.7860000000004,4.407500000000003,59.00000000000001,38
ZAFYATHCZYHLPB-UHFFFAOYSA-N,307.39700000000005,3.2488400000000013,37.61000000000001,23
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,479.5330000000002,3.677800000000002,111.00999999999999,35
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,492.5910000000001,5.6295000000000055,77.52,36
ZBMZVLHSJCTVON-UHFFFAOYSA-N,272.37,1.0895000000000001,78.43,18
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,488.01700000000034,3.3135400000000015,106.50999999999999,33
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,334.169,2.889400000000001,80.39000000000001,20
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,309.4340000000001,4.014400000000004,20.310000000000002,22
ZEUITGRIYCTCEM-KRWDZBQOSA-N,297.423,4.630900000000003,21.259999999999998,21
ZFMITUMMTDLWHR-UHFFFAOYSA-N,209.25300000000001,-0.13029999999999975,95.11,15
ZGLHBRQAEXKACO-XJRQOBMKSA-N,428.65700000000027,5.726700000000008,60.69,31
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,425.7540000000001,2.654580000000001,105.69999999999999,29
ZISJNXNHJRQYJO-CMDGGOBGSA-N,254.329,4.391600000000004,40.46,19
ZKIAIYBUSXZPLP-UHFFFAOYSA-N,433.5770000000001,4.724000000000004,48.57,31
ZKLPARSLTMPFCP-OAQYLSRUSA-N,388.8950000000002,3.148200000000002,53.010000000000005,27
ZKLPARSLTMPFCP-UHFFFAOYSA-N,388.8950000000002,3.148200000000002,53.010000000000005,27
ZPMNHBXQOOVQJL-UHFFFAOYSA-N,367.8770000000003,2.0877999999999997,76.82000000000001,25
ZPUCINDJVBIVPJ-LJISPDSOSA-N,303.35800000000006,1.8677,55.84,22
ZRVUJXDFFKFLMG-UHFFFAOYSA-N,351.4090000000001,1.95092,99.59999999999998,23
ZSBOMTDTBDDKMP-OAHLLOKOSA-N,339.39900000000006,0.3944800000000006,97.05000000000001,25
ZSKVGTPCRGIANV-ZXFLCMHBSA-N,299.35200000000003,-0.17602999999999924,113.72,20
ZSWMIFNWDQEXDT-ZESJGQACSA-N,487.4440000000002,1.2026999999999999,143.30999999999997,35
ZVHNDZWQTBEVRY-UHFFFAOYSA-N,414.4690000000002,2.9771800000000015,103.17,31
ZWUQVNSJSJHFPS-XFXZXTDPSA-N,349.4270000000001,2.861000000000002,57.61,24
ZYTXTXAMMDTYDQ-DGEXFFLYSA-N,356.4620000000001,2.752900000000001,74.6,26
ZZUFCTLCJUWOSV-UHFFFAOYSA-N,330.749,1.8907,122.63000000000001,21
ZZVUWRFHKOJYTH-UHFFFAOYSA-N,255.36100000000002,3.3542000000000023,12.47,19
