matrix,view,direction,model_a,model_b,family,queries,valid_correlations,minimum_candidates,maximum_candidates,median_spearman,mean_spearman,mean_kendall_tau_b,mean_top10_overlap,random_top10_overlap,top10_overlap_ratio_to_random
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,nuclear_epigenetic_transcription,6,6,719,719,0.15808880056746252,0.12151700102933875,0.08321245945459047,0.6666666666666666,0.13908205841446453,4.793333333333333
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,transporter,1,1,719,719,0.38842021016485884,0.38842021016485884,0.2674151688514248,2.0,0.13908205841446453,14.38
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,enzyme,10,10,719,719,0.00280735598843934,0.0401913495443037,0.02648866022695744,0.2,0.13908205841446453,1.4380000000000002
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,ion_channel,4,4,719,719,-0.06064797262304504,-0.06916893445102296,-0.04906929811732112,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,kinase,2,2,719,719,-0.05332666651108847,-0.05332666651108847,-0.03671418983103829,0.5,0.13908205841446453,3.595
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,nuclear_epigenetic_transcription,6,6,719,719,0.07162430143990786,0.11307409174237397,0.07937480479174863,0.16666666666666666,0.13908205841446453,1.1983333333333333
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,transporter,1,1,719,719,-0.1878562535201316,-0.1878562535201316,-0.12837926840529582,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,DTIAM_A,enzyme,10,10,719,719,-0.053305608822684925,-0.015340781461251072,-0.010420141373186025,0.1,0.13908205841446453,0.7190000000000001
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,DTIAM_A,ion_channel,4,4,719,719,-0.05713777508509861,-0.03865451284797682,-0.025393670668704564,0.5,0.13908205841446453,3.595
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,DTIAM_A,kinase,2,2,719,719,0.11172859360705657,0.11172859360705657,0.07441629814699478,1.0,0.13908205841446453,7.19
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,DTIAM_A,nuclear_epigenetic_transcription,6,6,719,719,0.1625114754613333,0.17148873132693254,0.11436611390392389,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,DTIAM_A,transporter,1,1,719,719,-0.015431798214708312,-0.015431798214708312,-0.0111965379865064,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,Nesso-1,enzyme,10,10,719,719,0.06134553497519897,0.07533117220218426,0.05119227029183987,0.6,0.13908205841446453,4.314
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,Nesso-1,ion_channel,4,4,719,719,0.030494548422380724,0.0015393055324182583,0.00041453426881191396,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,Nesso-1,kinase,2,2,719,719,-0.028015139540499737,-0.028015139540499737,-0.01891361028354918,0.5,0.13908205841446453,3.595
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,Nesso-1,nuclear_epigenetic_transcription,6,6,719,719,0.2706456306667545,0.2331356170598716,0.15647183556032507,0.8333333333333334,0.13908205841446453,5.991666666666667
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,Nesso-1,transporter,1,1,719,719,-0.08363529120063846,-0.08363529120063846,-0.05603960933050778,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,enzyme,10,10,719,719,-0.010692175352010991,0.009670926520955376,0.005930129512251942,0.3,0.13908205841446453,2.157
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,ion_channel,4,4,719,719,0.07812251812134619,0.06812349582320992,0.04557186907046447,0.5,0.13908205841446453,3.595
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,kinase,2,2,719,719,-0.042298444011400343,-0.042298444011400343,-0.029025147120923907,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,nuclear_epigenetic_transcription,6,6,719,719,0.10193272961929745,0.06186614576973783,0.04183986414643431,0.15151515151515152,0.13908205841446453,1.0893939393939396
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,transporter,1,1,719,719,0.10524079146343512,0.10524079146343512,0.07125727856315449,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,enzyme,10,10,719,719,0.3591790135494766,0.32524466199531116,0.22291587569982058,1.0,0.13908205841446453,7.19
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,ion_channel,4,4,719,719,0.18416909501130835,0.17133830975542097,0.11450877724904446,0.25,0.13908205841446453,1.7975
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,kinase,2,2,719,719,0.3955471493539286,0.3955471493539286,0.2665905914516781,1.5,0.13908205841446453,10.785
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,nuclear_epigenetic_transcription,6,6,719,719,0.09633260320091833,0.13508796329268205,0.09197620799183448,0.16666666666666666,0.13908205841446453,1.1983333333333333
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,transporter,1,1,719,719,0.19275528044124426,0.19275528044124426,0.130742528619776,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,enzyme,10,10,719,719,-0.16548995919523635,-0.07927626367075821,-0.05460715751820966,0.4666666666666666,0.13908205841446453,3.3553333333333333
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,ion_channel,4,4,719,719,0.04190142413829173,-0.009210300372897884,-0.006291024689962871,0.5,0.13908205841446453,3.595
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,kinase,2,2,719,719,0.09174755573290563,0.09174755573290563,0.0604174011413252,0.5,0.13908205841446453,3.595
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,nuclear_epigenetic_transcription,6,6,719,719,0.11661780529617596,0.07630993617628078,0.05215712015302335,0.7727272727272728,0.13908205841446453,5.555909090909092
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,transporter,1,1,719,719,-0.3176118306272382,-0.3176118306272382,-0.21320620949089766,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,enzyme,10,10,719,719,-0.009822186804005557,0.05384023881600998,0.03681748783801415,0.3,0.13908205841446453,2.157
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,ion_channel,4,4,719,719,0.05684559617966196,0.09224722848412437,0.0617953354757102,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,kinase,2,2,719,719,0.28695658122916334,0.28695658122916334,0.18914892651457138,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,nuclear_epigenetic_transcription,6,6,719,719,0.24316674586737524,0.2156681301354979,0.14676276962634652,0.15151515151515152,0.13908205841446453,1.0893939393939396
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,transporter,1,1,719,719,0.09556550491656565,0.09556550491656565,0.06611317304935188,0.0,0.13908205841446453,0.0
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,ConPLex,DTBind_occurrence,ALL_SELECTED_FAMILIES,720,720,73,73,-0.025573193829030838,-0.02661893870773168,-0.01916052216263146,1.6603459870443567,1.36986301369863,1.2120525705423804
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,ConPLex,DTIAM_A,ALL_SELECTED_FAMILIES,720,720,96,96,0.12909231479570382,0.12384082675083993,0.08869009480556332,1.9582631257631258,1.0416666666666667,1.8799326007326007
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,ConPLex,DrugCLIP,ALL_SELECTED_FAMILIES,720,720,95,95,0.06025027162145142,0.05960289825725048,0.04175022089500456,1.3786935286935287,1.0526315789473684,1.3097588522588524
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,ConPLex,Nesso-1,ALL_SELECTED_FAMILIES,719,719,30,37,0.2645221596852934,0.23934436171044288,0.17077356517240744,4.3767094956994645,3.317163150408183,1.3194133954975662
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,ConPLex,ProbeMatchDTI,ALL_SELECTED_FAMILIES,720,720,96,96,-0.035523953727356006,-0.025114787979771576,-0.017777243623842035,1.1593994893994894,1.0416666666666667,1.1130235098235097
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,DTIAM_A,DTBind_occurrence,ALL_SELECTED_FAMILIES,720,720,73,73,0.07978526471677158,0.06905171438561851,0.04697911381701336,1.9375,1.36986301369863,1.4143750000000002
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,DTIAM_A,Nesso-1,ALL_SELECTED_FAMILIES,719,719,30,37,0.13904338153503895,0.13263002814011093,0.09306963525760861,3.8178025034770515,3.317163150408183,1.150923946266334
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,DTIAM_A,ProbeMatchDTI,ALL_SELECTED_FAMILIES,720,720,96,96,0.12128323385784048,0.11580286942613162,0.07790373947146441,1.6182449494949496,1.0416666666666667,1.5535151515151515
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,DrugCLIP,DTBind_occurrence,ALL_SELECTED_FAMILIES,720,720,73,73,0.06607120819449588,0.06125937581417035,0.041586335193641126,2.0722222222222224,1.36986301369863,1.5127222222222225
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,DrugCLIP,DTIAM_A,ALL_SELECTED_FAMILIES,720,720,95,95,0.08104003359462486,0.07812447508398655,0.05340612168719672,1.7097222222222221,1.0526315789473684,1.6242361111111112
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,DrugCLIP,Nesso-1,ALL_SELECTED_FAMILIES,719,719,30,37,0.08520578420467186,0.08319197874942312,0.05591538125693223,3.631432545201669,3.317163150408183,1.0947404093629867
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,DrugCLIP,ProbeMatchDTI,ALL_SELECTED_FAMILIES,720,720,95,95,0.04200727883538634,0.03766975875936283,0.025444951562812016,1.35625,1.0526315789473684,1.2884375000000001
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,Nesso-1,DTBind_occurrence,ALL_SELECTED_FAMILIES,719,719,23,29,0.01482213438735178,0.014479508011441626,0.010222627976546567,4.321279554937413,4.32509161858604,0.9991186166710908
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,Nesso-1,ProbeMatchDTI,ALL_SELECTED_FAMILIES,719,719,30,37,0.027126099706744865,0.037391773579276186,0.0258693112338718,3.4255910987482614,3.317163150408183,1.0326869506936178
PRIMARY_720X96,PAIRWISE_COMMON,drug_to_target,ProbeMatchDTI,DTBind_occurrence,ALL_SELECTED_FAMILIES,720,720,73,73,0.34169443416018763,0.332828034566907,0.2272212464702901,2.9371031746031746,1.36986301369863,2.1440853174603176
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DTBind_occurrence,enzyme,19,19,720,720,0.12699340425164038,0.09248943135001346,0.0643838893846682,0.2631578947368421,0.1388888888888889,1.894736842105263
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DTBind_occurrence,excluded_or_review,1,1,720,720,0.1573673412741094,0.1573673412741094,0.11392472225695671,0.0,0.1388888888888889,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DTBind_occurrence,ion_channel,16,16,720,720,0.2560373715493637,0.22920131845495206,0.15732438080136815,0.0625,0.1388888888888889,0.44999999999999996
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DTBind_occurrence,kinase,12,12,720,720,0.046610167205600406,0.020332287478869556,0.014562653852366879,0.9166666666666666,0.1388888888888889,6.6
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DTBind_occurrence,nuclear_epigenetic_transcription,15,15,720,720,0.23478716486145434,0.1467449285527848,0.10204454055819295,0.13333333333333333,0.1388888888888889,0.96
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DTBind_occurrence,transporter,10,10,720,720,0.13810917258140043,0.1370473120327257,0.09228377885303665,0.1,0.1388888888888889,0.72
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DTIAM_A,enzyme,21,21,720,720,0.03130753191151996,0.011432403400910876,0.008648470356980669,0.47619047619047616,0.1388888888888889,3.4285714285714284
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DTIAM_A,excluded_or_review,1,1,720,720,-0.03829374888386828,-0.03829374888386828,-0.025857747757376287,2.0,0.1388888888888889,14.399999999999999
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DTIAM_A,ion_channel,20,20,720,720,0.016597944523168064,0.012796234975696253,0.009336664530044182,0.35,0.1388888888888889,2.5199999999999996
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DTIAM_A,kinase,20,20,720,720,0.1430275915532747,0.13112173371541286,0.0978503509129976,2.4,0.1388888888888889,17.279999999999998
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DTIAM_A,nuclear_epigenetic_transcription,20,20,720,720,0.12936374255425045,0.1395490255689048,0.09806507556513072,1.15,0.1388888888888889,8.28
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DTIAM_A,transporter,14,14,720,720,0.0027099609802906112,-0.0009071156057447914,-0.001285034574851807,0.8571428571428571,0.1388888888888889,6.171428571428571
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DrugCLIP,enzyme,21,21,720,720,0.008786760557190076,0.008735355545102965,0.005567685696687859,0.09523809523809523,0.1388888888888889,0.6857142857142856
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DrugCLIP,excluded_or_review,1,1,720,720,0.0857134601072061,0.0857134601072061,0.06077299595658614,0.0,0.1388888888888889,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DrugCLIP,ion_channel,19,19,720,720,0.08824695069379422,0.040737832432497255,0.026553982822725655,0.10526315789473684,0.1388888888888889,0.7578947368421052
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DrugCLIP,kinase,20,20,720,720,0.051614931745356404,0.06490612074903791,0.04895977652778741,0.45,0.1388888888888889,3.2399999999999998
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DrugCLIP,nuclear_epigenetic_transcription,20,20,720,720,0.16446681926208273,0.14852336357170953,0.10351405638547972,0.4,0.1388888888888889,2.88
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,DrugCLIP,transporter,14,14,720,720,0.05593755679410355,0.07460729519315303,0.04984986107365955,0.14285714285714285,0.1388888888888889,1.0285714285714285
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,Nesso-1,enzyme,11,11,719,719,0.19315645641200643,0.18188535939362527,0.12321925295790029,0.45454545454545453,0.13908205841446453,3.268181818181818
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,Nesso-1,ion_channel,6,6,719,719,0.06944202290674514,0.056352306912896534,0.037313301722091775,0.0,0.13908205841446453,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,Nesso-1,kinase,5,5,719,719,-0.11285362446304731,-0.0672101183039862,-0.04975293913127025,1.0,0.13908205841446453,7.19
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,Nesso-1,nuclear_epigenetic_transcription,6,6,719,719,0.08923296877785161,0.08132907384083482,0.05717458244819306,1.5,0.13908205841446453,10.785
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,Nesso-1,transporter,2,2,719,719,0.11644715997032745,0.11644715997032745,0.07569845467884763,0.0,0.13908205841446453,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,enzyme,21,21,720,720,-0.03716764484274828,-0.06340800308857801,-0.042742052989409036,0.047619047619047616,0.1388888888888889,0.3428571428571428
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,excluded_or_review,1,1,720,720,0.12899953594021524,0.12899953594021524,0.09161558492846036,0.0,0.1388888888888889,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,ion_channel,20,20,720,720,-0.09224447398806392,-0.06629518510258721,-0.04476525506813886,0.05,0.1388888888888889,0.36
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,kinase,20,20,720,720,-0.09260445398584205,-0.06741007411246894,-0.049138461841557846,0.15,0.1388888888888889,1.0799999999999998
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,nuclear_epigenetic_transcription,20,20,720,720,0.015101940534785674,0.026278736136429743,0.018068415543646684,0.7005793226381462,0.1388888888888889,5.044171122994652
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,transporter,14,14,720,720,-0.08491563238679245,-0.09772388677005352,-0.06633686880186684,0.0,0.1388888888888889,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,enzyme,19,19,720,720,-0.056239779880589584,-0.03695786983038706,-0.025115293222661792,0.15789473684210525,0.1388888888888889,1.1368421052631579
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,excluded_or_review,1,1,720,720,-0.16990655274228453,-0.16990655274228453,-0.11639618825917752,0.0,0.1388888888888889,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,ion_channel,16,16,720,720,-0.05877786725277424,-0.0388231100095961,-0.02644981746625421,0.125,0.1388888888888889,0.8999999999999999
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,kinase,12,12,720,720,0.04171972846998028,0.03232248220063919,0.021723234159849985,0.6666666666666666,0.1388888888888889,4.8
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,nuclear_epigenetic_transcription,15,15,720,720,0.16230302944861258,0.11446031006760597,0.07611926277733237,0.4,0.1388888888888889,2.88
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,transporter,10,10,720,720,-0.10175201059563668,-0.05794895905178733,-0.03986106318643937,0.1,0.1388888888888889,0.72
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,Nesso-1,enzyme,11,11,719,719,-0.19151331567564697,-0.1531154863350547,-0.10517138119379288,0.2727272727272727,0.13908205841446453,1.960909090909091
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,Nesso-1,ion_channel,6,6,719,719,0.0719479655490033,0.053631642959665715,0.03553706255048248,0.0,0.13908205841446453,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,Nesso-1,kinase,5,5,719,719,-0.14835635573949157,-0.13254166213034413,-0.0889260815612037,0.4,0.13908205841446453,2.8760000000000003
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,Nesso-1,nuclear_epigenetic_transcription,6,6,719,719,0.18878297449494624,0.13245367851536138,0.09036264774992224,1.6666666666666667,0.13908205841446453,11.983333333333334
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,Nesso-1,transporter,2,2,719,719,0.008078527842108697,0.008078527842108697,0.006582324580994593,0.5,0.13908205841446453,3.595
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,enzyme,21,21,720,720,0.010902349669574431,0.03190723315576179,0.022368965256064764,0.44444444444444436,0.1388888888888889,3.1999999999999993
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,excluded_or_review,1,1,720,720,0.013046676269255965,0.013046676269255965,0.009144839658292766,0.0,0.1388888888888889,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,ion_channel,20,20,720,720,0.045446676418556486,0.053348655201296044,0.03634259851986768,0.5700000000000001,0.1388888888888889,4.104
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,kinase,20,20,720,720,0.11030944322008665,0.09287497442621055,0.06328002491584436,0.5916666666666667,0.1388888888888889,4.26
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,nuclear_epigenetic_transcription,20,20,720,720,0.17570641318085933,0.12766370734119836,0.08741359963494147,0.7042780748663102,0.1388888888888889,5.070802139037434
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,transporter,14,14,720,720,-0.02049241370559936,0.03126357695326717,0.022008053979808317,0.6428571428571429,0.1388888888888889,4.628571428571429
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,enzyme,19,19,720,720,0.07250028802622543,0.06432811366054082,0.04247037278663625,0.15789473684210525,0.1388888888888889,1.1368421052631579
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,excluded_or_review,1,1,720,720,0.4403649074859126,0.4403649074859126,0.2982572043609891,0.0,0.1388888888888889,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,ion_channel,16,16,720,720,0.12098205826892322,0.05564768384602062,0.03620615845920162,0.0,0.1388888888888889,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,kinase,12,12,720,720,0.1287753558926309,0.08896742258496883,0.05873382502819546,0.4166666666666667,0.1388888888888889,3.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,nuclear_epigenetic_transcription,15,15,720,720,0.2062201383274985,0.19937851698357456,0.13781551398231215,0.3333333333333333,0.1388888888888889,2.4
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,transporter,10,10,720,720,0.12003297428073309,0.10093841024127817,0.06738181139027406,0.1,0.1388888888888889,0.72
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTIAM_A,enzyme,21,21,720,720,-0.03095892626905308,-0.019886056156994895,-0.013537424036376295,0.14285714285714285,0.1388888888888889,1.0285714285714285
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTIAM_A,excluded_or_review,1,1,720,720,-0.23423180935076082,-0.23423180935076082,-0.15847578282362101,0.0,0.1388888888888889,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTIAM_A,ion_channel,19,19,720,720,0.07459163389355182,0.09332283081571037,0.061793397562943254,0.47368421052631576,0.1388888888888889,3.410526315789473
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTIAM_A,kinase,20,20,720,720,0.041506023485821074,0.032360097755791475,0.02095856619277845,0.5,0.1388888888888889,3.5999999999999996
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTIAM_A,nuclear_epigenetic_transcription,20,20,720,720,0.1456371813507313,0.15093027571614,0.09991596949339672,0.15,0.1388888888888889,1.0799999999999998
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTIAM_A,transporter,14,14,720,720,0.009557198421881498,0.0562716507170535,0.03765671556557419,0.2857142857142857,0.1388888888888889,2.057142857142857
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,Nesso-1,enzyme,11,11,719,719,0.05757170732589239,0.07128773468116258,0.048426548366499005,0.5454545454545454,0.13908205841446453,3.921818181818182
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,Nesso-1,ion_channel,6,6,719,719,0.035596290112001744,0.029696769043286764,0.019718142524888196,0.0,0.13908205841446453,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,Nesso-1,kinase,5,5,719,719,0.05063833111860976,0.0625686919442174,0.04248162683392673,0.6,0.13908205841446453,4.314
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,Nesso-1,nuclear_epigenetic_transcription,6,6,719,719,0.2706456306667545,0.2331356170598716,0.15647183556032507,0.8333333333333334,0.13908205841446453,5.991666666666667
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,Nesso-1,transporter,2,2,719,719,-0.04310115217281818,-0.04310115217281818,-0.028556374723482394,0.0,0.13908205841446453,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,enzyme,21,21,720,720,0.026723334728654957,0.0319799026096132,0.02128634567140442,0.23809523809523808,0.1388888888888889,1.7142857142857142
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,excluded_or_review,1,1,720,720,0.20863835899889208,0.20863835899889208,0.13486323597589245,0.0,0.1388888888888889,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,ion_channel,19,19,720,720,0.002445271487708932,0.006261905310718162,0.003904576272517998,0.2631578947368421,0.1388888888888889,1.894736842105263
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,kinase,20,20,720,720,0.10836051638474097,0.10583512392449627,0.06994640981982844,0.3416666666666667,0.1388888888888889,2.46
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,nuclear_epigenetic_transcription,20,20,720,720,0.06174584954057221,0.06303772184394486,0.04265911208601077,0.5277629233511586,0.1388888888888889,3.7998930481283417
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,transporter,14,14,720,720,0.07116928556752145,0.04665013586305903,0.031191738623835265,0.0,0.1388888888888889,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,enzyme,10,10,719,719,0.3591790135494766,0.32524466199531116,0.22291587569982058,1.0,0.13908205841446453,7.19
