pair_id,biomaster,drugclip,dtiam,conplex
VPPJLAIAVCUEMN-GFCCVEGCSA-N__CHEMBL2039,-2.3110833,-0.14800923,0.16309704,0.0052512917
VREFGVBLTWBCJP-UHFFFAOYSA-N__CHEMBL2850,-14.661525,0.19761825,0.3337276,0.0
VSNHCAURESNICA-UHFFFAOYSA-N__CHEMBL283,-8.46892,0.023500882,0.04614798,0.1418424
VSNHCAURESNICA-UHFFFAOYSA-N__CHEMBL3729,-3.1153128,0.0201055,0.29853752,0.13353711
VSWBSWWIRNCQIJ-HUUCEWRRSA-N__CHEMBL1994,-4.9395204,-0.072290264,0.43198812,0.0
VSWBSWWIRNCQIJ-HUUCEWRRSA-N__CHEMBL2039,-3.186933,-0.13167953,0.26031446,0.0
VTRAEEWXHOVJFV-UHFFFAOYSA-N__CHEMBL1944,0.34088898,0.38623384,0.5253896,0.0
VTRAEEWXHOVJFV-UHFFFAOYSA-N__CHEMBL5705,-12.466383,0.35000125,0.89520866,0.0
VWVSBHGCDBMOOT-IIEHVVJPSA-N__CHEMBL2008,-12.238246,0.18610217,0.36288908,0.12132252
VWVSBHGCDBMOOT-IIEHVVJPSA-N__CHEMBL3045,-16.06925,0.02112929,0.70884055,0.13679032
VYFYYTLLBUKUHU-UHFFFAOYSA-N__CHEMBL228,8.8474655,0.095089585,0.18457128,0.26232848
VYFYYTLLBUKUHU-UHFFFAOYSA-N__CHEMBL238,9.628436,0.07937331,0.106467575,0.16924722
VZZJRYRQSPEMTK-CALCHBBNSA-N__CHEMBL258,-7.2494173,0.018667206,0.90680104,0.05682739
VZZJRYRQSPEMTK-CALCHBBNSA-N__CHEMBL4898,-3.9797523,0.46650755,0.91074204,0.021119257
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1829,0.9583296,-0.015699035,0.47042185,0.004357595
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1865,3.088874,0.053505223,0.5699644,0.0
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1937,-0.75458676,0.37047386,0.62057316,0.0
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL325,-0.49535102,0.013992506,0.590683,0.0
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL3310,-4.257722,0.4780368,0.523292,0.051292367
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL4791,-10.407249,0.030090153,0.77092147,0.0
WBGKWQHBNHJJPZ-LECWWXJVSA-N__CHEMBL1994,5.324732,0.740216,0.48116633,0.13732953
WCWSTNLSLKSJPK-LKFCYVNXSA-N__CHEMBL1935,-7.26447,0.36666432,0.7973911,0.0
WCWSTNLSLKSJPK-LKFCYVNXSA-N__CHEMBL235,-9.460189,-0.25071523,0.72923136,0.0
WCWSTNLSLKSJPK-LKFCYVNXSA-N__CHEMBL288,-7.387021,-0.14581813,0.678025,0.0
WEAJZXNPAWBCOA-INIZCTEOSA-N__CHEMBL1902,-12.7262125,-0.17405228,0.8769139,0.098265976
WEAJZXNPAWBCOA-INIZCTEOSA-N__CHEMBL288,-6.2986965,0.005463127,0.6963423,0.0
WEAJZXNPAWBCOA-INIZCTEOSA-N__CHEMBL3535,-5.2850013,-0.017553868,0.7931412,0.0
WGFOBBZOWHGYQH-MXHNKVEKSA-N__CHEMBL1871,-7.615389,0.5106159,0.65632164,0.38274053
WGFOBBZOWHGYQH-MXHNKVEKSA-N__CHEMBL1902,-7.727254,-0.098438285,0.6859351,0.04839358
WGFOBBZOWHGYQH-MXHNKVEKSA-N__CHEMBL1994,-7.447302,0.6125731,0.5456351,0.1853426
WIGIZIANZCJQQY-RUCARUNLSA-N__CHEMBL1944,-3.6610641,0.43761882,0.87169254,0.0034074334
WIGIZIANZCJQQY-RUCARUNLSA-N__CHEMBL286,-7.704025,-0.18389986,0.72681236,0.032349583
WIGIZIANZCJQQY-RUCARUNLSA-N__CHEMBL3729,-4.200947,0.2320034,0.8784056,0.079474494
WIJZXSAJMHAVGX-DHLKQENFSA-N__CHEMBL262,-12.443474,0.25798145,0.6738336,0.0
WIJZXSAJMHAVGX-DHLKQENFSA-N__CHEMBL4282,-8.023895,0.41278014,0.55450624,0.0
WJBLNOPPDWQMCH-MBPVOVBZSA-N__CHEMBL1977,-13.813272,0.029998586,0.19569261,0.000279775
WJOHZNCJWYWUJD-IUGZLZTKSA-N__CHEMBL3045,-16.400784,0.17988408,0.531723,0.022059927
WMDSZGFJQKSLLH-RBBKRZOGSA-N__CHEMBL5141,-11.829164,0.056706484,0.4040483,0.0
WOSKHXYHFSIKNG-UHFFFAOYSA-N__CHEMBL205,-10.238028,-0.07427804,0.703466,0.0
WOSKHXYHFSIKNG-UHFFFAOYSA-N__CHEMBL261,-10.903754,0.13010968,0.5875886,0.0
WXCXUHSOUPDCQV-UHFFFAOYSA-N__CHEMBL2815,-14.704244,-0.14280383,0.24344973,0.46393794
WXCXUHSOUPDCQV-UHFFFAOYSA-N__CHEMBL5145,-15.228874,-0.13487308,0.17997819,0.23524165
WYQFJHHDOKWSHR-MNOVXSKESA-N__CHEMBL3045,-16.531834,-0.05855784,0.8766255,0.027976038
XDXWLKQMMKQXPV-QYQHSDTDSA-N__CHEMBL258,-14.41106,-0.12163144,0.65301466,0.0
XDXWLKQMMKQXPV-QYQHSDTDSA-N__CHEMBL3234,-14.622778,-0.21645741,0.669432,0.0
XEDHVZKDSYZQBF-UHFFFAOYSA-N__CHEMBL1974,-9.936322,0.057993878,0.6774897,0.087055705
XEDHVZKDSYZQBF-UHFFFAOYSA-N__CHEMBL4898,-4.9705496,-0.052965406,0.8508263,0.0
XFALPSLJIHVRKE-GFCCVEGCSA-N__CHEMBL402,-9.145696,-0.040888876,0.50431406,0.0
XFALPSLJIHVRKE-GFCCVEGCSA-N__CHEMBL4409,-4.691977,-0.026063511,0.46384186,0.0
XFALPSLJIHVRKE-GFCCVEGCSA-N__CHEMBL4898,-13.622918,0.22518446,0.43541247,0.0
XFALPSLJIHVRKE-GFCCVEGCSA-N__CHEMBL5608,-11.147281,-0.28598946,0.3430983,0.0
XFYDIVBRZNQMJC-UHFFFAOYSA-N__CHEMBL2850,-13.724813,-0.019090364,0.6325835,0.001695451
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1163124,-9.223245,0.06378046,0.21895918,0.0017791465
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1844,-5.0298595,-0.0025759835,0.70117277,0.6322646
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1868,-4.885056,-0.32703274,0.65855694,0.43524683
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1908389,-9.045233,0.055227328,0.4453553,0.0
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1991,-11.325905,0.030223874,0.20826223,0.0
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2007,-4.4365206,-0.2237186,0.5542793,0.7302643
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,2.8536358,-0.10413801,0.77694076,0.9709914
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2527,-9.419256,-0.01722523,0.19544463,0.0
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2534,-9.422538,-0.20035104,0.2138463,0.0
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL279,-3.7029054,-0.06879724,0.36118686,0.4493248
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2842,-12.919919,-0.17888565,0.16076162,0.0036877524
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2872,-6.9342628,-0.11812806,0.4424624,0.00043729818
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2873,-7.1434035,-0.02087923,0.38457277,0.0
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2959,-5.317631,0.16990037,0.34461972,0.01257764
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3130,-5.2535048,-0.0043109753,0.4896487,0.0032851135
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3145,-8.191186,0.036267698,0.37753785,0.0
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3267,-10.385186,0.2911646,0.35008016,0.0
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3629,-6.889388,0.20728277,0.37895685,0.0032858488
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3973,-4.5324287,-0.14460532,0.5489375,0.0
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4005,-7.584955,-0.049795553,0.26362795,0.0
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4247,-6.211877,-0.08956023,0.6111685,0.0012702375
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4895,-4.0609508,0.04467611,0.40469772,0.008117199
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4898,-7.599787,-0.26645598,0.6501674,0.0
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5311,-6.7625785,0.0021470487,0.3256651,0.0
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5331,-6.752301,-0.118910335,0.37538275,0.32883656
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5568,-5.366005,0.011116373,0.65543145,0.0773868
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5608,-7.327655,-0.0027596552,0.6963423,0.0
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5838,-1.5229278,0.31701344,0.82146746,0.061586473
XHOLNRLADUSQLD-UHFFFAOYSA-N__CHEMBL3991,5.971086,0.35110688,0.8728907,0.0027908348
XJGVXQDUIWGIRW-UHFFFAOYSA-N__CHEMBL5608,-5.821494,0.16437978,0.36932075,0.00016589658
XKLMZUWKNUAPSZ-UHFFFAOYSA-N__CHEMBL1957,-8.660478,-0.13656707,0.19492851,0.0
XKLMZUWKNUAPSZ-UHFFFAOYSA-N__CHEMBL2007,-6.327314,-0.18270516,0.4563478,0.010425456
XKLMZUWKNUAPSZ-UHFFFAOYSA-N__CHEMBL2326,-1.9676758,0.1255926,0.5645507,0.0
XKLMZUWKNUAPSZ-UHFFFAOYSA-N__CHEMBL279,-5.669695,-0.34239826,0.26393217,0.017881144
XMXHEBAFVSFQEX-UHFFFAOYSA-N__CHEMBL1899,-2.9965239,0.21821177,0.29068115,0.86423385
XPIJWUTXQAGSLK-UHFFFAOYSA-N__CHEMBL3553,-13.099564,-0.1622968,0.8158083,0.0
XPOQHMRABVBWPR-ZDUSSCGKSA-N__CHEMBL1871,-1.4206165,0.2949629,0.78453207,0.3165238
XRVDGNKRPOAQTN-FQEVSTJZSA-N__CHEMBL2189110,-8.871098,0.0066314526,0.8302328,0.33089653
XRVDGNKRPOAQTN-FQEVSTJZSA-N__CHEMBL288,-1.7282323,-0.1617756,0.85537004,0.22611326
XRVDGNKRPOAQTN-FQEVSTJZSA-N__CHEMBL2971,-12.011591,-0.03274359,0.7377825,0.00044797763
XRVDGNKRPOAQTN-FQEVSTJZSA-N__CHEMBL3045,-10.742055,-0.35898197,0.8896885,0.046409935
XUFQPHANEAPEMJ-UHFFFAOYSA-N__CHEMBL1641348,-6.3789325,0.05089769,0.19101045,0.08938073
XUFQPHANEAPEMJ-UHFFFAOYSA-N__CHEMBL205,3.4741962,-0.18738528,0.8594591,0.08103562
XUZMWHLSFXCVMG-UHFFFAOYSA-N__CHEMBL325,-12.169263,-0.21720868,0.8039831,0.19491945
XUZMWHLSFXCVMG-UHFFFAOYSA-N__CHEMBL3310,-17.360817,-0.06741633,0.8304521,0.0
XXSMGPRMXLTPCZ-UHFFFAOYSA-N__CHEMBL2252,2.3597293,0.042735193,0.75202036,0.03305717
XXSMGPRMXLTPCZ-UHFFFAOYSA-N__CHEMBL3553,-6.022843,-0.11276973,0.23828043,0.006432124
XZWYZXLIPXDOLR-UHFFFAOYSA-N__CHEMBL1974,-8.265967,0.028973477,0.07876737,0.09237113
XZWYZXLIPXDOLR-UHFFFAOYSA-N__CHEMBL202,-6.5681243,0.18854387,0.07758865,0.15159157
XZWYZXLIPXDOLR-UHFFFAOYSA-N__CHEMBL2971,-9.383496,0.09958292,0.0471758,0.050386455
YALNUENQHAQXEA-UHFFFAOYSA-N__CHEMBL1868,-12.947904,0.016729606,0.8253602,0.35041
YASAKCUCGLMORW-UHFFFAOYSA-N__CHEMBL235,-6.3719106,-0.10344586,0.1093733,0.61803806
YBBLVLTVTVSKRW-UHFFFAOYSA-N__CHEMBL4247,-16.300655,0.10465088,0.21523546,0.03292414
YBSJFWOBGCMAKL-UHFFFAOYSA-N__CHEMBL1873,-10.281651,0.21641898,0.47856405,0.08677492
YFGHCGITMMYXAQ-LJQANCHMSA-N__CHEMBL1994,-4.3955092,0.09613683,0.35104057,0.0001796007
YIBOMRUWOWDFLG-ONEGZZNKSA-N__CHEMBL1841,-15.183015,-0.005889332,0.89420515,0.40445814
YIBOMRUWOWDFLG-ONEGZZNKSA-N__CHEMBL2073,-15.291593,0.22643684,0.8930739,0.470516
YIBOMRUWOWDFLG-ONEGZZNKSA-N__CHEMBL2276,-16.280293,0.47187063,0.83445454,0.20144163
YIBOMRUWOWDFLG-ONEGZZNKSA-N__CHEMBL4179,-16.141254,-0.18738753,0.8544877,0.2720276
YQEZLKZALYSWHR-ZDUSSCGKSA-N__CHEMBL262,-14.625332,0.031066343,0.54033214,0.0056649297
YQEZLKZALYSWHR-ZDUSSCGKSA-N__CHEMBL2850,-14.820553,0.13738488,0.65550506,0.018479532
YWPHCCPCQOJSGZ-UHFFFAOYSA-N__CHEMBL222,1.4218905,0.24651642,0.67621815,0.309702
YWPHCCPCQOJSGZ-UHFFFAOYSA-N__CHEMBL228,1.1639555,0.23913558,0.72971267,0.38771233
ZAFYATHCZYHLPB-UHFFFAOYSA-N__CHEMBL4956,12.906426,0.08736635,0.88876027,0.06382093
ZBBHBTPTTSWHBA-UHFFFAOYSA-N__CHEMBL2243,-3.2613692,-0.05805211,0.3644937,0.0
ZBGXUVOIWDMMJE-QHNZEKIYSA-N__CHEMBL284,-6.861674,-0.16305612,0.8558285,0.0
ZBMZVLHSJCTVON-UHFFFAOYSA-N__CHEMBL1935,-11.565959,0.19320162,0.3011426,0.014587199
ZBMZVLHSJCTVON-UHFFFAOYSA-N__CHEMBL1994,-6.288764,0.06440749,0.5073791,0.030149132
ZBMZVLHSJCTVON-UHFFFAOYSA-N__CHEMBL5141,-12.884976,0.09243729,0.268865,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL1808,-14.176233,-0.061515044,0.4265825,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL1908389,-3.9518871,0.06836819,0.8070856,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL1991,-10.627947,-0.005810319,0.85609186,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2527,-1.7147285,0.02600036,0.7355542,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2534,-6.783782,-0.12742011,0.8895858,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2742,0.9578785,0.07268232,0.9318896,0.4086982
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL279,1.4419701,-0.09183937,0.91568714,0.33784294
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2815,-2.1036396,0.07144245,0.9078295,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2842,-12.7514715,-0.25460237,0.7878477,0.0013840026
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2872,0.11182408,0.06521798,0.844238,0.021909595
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2873,0.53626335,-0.19355528,0.8303565,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2959,0.5201425,0.24360555,0.893353,0.6351562
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3009,1.0188031,0.09145827,0.9106748,0.04933746
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3130,-7.2040544,0.08228369,0.8115518,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3145,-9.370211,-0.2394972,0.9120179,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3267,-10.935552,0.25863224,0.8780931,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3587,1.9565647,0.14123611,0.9090774,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3629,-2.729775,0.30655065,0.8884468,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3935,-1.3219098,-0.031381022,0.9107461,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3961,-0.82165116,0.07718559,0.7877058,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3973,0.18674596,-0.13336712,0.9078538,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3983,-8.72364,0.28108582,0.6821667,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4005,-8.527771,0.04183278,0.7983087,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4128,1.0746609,-0.113482565,0.9315771,0.3013617
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4225,-4.928475,-0.09250996,0.72460425,0.0
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4247,-3.124701,-0.00991147,0.8694098,0.066664055
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4895,-0.18312857,-0.00785298,0.76176167,0.40668944
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4898,-4.475194,-0.08701277,0.9374302,0.057474975
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5145,-0.16949452,-0.01794396,0.8388847,0.08935502
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5251,0.5731736,-0.1612546,0.84055346,0.85128033
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5568,-0.41076124,0.1796133,0.92848366,0.046796285
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5608,-4.613185,-0.0746725,0.9408751,0.08096035
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5838,0.40143022,0.37074018,0.90857637,0.010444324
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5903,0.89369345,0.1644573,0.8621834,0.0
ZCVMWBYGMWKGHF-UHFFFAOYSA-N__CHEMBL2755,-16.604822,0.13271533,0.12496884,0.10786701
ZEUITGRIYCTCEM-KRWDZBQOSA-N__CHEMBL220,-6.7795496,0.30084273,0.24399818,0.14491089
ZIAOVIPSKUPPQW-UHFFFAOYSA-N__CHEMBL2034,-4.553906,0.17007025,0.24624866,0.51468307
ZISJNXNHJRQYJO-CMDGGOBGSA-N__CHEMBL206,-5.907816,0.078223825,0.65393525,0.1699467
ZISJNXNHJRQYJO-CMDGGOBGSA-N__CHEMBL215,-1.2161335,0.23842734,0.56921965,0.0
ZKIAIYBUSXZPLP-UHFFFAOYSA-N__CHEMBL1827,-13.88634,-0.16373497,0.3400412,0.0034452577
ZRVUJXDFFKFLMG-UHFFFAOYSA-N__CHEMBL202,-6.6621766,-0.326769,0.33465257,0.049785506
ZRVUJXDFFKFLMG-UHFFFAOYSA-N__CHEMBL230,-4.571548,0.18811075,0.1578669,0.0
ZSKVGTPCRGIANV-ZXFLCMHBSA-N__CHEMBL2243,-1.1457089,0.13648282,0.28965887,0.008215142
ZSKVGTPCRGIANV-ZXFLCMHBSA-N__CHEMBL4588,-6.992743,-0.124431334,0.57559645,0.033276264
ZZUFCTLCJUWOSV-UHFFFAOYSA-N__CHEMBL286,-6.134325,-0.060515683,0.17099182,0.012610386
ZZUFCTLCJUWOSV-UHFFFAOYSA-N__CHEMBL3991,-12.387344,-0.12573473,0.48428574,0.04887695
