scope,query,entity,model_a,model_b,n,spearman,top10_overlap,top10_tie_expected,top10_chance
FIVE_FIXED_720_DRUGS,drug_id,XHOLNRLADUSQLD-UHFFFAOYSA-N,dtiam,probematch,382,0.18247164999207216,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XIQVNETUBQGFHX-UHFFFAOYSA-N,dtiam,biomaster,382,0.18920747595025464,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XIQVNETUBQGFHX-UHFFFAOYSA-N,dtiam,drugclip,382,0.19548447214128173,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XIQVNETUBQGFHX-UHFFFAOYSA-N,dtiam,conplex,382,0.24570244991319523,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XIQVNETUBQGFHX-UHFFFAOYSA-N,dtiam,probematch,382,0.16965962074310653,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XJGVXQDUIWGIRW-UHFFFAOYSA-N,dtiam,biomaster,382,0.3353705549290447,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XJGVXQDUIWGIRW-UHFFFAOYSA-N,dtiam,drugclip,382,0.034397004832176246,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XJGVXQDUIWGIRW-UHFFFAOYSA-N,dtiam,conplex,382,0.09884632932552359,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XJGVXQDUIWGIRW-UHFFFAOYSA-N,dtiam,probematch,382,0.16741301708247022,1,0.5,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,dtiam,biomaster,382,0.4189208229413684,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,dtiam,drugclip,382,0.134258894985604,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,dtiam,conplex,382,0.21176423568108207,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,dtiam,probematch,382,0.18239961095454021,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XMAYWYJOQHXEEK-ZEQKJWHPSA-N,dtiam,biomaster,382,0.2974412059031492,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XMAYWYJOQHXEEK-ZEQKJWHPSA-N,dtiam,drugclip,382,0.041044489755103934,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XMAYWYJOQHXEEK-ZEQKJWHPSA-N,dtiam,conplex,382,0.1171967076307349,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XMAYWYJOQHXEEK-ZEQKJWHPSA-N,dtiam,probematch,382,0.18640222396571268,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XMXHEBAFVSFQEX-UHFFFAOYSA-N,dtiam,biomaster,382,0.3929713271644771,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XMXHEBAFVSFQEX-UHFFFAOYSA-N,dtiam,drugclip,382,0.09502863753037936,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XMXHEBAFVSFQEX-UHFFFAOYSA-N,dtiam,conplex,382,0.2739375722699417,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XMXHEBAFVSFQEX-UHFFFAOYSA-N,dtiam,probematch,382,0.17213604902377802,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,dtiam,biomaster,382,0.21834079701688777,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,dtiam,drugclip,382,0.12632449452560382,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,dtiam,conplex,382,-0.02029323748855285,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,dtiam,probematch,382,0.19121965385674786,5,5.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XPIJWUTXQAGSLK-UHFFFAOYSA-N,dtiam,biomaster,382,0.1176394292148556,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XPIJWUTXQAGSLK-UHFFFAOYSA-N,dtiam,drugclip,382,-0.010551394224875036,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XPIJWUTXQAGSLK-UHFFFAOYSA-N,dtiam,conplex,382,-0.1475900643319076,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XPIJWUTXQAGSLK-UHFFFAOYSA-N,dtiam,probematch,382,0.21572034709692156,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XPOQHMRABVBWPR-ZDUSSCGKSA-N,dtiam,biomaster,382,0.3326888709468915,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XPOQHMRABVBWPR-ZDUSSCGKSA-N,dtiam,drugclip,382,0.04386244298030952,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XPOQHMRABVBWPR-ZDUSSCGKSA-N,dtiam,conplex,382,-0.06442240617415654,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XPOQHMRABVBWPR-ZDUSSCGKSA-N,dtiam,probematch,382,0.17863896734177348,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XQSPYNMVSIKCOC-NTSWFWBYSA-N,dtiam,biomaster,382,0.11078097453175209,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XQSPYNMVSIKCOC-NTSWFWBYSA-N,dtiam,drugclip,382,0.052648472390570474,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XQSPYNMVSIKCOC-NTSWFWBYSA-N,dtiam,conplex,382,0.06081141797400709,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XQSPYNMVSIKCOC-NTSWFWBYSA-N,dtiam,probematch,382,0.025741432232799535,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XRQDFNLINLXZLB-CKIKVBCHSA-N,dtiam,biomaster,382,0.2716342223520093,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XRQDFNLINLXZLB-CKIKVBCHSA-N,dtiam,drugclip,382,0.10439311157899993,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XRQDFNLINLXZLB-CKIKVBCHSA-N,dtiam,conplex,382,0.24439467974536383,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XRQDFNLINLXZLB-CKIKVBCHSA-N,dtiam,probematch,382,0.15312884838173815,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XRVDGNKRPOAQTN-FQEVSTJZSA-N,dtiam,biomaster,382,0.15807845728578146,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XRVDGNKRPOAQTN-FQEVSTJZSA-N,dtiam,drugclip,382,-0.054061754508482975,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XRVDGNKRPOAQTN-FQEVSTJZSA-N,dtiam,conplex,382,0.1030528753566364,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XRVDGNKRPOAQTN-FQEVSTJZSA-N,dtiam,probematch,382,0.20222776175213483,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XSFJVAJPIHIPKU-XWCQMRHXSA-N,dtiam,biomaster,382,0.024611452364265984,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XSFJVAJPIHIPKU-XWCQMRHXSA-N,dtiam,drugclip,382,0.02389350935387174,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XSFJVAJPIHIPKU-XWCQMRHXSA-N,dtiam,conplex,382,0.022427382438066922,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XSFJVAJPIHIPKU-XWCQMRHXSA-N,dtiam,probematch,382,0.1262790714445864,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,dtiam,biomaster,382,0.4483788749951429,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,dtiam,drugclip,382,0.00390477040300929,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,dtiam,conplex,382,0.3174751208823739,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,dtiam,probematch,382,0.1437540411203743,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUBOMFCQGDBHNK-UHFFFAOYSA-N,dtiam,biomaster,382,0.40515849049414393,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUBOMFCQGDBHNK-UHFFFAOYSA-N,dtiam,drugclip,382,0.08150569117837482,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUBOMFCQGDBHNK-UHFFFAOYSA-N,dtiam,conplex,382,0.2431398535845072,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUBOMFCQGDBHNK-UHFFFAOYSA-N,dtiam,probematch,382,0.15342528242231174,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,dtiam,biomaster,382,0.12239701258208582,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,dtiam,drugclip,382,0.001962556957798836,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,dtiam,conplex,382,-0.08633849208488409,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,dtiam,probematch,382,0.04942752386837597,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUKUURHRXDUEBC-KAYWLYCHSA-N,dtiam,biomaster,382,0.1985639848140522,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUKUURHRXDUEBC-KAYWLYCHSA-N,dtiam,drugclip,382,0.029546637825521766,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUKUURHRXDUEBC-KAYWLYCHSA-N,dtiam,conplex,382,0.2719440307195444,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUKUURHRXDUEBC-KAYWLYCHSA-N,dtiam,probematch,382,0.14312985819117874,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUZMWHLSFXCVMG-UHFFFAOYSA-N,dtiam,biomaster,382,-0.25974758329296027,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUZMWHLSFXCVMG-UHFFFAOYSA-N,dtiam,drugclip,382,-0.03811480866711136,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUZMWHLSFXCVMG-UHFFFAOYSA-N,dtiam,conplex,382,0.13088782875565425,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XUZMWHLSFXCVMG-UHFFFAOYSA-N,dtiam,probematch,382,-0.05241816453060022,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XWLUWCNOOVRFPX-UHFFFAOYSA-N,dtiam,biomaster,382,0.3948646731244223,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XWLUWCNOOVRFPX-UHFFFAOYSA-N,dtiam,drugclip,382,0.07478651959204047,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XWLUWCNOOVRFPX-UHFFFAOYSA-N,dtiam,conplex,382,0.16163749662588217,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XWLUWCNOOVRFPX-UHFFFAOYSA-N,dtiam,probematch,382,0.1362168235251949,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XWLXKKNPFMNSFA-HGQWONQESA-N,dtiam,biomaster,382,0.4048205083273317,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XWLXKKNPFMNSFA-HGQWONQESA-N,dtiam,drugclip,382,0.175760306491701,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XWLXKKNPFMNSFA-HGQWONQESA-N,dtiam,conplex,382,0.06791212348170945,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XWLXKKNPFMNSFA-HGQWONQESA-N,dtiam,probematch,382,0.2025306468558886,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,dtiam,biomaster,382,0.40206067942380713,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,dtiam,drugclip,382,0.08486054091570132,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,dtiam,conplex,382,0.10810273546988167,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,dtiam,probematch,382,0.17661635809018777,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XYFPWWZEPKGCCK-GOSISDBHSA-N,dtiam,biomaster,382,-0.04775268230289854,7,7.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XYFPWWZEPKGCCK-GOSISDBHSA-N,dtiam,drugclip,382,-0.059073147413720634,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XYFPWWZEPKGCCK-GOSISDBHSA-N,dtiam,conplex,382,0.18425446418344993,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XYFPWWZEPKGCCK-GOSISDBHSA-N,dtiam,probematch,382,0.07397838022683675,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XYLJNLCSTIOKRM-UHFFFAOYSA-N,dtiam,biomaster,382,0.21809160414624465,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XYLJNLCSTIOKRM-UHFFFAOYSA-N,dtiam,drugclip,382,-0.08863367049386621,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XYLJNLCSTIOKRM-UHFFFAOYSA-N,dtiam,conplex,382,-0.016974447500585608,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XYLJNLCSTIOKRM-UHFFFAOYSA-N,dtiam,probematch,382,0.19969740908683356,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XZWYZXLIPXDOLR-UHFFFAOYSA-N,dtiam,biomaster,382,0.25988320671021614,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XZWYZXLIPXDOLR-UHFFFAOYSA-N,dtiam,drugclip,382,-0.09646452355116787,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XZWYZXLIPXDOLR-UHFFFAOYSA-N,dtiam,conplex,382,0.01640849001915616,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XZWYZXLIPXDOLR-UHFFFAOYSA-N,dtiam,probematch,382,0.044105058204511716,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XZXHXSATPCNXJR-ZIADKAODSA-N,dtiam,biomaster,382,0.20338830351358297,5,5.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XZXHXSATPCNXJR-ZIADKAODSA-N,dtiam,drugclip,382,0.09805282445992011,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XZXHXSATPCNXJR-ZIADKAODSA-N,dtiam,conplex,382,0.1850436642666437,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,XZXHXSATPCNXJR-ZIADKAODSA-N,dtiam,probematch,382,0.21602388522125615,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YALNUENQHAQXEA-UHFFFAOYSA-N,dtiam,biomaster,382,0.35463747591473427,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YALNUENQHAQXEA-UHFFFAOYSA-N,dtiam,drugclip,382,-0.003889055308628846,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YALNUENQHAQXEA-UHFFFAOYSA-N,dtiam,conplex,382,0.15809471267269676,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YALNUENQHAQXEA-UHFFFAOYSA-N,dtiam,probematch,382,0.14292686898921275,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YASAKCUCGLMORW-UHFFFAOYSA-N,dtiam,biomaster,382,0.35560642988468455,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YASAKCUCGLMORW-UHFFFAOYSA-N,dtiam,drugclip,382,0.09680573484696244,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YASAKCUCGLMORW-UHFFFAOYSA-N,dtiam,conplex,382,-0.004899387806896898,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YASAKCUCGLMORW-UHFFFAOYSA-N,dtiam,probematch,382,0.19099533703011196,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YBBLVLTVTVSKRW-UHFFFAOYSA-N,dtiam,biomaster,382,0.2894263080704391,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YBBLVLTVTVSKRW-UHFFFAOYSA-N,dtiam,drugclip,382,0.15899703684360822,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YBBLVLTVTVSKRW-UHFFFAOYSA-N,dtiam,conplex,382,0.09693663676560184,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YBBLVLTVTVSKRW-UHFFFAOYSA-N,dtiam,probematch,382,0.05933791777060449,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YBSJFWOBGCMAKL-UHFFFAOYSA-N,dtiam,biomaster,382,0.213868979813746,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YBSJFWOBGCMAKL-UHFFFAOYSA-N,dtiam,drugclip,382,-0.021757548169724313,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YBSJFWOBGCMAKL-UHFFFAOYSA-N,dtiam,conplex,382,0.16417922104403318,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YBSJFWOBGCMAKL-UHFFFAOYSA-N,dtiam,probematch,382,0.1932613348757092,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YFGHCGITMMYXAQ-LJQANCHMSA-N,dtiam,biomaster,382,0.4728477074960247,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YFGHCGITMMYXAQ-LJQANCHMSA-N,dtiam,drugclip,382,0.074421412741777,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YFGHCGITMMYXAQ-LJQANCHMSA-N,dtiam,conplex,382,0.3672780977786105,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YFGHCGITMMYXAQ-LJQANCHMSA-N,dtiam,probematch,382,0.23838151319352138,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YHGSTSNEOJUIRN-UHFFFAOYSA-N,dtiam,biomaster,382,0.36058833007855073,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YHGSTSNEOJUIRN-UHFFFAOYSA-N,dtiam,drugclip,382,-0.04009964661488794,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YHGSTSNEOJUIRN-UHFFFAOYSA-N,dtiam,conplex,382,0.2046962480237093,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YHGSTSNEOJUIRN-UHFFFAOYSA-N,dtiam,probematch,382,0.18437195452611624,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YIBOMRUWOWDFLG-ONEGZZNKSA-N,dtiam,biomaster,382,0.09629660884408915,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YIBOMRUWOWDFLG-ONEGZZNKSA-N,dtiam,drugclip,382,-0.05707087216943972,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YIBOMRUWOWDFLG-ONEGZZNKSA-N,dtiam,conplex,382,0.016011564699689423,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YIBOMRUWOWDFLG-ONEGZZNKSA-N,dtiam,probematch,382,0.21610001991834998,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YIMYDTCOUQIDMT-SNAWJCMRSA-N,dtiam,biomaster,382,0.32446858493432656,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YIMYDTCOUQIDMT-SNAWJCMRSA-N,dtiam,drugclip,382,0.21509755575387193,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YIMYDTCOUQIDMT-SNAWJCMRSA-N,dtiam,conplex,382,0.25295551590016296,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YIMYDTCOUQIDMT-SNAWJCMRSA-N,dtiam,probematch,382,0.17042686178929697,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YIQPUIGJQJDJOS-UHFFFAOYSA-N,dtiam,biomaster,382,0.40117374533000677,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YIQPUIGJQJDJOS-UHFFFAOYSA-N,dtiam,drugclip,382,0.09076015956633228,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YIQPUIGJQJDJOS-UHFFFAOYSA-N,dtiam,conplex,382,0.304393875232655,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YIQPUIGJQJDJOS-UHFFFAOYSA-N,dtiam,probematch,382,0.061490258094592166,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YKPUWZUDDOIDPM-SOFGYWHQSA-N,dtiam,biomaster,382,0.1515810192228972,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YKPUWZUDDOIDPM-SOFGYWHQSA-N,dtiam,drugclip,382,0.10353416326971268,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YKPUWZUDDOIDPM-SOFGYWHQSA-N,dtiam,conplex,382,-0.007438306427431465,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YKPUWZUDDOIDPM-SOFGYWHQSA-N,dtiam,probematch,382,0.09163417714420354,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YLXDSYKOBKBWJQ-LBPRGKRZSA-N,dtiam,biomaster,382,0.30648491980619635,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YLXDSYKOBKBWJQ-LBPRGKRZSA-N,dtiam,drugclip,382,0.06659960124562574,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YLXDSYKOBKBWJQ-LBPRGKRZSA-N,dtiam,conplex,382,0.01226481823573717,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YLXDSYKOBKBWJQ-LBPRGKRZSA-N,dtiam,probematch,382,0.13275433615512564,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YMARZQAQMVYCKC-OEMFJLHTSA-N,dtiam,biomaster,382,0.4198684646600357,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YMARZQAQMVYCKC-OEMFJLHTSA-N,dtiam,drugclip,382,0.011069561788898709,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YMARZQAQMVYCKC-OEMFJLHTSA-N,dtiam,conplex,382,0.11126788997094661,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YMARZQAQMVYCKC-OEMFJLHTSA-N,dtiam,probematch,382,0.18343013365041944,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YMDXZJFXQJVXBF-STHAYSLISA-N,dtiam,biomaster,382,0.41162363726720536,5,5.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YMDXZJFXQJVXBF-STHAYSLISA-N,dtiam,drugclip,382,-0.05165303956296538,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YMDXZJFXQJVXBF-STHAYSLISA-N,dtiam,conplex,382,0.12771768933726038,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YMDXZJFXQJVXBF-STHAYSLISA-N,dtiam,probematch,382,0.07734205226861919,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YMTINGFKWWXKFG-UHFFFAOYSA-N,dtiam,biomaster,382,-0.11089679262458328,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YMTINGFKWWXKFG-UHFFFAOYSA-N,dtiam,drugclip,382,0.1899428562571532,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YMTINGFKWWXKFG-UHFFFAOYSA-N,dtiam,conplex,382,0.2842929014190448,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YMTINGFKWWXKFG-UHFFFAOYSA-N,dtiam,probematch,382,0.1397047208953344,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YQEZLKZALYSWHR-ZDUSSCGKSA-N,dtiam,biomaster,382,0.385988443377923,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YQEZLKZALYSWHR-ZDUSSCGKSA-N,dtiam,drugclip,382,0.11178760167316242,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YQEZLKZALYSWHR-ZDUSSCGKSA-N,dtiam,conplex,382,0.111276886433124,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YQEZLKZALYSWHR-ZDUSSCGKSA-N,dtiam,probematch,382,0.19954693167625917,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YQNQNVDNTFHQSW-UHFFFAOYSA-N,dtiam,biomaster,382,0.33877125829791965,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YQNQNVDNTFHQSW-UHFFFAOYSA-N,dtiam,drugclip,382,0.0898389967053197,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YQNQNVDNTFHQSW-UHFFFAOYSA-N,dtiam,conplex,382,0.04883427754197387,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,YQNQNVDNTFHQSW-UHFFFAOYSA-N,dtiam,probematch,382,0.1945297263388534,1,1.0,0.2617801047120419
