target_id,sum,count,smoothed_prior
SEQ:7bfacd22313d7f3098c682ba9cc70d3053f30a73e05b5b24fdefb23f723c3c09,1,1,0.5993531307984606
SEQ:7c05536ed099a032effbcaa1ffed2ce7ed0735a3c6771532f1ace4101b6381bb,0,1,0.5084440398893697
SEQ:7c1523d7d6bd86df82bb78f6bc72691ee4cfa9ad4bb95aabc4dc3e64d1bf831b,54,347,0.16692684716745956
SEQ:7c1f21c862900d30cbfd1d44115947e15b67118c5c72905e8be4187c97ef02b5,1,1,0.5993531307984606
SEQ:7c2a7bcf3a9e687a4734d149429648beaeb58a4936962328b18c1fd4d5c90203,20,306,0.08099014062906033
SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,248,360,0.6853861741588732
SEQ:7c44a5c602ed3747f888e66d3e0d1e9f5f7ad40194536c4cf2fd76611124e520,188,210,0.879967656539923
SEQ:7c46d381ed1556456f96faaf5db2eeb523ff96957d0839542aafaa89266ac479,0,10,0.27964422193915334
SEQ:7c55ee43c37889316e5370901574acd09d90d5e8cbf1519a820c936face59ee5,24,24,0.870378954081855
SEQ:7c607cca29329f9af68b7e9e53a07406a24d8dd221e8cee136abe087320a9fa0,18,19,0.8135477392683816
SEQ:7c626d67b7728183c647d3ec913c34061573b652086f8b9b634c7cfd9be034a0,12,308,0.055323535971015934
SEQ:7c85b904a2049dec5c358d8639ee15af3ec5754f5eb0707659b7b4daf57fce83,1,1,0.5993531307984606
SEQ:7c92ead486fa668a2125ee9ab984cd55e6b8f21e2314c54ad4982a3855d57514,4,5,0.6395256292522045
SEQ:7cab4b9fcd5f2e204a31beff819af92520f6bf855e05cece79f5f15543157239,13,18,0.6640315870993952
SEQ:7cd7c7638f98ebb56e11bb75d8f39e0697c9e3f1cd78e47ad989fb78f90d3ce7,1,1,0.5993531307984606
SEQ:7cddb9224d8365b7b8cacec7ab8d651735abffb63fbe3ee06b6c0c99ae9ca842,1,1,0.5993531307984606
SEQ:7cfa8df64ac2d7b86891d996a6d8ca5ecd344d400f711ceb25aba24cb0748aa1,9,12,0.6633129290355939
SEQ:7d3e76461244c07b1901678de9ebbb1be56d7715150a43f624c1ccf1e0f3a356,82,88,0.8938049432528885
SEQ:7d55643c1ef1779311a0c4cd7b242f9a8cc1100eb90bc0b1d8d8c35e93bb91aa,14,34,0.4452928281541606
SEQ:7da19cfa4375a1246d316e0fca4ed43ae8785676a5ad3b6b07704278bfbc63bf,25,25,0.8740824125366591
SEQ:7db2f33ffda540524d72ecfa8c48ded2ffc54130d0184a0a9a0b54e646498b99,8,61,0.1914490766025784
SEQ:7dc4b0059cbb0294729f59988d674c42f4355b7c0d9e439c4e059cd1acbd2a60,0,2,0.4660737032319222
SEQ:7dce62d2cd1df42b72172807b1526b4ea9063242c59cee37913cf90b8706ad60,11,131,0.11768003148073097
SEQ:7de81bcead1914a2202f8fd8a33220f32f5d9980c423ace70248697260f2789a,0,187,0.028390276339000337
SEQ:7dedd52b4f229d3044bbbe67c4eb941aaa4b2ce3df90017fac12ce2d213fe79b,1,1,0.5993531307984606
SEQ:7e00cb863d179a1e3d8cafd09b12ea965b26e3caa656bb71e4a22522322f6c49,4,4,0.6852060313416476
SEQ:7e6e5664826d4ce641fe6e2df951f8db78b77de5a4e38addb1df20b6d42a0bb4,1,1,0.5993531307984606
SEQ:7e89c129d963de94ba33ff625333bd69b921f00a68615457d918a2ed599318c1,10,296,0.05095713868883355
SEQ:7e8f41cfe9ace4721c54089b1fee577eb81669f05c423cb1f9ecd722fdc9ed63,1,1,0.5993531307984606
SEQ:7ea2bf4ec57e39bba9b473cb54e7ffa2c43751a72c58e5db37e39178b48013c0,9,9,0.7680465494096351
SEQ:7ed09d28a62627dfe08250e3b011ba5bc2f1faa6112a4a0cfd82b7ab9d5196ca,26,211,0.14295422822978762
SEQ:7ed3e796e2b5fad5a0eb70cea94d4ebfb4adb2b93135537f1ff5048dc719c4a4,5,5,0.7061922959188711
SEQ:7ed9ac5c23544be7912027e65618ab7059050a2d248f3b1a609c318b0080fa95,1,1,0.5993531307984606
SEQ:7ee6096e97c03c5b6c621324556b4737a85b60c6a11bcc10062a06f4e7e21e26,39,70,0.5574110554847883
SEQ:7ef4247e612485b0f4347f1aabc647d1ccc3fd2a4f4ec4673c0c919548e66b9f,2,4,0.5423488884845048
SEQ:7f10a0276ca0f6917022cb3000efe665000389079d05be3da18888261d53eba2,12,12,0.7996765653992303
SEQ:7f1f4116d6e914218c8fb5941efe670b856085d636b76dae4968530b6c6c31fd,21,327,0.0789106363168637
SEQ:7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724,256,395,0.6459083566389705
SEQ:7f57324e8dd6248b2b1f62048a24f4102cd864fa83e658564bc158f6feb52fc1,0,12,0.25422201994468485
SEQ:7f69aba6b465001d13b7bd7589de4d14647de313773b2cdfa0446b095330ee08,1115,1506,0.7391773644055297
SEQ:7f99a3866638d052e67847fd928f4271427440a3b7622ff21e0269fe5f0e1e03,288,709,0.4083350270358596
SEQ:7fbae7ace9dab4eb7ea71458522eb914f1f98e557891aa59cce0d3aabb07c943,0,4,0.3994917456273619
SEQ:7fd5d2b9e2c38a655a96b3f8b84b4a048aaec9f877d23df942f455338e86448c,0,5,0.37285896258553775
SEQ:7ff04ddccf949e11263e780f4fb3492ae973c50c851a4df836fb5d6e323a318a,409,624,0.6539319943829386
SEQ:7ff901d16fc230832114fead298e0539cc3db21b3f8f13f6317cc8d6b0dcfb26,3,124,0.06412600327450049
SEQ:8004a1c9c217fe6012b36949fb19437e9570870715c656d08f9b5e16ac29a282,67,94,0.698008504219068
SEQ:801f58f9fcded7a2904581b7b106a2bb70b5e875b21d1d391cd8c69a6bb7dcd2,4,12,0.4360402017628667
SEQ:80662fd4ba93c571a522d273b5ad78b688b7e8733925685af0dd3f176c9f498d,9,299,0.04722616323230766
SEQ:808152c23dd7903f79cd211e69be307502872a8319329ebfdb49ad3c6d25ad55,73,393,0.195019564364226
SEQ:809c105e2a6e885c842e5d098845d69476d417336b2a21c12259fdcbc240cb32,164,423,0.391669479073402
SEQ:80a46db33a2d1a670dde001a3fccd81869fbd641e406f5c3afc937d717e4212d,13,210,0.08451311108537758
SEQ:80be356aef4f71329822694d1d7129d6dd6bdaaee64fe2d62b1d68fc82d1ccdb,0,128,0.04052814810712367
SEQ:80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,1,3,0.5071449568294667
SEQ:810a03461d9a30b688f5948cebb5972e4b7c4ab0748eeb4da7a51ff0dc11c713,1,1,0.5993531307984606
SEQ:810ec880c69a6fbc201bd7030d5123387590fa7470d3903e324d9e52f2078108,0,1,0.5084440398893697
SEQ:814d7e6114e40802ecf4cea971d5d98de724ce7451f094ffdee525c1371e301c,1,23,0.1997843769328202
SEQ:816500f8caacc6b7c14110caebf587fbde8148d8f28f1f1bcc5713faedb959b8,3,9,0.45225707572542456
SEQ:81962b47787bfaba76936dd091396e21617e3f444f9efac4085cd2ac133f56d2,65,83,0.7590632735353019
SEQ:819c9375ca8203a769c0057f7559e710fe631aed473659d15334841a9cb908e5,29,72,0.42186444437540327
SEQ:81edfa2a2c7f09fd37d4ac810d8c0adde1f70f688c635514658d881d54181b4d,1,1,0.5993531307984606
SEQ:820ef42b775a368b8eae4379a979344975cc8f3a562ff9f21dae4af6ac07a4d2,0,1,0.5084440398893697
SEQ:822e1f68c174abf6b67ce811c1085dc5d792eb23506c2bb32ab4437825e65fe6,1,1,0.5993531307984606
SEQ:82466a06c4e3e255810d53a2402ed2b089f20d12cc1ce04596eac9d09e4d4bda,0,91,0.05537509345329769
SEQ:8259ae67844715b76b9cc4c77cf93c355495ba4a518b1713d9a16c335b07390b,80,80,0.9510320493198119
SEQ:8269b309beedd8ae147719f07574386dea22c69bff7d17dfffe1f73ad710f214,1,1,0.5993531307984606
SEQ:82869dc8d22e9b15b07a70848b559bd2159ae74699560deece2b78c7089c132e,86,96,0.8640838154602177
SEQ:82d815907e654032db5a853430a18716ecaad41625954360dc51356352555fd7,16,20,0.7197628146261023
SEQ:82ec05b1efebbb57e2fa85b1df3929956cbcfb81c8156a44d6f202872bbb0000,8,25,0.3883681268223733
SEQ:8323c5642e8f0c512a3cb88fea06aa798f8c7b911033757067df511e0c5ead9d,0,19,0.1928580840959678
SEQ:8329b5df89689c064203f4a00a38e241f5173ed42608e13513cabce29389d16e,1,3,0.5071449568294667
SEQ:8337c49698178115978b168e715f969ea4d2a15cd6766ea1424e971e18ed44ba,6,143,0.0757704865279939
SEQ:83618860fad41d20f0945e036b4bc270c90e6c96b6ddd84eff31402ffef38fa4,16,26,0.5998023455217518
SEQ:836335c4f694ce5071ab10c75ade586523c1b7f3838c885157e120d468fda261,0,3,0.4302218799063897
SEQ:836644779369f922a2b5f4076242a2fb009fc4395eb6435d85e6f39e0ca0a1a7,13,288,0.06239222966034586
SEQ:838bd1d1720a9be02d2317ebabf1fb9b69d86beede4cec20226586bf3f0b6ea9,9,37,0.3104869029528312
SEQ:83945d9fcb2aaebd904672ac3429647c8074c7a3e7327c3a987047068a5d591d,2,2,0.6327403698985888
SEQ:83aa7d7413ff6026a57940606ff68bc9ff8ce5a1757c841850c0d7c671ebc26a,0,1,0.5084440398893697
SEQ:83c9c71a980e422dd20e8abfb80968c41b764866d90b60926a79c9fd97aed7d1,4,5,0.6395256292522045
SEQ:8400030088daa962283125365238a8cd19878b292ef12408c6457e69231e769f,4,4,0.6852060313416476
SEQ:841aee8c8323627356d7355bd8060a303329bfccbd6f808794eeb07a739ae116,1,1,0.5993531307984606
SEQ:841f0c04e7ea6ae1df20042bda5746a9eb8440cb3162f1186103bd6e15d6bbe9,1,129,0.0474308233005976
SEQ:84242c4e7875fcf55bca56c2f481ffec5a45c0f979f0ea0fdb84b30d1d8fd5ac,1,1,0.5993531307984606
SEQ:8430c04ddd77f674b89052599d0f461da8d88c6d13b8fd651aeaf97c12438f0c,33,38,0.8040184258079806
SEQ:843acbe94d180235e678b9a2a2a957926baaa53fb4c921d11e8383c34e622822,1,1,0.5993531307984606
SEQ:845067f17bc23e27b950a0d78cfa7f547b0a26777eafd34ccf404fbd8714fe0b,0,18,0.19974587281368095
SEQ:845aac6ccf05bb051344fc17bed5055169ad447b78533db19a6649181b08f1ff,111,116,0.9253403526887546
SEQ:8462d0982b0fc695434a7ff4a82f219bfcd9857654345e41a1d53855c90749d4,501,502,0.9894392274194982
SEQ:846a94d1de3cc90a7b53ebe2a5bc9cbb1a312aa165036cf1b605c02512f93571,1,7,0.3878167316931216
SEQ:84750c804b7bfaa9857850ecef23aee009e3c1326d30eacf3c7fdd4434940ae8,4,140,0.06395256292522045
SEQ:847a139c2e50a9e6f402079c4eaf7061284ab92b9fd68c381eaa0eca57a55728,0,8,0.3107158021546148
SEQ:848926de4fea3f65bb1ba4b4b9af26bec206280a13fb6e397c77f85282fa0553,1,1,0.5993531307984606
SEQ:848a727074c2d7ea18cab1ade930ee9ea75b06914e189a867006ab949b39760c,0,84,0.05949877062535177
SEQ:84ef87007bc4953586dbc59ff06bf423f4c8d790ecaf87c0264ce09c00229a34,3,12,0.3905856563083212
SEQ:84f03c7918b76c7e07d3b922a5793387567de20fd8792bd18d405d3f61dee66c,170,568,0.3037939177141576
SEQ:850aba8ba2a5e1681e7e3dbc08958a52248c816c95be57b749d282e591253998,66,120,0.5507144956829467
SEQ:850c5c1739f33ab701d7f59a110fb448657a1383f115d98e29a00751a3a4509a,0,1,0.5084440398893697
SEQ:852227f2b5dd4b7d27ed353a65ab1f9e4352804bcbc1ae9dfe496952f0a2e608,0,1,0.5084440398893697
SEQ:8522e2300ddc739d9b087afdd77242928c31e70e49b81bb99bdc5150fc1b9d5f,12,17,0.651588312547521
SEQ:8550c6f57259222690a536109af51f2d223ecfe3e8e5f5fe9c0ed4df2f127386,2,3,0.5840680337525436
SEQ:85739e35fe070401372e584b255c357e428c78e7e494f15375991d51ae192296,5,278,0.03678084874577454
SEQ:85be618bbf0bc60ffeab00ec3415cc19dfeb475b3da875a80c6c34f2c9af80bf,0,6,0.34955527742394166
SEQ:85dcfe09ecc84ccb794ab1798f9ec2cc76cf5baf8cd55ead4a44e26bb3cebc08,2,3,0.5840680337525436
SEQ:85fad6da5ffc4994b0d436d2c3ae4aed9f17e8df624e4613b2acdcbe2aafc00d,1,110,0.05494070365652556
SEQ:8612f9c80e351cfe2dc6adbde253dc7f46362329f14c080ea6e0bd050910298f,3,5,0.5728589625855378
SEQ:8616f3973a04b35ece6f2d6677c8175d01b4d6b9a3cfa00197f02cab3211aca0,1,6,0.41205527742394166
SEQ:861a96831cc35aaa0a7cd3bac7d12a13b2f16a9a1282275e8b077a5a0a1442cd,4,4,0.6852060313416476
SEQ:8625b8e5664220caffd8c457d023faa6156bab712d487986eaeab87c99b668e5,256,300,0.8438480143186551
SEQ:86474905e2d1f55fde60c48c187f901d56f9e9fdd998cfbe2c648a843b6e9aab,8,301,0.043707023918916614
SEQ:866223ef286528c1d0fc85282826478eed3a3714c289b5a33f6da461b1ea0a03,55,90,0.6059288443878307
SEQ:8668509c1c5a38917d30a46f023eded94584a129e7dac90b7e80fd4e56d943ac,47,287,0.17708041898580157
SEQ:866ef2f16992071f0f959ecaa62412b78e329a81a57684bc8c4fac0b973fb4a2,2,2,0.6327403698985888
SEQ:870011e504b68d4f95fd842cfa205b885f4d82b8b4fdfdc0567b3fdd6aebdfac,0,1,0.5084440398893697
SEQ:87208f7d25d760d405971be60e739e07826b41f96550fef7b3e4b593f208c082,33,297,0.12570972129896765
SEQ:872c0ec9e3b701db921bb86f314bea026aae3d069c8212c1eaf33dae7d47d856,1,1,0.5993531307984606
SEQ:873bef273384813c628cffa267d1f3874bec2cfae71a85031e57cbe4fcde5968,0,53,0.08877594347274709
SEQ:874e067cd39e6ec4694ce45b5a4f7a0a353bc23740d54c33b0857db2c4f846cd,4,129,0.06901355711354724
SEQ:875f5b0a497b8b7dc79b102cd2acc0ae643c880466ae452abb152c6ae37c33d9,0,4,0.3994917456273619
SEQ:87630d0ccd9e8de7f77cb47c03fd56d745d66fbdceb8a2149b3518b04d71e1ea,64,72,0.8486937126680862
SEQ:876db882f24f879de567ec81b46ab9b262052271eb8075cf54ca062281d1016a,3,9,0.45225707572542456
SEQ:87744367b800f3cc95c3a6d293b833f1eb880275dbff337dd1b2025d071efdaf,33,314,0.11911384086044156
SEQ:877c911a64a0d6f25df898fa51ecf86ab80b71a77618a2ac8311bbb6ec17d746,1,187,0.03346641847098003
SEQ:87dbdcd6bb922f6c07c087bedb6707d8d54078cc3912c82ea227236f19974349,77,86,0.8603425462373236
SEQ:87fcc95bdef2ef3411c967e4078982a7393db84239f088968aaa648aed36132a,6,39,0.23658947834251157
SEQ:87fcff83bbedca4907248b12ff28c75d4d5b827c34587504b9020f8c8b2b346b,9,158,0.08686240737370873
SEQ:8812c32ad455c83c940afd41596575ff731284f4f2671dc50fad9fb5442d5f02,0,2,0.4660737032319222
SEQ:88555a84c4118f20e778a3d47999537e19f9b068685bead8229317a09867f549,1042,1179,0.8810705504110876
SEQ:885b20713ab5c7ca9779fb70abb556c5400d132735598ba1e77866eb4d1ccc0d,0,1,0.5084440398893697
SEQ:88887e98bbb3e4b2a6fec455c9035babc09ca7908207bba384915374cabf8bc9,1,1,0.5993531307984606
SEQ:89016168d82568aa2caa97166c99ff0b61c6fb19d5729272a7e3f03ab26ce518,1,1,0.5993531307984606
SEQ:894ca3145394441ab931b4a319c911599a387e083eb6c2a438e32593cd7fa437,1,194,0.0323180609744268
SEQ:896d919bf6539513108fd166c2e2692936d4880644898c00192e4096814984c1,1,1,0.5993531307984606
SEQ:896dc2f5876476b02db746dcf9e56bd64fa4b51eea6fd81884c473c084a80780,74,98,0.7369711522109544
SEQ:8977888f113d1f375634cfa39b0d8f17baa1f9c513ab8a9f7b56fcc44021a03f,32,291,0.12489330378333245
SEQ:899b4d14b03a056b24ca8ce4d5e4cd76450752a54ce910473dd817c734b1a3b0,1,1,0.5993531307984606
SEQ:89a8318ba55ab9bafc1dd6be08e6ea41d385759c8476329053987c0b0d3a3448,1,1,0.5993531307984606
SEQ:89b6935d8d5a99809a7ad4248ac8f8a498ab29e6b864ea77eb4d272755a2fd90,4,22,0.29977763871197083
SEQ:89c9d45ae70e22e20f4e91d5329f287b8798aa7fab5bcf022e0b15d4c1346bc1,1,1,0.5993531307984606
SEQ:89da7a1f0ff9c9c2a643ae4d00fe0791dce4a6d246e40a44c4bc545a2c5ccea0,3,3,0.6609911106756206
SEQ:8a2983b0b4fb6c42ed1595daaf8abb5ffae024b71e575cffaae25542a95b5606,70,77,0.8688837291814147
SEQ:8a2b16ac22a19e989dc0d263398b31ba82e3d207662e44d1ded84290e51cd727,1,164,0.03789014045277624
SEQ:8aae9e0b614e2e32ca485cb4a2ced538ac438b841d95e606d6a497c4924e9c5e,3,298,0.02789897545059437
SEQ:8ab4a7858bf09b303831af5ec18c26247c63143b56cd5172827bec24d6a2d261,0,2,0.4660737032319222
SEQ:8afd28e48dbda2dee875b53de03cd8ac10f10bdd7f2cd0b4183fc9868f5e39c8,0,1,0.5084440398893697
SEQ:8b3636c2da078c826d1a1418e405b3f08d986c30674b794df8ffde55c78bb1c7,2,5,0.506192295918871
SEQ:8b6485d9b3b5022c770c7248f76cad4e790575672b9b0b1cc2ea0f6f3a308346,1,2,0.5494070365652556
SEQ:8b7a8edddb69416ef14cd328ec590a08f5affebe3c6ccb14251b90c93ce224e7,1,186,0.03363716550399524
SEQ:8b858a0c09ffd4bb0f2b21d49eeed9f2271f787199ce6c5896d8aca87d3d3325,463,492,0.9334519610334324
SEQ:8bab7c3ec14096f7b2f571f3621fdd3887f848ae19716a0cf9d3e658c6c64ed5,4,4,0.6852060313416476
SEQ:8bb8e760c142b1a44ba1409375e34de5c0836b1b5e77ec6fac96a7a9d07d121f,1735,2152,0.805084590397217
SEQ:8bfb026cca112636240ed3841f3c57ddf4e7d5345525f3d756d5f0da5e905018,1,8,0.3662713577101704
SEQ:8c00caffdd00302d00ed1cca33741abae543f9c6a7b61edc3b5a0c286e88e181,0,1,0.5084440398893697
SEQ:8c07f9a471c4e3f34ebcee726c63941496328a5183bb6987488a4734e9659730,1,1,0.5993531307984606
SEQ:8c08ff1105d5b550cdffcf4fe4703dcb010bb038622b33f29a888f2ce22e8ff2,3,10,0.4296442219391533
SEQ:8c250a7cb49dc01160749bf1243fd2ac9f511dce4d2d365659a10f56fb09442d,7,277,0.04387764612816399
SEQ:8c2b6e1477ff21093d6bdee1a4482a36b1024aaebbd4e968c54262742cefd3e0,4121,4786,0.8604238708170939
SEQ:8c33e3bc893d960aaf8ea069a9f4d15135f7e004c361a844fcc2222dda912fb9,1,1,0.5993531307984606
SEQ:8c65b3dc686cd16d166442ac487cf2c924a5ff5a3ae941ce8f478578888317a0,2,2,0.6327403698985888
SEQ:8c77a2fa074cb4af59ae8bf8b89084f81820f0cb8a9e1fcffd3792cc128e6b78,7,23,0.381602558751002
SEQ:8caecf83dffab0bac6b72623e6a7428c5a8cc791b0858bcc7f1f4bc67a8bed5b,286,467,0.611305837397868
SEQ:8cd3cf61857825c3e48d5f35a6a560478cfecd2c63da46ea537ac8eeb5342796,38,61,0.613984287870184
SEQ:8cd938d461fa1a3017d840bb584b4e2a5a1d03000e2c359dc0080475b0cb3af7,8,143,0.08884238195283051
SEQ:8cf7ac731c31e2b6a6f1e239a4eb72e5fdc74cbf4b78e6e632c88ee776a35da0,30,333,0.10376934238712264
SEQ:8cfa67cb1599f49b70b038b8d8209898cba049b911ccdf928564b80ef598a0d5,3,122,0.0650976093847202
SEQ:8d0f1a7ce5de559f9aace436a2926b4105e29f26fb6957a40af6567fe835d7c3,3,3,0.6609911106756206
SEQ:8d195ce3a73ecae8784a78f3879794c97708731cf1b46fd4ec37cbd301bd346f,0,1,0.5084440398893697
SEQ:8d1fc91f90056f7fc4e638d2dbf7cd73c12e30e4e9cb97c76cac1d5b308643ed,23,48,0.49298076618591496
SEQ:8d2a0cc5fc5e2361171564cd46928b35b7dbee5f2cb5c84ba6a1eff6c2dc1f3d,0,14,0.2330368516159611
SEQ:8d50b8f6cbd845496d8ea7f022f33178c159d7405ea5354b1ba34cb82fbb6df5,1,198,0.03169655980184167
SEQ:8d5931178af016b7914566577f5b490174948917324c7a6db74dca9e3dcaf94c,34,36,0.8607148791039797
SEQ:8d6d8ce39d7354c091f5c516f349216635be29afa6148fdf8524a6daa0f9e041,1,1,0.5993531307984606
SEQ:8d81dcbb879116c8dfccbb9c94c87a9128f3d562eedb3b7b7e58a9b30f4056ac,6,7,0.6819343787519451
SEQ:8da4dbe65cff04e4ab30e5345789b15afd9eaeeb8fa2cca0e0f439e63b4b962e,3,7,0.505463790516651
SEQ:8dc8f36823d02a26a9acc53898083a85d53dc8fbc861e6adad3c44c19ac1b79b,13,39,0.37944662119965444
SEQ:8dda7af51512de179004300ce5a378d42127682c4c76dca43e775683f871bc96,9,297,0.04753382553349533
SEQ:8df99dbc61bee0f45ebe29316100acce23dbf9f9d188f44b2327d628cba4a283,1,1,0.5993531307984606
SEQ:8e082a50734a0a63983cdad91c2a534900913e2714b443679aae649298298d3b,0,3,0.4302218799063897
SEQ:8e144ac7eadb8b0b53e0e195deec103c4626a452c2e9d6b3d76b1590d2ef1112,0,1,0.5084440398893697
SEQ:8e23a70b732436011264855d751556a82b902c74b68558f9220506889c298756,4,4,0.6852060313416476
SEQ:8e243e32883cfc5ef70c61b40fccb9f5c9241e4ff31f0797437cd643f82d9740,87,116,0.7348641622125641
SEQ:8e5803b7e221fed0b1390e5cdbc4950f73d35c1058a7d077052ba16d63646602,78,82,0.9086183091172073
SEQ:8e6243dda6cb628412d9650d80763148742604dfe2f2f03e5782c827777400af,4,27,0.25926714699413694
SEQ:8e730faac3c6b87a7879f190ab3c77de56fd10330176561ba7ae08dbfa1144f0,0,4,0.3994917456273619
SEQ:8e9f406dc9eee21184e121981ffb9f703d8d9a320660ff534cc132fb20627ba2,1,1,0.5993531307984606
SEQ:8ea18cfc19b97700ee4fd0296f003c94594fb857bae75e84e719b5c40366e410,0,120,0.04302218799063897
SEQ:8ecc09d746ea0a01c7d6990b41faecbfb0e1afee82c84b509dea60851eaecf1c,1,1,0.5993531307984606
SEQ:8f2c7bcd0d3ebdf09697276c6c945cff040b5d15cd1396686b64749f71e3e9b0,7,286,0.042543528509402254
SEQ:8f2e0977834e932b19f9a7b8f8e5b9ed6eb97c7c2aaedddbead55aa8e21898bc,85,100,0.8235716767162098
SEQ:8f3101e514560e9d6ad2b633e8de0f48039464e250f2d9533d2e8e680d122862,8,8,0.7551602465990592
SEQ:8f3c152ea37123a09f69e950d5c3ef4041ea2b8c0f6842b1846f90e3ce68c203,47,47,0.922682183136545
SEQ:8f8f14bccf603c22c55b67bf42a9b88083c6335974dc5ffef4a380de5c25c1cf,1,1,0.5993531307984606
SEQ:8fd6cd6e21332287f6b23e7564a64a9a42480cfcdd689e963e17997b806d1660,118,118,0.9655694096779928
SEQ:8fd9bd68bdbc7e7399bfebaf3c3eb427c98e92ad8a17a144a1fdf7bd9688756a,1,1,0.5993531307984606
SEQ:8ffdbec24ecb1b23c467159169d8c701d3eeed0a8ff60bc4f506aff018a4440a,61,79,0.7482346566155401
SEQ:90075634f6e58f794e31bf42343ef834835c81871f3ddca6fb99a05750b8c507,571,629,0.9023362823768122
SEQ:90397a156f87a91b9bb1e01e97437e9f353b3b37025d48c3c0efdf77fe4ccaf8,12,315,0.05413195211933251
SEQ:9061011260b9d045e365e5402f4e150b7e1bc166a21b6dcd06b0d24f3294833e,43,56,0.7362558248300465
SEQ:90bd3f8ecf011c8b8f024f1b4b34bfe676190f9171c69692409d7e0c53676e84,1,1,0.5993531307984606
SEQ:90bedea8f8b5a918879942dda61819c4fa8485814432d431f429f3abc7edff1e,17,299,0.07311613086984811
SEQ:90eb126213d7187353b8576a84b049128ad4419ba9c6fa21828cb4ac658a32a5,0,10,0.27964422193915334
SEQ:90fba215d01f00d4812d10d522eabf6eb6ac5ad1b47bff72a7da973f769ce28d,0,1,0.5084440398893697
SEQ:91082450fdd6c22035f2d7fa453321b61cb92b0b4b2c28b8eb63f4cc67fa56e4,101,233,0.43865384542709085
SEQ:9112bbed27c42f31d518060045f8f075e25408811ec7af9d1b9bb91c91cbd1d2,694,1087,0.6377328025877694
SEQ:9118a084943213445b9a9ee15dee9e1148c915c5d8ff341d76ddfe7ef4189eba,0,3,0.4302218799063897
SEQ:911d90313aadbdfa80b52bb3fa924e52a4b59166c281d0d405854840c5fe681f,1,2,0.5494070365652556
SEQ:91879df6c55d94de68c2f51e05a06f8a798076a5bca1b45a5ad1d3fefa3c065f,43,340,0.13883681268223733
SEQ:91ba1ba4d4c106b3f4637cdae75ef840c00c268986b36e5112c6010b3720ee01,0,24,0.16449660114067843
SEQ:91eaf59062ed365af7ca04e7799d7b5c6982bc31c29b66329d9b02e1f2598916,3,3,0.6609911106756206
SEQ:920d53f2ba8db9ed226d6430fe54f562849c9cd1a5c72a52e854cc4e3bc78348,30,318,0.10851489158165568
SEQ:921eaccadd68e998941925968250223dc2f70b43287e08f93d524f03e9929f43,7,243,0.04977424679360896
SEQ:92423b48912386a2951cdcb4cdab0f3e1d853c6c68f2162cc5a0cb932a625a04,10,292,0.05163206767808962
SEQ:92527863dc4b011caad9cf573b20b6c8616efaf0581b30b1aea9ec850f141aa3,2,2,0.6327403698985888
SEQ:9275face74e9bbb2e743271945863a3421fd0416c2a798c3b1441fe85958d705,2,141,0.05028400290584812
SEQ:927acc1a37ca13d792fa8f0e2839f75f31216d8c6962215f472e74f5949ebd15,10,10,0.7796442219391533
SEQ:9283e9c3163756a2b09e7f5854a8c8a58ea5b7d62b2cf5e474269174e04d6d52,44,299,0.16049477164654713
SEQ:92948fa17dea0be47db8acd1efa51ae910e766340291fbbd352a6fd8b0bb8c15,0,1,0.5084440398893697
SEQ:92962676f214e5a64a684dcb0daea96f595b5c4ccf2e8db1315ae9d36623e43b,180,481,0.37798958134171706
SEQ:930ebc290600ab8f12f93fc9a88f07aafbd39ee68720b02c19e357865ad59626,44,82,0.5390530917259029
SEQ:932606a6305d90f0ab806da715e889c5dae639689bec63ae1834dd29302474d8,27,48,0.5619462834272942
SEQ:934089f16fa6cece54b0a4b64a14b01da87c0615ad986b69b13daac95f46a8eb,3,33,0.19983452183216432
SEQ:9349c99a3c25d11c5eb4cfaa95a3ba846f3179250d7dee543bc9e5bbb74e5991,3,131,0.0609424428282487
SEQ:934f5eb3269921d6726dd0af331cb1a382be006da53c2bf30a1e64e5a11c3921,5,127,0.07732032437067932
SEQ:93a32e58eb0310a18ce3069c4e0112de0472db029109a28b0254988aca1f7ca6,21,41,0.5214291066428052
SEQ:93a883fc2b47725bf4e9104e9faba4402f409c0521c0c39ada4751c232e74286,6,19,0.39975463582010573
SEQ:93cfe8189194eba375ff888c548971a9eb173c819f9e6988ddc12ef22668691a,0,1,0.5084440398893697
SEQ:940cc6563b5e6925b1807cc12d1b1ece355095a20331ec2193ef97ff59b83a67,24,27,0.7998076875346775
SEQ:9413c76d3d6f9cfc34a43bc74828513c034ad5064f7dd447b8b2b6ab48e234f6,717,833,0.8571683089428032
SEQ:9422a4c807230b25761784047ecd0ead335db372b957755f8b4d9760412bad5e,11,16,0.638187863030118
SEQ:944327688ddc36d8b989373bb6a0330e71536f5f04ee5c813d3ea54643da9293,402,461,0.8653776739676923
SEQ:94438bfcc4ab0fe4309b0436589d66e5d9aa4804cf0e4c4c7d2745ad7dabbaf4,84,86,0.9332592129039904
