pair_id,ligand_inchikey,target_chembl_id,gene_symbol,label,binary_label,source_rows,sources,endpoints,relations,min_nM,max_nM,has_grey,has_unresolved,positive_record_ids,negative_record_ids,endpoint_group,refresh_covered,existing_ChEMBL37_numeric_pair,local_training_exact_pair,local_training_connectivity_pair,local_training_drug_seen,local_training_target_seen,drug_names,known_relation_excluded,known_training,known_chembl37,novelty_pass,identity_scope_pass,chemistry_policy_pass,independent_validation_rank_score,biomaster_independent_borda_score,ensemble_drug_to_target_logit,old_drug_leakage_safe_score_v10,dtiam_probability,rank_SPR_current,rank_contract_primary,rank_neural_full_fit,rank_graph_ranker,rank_DTIAM_comparator,scored,refresh_endpoint_covered
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2971,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL2971,JAK2,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Kd;Ki,=;>,8539.0,10000.0,True,False,,34616,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-1.084446390736051,0.8315926892950392,-4.3188357,0.7006366187626311,0.9088247,83.0,29.0,240.0,21.0,160.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4898,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL4898,NTRK2,POSITIVE,1.0,2,BindingDB_202609,Kd;Ki,=,490.0,8237.0,True,False,36557,,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,0.2385425526338043,0.8407310704960835,-1.2723651,0.5420351424604068,0.9403676,47.0,26.0,38.0,79.0,53.0,True,True
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL4898,KTUFNOKKBVMGRW-UHFFFAOYSA-N,CHEMBL4898,NTRK2,WEAK_NEGATIVE,0.0,4,BindingDB_202609;ChEMBL37_existing,Kd;Ki,>,10000.0,10000.0,False,False,,6361;28727;43872;139197,Kd_Ki,True,True,False,False,True,True,imatinib,True,False,False,False,True,True,-1.234671134881392,0.8759791122715406,-4.201052,0.4125749096204359,0.90996003,40.0,22.0,114.0,57.0,16.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4128,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL4128,TEK,POSITIVE,1.0,2,BindingDB_202609,Kd;Ki,=,1000.0,3604.0,True,False,33641,,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,0.0737705411596408,0.7584856396866841,1.7456406,0.4221150262447035,0.9565435,49.0,43.0,9.0,147.0,15.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3905,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL3905,LYN,POSITIVE,1.0,3,BindingDB_202609;ChEMBL37_existing,Kd;Ki,=,100.0,4069.0,True,False,36603,,Kd_Ki,True,True,False,False,True,True,nilotinib,True,False,True,False,True,True,1.1555849240197011,0.7493472584856397,-1.9926945,0.3744770847270806,0.96879023,25.0,48.0,70.0,183.0,4.0,True,True
KYYIDSXMWOZKMP-UHFFFAOYSA-N__CHEMBL238,KYYIDSXMWOZKMP-UHFFFAOYSA-N,CHEMBL238,SLC6A3,WEAK_NEGATIVE,0.0,4,BindingDB_202609;ChEMBL37_existing,Ki,=;>,854.0,10000.0,True,True,,6398,Kd_Ki,True,True,False,False,True,True,desvenlafaxine,True,False,True,False,True,True,-2.2320611650034103,0.9112271540469974,3.410025,0.2182194853877707,0.19336307,6.0,6.0,3.0,51.0,50.0,True,True
NTJOBXMMWNYJFB-UHFFFAOYSA-N__CHEMBL1899,NTJOBXMMWNYJFB-UHFFFAOYSA-N,CHEMBL1899,HTR3A,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,6447,Kd_Ki,True,False,False,False,True,True,amisulpride,True,False,False,False,True,True,-2.523462202299185,0.8668407310704961,-1.9817867,0.7403419173122032,0.24826749,26.0,13.0,98.0,9.0,193.0,True,True
NTJOBXMMWNYJFB-UHFFFAOYSA-N__CHEMBL238,NTJOBXMMWNYJFB-UHFFFAOYSA-N,CHEMBL238,SLC6A3,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,6471,Kd_Ki,True,False,False,False,True,True,amisulpride,False,False,False,True,True,True,-3.4284717168686334,0.5509138381201044,-4.235904,0.5231586384762807,0.2323573,201.0,151.0,258.0,135.0,220.0,True,True
NTJOBXMMWNYJFB-UHFFFAOYSA-N__CHEMBL222,NTJOBXMMWNYJFB-UHFFFAOYSA-N,CHEMBL222,SLC6A2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,6475,Kd_Ki,True,False,False,False,True,True,amisulpride,False,False,False,True,True,True,-3.076279702631965,0.8590078328981723,-2.376603,0.6802859481150063,0.2454248,121.0,15.0,113.0,24.0,198.0,True,True
ALWKGYPQUAPLQC-UHFFFAOYSA-N__CHEMBL220,ALWKGYPQUAPLQC-UHFFFAOYSA-N,CHEMBL220,ACHE,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,=,23000.0,23000.0,False,False,,6552,Kd_Ki,True,True,False,False,True,True,neostigmine,True,False,True,False,True,True,-1.2960463709909318,1.0,2.4757245,0.8045238236230358,0.14432326,1.0,1.0,1.0,1.0,87.0,True,True
ALWKGYPQUAPLQC-UHFFFAOYSA-N__CHEMBL1914,ALWKGYPQUAPLQC-UHFFFAOYSA-N,CHEMBL1914,BCHE,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,=,48000.0,48000.0,False,False,,6554,Kd_Ki,True,True,False,False,True,True,neostigmine,True,False,True,False,True,True,-4.045956895785512,0.4001305483028721,-0.14569867,0.313235622314888,0.070591114,102.0,279.0,16.0,253.0,350.0,True,True
RBTBFTRPCNLSDE-UHFFFAOYSA-N__CHEMBL220,RBTBFTRPCNLSDE-UHFFFAOYSA-N,CHEMBL220,ACHE,POSITIVE,1.0,1,BindingDB_202609,Ki,=,110.0,110.0,False,False,6756,,Kd_Ki,True,False,False,False,True,True,methylene blue,True,False,False,False,False,True,-4.1956222936911525,0.3968668407310705,-0.88703865,0.6996566609340512,0.29425344,80.0,271.0,62.0,289.0,148.0,True,True
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1937,WAEXFXRVDQXREF-UHFFFAOYSA-N,CHEMBL1937,HDAC2,POSITIVE,1.0,22,BindingDB_202609;ChEMBL37_existing;HiQBind_v3,Kd;Ki,=,1.6,182.0,False,False,7400;19292;25553;28317;55190;56458;62921;62931;64114;87293;87294;87295;164620;164792;164894;164951;165039;165322;165366;165779;165785;165859,,Kd_Ki,True,True,False,False,True,True,vorinostat,True,False,True,False,True,True,0.8010425330460085,0.9960835509138382,1.1289567,0.9363421203548468,0.62057316,3.0,1.0,6.0,1.0,43.0,True,True
YASAKCUCGLMORW-UHFFFAOYSA-N__CHEMBL235,YASAKCUCGLMORW-UHFFFAOYSA-N,CHEMBL235,PPARG,POSITIVE,1.0,32,BindingDB_202609;ChEMBL37_existing,Kd;Ki,=,1.2,4980.0,True,False,7651;20747;25530;37332;54424;57424;57632;62303;64049;69604;172077;172094;172109;172112;172145;172388;172398;172402;172406;172416;172433;172475;172482;172487;172519;172525;172537,,Kd_Ki,True,True,False,False,True,True,rosiglitazone,True,False,True,False,True,True,-0.8264975723825817,0.9255874673629244,-2.403631,0.9206344057886572,0.1093733,2.0,3.0,143.0,2.0,380.0,True,True
ZCVMWBYGMWKGHF-UHFFFAOYSA-N__CHEMBL2755,ZCVMWBYGMWKGHF-UHFFFAOYSA-N,CHEMBL2755,GSR,POSITIVE,1.0,1,BindingDB_202609,Ki,=,800.0,800.0,False,False,7764,,Kd_Ki,True,False,False,False,True,True,ketotifen,True,False,False,False,False,True,-6.096143446807152,0.0561357702349869,1.5931416,0.6756891125421179,0.12496884,357.0,384.0,20.0,345.0,328.0,True,True
PJDFLNIOAUIZSL-UHFFFAOYSA-N__CHEMBL2044,PJDFLNIOAUIZSL-UHFFFAOYSA-N,CHEMBL2044,ABAT,WEAK_NEGATIVE,0.0,4,BindingDB_202609,Ki,=,850000.0,3200000.0,False,False,,8286;8885;17724;46778,Kd_Ki,True,False,False,False,False,True,vigabatrin,True,False,False,False,True,True,-5.731354403468526,0.5091383812010444,-3.050617,0.7839487957948246,0.07634952,348.0,187.0,163.0,6.0,254.0,True,True
ONIQOQHATWINJY-UHFFFAOYSA-N__CHEMBL279,ONIQOQHATWINJY-UHFFFAOYSA-N,CHEMBL279,KDR,POSITIVE,1.0,2,BindingDB_202609;ChEMBL37_existing,Ki,=,0.035,0.035,False,False,8597;148580,,Kd_Ki,True,True,False,False,True,True,cabozantinib,True,False,True,False,True,True,1.0987888238445616,0.9686684073107048,5.823775,0.6720634084824095,0.78856814,7.0,9.0,8.0,22.0,75.0,True,True
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,CVWXJKQAOSCOAB-UHFFFAOYSA-N,CHEMBL1974,FLT3,POSITIVE,1.0,42,BindingDB_202609;ChEMBL37_existing,Kd;Ki,=,0.57,580.0,False,False,9570;9574;9577;9580;13897;14057;14229;14662;15484;15683;16503;17048;24847;27143;32671;55244;55249;55252;56319;56320;56321;56323;56717;56718;56719;56720;57285;64822;70200;70564;70565;70566;70567;123092;123170;123172;123182;123241;123392;123398;123523;123545,,Kd_Ki,True,True,False,False,True,True,quizartinib,True,False,True,False,True,False,1.6925927516740882,0.9934725848563968,5.2532144,0.8647133819788297,0.95611554,4.0,3.0,1.0,4.0,8.0,True,True
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL3778,CVWXJKQAOSCOAB-UHFFFAOYSA-N,CHEMBL3778,IRAK4,WEAK_NEGATIVE,0.0,5,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,30000.0,False,False,,9582;33157;123101;123463;123549,Kd_Ki,True,True,False,False,True,True,quizartinib,True,False,True,False,True,False,-1.4578826176461583,0.3550913838120104,-3.556879,0.0873340220362465,0.8958488,88.0,295.0,76.0,375.0,146.0,True,True
GYQYAJJFPNQOOW-UHFFFAOYSA-N__CHEMBL1974,GYQYAJJFPNQOOW-UHFFFAOYSA-N,CHEMBL1974,FLT3,POSITIVE,1.0,8,BindingDB_202609;ChEMBL37_existing,Kd;Ki,=,1.5,10.0,False,False,10136;10138;58866;58867;70421;129755;129809;129858,,Kd_Ki,True,True,False,False,True,True,gilteritinib,True,False,True,False,True,True,2.8519359794989323,0.9360313315926894,3.3330433,0.5434686920929731,0.94950974,2.0,7.0,9.0,49.0,12.0,True,True
BZZKEPGENYLQSC-FIBGUPNXSA-N__CHEMBL2971,BZZKEPGENYLQSC-FIBGUPNXSA-N,CHEMBL2971,JAK2,POSITIVE,1.0,3,BindingDB_202609;ChEMBL37_existing,Kd,=,10.0,5500.0,True,False,63628;120961,,Kd_Ki,True,True,False,False,False,True,deucravacitinib,True,False,False,False,False,True,-1.2601716580047466,0.7741514360313315,9.193156,0.344925602030003,0.8598829,42.0,35.0,2.0,120.0,240.0,True,True
BNRNXUUZRGQAQC-UHFFFAOYSA-N__CHEMBL1827,BNRNXUUZRGQAQC-UHFFFAOYSA-N,CHEMBL1827,PDE5A,POSITIVE,1.0,9,BindingDB_202609;ChEMBL37_existing,Ki,=,1.6,10.0,False,False,10759;12891;12916;17404;17484;50400;119908;119929;120128,,Kd_Ki,True,True,False,False,True,True,sildenafil,True,False,True,False,True,True,4.457380530148951,0.954308093994778,8.970305,0.6446330959227695,0.9163044,1.0,1.0,1.0,36.0,11.0,True,True
OFCNXPDARWKPPY-UHFFFAOYSA-N__CHEMBL1929,OFCNXPDARWKPPY-UHFFFAOYSA-N,CHEMBL1929,XDH,POSITIVE,1.0,11,BindingDB_202609;ChEMBL37_existing,Ki,=,100.0,7300.0,True,False,52395;56445;61583;147460;147481;147488,,Kd_Ki,True,True,False,False,True,True,allopurinol,True,False,True,False,True,True,-1.9312519517072164,0.9699738903394256,1.1914778,0.8130291732710638,0.1362998,1.0,2.0,40.0,12.0,102.0,True,True
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL4247,CVWXJKQAOSCOAB-UHFFFAOYSA-N,CHEMBL4247,ALK,WEAK_NEGATIVE,0.0,4,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,30000.0,False,False,,13619;32675;123325;123326,Kd_Ki,True,True,False,False,True,True,quizartinib,True,False,False,False,True,False,-1.4460742040054402,0.7245430809399478,-4.7634163,0.461096479673281,0.8239413,86.0,53.0,159.0,85.0,234.0,True,True
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL4247,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CHEMBL4247,ALK,WEAK_NEGATIVE,0.0,4,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,13661;30843;43568;143049,Kd_Ki,True,True,False,False,True,True,sorafenib,True,False,False,False,True,True,-2.205810353317688,0.6501305483028721,-3.3529036,0.4212927452346753,0.69939506,169.0,84.0,96.0,62.0,253.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1936,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL1936,KIT,POSITIVE,1.0,8,BindingDB_202609,Kd,=,2.5,410.0,False,False,14178;14337;14384;14392;14694;14858;15201;34205,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-1.985274275993107,0.7676240208877285,2.7082107,0.5484899442443201,0.8881789,112.0,44.0,14.0,51.0,64.0,True,True
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL4005,KTUFNOKKBVMGRW-UHFFFAOYSA-N,CHEMBL4005,PIK3CA,WEAK_NEGATIVE,0.0,13,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,14183;15027;15057;15422;15652;16450;16715;17004;17229;18880;28731;43656;139256,Kd_Ki,True,True,False,False,True,True,imatinib,False,False,False,True,True,True,-3.0180872951156985,0.5248041775456919,-3.7945473,0.3345967043908758,0.47449163,193.0,170.0,84.0,98.0,276.0,True,True
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4005,XGALLCVXEZPNRQ-UHFFFAOYSA-N,CHEMBL4005,PIK3CA,WEAK_NEGATIVE,0.0,13,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,14185;14296;14766;14988;15515;15700;16442;16911;17222;18648;28702;43661;168733,Kd_Ki,True,True,False,False,True,True,gefitinib,False,False,False,True,True,True,-2.973446071968892,0.6631853785900783,-4.911447,0.7417879011329429,0.26362795,125.0,85.0,185.0,31.0,283.0,True,True
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL4005,CVWXJKQAOSCOAB-UHFFFAOYSA-N,CHEMBL4005,PIK3CA,WEAK_NEGATIVE,0.0,13,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,30000.0,False,False,,14315;14473;14590;14710;14752;15338;15517;15649;16842;25981;30471;123499;123508,Kd_Ki,True,True,False,False,True,True,quizartinib,False,False,False,True,True,False,-0.986975666501202,0.8485639686684073,-2.4069512,0.5504715443603894,0.888897,38.0,26.0,33.0,34.0,165.0,True,True
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1862,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL1862,ABL1,POSITIVE,1.0,17,BindingDB_202609;ChEMBL37_existing,Kd,=,0.029,21.0,False,False,14318;14460;14714;15006;15259;15457;15480;15866;16262;16402;16668;16880;17061;17279;36239;157553;157560,,Kd_Ki,True,True,False,False,True,True,bosutinib,True,False,True,False,True,True,2.2716836310118063,0.93733681462141,3.8350785,0.4708336066871186,0.9059589,2.0,6.0,12.0,48.0,52.0,True,True
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL4005,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL4005,PIK3CA,WEAK_NEGATIVE,0.0,13,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,14326;14479;14642;14926;15146;15653;16417;16561;16773;18568;36076;43662;122301,Kd_Ki,True,True,False,False,True,True,pazopanib,False,False,False,True,True,True,-1.9774375511277271,0.6984334203655352,1.4301639,0.5901639271621648,0.8454438,104.0,73.0,31.0,105.0,272.0,True,True
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL4005,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL4005,PIK3CA,WEAK_NEGATIVE,0.0,10,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,14330;15050;15056;15467;15474;16477;16640;17058;17297;33384,Kd_Ki,True,False,False,False,True,True,bosutinib,False,False,False,True,True,True,-1.8846400357440165,0.7506527415143602,-3.6809714,0.3486207037338392,0.75584316,89.0,57.0,206.0,90.0,268.0,True,True
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1862,CVWXJKQAOSCOAB-UHFFFAOYSA-N,CHEMBL1862,ABL1,WEAK_NEGATIVE,0.0,19,BindingDB_202609;ChEMBL37_existing,Kd,=;>,2600.0,30000.0,True,False,,14343;14449;14606;14867;15048;15355;15383;15623;15988;16290;16536;16653;17098;26779;32704;123060;123316,Kd_Ki,True,True,False,False,True,True,quizartinib,True,False,True,False,True,False,-0.7895229800849389,0.902088772845953,-1.7196263,0.5695729346042049,0.93844944,31.0,15.0,22.0,24.0,32.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4005,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL4005,PIK3CA,WEAK_NEGATIVE,0.0,10,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,14371;14421;14665;14871;15215;15685;16152;16656;16695;30780,Kd_Ki,True,False,False,False,True,True,fostamatinib,False,False,False,True,False,True,-1.814908494086941,0.783289817232376,-2.201418,0.5499337677207431,0.788176,77.0,37.0,100.0,49.0,167.0,True,True
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3717,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CHEMBL3717,MET,WEAK_NEGATIVE,0.0,6,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,14457;14898;26397;35715;43336;143080,Kd_Ki,True,True,False,False,True,True,sorafenib,True,False,True,False,True,True,-1.9262104198295509,0.3785900783289817,-1.9812695,0.1170976166466293,0.8330374,125.0,273.0,43.0,264.0,91.0,True,True
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL1936,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL1936,KIT,WEAK_NEGATIVE,0.0,8,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,14586;15055;15115;15868;16583;16848;17208;29919,Kd_Ki,True,False,False,False,True,True,selumetinib,True,False,False,False,True,True,-2.759525728347291,0.6592689295039165,-3.4320242,0.4052168748772336,0.42661542,181.0,87.0,123.0,5.0,259.0,True,True
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL203,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CHEMBL203,EGFR,WEAK_NEGATIVE,0.0,28,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,30000.0,False,False,,14655;14911;15099;15879;16031;16110;16308;16374;16560;16718;17022;18085;18103;18129;18196;18335;18340;18444;18830;18879;26605;31175;43009;143059;143060;143065;143100;143735,Kd_Ki,True,True,False,False,True,True,sorafenib,True,False,True,False,True,True,-1.6086115630613973,0.8015665796344648,-1.968053,0.463654276733152,0.394461,88.0,38.0,42.0,37.0,361.0,True,True
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL4005,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CHEMBL4005,PIK3CA,WEAK_NEGATIVE,0.0,14,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,14733;14912;15224;15285;15945;16322;16661;17153;17201;18219;26432;31215;43657;143068,Kd_Ki,True,True,False,False,True,True,sorafenib,False,False,False,True,True,True,-2.639543965047988,0.227154046997389,-5.0183797,0.0818263303496767,0.7807373,231.0,344.0,203.0,309.0,170.0,True,True
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL4005,UHTHHESEBZOYNR-UHFFFAOYSA-N,CHEMBL4005,PIK3CA,WEAK_NEGATIVE,0.0,13,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,14820;14834;14925;15487;15763;16098;16338;16568;16919;17915;35452;43659;158662,Kd_Ki,True,True,False,False,True,True,vandetanib,False,False,False,True,True,True,-3.717498770728108,0.325065274151436,-4.4590907,0.2290016374711599,0.1644473,160.0,306.0,222.0,259.0,330.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4005,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL4005,PIK3CA,WEAK_NEGATIVE,0.0,10,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,14934;15079;15704;15797;15941;15949;16785;16885;17274;36734,Kd_Ki,True,False,False,False,True,True,nilotinib,False,False,False,True,True,True,-1.5488004400702526,0.3237597911227154,-4.343968,0.0732192297674019,0.88278604,116.0,310.0,241.0,377.0,220.0,True,True
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL4005,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL4005,PIK3CA,WEAK_NEGATIVE,0.0,10,BindingDB_202609,Kd,=;>,3900.0,10000.0,True,False,,15406;15998;16061;16170;16421;16566;17129;17266;30784,Kd_Ki,True,False,False,False,True,True,fedratinib,True,False,False,False,True,True,-1.3780235690324698,0.8133159268929504,-2.257645,0.4143549649231985,0.8079927,60.0,35.0,47.0,76.0,158.0,True,True
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL4005,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL4005,PIK3CA,WEAK_NEGATIVE,0.0,10,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,14999;15239;15305;15607;16116;16558;16757;17024;17252;33544,Kd_Ki,True,False,False,False,True,True,selumetinib,False,False,False,True,True,True,-2.1942468554271106,0.6305483028720626,-4.305916,0.0743564810611144,0.39470017,81.0,103.0,223.0,157.0,275.0,True,True
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL2742,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL2742,FGFR3,POSITIVE,1.0,2,BindingDB_202609,Kd,=,360.0,760.0,False,False,15060;31554,,Kd_Ki,True,False,False,False,True,True,fedratinib,True,False,False,False,True,True,-1.12276786070069,0.8328981723237598,-2.721524,0.4453250671960949,0.6419172,44.0,29.0,68.0,64.0,298.0,True,True
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL4005,BCFGMOOMADDAQU-UHFFFAOYSA-N,CHEMBL4005,PIK3CA,WEAK_NEGATIVE,0.0,13,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,15325;15596;15661;15722;15834;16323;16601;17157;17245;18651;30911;43663;118084,Kd_Ki,True,True,False,False,True,True,lapatinib,False,False,False,True,True,False,-1.486389630818183,0.860313315926893,-4.0696177,0.4911826890120284,0.651265,38.0,21.0,104.0,48.0,277.0,True,True
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4005,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL4005,PIK3CA,WEAK_NEGATIVE,0.0,12,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,15508;15614;15788;16205;16216;16320;16331;16864;16959;18779;31059;43660,Kd_Ki,True,False,False,False,True,True,dasatinib,False,False,False,False,True,True,-1.9816426899698305,0.5261096605744126,-3.5243433,0.5657549863858988,0.7983087,159.0,169.0,228.0,155.0,224.0,True,True
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL1936,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL1936,KIT,POSITIVE,1.0,8,BindingDB_202609,Kd,=,46.0,3500.0,True,False,15509;15768;15787;16317;17003;36691,,Kd_Ki,True,False,False,False,True,True,fedratinib,True,False,False,False,True,True,-1.1005042228302535,0.9360313315926894,0.46746778,0.8634651827182531,0.90758204,43.0,12.0,7.0,6.0,42.0,True,True
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL2742,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL2742,FGFR3,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,16142;29917,Kd_Ki,True,False,False,False,True,True,selumetinib,True,False,False,False,True,True,-2.263431034122354,0.6945169712793734,-3.4624507,0.1404218847516569,0.5656019,92.0,72.0,125.0,74.0,166.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2742,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL2742,FGFR3,POSITIVE,1.0,2,BindingDB_202609,Kd,=,56.0,67.0,False,False,16289;34203,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-1.893513388378188,0.6044386422976501,3.145652,0.3387434402136156,0.9010782,91.0,122.0,11.0,166.0,43.0,True,True
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2742,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL2742,FGFR3,WEAK_NEGATIVE,0.0,4,BindingDB_202609,Kd,=;>,3900.0,10000.0,True,False,,18886;32658;43314,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-1.3354859525708047,0.8015665796344648,3.5730994,0.6520963446935684,0.9318896,49.0,40.0,22.0,79.0,16.0,True,True
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL2185,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL2185,AURKB,POSITIVE,1.0,2,BindingDB_202609;ChEMBL37_existing,Kd,=,490.0,2327.0,True,False,16634,,Kd_Ki,True,True,False,False,True,True,fedratinib,True,False,True,False,True,True,-0.8907115831047938,0.5430809399477807,-1.7494704,0.199268109402383,0.9121214,36.0,158.0,31.0,287.0,33.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2742,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL2742,FGFR3,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,16800;33635,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-0.6830385306390496,0.8590078328981723,-3.1593916,0.6545922159575002,0.87564814,66.0,20.0,142.0,27.0,232.0,True,True
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL2742,CVWXJKQAOSCOAB-UHFFFAOYSA-N,CHEMBL2742,FGFR3,WEAK_NEGATIVE,0.0,5,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,30000.0,False,False,,17074;26254;33465;123365;123367,Kd_Ki,True,True,False,False,True,True,quizartinib,True,False,False,False,True,False,-1.7532764707882091,0.556135770234987,-1.061509,0.343341025354354,0.9284814,139.0,141.0,16.0,187.0,51.0,True,True
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2742,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL2742,FGFR3,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,17140;28747,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-1.8577835554735616,0.7676240208877285,0.94415617,0.5031413338259882,0.953386,86.0,50.0,30.0,42.0,4.0,True,True
