drug_id,target_id,drug_name,gene,biomaster,biomaster_reverse,drugclip,dtiam,conplex,dtbind,nesso,probematch,biomaster_forward,nesso_pic50,biomaster_rank,drugclip_rank,dtiam_rank,conplex_rank,nesso_rank,probematch_rank,dtbind_rank,nesso_pic50_rank
KIQXRQVVYTYYAZ-VKVYFNERSA-N,CHEMBL1871,tafluprost,AR,-10.627798,-10.627798,0.486061,0.6381799,0.24484801,0.9999332427978516,0.1958202719688415,0.773294985294342,-9.431363,5.6397557854652405,526.0,33.0,173.0,68.0,259.0,434.0,14.0,380.0
KJADKKWYZYXHBB-XBWDGYHZSA-N,CHEMBL1871,topiramate,AR,-10.5259495,-10.5259495,0.06497007,0.32776475,0.111519694,0.999852418899536,0.1921973824501037,0.9963816404342652,-9.145372,5.151693403720856,518.0,360.0,459.0,177.0,264.0,196.0,71.0,613.0
KJFBVJALEQWJBS-XUXIUFHCSA-N,CHEMBL1871,maribavir,AR,-4.9119153,-4.9119153,-0.1439577,0.701268,0.0,0.0346817374229431,0.3988842368125915,0.9913882613182068,-5.015369,5.777255579829216,200.0,631.0,121.0,620.0,167.0,248.0,528.0,312.0
KJHKTHWMRKYKJE-SUGCFTRWSA-N,CHEMBL1871,lopinavir,AR,-12.056041,-12.056041,-0.008452748,0.52133465,0.010379148,0.9936872124671936,0.3939284980297088,0.1143494993448257,-10.852149,6.4594826102256775,608.0,464.0,275.0,425.0,170.0,573.0,199.0,108.0
KKGQTZUTZRNORY-UHFFFAOYSA-N,CHEMBL1871,fingolimod,AR,-4.125187,-4.125187,0.07260505,0.2296718,0.1017642,0.1599460840225219,0.6102086305618286,0.022305155172944,-4.1381164,5.733371317386627,161.0,354.0,570.0,200.0,121.0,622.0,443.0,332.0
KPBZROQVTHLCDU-UHFFFAOYSA-N,CHEMBL1871,clevidipine,AR,-7.534786,-7.534786,0.37820938,0.2387312,0.085977495,0.9999420642852784,0.3153490126132965,0.7311525344848633,-7.4523,5.685155987739563,345.0,77.0,557.0,231.0,198.0,449.0,8.0,357.0
KPVIXBKIJXZQJX-CSOZIWFHSA-N,CHEMBL1871,lefamulin,AR,-6.336411,-6.336411,0.34942862,0.24703138,0.023005519,0.999895453453064,0.0892883539199829,0.997831642627716,-6.145805,5.131673097610474,283.0,88.0,549.0,370.0,410.0,166.0,41.0,618.0
KPWSJANDNDDRMB-QAQDUYKDSA-N,CHEMBL1871,cariprazine,AR,-8.765529,-8.765529,0.12072586,0.5631865,0.0,0.0268586371093988,0.1009286642074585,0.8350987434387207,-8.572015,6.527180790901184,415.0,294.0,240.0,620.0,382.0,414.0,543.0,97.0
KPYSYYIEGFHWSV-UHFFFAOYSA-N,CHEMBL1871,baclofen,AR,-12.178345,-12.178345,-0.085576914,0.26494977,0.0,0.3822568953037262,0.0082556921988725,0.0026787936221808,-11.675349,4.677056074142456,613.0,562.0,527.0,620.0,696.0,663.0,394.0,708.0
KQKPFRSPSRPDEB-UHFFFAOYSA-N,CHEMBL1871,sumatriptan,AR,-3.8141947,-3.8141947,-0.12377962,0.40268892,0.105289996,0.0743144676089286,0.0901824757456779,0.9973570108413696,-3.978679,5.441252052783966,145.0,616.0,383.0,191.0,408.0,180.0,495.0,488.0
KRNAOFGYEFKHPB-ANJVHQHFSA-N,CHEMBL1871,rimegepant,AR,-11.809417,-11.809417,0.048113752,0.41351244,0.0,0.0041493736207485,0.0279688127338886,0.9987390637397766,-11.377228,6.04146571457386,595.0,380.0,369.0,620.0,611.0,145.0,628.0,206.0
KSGXQBZTULBEEQ-UHFFFAOYSA-N,CHEMBL1871,dabigatran etexilate,AR,-12.128929,-12.128929,-0.14872134,0.62774384,0.0,0.8774428367614746,0.3187589943408966,0.9982591271400452,-11.599377,5.944186866283417,612.0,637.0,184.0,620.0,197.0,155.0,298.0,249.0
KSMAGQUYOIHWFS-UHFFFAOYSA-N,CHEMBL1871,lofexidine,AR,-6.136386,-6.136386,0.036707282,0.27050602,0.0013939515,0.1226413249969482,0.0302766077220439,0.9971983432769777,-5.797867,5.2452914118766785,268.0,400.0,517.0,485.0,600.0,184.0,465.0,578.0
KTEIFNKAUNYNJU-GFCCVEGCSA-N,CHEMBL1871,crizotinib,AR,-7.9012656,-7.9012656,0.25179547,0.65516627,0.0012099006,0.0144889885559678,0.0449328310787677,0.9982149600982666,-8.887891,6.059770971536636,364.0,165.0,157.0,487.0,551.0,156.0,577.0,199.0
KTUFNOKKBVMGRW-UHFFFAOYSA-N,CHEMBL1871,imatinib,AR,-14.300391,-14.300391,-0.1621425,0.27552903,0.090921484,0.0011165224714204,0.098334677517414,0.5821894407272339,-14.661441,5.459231853485107,696.0,649.0,506.0,221.0,390.0,476.0,675.0,476.0
KVWDHTXUZHCGIO-UHFFFAOYSA-N,CHEMBL1871,olanzapine,AR,-12.384035,-12.384035,-0.14502805,0.19987805,0.14077002,0.0182529743760824,0.1090305298566818,0.0357652530074119,-12.335527,5.444140255451202,622.0,634.0,616.0,137.0,370.0,605.0,566.0,487.0
KWGRBVOPPLSCSI-WCBMZHEXSA-N,CHEMBL1871,pseudoephedrine,AR,-7.6275153,-7.6275153,0.031050265,0.15241683,0.0097734975,0.9939823746681212,0.00343017000705,0.9780673384666444,-7.547153,5.004004657268524,350.0,412.0,673.5,431.5,714.0,288.0,197.5,653.0
KWGRBVOPPLSCSI-WPRPVWTQSA-N,CHEMBL1871,ephedrine,AR,-10.035179,-10.035179,0.078444906,0.15241683,0.0097734975,0.9939823746681212,0.0052936780266463,0.7194092273712158,-9.773316,4.976829886436462,490.0,343.0,673.5,431.5,708.0,451.0,197.5,658.0
KWTSXDURSIMDCE-QMMMGPOBSA-N,CHEMBL1871,dextroamphetamine;lisdexamfetamine,AR,-9.948061,-9.948061,0.057244617,0.108584315,0.030796817,0.003670506644994,0.0102043133229017,0.0218441989272832,-9.990726,4.975149154663086,481.0,366.0,709.5,345.5,689.0,623.0,633.0,659.0
KWTSXDURSIMDCE-UHFFFAOYSA-N,CHEMBL1871,amphetamine,AR,-9.132454,-9.132454,0.026697496,0.108584315,0.030796817,0.0018672976875677,0.0143838562071323,0.2790863811969757,-9.171646,4.913020372390747,438.0,418.0,709.5,345.5,664.0,525.0,661.0,673.0
KWTWDQCKEHXFFR-SMDDNHRTSA-N,CHEMBL1871,tapentadol,AR,1.1929784,1.1929784,0.25830236,0.10969342,0.0,0.9861280918121338,0.0453292392194271,0.7378695011138916,1.040328,5.933187328279018,33.0,158.0,706.0,620.0,548.0,448.0,213.0,251.0
KXNPVXPOPUZYGB-IOVMHBDKSA-N,CHEMBL1871,argatroban,AR,-13.208239,-13.208239,-0.080247454,0.8056439,0.0,0.000382542173611,0.0266261491924524,1.3580481208919082e-05,-13.731809,5.174042105674744,651.0,555.0,59.0,620.0,616.0,705.0,698.0,607.0
KYYIDSXMWOZKMP-UHFFFAOYSA-N,CHEMBL1871,desvenlafaxine,AR,-10.118509,-10.118509,0.23088992,0.19325833,0.10127448,0.1504387557506561,0.1000052466988563,0.9971193075180054,-10.453563,5.130255222320557,497.0,188.0,623.0,203.0,385.0,185.0,449.0,619.0
LCQLHJZYVOQKHU-VKHMYHEASA-N,CHEMBL1871,carglumic acid,AR,-8.364022,-8.364022,-0.00083056214,0.20123853,0.00640593,0.000288702227408,0.0489260181784629,0.0003466139023657,-7.39453,4.3691020011901855,390.0,451.0,611.0,444.0,535.0,685.0,704.0,715.0
LDCRTTXIJACKKU-ONEGZZNKSA-N,CHEMBL1871,dimethyl fumarate,AR,-8.8815775,-8.8815775,-0.07579282,0.10881376,0.0016812779,0.7493910193443298,0.0122228106483817,0.1284706890583038,-7.789886,4.604615211486816,423.0,550.0,707.0,481.0,672.0,567.0,325.0,710.0
LDEKQSIMHVQZJK-CAQYMETFSA-N,CHEMBL1871,tenofovir alafenamide,AR,-14.158965,-14.158965,-0.102546126,0.20910281,0.0,0.9524410367012024,0.0594063475728035,0.9976500868797302,-12.293984,5.905151925981045,687.0,589.0,597.0,620.0,489.0,174.0,260.0,263.0
LEBVLXFERQHONN-UHFFFAOYSA-N,CHEMBL1871,bupivacaine,AR,-5.3992863,-5.3992863,-0.02222903,0.4597509,0.0,0.0352749899029731,0.0747361406683921,0.0008840496884658,-5.4851894,5.3607794642448425,231.0,485.0,324.0,620.0,445.0,680.0,525.0,531.0
LERNTVKEWCAPOY-DZZGSBJMSA-N,CHEMBL1871,tiotropium,AR,-8.934897,-8.934897,0.2349584,0.44858968,0.0865174,0.6343082785606384,0.0804451555013656,0.988680362701416,-8.324661,5.6953816413879395,424.0,183.0,334.0,229.0,432.0,260.0,343.0,347.0
LEZWWPYKPKIXLL-UHFFFAOYSA-N,CHEMBL1871,econazole,AR,-11.528244,-11.528244,0.19260174,0.35154298,0.00092201005,0.0391705818474292,0.6207945346832275,0.9952399730682372,-10.968957,6.234006077051163,576.0,222.0,431.0,491.0,119.0,213.0,521.0,147.0
LFQDNHWZDQTITF-UHFFFAOYSA-N,CHEMBL1871,tavaborole,AR,-8.811283,-8.811283,-0.062303707,0.43122393,0.10195197,0.99664306640625,0.0842547714710235,0.999766170978546,-7.9459295,5.786424607038498,417.0,540.0,347.0,199.0,427.0,91.0,181.0,307.0
LHHCSNFAOIFYRV-DOVBMPENSA-N,CHEMBL1871,boceprevir,AR,-13.839701,-13.839701,-0.068969645,0.7561771,0.006321344,0.001708212075755,0.0862770974636077,0.9993476271629332,-12.220247,6.041185803711414,676.0,546.0,94.0,446.0,417.0,117.0,665.0,208.0
LIENCHBZNNMNKG-OJFNHCPVSA-N,CHEMBL1871,nirmatrelvir,AR,-15.175048,-15.175048,0.11906039,0.81662804,0.1152829,0.9779730439186096,0.1167266219854354,0.9909899234771729,-15.440437,6.044163234531879,708.0,296.0,49.0,168.0,356.0,249.0,229.0,205.0
LIOLIMKSCNQPLV-UHFFFAOYSA-N,CHEMBL1871,capmatinib,AR,-11.940925,-11.940925,-0.015260585,0.37831712,0.013919061,0.0070876511745154,0.0249711386859416,0.2164161056280136,-11.497173,5.926138162612915,602.0,470.0,410.0,412.0,623.0,537.0,608.0,254.0
LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CHEMBL1871,trametinib,AR,-15.432801,-15.432801,0.0364117,0.5432364,0.0,0.3121441006660461,0.0754250884056091,0.970816731452942,-14.714743,6.109812811017036,710.0,401.0,256.0,620.0,443.0,306.0,406.0,179.0
LKJPYSCBVHEWIU-UHFFFAOYSA-N,CHEMBL1871,bicalutamide,AR,-1.5647829,-1.5647829,0.33593902,0.87919647,0.5178047,0.9997543692588806,0.9390794038772584,0.8819302320480347,-1.5608325,6.456121504306793,78.0,97.0,15.0,20.0,18.0,385.0,99.0,109.0
LLPOLZWFYMWNKH-CMKMFDCUSA-N,CHEMBL1871,hydrocodone,AR,-9.621885,-9.621885,0.22841634,0.29080066,0.32976362,0.3746859431266784,0.1078109592199325,0.9734732508659364,-9.977056,5.27300226688385,460.0,191.0,489.0,49.0,374.0,299.0,395.0,570.0
LMMJFBMMJUMSJS-UHFFFAOYSA-N,CHEMBL1871,avutometinib,AR,-11.340302,-11.340302,-0.04612407,0.64793986,0.0,0.0269830301403999,0.2524590194225311,0.4778717160224914,-11.627214,6.693540930747986,568.0,517.0,163.0,620.0,230.0,497.0,542.0,71.0
LOMMPXLFBTZENJ-ZACQAIPSSA-N,CHEMBL1871,belzutifan,AR,3.3298411,3.3298411,0.28704026,0.8416634,0.17319338,0.9997758269309998,0.917103946208954,0.9960338473320008,3.5158153,7.381370186805725,20.0,134.0,33.0,111.0,30.0,200.0,93.0,15.0
LOWWYYZBZNSPDT-ZBEGNZNMSA-N,CHEMBL1871,delgocitinib,AR,-13.56996,-13.56996,-0.05203566,0.9231364,0.0,0.9280031323432922,0.0422308146953582,0.1924279630184173,-16.608599,5.741188049316406,669.0,528.0,2.0,620.0,562.0,543.0,272.0,328.0
LPAUOXUZGSBGDU-STDDISTJSA-N,CHEMBL1871,ponesimod,AR,-11.756792,-11.756792,0.27050865,0.43536636,1.7182754e-05,0.988454818725586,0.321229338645935,0.9997022747993468,-11.367314,6.010687902569771,590.0,146.0,346.0,520.0,196.0,97.0,209.0,225.0
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,CHEMBL1871,tazobactam,AR,-13.892224,-13.892224,-0.16535379,0.27294955,0.0009331097,0.8897311091423035,0.1388607919216156,0.2445590049028396,-11.801909,5.666568785905838,679.0,654.0,511.0,490.0,322.0,531.0,291.0,370.0
LRFKWQGGENFBFO-IBGZPJMESA-N,CHEMBL1871,fingolimod,AR,-5.7702303,-5.7702303,0.05120969,0.3370258,0.054338623,0.0060762953944504,0.3593435883522033,0.0710873454809188,-5.3996267,5.932656720280647,250.0,372.0,449.0,292.0,182.0,585.0,612.0,252.0
LSQZJLSUYDQPKJ-NJBDSQKTSA-N,CHEMBL1871,amoxicillin,AR,-10.86308,-10.86308,-0.15979795,0.26845276,0.01372531,0.0108488984405994,0.0080179488286376,0.1566350609064102,-9.07008,5.679462671279907,545.0,648.0,523.0,413.0,698.0,558.0,592.0,360.0
LTXBFJFJUIJOQE-GOSISDBHSA-N,CHEMBL1871,netarsudil,AR,-12.671601,-12.671601,-0.20960039,0.49034995,0.0,0.0002683981438167,0.1585121899843216,0.9942482709884644,-11.11139,5.690029084682465,634.0,681.0,300.0,620.0,293.0,225.0,706.0,352.0
LTXREWYXXSTFRX-QGZVFWFLSA-N,CHEMBL1871,linagliptin,AR,-13.546344,-13.546344,-0.2171043,0.82938063,0.02246908,0.3636479079723358,0.0262398179620504,0.2008230686187744,-13.300176,6.196475625038147,668.0,684.0,41.0,372.0,618.0,540.0,397.0,153.0
LUKZNWIVRBCLON-GXOBDPJESA-N,CHEMBL1871,ciclesonide,AR,0.77019477,0.77019477,0.5704799,0.19657522,0.109920636,0.9999344348907472,0.9445040225982666,0.9999990463256836,0.7679089,7.400716543197632,41.0,10.0,619.0,181.0,12.0,25.0,13.0,14.0
LUMKNAVTFCDUIE-VHXPQNKSSA-N,CHEMBL1871,ospemifene,AR,-0.83042186,-0.83042186,0.5299569,0.32327044,0.103994295,0.9797850251197816,0.7625031471252441,0.5966185927391052,-0.82800967,5.612918257713318,61.0,21.0,465.0,194.0,91.0,474.0,226.0,402.0
LUZRJRNZXALNLM-JGRZULCMSA-N,CHEMBL1871,dihydroergotamine,AR,-13.892092,-13.892092,0.10746638,0.60966307,0.015461658,0.9788762331008912,0.7775781154632568,0.9984176158905028,-12.956307,6.727374315261841,678.0,306.0,208.0,402.0,84.0,151.0,228.0,63.0
LVXJQMNHJWSHET-AATRIKPKSA-N,CHEMBL1871,dacomitinib,AR,-13.2969,-13.2969,-0.26192826,0.2466775,0.0,0.973404347896576,0.1073836460709571,0.9723154902458192,-15.596565,6.51078325510025,655.0,700.0,550.0,620.0,375.0,303.0,235.0,102.0
LWQQLNNNIPYSNX-UROSTWAQSA-N,CHEMBL1871,calcipotriene,AR,-7.130895,-7.130895,0.49674463,0.6949513,0.35079417,0.9998964071273804,0.8840198516845703,0.997836172580719,-8.111646,6.880491733551025,326.0,29.0,125.0,45.0,52.0,165.0,39.0,40.0
LXBIFEVIBLOUGU-DPYQTVNSSA-N,CHEMBL1871,migalastat,AR,-4.1827135,-4.1827135,0.043136116,0.32081494,0.0058026863,0.0024200547486543,0.2068871557712555,0.639846682548523,-4.3160486,5.0407562255859375,164.0,387.0,467.0,447.0,250.0,464.0,649.0,642.0
LXMSZDCAJNLERA-ZHYRCANASA-N,CHEMBL1871,spironolactone,AR,1.214927,1.214927,0.5127842,0.1912002,0.69369924,0.999961256980896,0.9109092354774476,0.9999998807907104,1.2571844,6.9349740743637085,32.0,24.0,626.0,11.0,35.0,13.5,3.0,35.0
LZFZMUMEGBBDTC-QEJZJMRPSA-N,CHEMBL1871,enalapril,AR,-11.296036,-11.296036,-0.08653897,0.42893946,0.04886082,0.0076201106421649,0.0390708185732364,0.0019171779276803,-9.566504,5.021712243556976,566.0,564.0,350.0,307.0,578.0,669.0,606.0,648.0
MAEIEVLCKWDQJH-UHFFFAOYSA-N,CHEMBL1871,bumetanide,AR,-10.00363,-10.00363,0.049100548,0.37371317,0.041932344,0.0003280590171925,0.1336964219808578,0.0015372860943898,-9.051566,5.509819358587265,487.0,377.0,412.0,325.0,332.0,671.0,700.0,447.0
MBBCVAKAJPKAKM-UHFFFAOYSA-N,CHEMBL1871,lomitapide,AR,-7.7299123,-7.7299123,0.07668824,0.59610564,0.0,0.3925317823886871,0.1492772698402404,0.909858226776123,-7.00938,5.636204689741135,356.0,347.0,224.0,620.0,309.0,367.0,392.0,384.0
MBUVEWMHONZEQD-UHFFFAOYSA-N,CHEMBL1871,azelastine,AR,-12.983426,-12.983426,-0.20382972,0.20505212,0.11032393,0.1842443794012069,0.1101089864969253,0.5746788382530212,-13.318034,5.46983790397644,645.0,678.0,606.0,179.0,369.0,481.0,434.0,467.0
MCGSCOLBFJQGHM-SCZZXKLOSA-N,CHEMBL1871,abacavir,AR,-6.731967,-6.731967,-0.03975874,0.7808943,0.063520364,0.0436464846134185,0.0079945307224988,0.9799383282661438,-6.2136455,4.904965758323669,303.0,506.0,74.0,266.0,699.0,286.0,517.0,676.0
MCIACXAZCBVDEE-CUUWFGFTSA-N,CHEMBL1871,ertugliflozin,AR,-13.494291,-13.494291,0.27254367,0.4956199,0.0069550388,0.9997959733009338,0.7249194979667664,0.9989394545555116,-12.797272,5.933559112250805,664.0,144.0,293.0,438.0,95.0,136.0,91.0,250.0
MDSQOJYHHZBZKA-GBXCKJPGSA-N,CHEMBL1871,telotristat etiprate,AR,-11.71678,-11.71678,0.2715342,0.53111184,0.003593349,0.9997367262840272,0.0537673570215702,0.9698927402496338,-10.911854,6.313014596700668,589.0,145.0,267.0,462.0,511.0,310.0,104.0,136.0
MEJLVLMAJJRLCR-GCCNXGTGSA-N,CHEMBL1871,romidepsin,AR,-14.240451,-14.240451,0.04337654,0.46356654,0.11444911,0.9570133686065674,0.7765235304832458,0.0543854609131813,-15.684111,5.847193121910095,695.0,386.0,320.0,171.0,87.0,593.0,253.0,282.0
METQSPRSQINEEU-HXCATZOESA-N,CHEMBL1871,drospirenone,AR,6.6582727,6.6582727,0.54234713,0.39933017,0.43353826,0.9999574422836304,0.8214518427848816,1.0,7.885845,6.518570184707642,6.0,18.0,385.0,29.0,69.0,6.0,4.0,100.0
MEZLKOACVSPNER-GFCCVEGCSA-N,CHEMBL1871,selegiline,AR,-4.49647,-4.49647,-0.0016877553,0.16843598,0.023583889,0.0979589819908142,0.004904490429908,0.0304329507052898,-4.6421833,4.968399524688721,181.0,453.0,651.0,367.0,709.0,612.0,475.0,660.0
MFBCDACCJCDGBA-UHFFFAOYSA-N,CHEMBL1871,trifarotene,AR,-2.3222475,-2.3222475,0.47344768,0.6361725,0.38426942,0.9981762170791626,0.7024264335632324,0.9937211275100708,-2.3194451,5.396124541759491,92.0,39.0,174.0,38.0,100.0,233.0,170.0,513.0
MFFMDFFZMYYVKS-SECBINFHSA-N,CHEMBL1871,sitagliptin,AR,-8.575257,-8.575257,-0.021451117,0.27960894,0.05457293,0.3024363815784454,0.082938939332962,0.3263879716396332,-8.281524,6.302850157022476,400.0,482.0,501.0,291.0,429.0,513.0,408.0,137.0
MJIHNNLFOKEZEW-RUZDIDTESA-N,CHEMBL1871,dexlansoprazole,AR,-12.950165,-12.950165,-0.09295306,0.3148904,0.011437855,0.9982352256774902,0.1061007604002952,0.9365183115005492,-11.683056,5.342175543308258,644.0,573.0,470.5,421.5,377.0,350.0,166.5,540.0
MJIHNNLFOKEZEW-UHFFFAOYSA-N,CHEMBL1871,lansoprazole,AR,-13.169509,-13.169509,-0.10410286,0.3148904,0.011437855,0.9982352256774902,0.1036793887615203,0.963783085346222,-11.944051,5.342952013015747,648.0,597.0,470.5,421.5,380.0,318.0,166.5,538.0
MJUVRTYWUMPBTR-MRXNPFEDSA-N,CHEMBL1871,tezacaftor,AR,-7.453199,-7.453199,0.19676156,0.7968416,0.028820295,0.9997567534446716,0.1572066843509674,0.9999632835388184,-6.861994,6.213197112083435,342.0,218.0,62.0,349.0,294.0,63.0,98.0,151.0
MKJIEFSOBYUXJB-HOCLYGCPSA-N,CHEMBL1871,tetrabenazine,AR,-5.829287,-5.829287,0.19031765,0.3096147,0.10172014,0.9583958387374878,0.0209461841732263,0.9706284403800964,-5.789055,5.792532652616501,254.0,224.0,477.0,201.0,639.0,307.0,251.0,304.0
MKJIEFSOBYUXJB-WEZHFFAMSA-N,CHEMBL1871,deutetrabenazine,AR,-9.005847,-9.005847,0.20987236,0.34499827,0.07538095,0.9981933236122132,0.1296695172786712,0.9999990463256836,-8.574101,6.083292409777641,428.0,207.0,441.0,248.0,338.0,25.0,169.0,191.0
MKPLKVHSHYCHOC-AHTXBMBWSA-N,CHEMBL1871,travoprost,AR,-10.08615,-10.08615,0.38891745,0.61850744,0.22104366,0.9999228715896606,0.324867844581604,0.9393319487571716,-8.916849,6.484836399555206,495.0,73.0,197.0,80.0,194.0,345.0,23.0,105.0
MKUXAQIIEYXACX-UHFFFAOYSA-N,CHEMBL1871,acyclovir,AR,-9.562694,-9.562694,0.0017208016,0.1518961,0.06085642,0.068811148405075,0.0066197616979479,0.029518162831664,-8.408322,4.435127139091492,455.0,449.0,676.0,271.0,706.0,613.0,498.0,714.0
MKXZASYAUGDDCJ-NJAFHUGGSA-N,CHEMBL1871,dextromethorphan,AR,-4.1333604,-4.1333604,0.2628076,0.3978964,0.27155486,0.3489286005496979,0.0040265340358018,0.9999815225601196,-4.467571,5.232691407203674,162.0,154.0,386.0,62.0,712.0,54.0,401.0,586.0
MLBVMOWEQCZNCC-OEMFJLHTSA-N,CHEMBL1871,fosamprenavir,AR,-10.838138,-10.838138,0.07575243,0.6125515,0.0,0.0002462009142618,0.0955801382660865,0.0006124115898273,-10.0324745,5.238005518913269,543.0,350.0,205.0,620.0,396.0,682.0,709.0,582.0
MLDQJTXFUGDVEO-UHFFFAOYSA-N,CHEMBL1871,sorafenib,AR,-10.533182,-10.533182,-0.0117536755,0.6285802,0.0,0.9302228093147278,0.5483946800231934,0.8482275009155273,-13.219432,6.411946892738342,520.0,468.0,181.0,620.0,133.0,408.0,271.0,117.0
MLYYVTUWGNIJIB-BXKDBHETSA-N,CHEMBL1871,cefazolin,AR,-12.471663,-12.471663,-0.24068493,0.11505871,0.0048476667,0.1442363262176513,0.0450977534055709,0.0021180564071983,-10.630735,5.296099781990051,625.0,696.0,701.0,452.0,550.0,665.0,450.0,562.0
MNDBXUUTURYVHR-UHFFFAOYSA-N,CHEMBL1871,roflumilast,AR,-1.2644696,-1.2644696,0.11350147,0.76064557,0.042745546,0.9997214674949646,0.2716769874095917,0.9822592735290528,-1.5434291,6.131700798869133,67.0,301.0,88.0,321.0,220.0,280.0,106.0,174.0
MOTJMGVDPWRKOC-QPVYNBJUSA-N,CHEMBL1871,atrasentan,AR,-11.768943,-11.768943,0.11405313,0.12661046,0.00019007873,0.9993699193000792,0.1036957874894142,0.3259830772876739,-10.470388,5.250906467437744,591.0,300.0,692.0,511.0,379.0,514.0,129.0,575.0
MOYKHGMNXAOIAT-JGWLITMVSA-N,CHEMBL1871,isosorbide dinitrate,AR,-7.1165857,-7.1165857,0.13702406,0.26937166,0.029514164,0.745435893535614,0.1383027881383896,3.4224140108563006e-05,-6.7212157,5.623785316944122,325.0,274.0,521.0,347.0,324.0,702.0,326.0,393.0
MQJKPEGWNLWLTK-UHFFFAOYSA-N,CHEMBL1871,dapsone,AR,-8.587563,-8.587563,-0.0045484067,0.19826342,0.0,0.0002921199484262,0.0235569011420011,0.8823637962341309,-7.279383,4.755293965339661,401.0,457.0,618.0,620.0,630.0,384.0,703.0,697.0
MQOBSOSZFYZQOK-UHFFFAOYSA-N,CHEMBL1871,choline fenofibrate;fenofibrate,AR,-5.251018,-5.251018,0.008384773,0.2505356,0.04533422,0.970072865486145,0.1445050686597824,0.1580929011106491,-5.124802,5.039235830307007,223.0,439.0,546.0,316.0,316.0,557.0,239.0,644.0
MRBDMNSDAVCSSF-UHFFFAOYSA-N,CHEMBL1871,phentolamine,AR,-1.274026,-1.274026,0.03892823,0.273955,0.02782062,0.1157365068793296,0.0715635493397712,0.3037850260734558,-1.3005958,5.00956392288208,68.0,395.0,510.0,354.0,454.0,517.0,467.0,651.0
MSYKRHVOOPPJKU-BDAKNGLRSA-N,CHEMBL1871,brivaracetam,AR,-3.8610008,-3.8610008,-0.020538496,0.35125694,0.0,0.1137079298496246,0.0288279540836811,0.0003844450693577,-3.9067485,5.250077486038208,147.0,479.0,432.0,620.0,608.0,684.0,469.0,577.0
MUGXRYIUWFITCP-PGRDOPGGSA-N,CHEMBL1871,lemborexant,AR,-6.3385797,-6.3385797,0.18368186,0.5425696,0.0,0.0904332175850868,0.1859272718429565,0.9988381266593932,-6.1890907,6.373108863830566,284.0,232.0,257.0,620.0,272.0,139.0,481.0,123.0
MUMGGOZAMZWBJJ-DYKIIFRCSA-N,CHEMBL1871,testosterone,AR,6.5573473,6.5573473,0.39372957,0.5787146,0.8532154,0.9999232292175292,0.9610868096351624,1.0,7.532505,8.126611709594727,8.0,67.0,236.0,2.0,5.0,6.0,21.0,3.0
MVGWUTBTXDYMND-QGZVFWFLSA-N,CHEMBL1871,etrasimod,AR,-4.2198095,-4.2198095,0.38229492,0.729708,0.2878943,0.999901294708252,0.3120970129966736,0.9969664216041564,-4.105393,6.014190658926964,167.0,75.0,108.0,57.0,200.0,187.0,35.5,223.0
MVRHVFSOIWFBTE-INIZCTEOSA-N,CHEMBL1871,elexacaftor,AR,-11.605624,-11.605624,0.10627264,0.91803193,0.038621824,0.4579656422138214,0.1169981360435485,0.9999662637710572,-10.015467,5.993036851286888,580.0,308.0,3.0,332.0,354.0,61.0,368.0,235.0
MVWVFYHBGMAFLY-UHFFFAOYSA-N,CHEMBL1871,ziprasidone,AR,-10.6811,-10.6811,0.08438194,0.4665164,0.036310755,0.0471994318068027,0.855293869972229,0.9870864152908324,-11.507987,6.83538544178009,530.0,332.0,319.0,337.0,62.0,264.0,514.0,49.0
MWKYMZXCGYXLPL-ZDUSSCGKSA-N,CHEMBL1871,leniolisib,AR,-3.6013317,-3.6013317,0.12172416,0.7970968,0.13672766,0.9998325109481812,0.0321560241281986,0.8704923391342163,-3.8385427,5.457340955734253,137.0,291.0,61.0,140.0,595.0,396.0,79.0,477.0
MWLSOWXNZPKENC-UHFFFAOYSA-N,CHEMBL1871,zileuton,AR,-1.4899293,-1.4899293,-0.16614105,0.60084116,0.0,0.8228089213371277,0.0311206225305795,0.9994243383407592,-1.4617645,5.109425067901611,75.0,656.0,217.0,620.0,598.0,115.0,315.0,626.0
MWTBKTRZPHJQLH-UHFFFAOYSA-N,CHEMBL1871,alcaftadine,AR,-6.3072844,-6.3072844,-0.051009793,0.20596428,0.04575515,0.0156949330121278,0.0850181505084037,0.7038494944572449,-5.998315,5.50478583574295,279.0,524.0,604.0,315.0,422.0,453.0,574.0,454.0
MXAYKZJJDUDWDS-LBPRGKRZSA-N,CHEMBL1871,ixazomib,AR,-9.778887,-9.778887,-0.10889188,0.5296377,0.0,0.9011366367340088,0.2089669704437255,0.9966325163841248,-9.746239,5.851403385400772,469.0,601.0,268.0,620.0,247.0,192.0,284.0,279.0
MYSWGUAQZAJSOK-UHFFFAOYSA-N,CHEMBL1871,ciprofloxacin,AR,-12.365218,-12.365218,-0.08390653,0.25400788,2.7292475e-05,0.99400794506073,0.0913256853818893,0.9593182802200316,-9.491817,5.508268892765045,619.0,559.0,539.0,519.0,404.0,326.0,196.0,449.0
