scope,kind,entity_id,model_a,model_b,pairs,spearman,top10_intersection,top10_chance,top10_expected_under_tie_breaks,top10_boundary_ties_a,top10_boundary_ties_b,top20_intersection,top20_chance,top20_expected_under_tie_breaks,top20_boundary_ties_a,top20_boundary_ties_b,top50_intersection,top50_chance,top50_expected_under_tie_breaks,top50_boundary_ties_a,top50_boundary_ties_b
FIVE_ALL_DRUGS,drug,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,biomaster,drugclip,382,0.2868714056430751,2,0.2617801047120419,2.0,1,1,3,1.0471204188481675,3.0,1,1,16,6.544502617801047,16.0,1,1
FIVE_ALL_DRUGS,drug,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,biomaster,dtiam,382,0.35865644984608364,5,0.2617801047120419,5.0,1,1,7,1.0471204188481675,7.0,1,1,17,6.544502617801047,17.0,1,1
FIVE_ALL_DRUGS,drug,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,biomaster,conplex,382,0.2466614675319068,4,0.2617801047120419,4.0,1,1,6,1.0471204188481675,6.0,1,1,18,6.544502617801047,18.0,1,1
FIVE_ALL_DRUGS,drug,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,biomaster,probematch,382,0.23155448869917877,3,0.2617801047120419,3.0,1,1,4,1.0471204188481675,4.0,1,1,12,6.544502617801047,12.0,1,1
FIVE_ALL_DRUGS,drug,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,drugclip,dtiam,382,0.22447752962160744,3,0.2617801047120419,3.0,1,1,4,1.0471204188481675,4.0,1,1,16,6.544502617801047,16.0,1,1
FIVE_ALL_DRUGS,drug,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,drugclip,conplex,382,0.24054625999579696,2,0.2617801047120419,2.0,1,1,6,1.0471204188481675,6.0,1,1,23,6.544502617801047,23.0,1,1
FIVE_ALL_DRUGS,drug,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,drugclip,probematch,382,0.009512260518376382,2,0.2617801047120419,2.0,1,1,2,1.0471204188481675,2.0,1,1,8,6.544502617801047,8.0,1,1
FIVE_ALL_DRUGS,drug,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,dtiam,conplex,382,0.2894216109460529,6,0.2617801047120419,6.0,1,1,10,1.0471204188481675,10.0,1,1,24,6.544502617801047,24.0,1,1
FIVE_ALL_DRUGS,drug,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,dtiam,probematch,382,0.1115393892920576,4,0.2617801047120419,4.0,1,1,6,1.0471204188481675,6.0,1,1,13,6.544502617801047,13.0,1,1
FIVE_ALL_DRUGS,drug,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,conplex,probematch,382,-0.012061207873405042,4,0.2617801047120419,4.0,1,1,4,1.0471204188481675,4.0,1,1,9,6.544502617801047,9.0,1,1
FIVE_ALL_DRUGS,drug,VTRAEEWXHOVJFV-UHFFFAOYSA-N,biomaster,drugclip,382,0.19593052249136775,0,0.2617801047120419,0.0,1,1,3,1.0471204188481675,3.0,1,1,10,6.544502617801047,10.0,1,1
FIVE_ALL_DRUGS,drug,VTRAEEWXHOVJFV-UHFFFAOYSA-N,biomaster,dtiam,382,0.3510283860888693,0,0.2617801047120419,0.0,1,1,6,1.0471204188481675,6.0,1,1,23,6.544502617801047,23.0,1,1
FIVE_ALL_DRUGS,drug,VTRAEEWXHOVJFV-UHFFFAOYSA-N,biomaster,conplex,382,0.29699689014194536,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,8,6.544502617801047,8.0,1,1
FIVE_ALL_DRUGS,drug,VTRAEEWXHOVJFV-UHFFFAOYSA-N,biomaster,probematch,382,-0.05415163484620015,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,7,6.544502617801047,7.0,1,1
FIVE_ALL_DRUGS,drug,VTRAEEWXHOVJFV-UHFFFAOYSA-N,drugclip,dtiam,382,0.003385526462658191,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,8,6.544502617801047,8.0,1,1
FIVE_ALL_DRUGS,drug,VTRAEEWXHOVJFV-UHFFFAOYSA-N,drugclip,conplex,382,0.010592167294189289,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,2,6.544502617801047,2.0,1,1
FIVE_ALL_DRUGS,drug,VTRAEEWXHOVJFV-UHFFFAOYSA-N,drugclip,probematch,382,0.02161288435449792,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,8,6.544502617801047,8.0,1,1
FIVE_ALL_DRUGS,drug,VTRAEEWXHOVJFV-UHFFFAOYSA-N,dtiam,conplex,382,-0.014898266341133379,1,0.2617801047120419,1.0,1,1,4,1.0471204188481675,4.0,1,1,12,6.544502617801047,12.0,1,1
FIVE_ALL_DRUGS,drug,VTRAEEWXHOVJFV-UHFFFAOYSA-N,dtiam,probematch,382,-0.06403115549919897,0,0.2617801047120419,0.0,1,1,2,1.0471204188481675,2.0,1,1,7,6.544502617801047,7.0,1,1
FIVE_ALL_DRUGS,drug,VTRAEEWXHOVJFV-UHFFFAOYSA-N,conplex,probematch,382,-0.13547415804341859,0,0.2617801047120419,0.0,1,1,2,1.0471204188481675,2.0,1,1,5,6.544502617801047,5.0,1,1
FIVE_ALL_DRUGS,drug,VUDZSIYXZUYWSC-DBRKOABJSA-N,biomaster,drugclip,382,-0.035569824478541415,1,0.2617801047120419,1.0,1,1,2,1.0471204188481675,2.0,1,1,7,6.544502617801047,7.0,1,1
FIVE_ALL_DRUGS,drug,VUDZSIYXZUYWSC-DBRKOABJSA-N,biomaster,dtiam,382,0.027258477028676065,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,7,6.544502617801047,7.0,1,1
FIVE_ALL_DRUGS,drug,VUDZSIYXZUYWSC-DBRKOABJSA-N,biomaster,conplex,382,-0.01560471849801674,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,5,6.544502617801047,5.0,1,1
FIVE_ALL_DRUGS,drug,VUDZSIYXZUYWSC-DBRKOABJSA-N,biomaster,probematch,382,0.23106464226819232,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,10,6.544502617801047,10.0,1,1
FIVE_ALL_DRUGS,drug,VUDZSIYXZUYWSC-DBRKOABJSA-N,drugclip,dtiam,382,0.07853080228463029,1,0.2617801047120419,1.0,1,1,3,1.0471204188481675,3.0,1,1,10,6.544502617801047,10.0,1,1
FIVE_ALL_DRUGS,drug,VUDZSIYXZUYWSC-DBRKOABJSA-N,drugclip,conplex,382,-0.09208713877358736,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,2,6.544502617801047,2.0,1,1
FIVE_ALL_DRUGS,drug,VUDZSIYXZUYWSC-DBRKOABJSA-N,drugclip,probematch,382,-0.05167349349419283,1,0.2617801047120419,1.0,1,1,3,1.0471204188481675,3.0,1,1,11,6.544502617801047,11.0,1,1
FIVE_ALL_DRUGS,drug,VUDZSIYXZUYWSC-DBRKOABJSA-N,dtiam,conplex,382,0.21296905353691042,4,0.2617801047120419,4.0,1,1,5,1.0471204188481675,5.0,1,1,17,6.544502617801047,17.0,1,1
FIVE_ALL_DRUGS,drug,VUDZSIYXZUYWSC-DBRKOABJSA-N,dtiam,probematch,382,0.033373049827992406,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,10,6.544502617801047,10.0,1,1
FIVE_ALL_DRUGS,drug,VUDZSIYXZUYWSC-DBRKOABJSA-N,conplex,probematch,382,-0.06890389960149573,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,4,6.544502617801047,4.0,1,1
FIVE_ALL_DRUGS,drug,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,biomaster,drugclip,382,0.022876764274983585,2,0.2617801047120419,2.0,1,1,3,1.0471204188481675,3.0,1,1,13,6.544502617801047,13.0,1,1
FIVE_ALL_DRUGS,drug,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,biomaster,dtiam,382,0.23122081203767617,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,10,6.544502617801047,10.0,1,1
FIVE_ALL_DRUGS,drug,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,biomaster,conplex,382,0.0620383192714143,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,9,6.544502617801047,9.0,1,1
FIVE_ALL_DRUGS,drug,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,biomaster,probematch,382,0.2111463935311505,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,8,6.544502617801047,8.0,1,1
FIVE_ALL_DRUGS,drug,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,drugclip,dtiam,382,-0.011163206529384913,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,4,6.544502617801047,4.0,1,1
FIVE_ALL_DRUGS,drug,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,drugclip,conplex,382,0.1082340414875043,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,8,6.544502617801047,8.0,1,1
FIVE_ALL_DRUGS,drug,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,drugclip,probematch,382,0.06284886029507135,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,7,6.544502617801047,7.0,1,1
FIVE_ALL_DRUGS,drug,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,dtiam,conplex,382,-0.008196605776269725,1,0.2617801047120419,1.0,1,1,1,1.0471204188481675,1.0,1,1,3,6.544502617801047,3.0,1,1
FIVE_ALL_DRUGS,drug,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,dtiam,probematch,382,0.0863487388260028,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,11,6.544502617801047,11.0,1,1
FIVE_ALL_DRUGS,drug,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,conplex,probematch,382,0.042031828716492664,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,4,6.544502617801047,4.0,1,1
FIVE_ALL_DRUGS,drug,VWUXBMIQPBEWFH-WCCTWKNTSA-N,biomaster,drugclip,382,0.24536547335640296,2,0.2617801047120419,2.0,1,1,3,1.0471204188481675,3.0,1,1,12,6.544502617801047,12.0,1,1
FIVE_ALL_DRUGS,drug,VWUXBMIQPBEWFH-WCCTWKNTSA-N,biomaster,dtiam,382,0.07944270830922699,0,0.2617801047120419,0.0,1,1,2,1.0471204188481675,2.0,1,1,10,6.544502617801047,10.0,1,1
FIVE_ALL_DRUGS,drug,VWUXBMIQPBEWFH-WCCTWKNTSA-N,biomaster,conplex,382,0.019726253746601162,4,0.2617801047120419,4.0,1,1,7,1.0471204188481675,7.0,1,1,16,6.544502617801047,16.0,1,1
FIVE_ALL_DRUGS,drug,VWUXBMIQPBEWFH-WCCTWKNTSA-N,biomaster,probematch,382,0.16095582648426107,3,0.2617801047120419,3.0,1,1,10,1.0471204188481675,10.0,1,1,20,6.544502617801047,20.0,1,1
FIVE_ALL_DRUGS,drug,VWUXBMIQPBEWFH-WCCTWKNTSA-N,drugclip,dtiam,382,0.07170872912139382,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,13,6.544502617801047,13.0,1,1
FIVE_ALL_DRUGS,drug,VWUXBMIQPBEWFH-WCCTWKNTSA-N,drugclip,conplex,382,0.09434350411361944,1,0.2617801047120419,1.0,1,1,2,1.0471204188481675,2.0,1,1,12,6.544502617801047,12.0,1,1
FIVE_ALL_DRUGS,drug,VWUXBMIQPBEWFH-WCCTWKNTSA-N,drugclip,probematch,382,0.09298352250826684,1,0.2617801047120419,1.0,1,1,3,1.0471204188481675,3.0,1,1,12,6.544502617801047,12.0,1,1
FIVE_ALL_DRUGS,drug,VWUXBMIQPBEWFH-WCCTWKNTSA-N,dtiam,conplex,382,0.30055781793625935,0,0.2617801047120419,0.0,1,1,2,1.0471204188481675,2.0,1,1,16,6.544502617801047,16.0,1,1
FIVE_ALL_DRUGS,drug,VWUXBMIQPBEWFH-WCCTWKNTSA-N,dtiam,probematch,382,0.1742234563713998,0,0.2617801047120419,0.0,1,1,3,1.0471204188481675,3.0,1,1,15,6.544502617801047,15.0,1,1
FIVE_ALL_DRUGS,drug,VWUXBMIQPBEWFH-WCCTWKNTSA-N,conplex,probematch,382,0.08877058079953577,3,0.2617801047120419,3.0,1,1,6,1.0471204188481675,6.0,1,1,16,6.544502617801047,16.0,1,1
FIVE_ALL_DRUGS,drug,VWVSBHGCDBMOOT-IIEHVVJPSA-N,biomaster,drugclip,382,0.106765229729385,2,0.2617801047120419,2.0,1,1,7,1.0471204188481675,7.0,1,1,15,6.544502617801047,15.0,1,1
FIVE_ALL_DRUGS,drug,VWVSBHGCDBMOOT-IIEHVVJPSA-N,biomaster,dtiam,382,-0.04516033755592178,0,0.2617801047120419,0.0,1,1,3,1.0471204188481675,3.0,1,1,6,6.544502617801047,6.0,1,1
FIVE_ALL_DRUGS,drug,VWVSBHGCDBMOOT-IIEHVVJPSA-N,biomaster,conplex,382,0.1666385096396919,4,0.2617801047120419,4.0,1,1,6,1.0471204188481675,6.0,1,1,10,6.544502617801047,10.0,1,1
FIVE_ALL_DRUGS,drug,VWVSBHGCDBMOOT-IIEHVVJPSA-N,biomaster,probematch,382,0.12567802290335078,5,0.2617801047120419,5.0,1,1,9,1.0471204188481675,9.0,1,1,18,6.544502617801047,18.0,1,1
FIVE_ALL_DRUGS,drug,VWVSBHGCDBMOOT-IIEHVVJPSA-N,drugclip,dtiam,382,0.02798137137017648,1,0.2617801047120419,1.0,1,1,5,1.0471204188481675,5.0,1,1,8,6.544502617801047,8.0,1,1
FIVE_ALL_DRUGS,drug,VWVSBHGCDBMOOT-IIEHVVJPSA-N,drugclip,conplex,382,0.042394977445905015,3,0.2617801047120419,3.0,1,1,4,1.0471204188481675,4.0,1,1,12,6.544502617801047,12.0,1,1
FIVE_ALL_DRUGS,drug,VWVSBHGCDBMOOT-IIEHVVJPSA-N,drugclip,probematch,382,0.09072894465283689,2,0.2617801047120419,2.0,1,1,4,1.0471204188481675,4.0,1,1,12,6.544502617801047,12.0,1,1
FIVE_ALL_DRUGS,drug,VWVSBHGCDBMOOT-IIEHVVJPSA-N,dtiam,conplex,382,0.05635688661185046,0,0.2617801047120419,0.0,1,1,3,1.0471204188481675,3.0,1,1,8,6.544502617801047,8.0,1,1
FIVE_ALL_DRUGS,drug,VWVSBHGCDBMOOT-IIEHVVJPSA-N,dtiam,probematch,382,0.07901366470511433,0,0.2617801047120419,0.0,1,1,3,1.0471204188481675,3.0,1,1,13,6.544502617801047,13.0,1,1
FIVE_ALL_DRUGS,drug,VWVSBHGCDBMOOT-IIEHVVJPSA-N,conplex,probematch,382,-0.06669721165123291,4,0.2617801047120419,4.0,1,1,6,1.0471204188481675,6.0,1,1,10,6.544502617801047,10.0,1,1
FIVE_ALL_DRUGS,drug,VYFYYTLLBUKUHU-UHFFFAOYSA-N,biomaster,drugclip,382,-0.0025838413739900767,0,0.2617801047120419,0.0,1,1,3,1.0471204188481675,3.0,1,1,4,6.544502617801047,4.0,1,1
FIVE_ALL_DRUGS,drug,VYFYYTLLBUKUHU-UHFFFAOYSA-N,biomaster,dtiam,382,0.20404123339380056,0,0.2617801047120419,0.0,1,1,3,1.0471204188481675,3.0,1,1,13,6.544502617801047,13.0,1,1
FIVE_ALL_DRUGS,drug,VYFYYTLLBUKUHU-UHFFFAOYSA-N,biomaster,conplex,382,0.11313002126048573,1,0.2617801047120419,1.0,1,1,4,1.0471204188481675,4.0,1,1,12,6.544502617801047,12.0,1,1
FIVE_ALL_DRUGS,drug,VYFYYTLLBUKUHU-UHFFFAOYSA-N,biomaster,probematch,382,0.1522920734247959,0,0.2617801047120419,0.0,1,1,2,1.0471204188481675,2.0,1,1,9,6.544502617801047,9.0,1,1
FIVE_ALL_DRUGS,drug,VYFYYTLLBUKUHU-UHFFFAOYSA-N,drugclip,dtiam,382,0.09686342861811255,1,0.2617801047120419,1.0,1,1,2,1.0471204188481675,2.0,1,1,6,6.544502617801047,6.0,1,1
FIVE_ALL_DRUGS,drug,VYFYYTLLBUKUHU-UHFFFAOYSA-N,drugclip,conplex,382,-0.023731403041956693,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,8,6.544502617801047,8.0,1,1
FIVE_ALL_DRUGS,drug,VYFYYTLLBUKUHU-UHFFFAOYSA-N,drugclip,probematch,382,-0.0115784725165065,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,8,6.544502617801047,8.0,1,1
FIVE_ALL_DRUGS,drug,VYFYYTLLBUKUHU-UHFFFAOYSA-N,dtiam,conplex,382,0.22692563361505366,1,0.2617801047120419,1.0,1,1,4,1.0471204188481675,4.0,1,1,21,6.544502617801047,21.0,1,1
FIVE_ALL_DRUGS,drug,VYFYYTLLBUKUHU-UHFFFAOYSA-N,dtiam,probematch,382,0.10401616458913479,2,0.2617801047120419,2.0,1,1,3,1.0471204188481675,3.0,1,1,7,6.544502617801047,7.0,1,1
FIVE_ALL_DRUGS,drug,VYFYYTLLBUKUHU-UHFFFAOYSA-N,conplex,probematch,382,0.01109632499275299,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,5,6.544502617801047,5.0,1,1
FIVE_ALL_DRUGS,drug,VZZJRYRQSPEMTK-CALCHBBNSA-N,biomaster,drugclip,382,0.1401044795445981,2,0.2617801047120419,2.0,1,1,2,1.0471204188481675,2.0,1,1,12,6.544502617801047,12.0,1,1
FIVE_ALL_DRUGS,drug,VZZJRYRQSPEMTK-CALCHBBNSA-N,biomaster,dtiam,382,0.26315797404878205,2,0.2617801047120419,2.0,1,1,4,1.0471204188481675,4.0,1,1,18,6.544502617801047,18.0,1,1
FIVE_ALL_DRUGS,drug,VZZJRYRQSPEMTK-CALCHBBNSA-N,biomaster,conplex,382,0.11283687535173699,2,0.2617801047120419,2.0,1,1,3,1.0471204188481675,3.0,1,1,8,6.544502617801047,8.0,1,1
FIVE_ALL_DRUGS,drug,VZZJRYRQSPEMTK-CALCHBBNSA-N,biomaster,probematch,382,0.1316843175351241,0,0.2617801047120419,0.0,1,1,2,1.0471204188481675,2.0,1,1,8,6.544502617801047,8.0,1,1
FIVE_ALL_DRUGS,drug,VZZJRYRQSPEMTK-CALCHBBNSA-N,drugclip,dtiam,382,-0.04592693277631576,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,6,6.544502617801047,6.0,1,1
FIVE_ALL_DRUGS,drug,VZZJRYRQSPEMTK-CALCHBBNSA-N,drugclip,conplex,382,0.09065212042078541,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,9,6.544502617801047,9.0,1,1
FIVE_ALL_DRUGS,drug,VZZJRYRQSPEMTK-CALCHBBNSA-N,drugclip,probematch,382,0.14858374969814392,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,13,6.544502617801047,13.0,1,1
FIVE_ALL_DRUGS,drug,VZZJRYRQSPEMTK-CALCHBBNSA-N,dtiam,conplex,382,0.06048488016185319,2,0.2617801047120419,2.0,1,1,4,1.0471204188481675,4.0,1,1,13,6.544502617801047,13.0,1,1
FIVE_ALL_DRUGS,drug,VZZJRYRQSPEMTK-CALCHBBNSA-N,dtiam,probematch,382,0.09982798967173818,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,9,6.544502617801047,9.0,1,1
FIVE_ALL_DRUGS,drug,VZZJRYRQSPEMTK-CALCHBBNSA-N,conplex,probematch,382,0.0021812794207981922,1,0.2617801047120419,1.0,1,1,2,1.0471204188481675,2.0,1,1,6,6.544502617801047,6.0,1,1
FIVE_ALL_DRUGS,drug,WAEXFXRVDQXREF-UHFFFAOYSA-N,biomaster,drugclip,382,0.028921478454551786,2,0.2617801047120419,2.0,1,1,3,1.0471204188481675,3.0,1,1,9,6.544502617801047,9.0,1,1
FIVE_ALL_DRUGS,drug,WAEXFXRVDQXREF-UHFFFAOYSA-N,biomaster,dtiam,382,0.1764575830766086,0,0.2617801047120419,0.0,1,1,3,1.0471204188481675,3.0,1,1,14,6.544502617801047,14.0,1,1
FIVE_ALL_DRUGS,drug,WAEXFXRVDQXREF-UHFFFAOYSA-N,biomaster,conplex,382,0.2899396206226077,0,0.2617801047120419,0.0,1,1,2,1.0471204188481675,2.0,1,1,10,6.544502617801047,10.0,1,1
FIVE_ALL_DRUGS,drug,WAEXFXRVDQXREF-UHFFFAOYSA-N,biomaster,probematch,382,0.14278853155467167,1,0.2617801047120419,1.0,1,1,2,1.0471204188481675,2.0,1,1,14,6.544502617801047,14.0,1,1
FIVE_ALL_DRUGS,drug,WAEXFXRVDQXREF-UHFFFAOYSA-N,drugclip,dtiam,382,0.013915716073882901,0,0.2617801047120419,0.0,1,1,3,1.0471204188481675,3.0,1,1,9,6.544502617801047,9.0,1,1
FIVE_ALL_DRUGS,drug,WAEXFXRVDQXREF-UHFFFAOYSA-N,drugclip,conplex,382,0.057400748984031975,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,5,6.544502617801047,5.0,1,1
FIVE_ALL_DRUGS,drug,WAEXFXRVDQXREF-UHFFFAOYSA-N,drugclip,probematch,382,0.042651304336687935,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,8,6.544502617801047,8.0,1,1
FIVE_ALL_DRUGS,drug,WAEXFXRVDQXREF-UHFFFAOYSA-N,dtiam,conplex,382,0.10163172559551473,1,0.2617801047120419,1.0,1,1,2,1.0471204188481675,2.0,1,1,12,6.544502617801047,12.0,1,1
FIVE_ALL_DRUGS,drug,WAEXFXRVDQXREF-UHFFFAOYSA-N,dtiam,probematch,382,0.02531389555554527,1,0.2617801047120419,1.0,1,1,2,1.0471204188481675,2.0,1,1,9,6.544502617801047,9.0,1,1
FIVE_ALL_DRUGS,drug,WAEXFXRVDQXREF-UHFFFAOYSA-N,conplex,probematch,382,0.014275425967480774,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,1,6.544502617801047,1.0,1,1
FIVE_ALL_DRUGS,drug,WANIDIGFXJFFEL-SANMLTNESA-N,biomaster,drugclip,382,0.10561501398589582,1,0.2617801047120419,1.0,1,1,2,1.0471204188481675,2.0,1,1,10,6.544502617801047,10.0,1,1
FIVE_ALL_DRUGS,drug,WANIDIGFXJFFEL-SANMLTNESA-N,biomaster,dtiam,382,-0.3582084620186082,1,0.2617801047120419,1.0,1,1,1,1.0471204188481675,1.0,1,1,2,6.544502617801047,2.0,1,1
FIVE_ALL_DRUGS,drug,WANIDIGFXJFFEL-SANMLTNESA-N,biomaster,conplex,382,0.010293743979470542,0,0.2617801047120419,0.0,1,1,2,1.0471204188481675,2.0,1,1,10,6.544502617801047,10.0,1,1
FIVE_ALL_DRUGS,drug,WANIDIGFXJFFEL-SANMLTNESA-N,biomaster,probematch,382,0.13555827617887437,0,0.2617801047120419,0.0,1,3,1,1.0471204188481675,1.0,1,1,6,6.544502617801047,6.0,1,1
FIVE_ALL_DRUGS,drug,WANIDIGFXJFFEL-SANMLTNESA-N,drugclip,dtiam,382,-0.0008358062182475711,1,0.2617801047120419,1.0,1,1,3,1.0471204188481675,3.0,1,1,9,6.544502617801047,9.0,1,1
FIVE_ALL_DRUGS,drug,WANIDIGFXJFFEL-SANMLTNESA-N,drugclip,conplex,382,0.05571099993106338,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,7,6.544502617801047,7.0,1,1
FIVE_ALL_DRUGS,drug,WANIDIGFXJFFEL-SANMLTNESA-N,drugclip,probematch,382,0.08392715637027474,0,0.2617801047120419,0.0,1,3,1,1.0471204188481675,1.0,1,1,2,6.544502617801047,2.0,1,1
FIVE_ALL_DRUGS,drug,WANIDIGFXJFFEL-SANMLTNESA-N,dtiam,conplex,382,0.1437502344057479,1,0.2617801047120419,1.0,1,1,2,1.0471204188481675,2.0,1,1,7,6.544502617801047,7.0,1,1
FIVE_ALL_DRUGS,drug,WANIDIGFXJFFEL-SANMLTNESA-N,dtiam,probematch,382,-0.12145129697017495,0,0.2617801047120419,0.0,1,3,0,1.0471204188481675,0.0,1,1,7,6.544502617801047,7.0,1,1
FIVE_ALL_DRUGS,drug,WANIDIGFXJFFEL-SANMLTNESA-N,conplex,probematch,382,-0.0738098152928172,1,0.2617801047120419,1.0,1,3,1,1.0471204188481675,1.0,1,1,5,6.544502617801047,5.0,1,1
FIVE_ALL_DRUGS,drug,WAXQNWCZJDTGBU-UHFFFAOYSA-N,biomaster,drugclip,382,0.0841854376831387,0,0.2617801047120419,0.0,1,1,2,1.0471204188481675,2.0,1,1,9,6.544502617801047,9.0,1,1
FIVE_ALL_DRUGS,drug,WAXQNWCZJDTGBU-UHFFFAOYSA-N,biomaster,dtiam,382,0.3766887671842135,0,0.2617801047120419,0.0,1,1,3,1.0471204188481675,3.0,1,1,19,6.544502617801047,19.0,1,1
FIVE_ALL_DRUGS,drug,WAXQNWCZJDTGBU-UHFFFAOYSA-N,biomaster,conplex,382,0.049728137433413325,4,0.2617801047120419,4.0,1,1,5,1.0471204188481675,5.0,1,1,7,6.544502617801047,7.0,1,1
FIVE_ALL_DRUGS,drug,WAXQNWCZJDTGBU-UHFFFAOYSA-N,biomaster,probematch,382,0.02185270101315545,0,0.2617801047120419,0.0,1,1,2,1.0471204188481675,2.0,1,1,6,6.544502617801047,6.0,1,1
FIVE_ALL_DRUGS,drug,WAXQNWCZJDTGBU-UHFFFAOYSA-N,drugclip,dtiam,382,0.005906830372024721,1,0.2617801047120419,1.0,1,1,2,1.0471204188481675,2.0,1,1,9,6.544502617801047,9.0,1,1
FIVE_ALL_DRUGS,drug,WAXQNWCZJDTGBU-UHFFFAOYSA-N,drugclip,conplex,382,0.08925665269341303,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,11,6.544502617801047,11.0,1,1
FIVE_ALL_DRUGS,drug,WAXQNWCZJDTGBU-UHFFFAOYSA-N,drugclip,probematch,382,0.12695407387203442,1,0.2617801047120419,1.0,1,1,1,1.0471204188481675,1.0,1,1,3,6.544502617801047,3.0,1,1
FIVE_ALL_DRUGS,drug,WAXQNWCZJDTGBU-UHFFFAOYSA-N,dtiam,conplex,382,0.08291346052962253,1,0.2617801047120419,1.0,1,1,1,1.0471204188481675,1.0,1,1,9,6.544502617801047,9.0,1,1
FIVE_ALL_DRUGS,drug,WAXQNWCZJDTGBU-UHFFFAOYSA-N,dtiam,probematch,382,-0.03230506917844123,0,0.2617801047120419,0.0,1,1,0,1.0471204188481675,0.0,1,1,5,6.544502617801047,5.0,1,1
FIVE_ALL_DRUGS,drug,WAXQNWCZJDTGBU-UHFFFAOYSA-N,conplex,probematch,382,-0.029159973977965454,0,0.2617801047120419,0.0,1,1,1,1.0471204188481675,1.0,1,1,10,6.544502617801047,10.0,1,1
FIVE_ALL_DRUGS,drug,WBFUHHBPNXWNCC-UHFFFAOYSA-N,biomaster,drugclip,382,0.17861033573146393,0,0.2617801047120419,0.0,1,1,4,1.0471204188481675,4.0,1,1,12,6.544502617801047,12.0,1,1
FIVE_ALL_DRUGS,drug,WBFUHHBPNXWNCC-UHFFFAOYSA-N,biomaster,dtiam,382,0.431825714006164,1,0.2617801047120419,1.0,1,1,5,1.0471204188481675,5.0,1,1,17,6.544502617801047,17.0,1,1
FIVE_ALL_DRUGS,drug,WBFUHHBPNXWNCC-UHFFFAOYSA-N,biomaster,conplex,382,0.3308707897899383,2,0.2617801047120419,2.0,1,1,2,1.0471204188481675,2.0,1,1,10,6.544502617801047,10.0,1,1
