arm,view,panel,scope,pairs_mean,pairs_std,positive_mean,positive_std,negative_mean,negative_std,ap_mean,ap_std,auroc_mean,auroc_std,false_positive_rate_mean,false_positive_rate_std,top1pct_precision_mean,top1pct_precision_std,top5pct_precision_mean,top5pct_precision_std
kdki_inactive,native,ACTIVITY_EC50,targets_both_arms,10895.0,0.0,7950.0,0.0,2945.0,0.0,0.8483959136030874,0.0015069470109912424,0.6855286257843839,0.00379376218844319,0.4542161856253537,0.021722019610521205,0.9602446483180428,0.014013992950935297,0.9382262996941897,0.005898257346173086
kdki_inactive,native,ACTIVITY_EC50,targets_neither,2.0,0.0,0.0,0.0,2.0,0.0,,,,,0.5,0.0,0.0,0.0,0.0,0.0
kdki_inactive,native,ACTIVITY_EC50,targets_only_all,1060.0,0.0,593.0,0.0,467.0,0.0,0.8007576408172458,0.017329577302913193,0.7683761177573715,0.027943494538652407,0.14917915774446824,0.029072679306804138,0.8787878787878788,0.05248638810814775,0.9245283018867925,0.0326802039163939
kdki_inactive,native,ACTIVITY_IC50,all,85704.0,0.0,65173.0,0.0,20531.0,0.0,0.878049890106895,0.002116849005589296,0.7165114160915689,0.004645237129928749,0.40657217540954327,0.028405495166739642,0.9778554778554778,0.00233100233100228,0.9541919427593717,0.0035101210441427296
kdki_inactive,native,ACTIVITY_IC50,document_disjoint,995.0,0.0,509.0,0.0,486.0,0.0,0.7462796835970145,0.01210149141492834,0.7269781787900103,0.010626214083549157,0.33539094650205764,0.015534638755701144,1.0,0.0,0.9066666666666666,0.030550504633038916
kdki_inactive,native,ACTIVITY_IC50,old_parent_pair_unseen,59008.0,0.0,41208.0,0.0,17800.0,0.0,0.8368644357851368,0.003564849168871639,0.7045650679988685,0.00586887603103891,0.40215355805243447,0.029354098345499038,0.9689791314156796,0.002584645062016827,0.9422794532926692,0.004290843762164862
kdki_inactive,native,ACTIVITY_IC50,raw_source_assay_and_document_disjoint,994.0,0.0,508.0,0.0,486.0,0.0,0.7466975316444784,0.012122692517707463,0.7282418208526403,0.010644523063666,0.33539094650205764,0.015534638755701144,1.0,0.0,0.9066666666666666,0.030550504633038916
kdki_inactive,native,ACTIVITY_IC50,raw_source_assay_disjoint,70620.0,0.0,53437.0,0.0,17183.0,0.0,0.8699282527392128,0.0021150999534930606,0.7040254712622179,0.0047027601203590745,0.39946458709189314,0.02973812577375931,0.9721829325789723,0.002160573170653422,0.9454356650618333,0.003685305635031268
kdki_inactive,native,ACTIVITY_IC50,spr112_targets,18916.0,0.0,15215.0,0.0,3701.0,0.0,0.8886365436434716,0.0028824811567738553,0.6816598936809806,0.005478376580504045,0.5384130415203098,0.033620109351636215,0.994736842105263,0.0052631578947368585,0.960183227625088,0.0037123515690108324
kdki_inactive,native,ACTIVITY_IC50,targets_both_arms,79864.0,0.0,61668.0,0.0,18196.0,0.0,0.881766249860983,0.0021146962283131693,0.709504912690771,0.005005102171159954,0.43861288195207737,0.029080114197842215,0.9787234042553191,0.0033113282992047544,0.9561008178935069,0.0029019093057441703
kdki_inactive,native,ACTIVITY_IC50,targets_neither,26.0,0.0,10.0,0.0,16.0,0.0,0.5943433394091289,0.08208789836290095,0.6875,0.07098635432250347,0.20833333333333334,0.15728821740147397,1.0,0.0,0.5,0.0
kdki_inactive,native,ACTIVITY_IC50,targets_only_all,5814.0,0.0,3495.0,0.0,2319.0,0.0,0.7771726143372558,0.004535739472908284,0.7264372623738341,0.005355541329917721,0.15653298835705046,0.02329787435832704,0.8192090395480226,0.06849918448012506,0.8556701030927836,0.017856193892462614
kdki_inactive,native,AFFINITY_KD_KI,all,34327.0,0.0,23190.0,0.0,11137.0,0.0,0.9738309118295679,0.00040607529412419255,0.9434582661725476,0.0007675173532472012,0.20199934153422525,0.017724149531489458,1.0,0.0,0.999805862939235,0.0003362552528769082
kdki_inactive,native,AFFINITY_KD_KI,document_disjoint,503.0,0.0,331.0,0.0,172.0,0.0,0.9315133408551596,0.002007936007090199,0.8809544720016862,0.0026259837760866165,0.30620155038759694,0.01868924566083906,1.0,0.0,1.0,0.0
kdki_inactive,native,AFFINITY_KD_KI,old_parent_pair_unseen,27439.0,0.0,18074.0,0.0,9365.0,0.0,0.9711184001871161,0.0003214982454185792,0.9416151772715531,0.0006361925280295251,0.19024737497775404,0.01671937262696614,1.0,0.0,0.999757045675413,0.00042080923410323996
kdki_inactive,native,AFFINITY_KD_KI,raw_source_assay_and_document_disjoint,488.0,0.0,324.0,0.0,164.0,0.0,0.9353064553953105,0.0013046751830022708,0.8851657382314565,0.0015694189543629482,0.29471544715447157,0.017602142353342235,1.0,0.0,1.0,0.0
kdki_inactive,native,AFFINITY_KD_KI,raw_source_assay_disjoint,3485.0,0.0,2448.0,0.0,1037.0,0.0,0.8484755949394022,0.0015343437229294542,0.692698124197713,0.00483611534627926,0.21697203471552554,0.026636889714432274,1.0,0.0,0.9752380952380952,0.006598288790738612
kdki_inactive,native,AFFINITY_KD_KI,spr112_targets,4910.0,0.0,3714.0,0.0,1196.0,0.0,0.9839179946946296,0.0004309928875576375,0.9510096630364243,0.0010561505484131535,0.28874024526198444,0.02062241999296092,1.0,0.0,1.0,0.0
kdki_inactive,native,AFFINITY_KD_KI,targets_both_arms,33205.0,0.0,22416.0,0.0,10789.0,0.0,0.9790382498438625,0.0004066604302396863,0.9559221958330019,0.0007011921950770909,0.20641394012420058,0.017418498263984228,1.0,0.0,0.9997993176801124,0.0003475919742261148
kdki_inactive,native,AFFINITY_KD_KI,targets_neither,870.0,0.0,599.0,0.0,271.0,0.0,0.6982080686449561,0.007245542279872126,0.5055699638799392,0.00872212340729776,0.07134071340713406,0.03945637129728276,0.8148148148148149,0.0641500299099584,0.7348484848484849,0.026243194054073875
kdki_inactive,native,AFFINITY_KD_KI,targets_only_all,252.0,0.0,175.0,0.0,77.0,0.0,0.7698036087860686,0.010767614693045725,0.5782560296846011,0.00927643784786647,0.04329004329004329,0.02999222177608445,1.0,0.0,0.923076923076923,0.07692307692307696
kdki_inactive,native,ALL_ENDPOINT_UNION,all,132331.0,0.0,93249.0,0.0,39082.0,0.0,0.9029093736196847,0.0014335462159187858,0.803449438952185,0.0031632666151902348,0.3154563908363612,0.023803690473480653,0.9957200402819738,0.0004360651579982192,0.9953150974761976,0.000302251775729262
kdki_inactive,native,ALL_ENDPOINT_UNION,document_disjoint,4371.0,0.0,942.0,0.0,3429.0,0.0,0.7121657367858057,0.011856270212575393,0.8827129019228813,0.009262853280589657,0.1504811898512686,0.03481410099992288,0.9924242424242425,0.013121597027036937,0.8812785388127854,0.03566324052925415
kdki_inactive,native,ALL_ENDPOINT_UNION,old_parent_pair_unseen,98314.0,0.0,64784.0,0.0,33530.0,0.0,0.8831135598377987,0.0020426326926221727,0.7980566464631949,0.0037293464022229096,0.3138383537130927,0.02337160137882766,0.9952574525745258,0.0015523630402967143,0.9942365066449689,0.00031072523019766624
kdki_inactive,native,ALL_ENDPOINT_UNION,raw_source_assay_and_document_disjoint,1930.0,0.0,934.0,0.0,996.0,0.0,0.8150518497351428,0.010777531225568104,0.8081929789106462,0.019378641845933766,0.27008032128514053,0.0656537458806097,1.0,0.0,0.9690721649484536,0.010309278350515427
kdki_inactive,native,ALL_ENDPOINT_UNION,raw_source_assay_disjoint,82109.0,0.0,61020.0,0.0,21089.0,0.0,0.8612237261838275,0.0018416255842623433,0.701834345807626,0.0038843712163642496,0.38720027818610014,0.030081210087110375,0.9639091646390917,0.002532440388644934,0.9428478649131353,0.004358952348971869
kdki_inactive,native,ALL_ENDPOINT_UNION,spr112_targets,24945.0,0.0,19339.0,0.0,5606.0,0.0,0.9120024519841873,0.0014608295504483127,0.7610993676973553,0.003020783186515497,0.45599952431918184,0.033403032216861854,1.0,0.0,0.9983974358974358,0.0
kdki_inactive,native,ALL_ENDPOINT_UNION,targets_both_arms,124429.0,0.0,88447.0,0.0,35982.0,0.0,0.907692088838301,0.0013687107949539882,0.8084110406452708,0.003102125117346658,0.3301002353028366,0.02384611971174982,0.9962516733601071,0.0012269278969092724,0.9957141326475947,0.0003345654129646613
kdki_inactive,native,ALL_ENDPOINT_UNION,targets_neither,895.0,0.0,608.0,0.0,287.0,0.0,0.6893972892676702,0.007425405787564082,0.5118054282046579,0.009391525853347757,0.07897793263646923,0.03822179482440031,0.7037037037037037,0.06415002990995845,0.6962962962962962,0.03394500514782097
kdki_inactive,native,ALL_ENDPOINT_UNION,targets_only_all,7007.0,0.0,4194.0,0.0,2813.0,0.0,0.7778469784319958,0.006033635233327107,0.7246977848774535,0.006470821051465885,0.15226922621163644,0.02288535255824886,0.8309859154929576,0.050782412330478685,0.8679962013295347,0.010005369185994959
kdki_inactive,native,EXPLICIT_INACTIVE,all,10649.0,0.0,0.0,0.0,10649.0,0.0,,,,,0.14977932200206592,0.016690634995382595,0.0,0.0,0.0,0.0
kdki_inactive,native,EXPLICIT_INACTIVE,document_disjoint,2788.0,0.0,0.0,0.0,2788.0,0.0,,,,,0.11059301769488283,0.041607401998820404,0.0,0.0,0.0,0.0
kdki_inactive,native,EXPLICIT_INACTIVE,old_parent_pair_unseen,8057.0,0.0,0.0,0.0,8057.0,0.0,,,,,0.13019734392453766,0.012153833868943403,0.0,0.0,0.0,0.0
kdki_inactive,native,EXPLICIT_INACTIVE,raw_source_assay_and_document_disjoint,362.0,0.0,0.0,0.0,362.0,0.0,,,,,0.17863720073664827,0.17545967425729908,0.0,0.0,0.0,0.0
kdki_inactive,native,EXPLICIT_INACTIVE,raw_source_assay_disjoint,521.0,0.0,0.0,0.0,521.0,0.0,,,,,0.3179782469609725,0.1335364762905032,0.0,0.0,0.0,0.0
kdki_inactive,native,EXPLICIT_INACTIVE,spr112_targets,1008.0,0.0,0.0,0.0,1008.0,0.0,,,,,0.25562169312169314,0.042512361172248964,0.0,0.0,0.0,0.0
kdki_inactive,native,EXPLICIT_INACTIVE,targets_both_arms,10634.0,0.0,0.0,0.0,10634.0,0.0,,,,,0.1494577142498903,0.016816857226540145,0.0,0.0,0.0,0.0
kdki_inactive,native,EXPLICIT_INACTIVE,targets_neither,7.0,0.0,0.0,0.0,7.0,0.0,,,,,0.3333333333333333,0.08247860988423225,0.0,0.0,0.0,0.0
kdki_inactive,native,EXPLICIT_INACTIVE,targets_only_all,8.0,0.0,0.0,0.0,8.0,0.0,,,,,0.4166666666666667,0.19094065395649334,0.0,0.0,0.0,0.0
kdki_inactive,query,ACTIVITY_EC50,all,11957.0,0.0,8543.0,0.0,3414.0,0.0,0.8409539242581636,0.007614650827517874,0.6851977017467238,0.026557758673918318,0.4931653973833236,0.15707061031123143,0.9611111111111111,0.012729376930432927,0.9375696767001115,0.0038618747102985053
kdki_inactive,query,ACTIVITY_EC50,document_disjoint,188.0,0.0,166.0,0.0,22.0,0.0,0.922898867347708,0.004373253423077101,0.7099306316173787,0.028959675864083118,0.5303030303030303,0.28867513459481287,1.0,0.0,0.8333333333333334,0.057735026918962595
kdki_inactive,query,ACTIVITY_EC50,old_parent_pair_unseen,11538.0,0.0,8197.0,0.0,3341.0,0.0,0.8390219556425098,0.007382481706356594,0.6845115755538521,0.026429918124030085,0.49396388306894146,0.15848154998761618,0.9626436781609197,0.013168320962516777,0.9410745233968805,0.003001821156965172
kdki_inactive,query,ACTIVITY_EC50,raw_source_assay_and_document_disjoint,188.0,0.0,166.0,0.0,22.0,0.0,0.922898867347708,0.004373253423077101,0.7099306316173787,0.028959675864083118,0.5303030303030303,0.28867513459481287,1.0,0.0,0.8333333333333334,0.057735026918962595
kdki_inactive,query,ACTIVITY_EC50,raw_source_assay_disjoint,8644.0,0.0,5962.0,0.0,2682.0,0.0,0.8006458635593221,0.008425386164003531,0.6590101402844413,0.029692141649947955,0.4678100919711658,0.15837578522144474,0.8199233716475095,0.0066362099906853295,0.8899153194765205,0.015377201197411917
kdki_inactive,query,ACTIVITY_EC50,spr112_targets,1412.0,0.0,1010.0,0.0,402.0,0.0,0.8198533365746554,0.014978955703043154,0.6744790897000148,0.03390014322350598,0.4900497512437811,0.13686114132814847,0.9333333333333332,0.06666666666666665,0.8591549295774649,0.028169014084507088
kdki_inactive,query,ACTIVITY_EC50,targets_both_arms,10895.0,0.0,7950.0,0.0,2945.0,0.0,0.8458060632337211,0.005788936699430438,0.6749460301189169,0.022064499039403634,0.5238256932654216,0.1365588466169169,0.9602446483180428,0.014013992950935297,0.9394495412844037,0.004854589561586368
kdki_inactive,query,ACTIVITY_EC50,targets_neither,2.0,0.0,0.0,0.0,2.0,0.0,,,,,0.5,0.0,0.0,0.0,0.0,0.0
kdki_inactive,query,ACTIVITY_EC50,targets_only_all,1060.0,0.0,593.0,0.0,467.0,0.0,0.8039483129103245,0.011861777650339743,0.7613858084986272,0.040028473173972484,0.29978586723768735,0.28768001447378777,0.9090909090909092,0.09090909090909091,0.9308176100628932,0.02882123078588578
kdki_inactive,query,ACTIVITY_IC50,all,85704.0,0.0,65173.0,0.0,20531.0,0.0,0.8671719290887246,0.02091452459996251,0.6865330150794814,0.05655828149304003,0.47940512720601364,0.14215464944016093,0.9735819735819735,0.007760289182376917,0.9510032664489034,0.0077417918912912045
kdki_inactive,query,ACTIVITY_IC50,document_disjoint,995.0,0.0,509.0,0.0,486.0,0.0,0.7420087040575464,0.0187818685908624,0.7132028157095465,0.03304786611284351,0.43072702331961593,0.17784174914670892,1.0,0.0,0.9266666666666666,0.02309401076758497
kdki_inactive,query,ACTIVITY_IC50,old_parent_pair_unseen,59008.0,0.0,41208.0,0.0,17800.0,0.0,0.8241082606875368,0.025621157829750173,0.6745407313368482,0.05787255253023989,0.4754119850187266,0.14378582512296303,0.9639029892836999,0.008682912757101296,0.9390037275499831,0.00909909968288546
kdki_inactive,query,ACTIVITY_IC50,raw_source_assay_and_document_disjoint,994.0,0.0,508.0,0.0,486.0,0.0,0.7424041548468961,0.018832954277530508,0.7143866854606138,0.03315512863586151,0.43072702331961593,0.17784174914670892,1.0,0.0,0.9266666666666666,0.02309401076758497
kdki_inactive,query,ACTIVITY_IC50,raw_source_assay_disjoint,70620.0,0.0,53437.0,0.0,17183.0,0.0,0.8577818476135252,0.023100672404146077,0.6716667866231508,0.060735774058872476,0.4739374187666104,0.14587881395968252,0.9698255539839699,0.004967304928266262,0.9428868120456905,0.007870542564748369
kdki_inactive,query,ACTIVITY_IC50,spr112_targets,18916.0,0.0,15215.0,0.0,3701.0,0.0,0.8817421219581112,0.014324673807479633,0.6582591460020827,0.04519654760711359,0.584977033234261,0.10143774571823763,0.994736842105263,0.0052631578947368585,0.9573643410852712,0.00821083875809096
kdki_inactive,query,ACTIVITY_IC50,targets_both_arms,79864.0,0.0,61668.0,0.0,18196.0,0.0,0.8719316653579666,0.01909207139855422,0.6817659972324354,0.05301693642931078,0.49917564299846123,0.12204360950337087,0.9728827701293282,0.008333326806607571,0.9531797696544818,0.007130210749072667
kdki_inactive,query,ACTIVITY_IC50,targets_neither,26.0,0.0,10.0,0.0,16.0,0.0,0.5105305226822254,0.06352540170129184,0.5885416666666666,0.10147031072354774,0.3541666666666667,0.15728821740147395,0.6666666666666666,0.5773502691896258,0.5,0.0
kdki_inactive,query,ACTIVITY_IC50,targets_only_all,5814.0,0.0,3495.0,0.0,2319.0,0.0,0.7400042977823057,0.06752810314128052,0.6763143018538362,0.08684515575834,0.32514014661492024,0.3021273328867597,0.8079096045197739,0.0869762955838455,0.8144329896907218,0.08928096946231322
kdki_inactive,query,AFFINITY_KD_KI,all,34327.0,0.0,23190.0,0.0,11137.0,0.0,0.9753346932213568,0.002199059253564248,0.9474427475314986,0.0061919119985365855,0.21732363592828707,0.03807005853597481,1.0,0.0,0.999805862939235,0.0003362552528769082
kdki_inactive,query,AFFINITY_KD_KI,document_disjoint,503.0,0.0,331.0,0.0,172.0,0.0,0.9298188808956319,0.000997026681382618,0.8776552144078315,0.003134056244124089,0.3934108527131783,0.1587255444142889,1.0,0.0,1.0,0.0
kdki_inactive,query,AFFINITY_KD_KI,old_parent_pair_unseen,27439.0,0.0,18074.0,0.0,9365.0,0.0,0.9724846307913245,0.002047773609841166,0.945184674430639,0.005685192746855499,0.21092721124755295,0.045185005345772515,1.0,0.0,0.999757045675413,0.00042080923410323996
kdki_inactive,query,AFFINITY_KD_KI,raw_source_assay_and_document_disjoint,488.0,0.0,324.0,0.0,164.0,0.0,0.9351990628978194,0.0011511314531523788,0.8843094449463015,0.0009358076917640843,0.3841463414634146,0.16440815564283856,1.0,0.0,1.0,0.0
kdki_inactive,query,AFFINITY_KD_KI,raw_source_assay_disjoint,3485.0,0.0,2448.0,0.0,1037.0,0.0,0.8467848374046473,0.003696409766291965,0.6851302331175693,0.013349471387255394,0.33397621343619416,0.20686933749843883,1.0,0.0,0.979047619047619,0.006598288790738595
kdki_inactive,query,AFFINITY_KD_KI,spr112_targets,4910.0,0.0,3714.0,0.0,1196.0,0.0,0.9843649541848195,0.0005477740165009847,0.9522262850079456,0.0015935586202076141,0.31716833890746937,0.06354698407259013,1.0,0.0,1.0,0.0
kdki_inactive,query,AFFINITY_KD_KI,targets_both_arms,33205.0,0.0,22416.0,0.0,10789.0,0.0,0.9798864895713998,0.0010947089274265147,0.9580549753245958,0.003011991128141445,0.2158680137176754,0.02924814491731175,1.0,0.0,0.9997993176801124,0.0003475919742261148
kdki_inactive,query,AFFINITY_KD_KI,targets_neither,870.0,0.0,599.0,0.0,271.0,0.0,0.6921441728267923,0.014379494898710727,0.49741676882545116,0.018547451651470214,0.2742927429274293,0.34624136198557603,0.8148148148148149,0.0641500299099584,0.7045454545454546,0.04545454545454544
kdki_inactive,query,AFFINITY_KD_KI,targets_only_all,252.0,0.0,175.0,0.0,77.0,0.0,0.7563841731020206,0.012482490881018686,0.5608658008658008,0.022568879986891,0.22077922077922077,0.29357544299889127,1.0,0.0,0.8974358974358975,0.044411559168432764
kdki_inactive,query,ALL_ENDPOINT_UNION,all,132331.0,0.0,93249.0,0.0,39082.0,0.0,0.896949800329959,0.011748205401410684,0.7896758484186636,0.02695465383998157,0.3647970932910291,0.0978364416320361,0.9954682779456193,0.0,0.9945090927409198,0.0014283861648035536
kdki_inactive,query,ALL_ENDPOINT_UNION,document_disjoint,4371.0,0.0,942.0,0.0,3429.0,0.0,0.7180989028224326,0.022094613885230107,0.889888903955418,0.019862345715782475,0.17011762418586565,0.04121626763902626,0.9924242424242425,0.013121597027036937,0.867579908675799,0.029942641663479496
kdki_inactive,query,ALL_ENDPOINT_UNION,old_parent_pair_unseen,98314.0,0.0,64784.0,0.0,33530.0,0.0,0.8768253699060824,0.012927764042035056,0.7847484769779269,0.0267263093295056,0.36626901282433644,0.10331639585322434,0.9949186991869919,0.0017602142353342425,0.9934228369948467,0.0013846337033266863
kdki_inactive,query,ALL_ENDPOINT_UNION,raw_source_assay_and_document_disjoint,1930.0,0.0,934.0,0.0,996.0,0.0,0.8155729723323629,0.011391112618564032,0.8059201473990178,0.016544949719154756,0.3393574297188755,0.11704863888476608,1.0,0.0,0.9725085910652921,0.0059520646308208625
kdki_inactive,query,ALL_ENDPOINT_UNION,raw_source_assay_disjoint,82109.0,0.0,61020.0,0.0,21089.0,0.0,0.8502005245946012,0.020922063277812812,0.672906752508891,0.05395149441435023,0.46248439154693594,0.1453054657340212,0.9630981346309814,0.001858303201523017,0.9401688585809383,0.008399101903801014
kdki_inactive,query,ALL_ENDPOINT_UNION,spr112_targets,24945.0,0.0,19339.0,0.0,5606.0,0.0,0.9070624055548523,0.010012509485925799,0.7445926757317203,0.03157046579151811,0.4960161731478178,0.08866422413657672,1.0,0.0,0.9981303418803419,0.00046262040800447413
kdki_inactive,query,ALL_ENDPOINT_UNION,targets_both_arms,124429.0,0.0,88447.0,0.0,35982.0,0.0,0.9022888945009675,0.010722684962535995,0.7957567729577831,0.024975782497555363,0.3691475367313286,0.08059068949612629,0.9959839357429718,0.001391205467926868,0.9948033858352084,0.0013669078347983833
kdki_inactive,query,ALL_ENDPOINT_UNION,targets_neither,895.0,0.0,608.0,0.0,287.0,0.0,0.6835770326888801,0.01288554200892314,0.5037909178433889,0.017804450491725902,0.27526132404181186,0.33093709071499094,0.7037037037037037,0.06415002990995845,0.674074074074074,0.012830005981991684
kdki_inactive,query,ALL_ENDPOINT_UNION,targets_only_all,7007.0,0.0,4194.0,0.0,2813.0,0.0,0.7521757542851049,0.0499242480651062,0.6846148067115556,0.07413750707821652,0.31828415689062683,0.2997924888862964,0.8685446009389671,0.021514439882421778,0.8566001899335233,0.029100766279286896
kdki_inactive,query,EXPLICIT_INACTIVE,all,10649.0,0.0,0.0,0.0,10649.0,0.0,,,,,0.13597520893980655,0.0264305287205544,0.0,0.0,0.0,0.0
kdki_inactive,query,EXPLICIT_INACTIVE,document_disjoint,2788.0,0.0,0.0,0.0,2788.0,0.0,,,,,0.11298421807747488,0.04023456672367273,0.0,0.0,0.0,0.0
kdki_inactive,query,EXPLICIT_INACTIVE,old_parent_pair_unseen,8057.0,0.0,0.0,0.0,8057.0,0.0,,,,,0.1164618758015804,0.02420425403179747,0.0,0.0,0.0,0.0
kdki_inactive,query,EXPLICIT_INACTIVE,raw_source_assay_and_document_disjoint,362.0,0.0,0.0,0.0,362.0,0.0,,,,,0.20257826887661143,0.15946509948980178,0.0,0.0,0.0,0.0
kdki_inactive,query,EXPLICIT_INACTIVE,raw_source_assay_disjoint,521.0,0.0,0.0,0.0,521.0,0.0,,,,,0.31094049904030713,0.14010201605293404,0.0,0.0,0.0,0.0
kdki_inactive,query,EXPLICIT_INACTIVE,spr112_targets,1008.0,0.0,0.0,0.0,1008.0,0.0,,,,,0.25066137566137564,0.04228022058828497,0.0,0.0,0.0,0.0
kdki_inactive,query,EXPLICIT_INACTIVE,targets_both_arms,10634.0,0.0,0.0,0.0,10634.0,0.0,,,,,0.1356027835245439,0.02652621553037391,0.0,0.0,0.0,0.0
kdki_inactive,query,EXPLICIT_INACTIVE,targets_neither,7.0,0.0,0.0,0.0,7.0,0.0,,,,,0.3333333333333333,0.08247860988423225,0.0,0.0,0.0,0.0
kdki_inactive,query,EXPLICIT_INACTIVE,targets_only_all,8.0,0.0,0.0,0.0,8.0,0.0,,,,,0.4583333333333333,0.19094065395649332,0.0,0.0,0.0,0.0
