drug_id,name,smiles,native_feature_index,training_feature_index,split_group,feature_source
VGYFMXBACGZSIL-MCBHFWOFSA-N,pitavastatin,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,283498,802499.0,SG:f4ba21b28bc51e24a0fc475c9c257d5cba9356644a95fded178ad380096b6f2b,prepared_A_B_cache
VHGCDTVCOLNTBX-QGZVFWFLSA-N,atomoxetine,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,106773,802939.0,SG:048c0536cc6b34f786fd7be310f416a8292bb8bf45632bad10acd17a205d46e4,prepared_A_B_cache
VIKNJXKGJWUCNN-XGXHKTLJSA-N,norethindrone,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,1599,804733.0,SG:d6514310af66c5732deb90b9c08acea4883cc744c9beccdb69aedf8ec902e759,prepared_A_B_cache
VJJPUSNTGOMMGY-MRVIYFEKSA-N,etoposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,132704,806278.0,SG:99fa7cf529953d32b80fbab5a6705c59a7a2bc762eff0b4d0474470589c430e4,prepared_A_B_cache
VKHAHZOOUSRJNA-GCNJZUOMSA-N,mifepristone,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,13768,807707.0,SG:94cb62ffe48206fde14feeb18dc5d01de4f98cc61ca30f37e6d825005201c43a,prepared_A_B_cache
VLCYCQAOQCDTCN-UHFFFAOYSA-N,eflornithine,NCCCC(N)(C(=O)O)C(F)F,247102,809005.0,SG:aae9ba20c060af90132084a798a3b41dceb8c692b74feedbacf69fcfc974304d,prepared_A_B_cache
VMWNQDUVQKEIOC-CYBMUJFWSA-N,apomorphine,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,101579,811828.0,SG:7642a79404d72bc4375092999386a6beb165163bfe225f87b2f82b2d856ce435,prepared_A_B_cache
VNFPBHJOKIVQEB-UHFFFAOYSA-N,clotrimazole,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,218767,812395.0,SG:6408ee935d09d2cb7da087e640615e0581524ffb27686071b17e716fee08094d,prepared_A_B_cache
VOBHXZCDAVEXEY-JSGCOSHPSA-N,lisdexamfetamine,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,165428,,,preserved_catalog_cache
VOVIALXJUBGFJZ-KWVAZRHASA-N,budesonide,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,53246,814902.0,SG:bbbe6b5a72260a4fc24a6be64f40e1d1d3d6469f9099afdc40067efbd1ef9b87,prepared_A_B_cache
VOVZXURTCKPRDQ-CQSZACIVSA-N,asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1,278301,814948.0,SG:4f2ca38f8bf94136dacb27a8d4b6e8042a4d141abbb8792a8f147029540e2cc7,prepared_A_B_cache
VPJXQGSRWJZDOB-UHFFFAOYSA-O,carbachol,C[N+](C)(C)CCOC(N)=O,177028,815815.0,SG:814ee5190eb2dacd1a5731b088787daf25b0fef9926aaae024a8b29f02bcba8c,prepared_A_B_cache
VPMRSLWWUXNYRY-PJCFOSJUSA-N,benzhydrocodone,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@H]4[C@@H](C2)N(C)CC[C@]314,150303,,,preserved_catalog_cache
VPPJLAIAVCUEMN-GFCCVEGCSA-N,lacosamide,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,119827,816161.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
VREFGVBLTWBCJP-UHFFFAOYSA-N,alprazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,216050,818663.0,SG:b3a1f6f79d82a31b51367788cbf484d0ff1397c400463485cbcc1c884427d941,prepared_A_B_cache
VSNHCAURESNICA-UHFFFAOYSA-N,hydroxyurea,NC(=O)NO,241697,820754.0,SG:2a50fe63b336a0c537154219249a70f984415be1d073acde8442f4284e685859,prepared_A_B_cache
VSWBSWWIRNCQIJ-HUUCEWRRSA-N,asenapine,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,101860,,,preserved_catalog_cache
VTRAEEWXHOVJFV-UHFFFAOYSA-N,olmesartan,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,61975,822541.0,SG:65860c8e18fd62c5dc2d3dc6e1677380547ffb457e774077099de4eb6f0bb079,preserved_catalog_cache
VUDZSIYXZUYWSC-DBRKOABJSA-N,cedazuridine,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,293785,823362.0,SG:0320e21b3402e75d59af3a1f869680e90ce843b1ae5981c84b82ac6dcbe97c8c,prepared_A_B_cache
VWMJHAFYPMOMGF-ZCFIWIBFSA-N,tovorafenib,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,166048,827002.0,SG:7a72f2f42407aec07052d6fee76d6f22638b468e10ff3a3c402470e39407edf0,prepared_A_B_cache
VWUXBMIQPBEWFH-WCCTWKNTSA-N,fulvestrant,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,176558,827529.0,SG:366ecf429785aeacea771d266f85e4c82bf82dd051c513bcd349ec6e71e2f81d,prepared_A_B_cache
VWVSBHGCDBMOOT-IIEHVVJPSA-N,desoximetasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,169112,,,preserved_catalog_cache
VYFYYTLLBUKUHU-UHFFFAOYSA-N,levodopa,NCCc1ccc(O)c(O)c1,247575,829770.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
VZZJRYRQSPEMTK-CALCHBBNSA-N,sonidegib,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,178854,832567.0,SG:6bee59e3c03c976a64b14cd9f9dd20852a30bb14cac68e9a2d3e32760e6eb516,prepared_A_B_cache
WAEXFXRVDQXREF-UHFFFAOYSA-N,vorinostat,O=C(CCCCCCC(=O)Nc1ccccc1)NO,263130,832897.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
WANIDIGFXJFFEL-SANMLTNESA-N,relacorilant,Cn1cc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C(=O)c3cc(C(F)(F)F)ccn3)C2)cn1,223703,833436.0,SG:9e7125e263fd47ac6d205542fd06ef8678358c37a1b7c045ea85492703fe0489,prepared_A_B_cache
WAXQNWCZJDTGBU-UHFFFAOYSA-N,fosnetupitant;netupitant,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,204426,834047.0,SG:18e466a6c67c028ac7074bd6a85164f8a0cd16ac8e767ffc5c2451db650d2f09,prepared_A_B_cache
WBFUHHBPNXWNCC-UHFFFAOYSA-N,acoramidis,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F,208380,834619.0,SG:605430fdb714a4939c0821df0a85a6e4caddd8e511502960ee7bacb27aab5303,prepared_A_B_cache
WBGKWQHBNHJJPZ-LECWWXJVSA-N,desonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,44845,,,preserved_catalog_cache
WCWSTNLSLKSJPK-LKFCYVNXSA-N,cabotegravir,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,174619,,,preserved_catalog_cache
WDENQIQQYWYTPO-IBGZPJMESA-N,acalabrutinib,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,12938,837591.0,SG:97a0832cdad5fb9f8b9a755919699f4b811673d19ba1dce876b8dd38ec35cba7,prepared_A_B_cache
WEAJZXNPAWBCOA-INIZCTEOSA-N,avanafil,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,144245,838896.0,SG:d69d75b231988dc232c7bfc84505a54cb654b67504fed3a6377ba241374cda84,prepared_A_B_cache
WEQLWGNDNRARGE-DJIMGWMZSA-N,valbenazine,COc1cc2c(cc1OC)[C@H]1C[C@@H](O)[C@H](CC(C)C)CN1CC2,135433,839849.0,SG:df707e843437727bfd869d8dc54747eb63c9e3be4039739676d1c21bf4ab4c35,prepared_A_B_cache
WGFOBBZOWHGYQH-MXHNKVEKSA-N,lubiprostone,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,53421,,,preserved_catalog_cache
WIGIZIANZCJQQY-RUCARUNLSA-N,glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,52327,845573.0,SG:d5e3d6777f11af4b6c5f4542af4dbf88189b190f8c25261257a41bc9644babb2,prepared_A_B_cache
WIJZXSAJMHAVGX-DHLKQENFSA-N,ivosidenib,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,238401,845785.0,SG:05d59b2a1a652214d011372bfc33dee6332243180c87f6377899a6203c841e0b,prepared_A_B_cache
WINHZLLDWRZWRT-ATVHPVEESA-N,sunitinib,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,63677,845987.0,SG:45fffbbd798bac3338ad45a2b087ce8cfeaa87dcd8c9ab2b87e518e5c18fea50,prepared_A_B_cache
WJBLNOPPDWQMCH-MBPVOVBZSA-N,nalmefene,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,4284,846854.0,SG:ebeef6fdaeb6904f5893c87175a7e88365011b86a1b1de712b4870e37915d1eb,prepared_A_B_cache
WJOHZNCJWYWUJD-IUGZLZTKSA-N,fluocinonide,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,19016,,,preserved_catalog_cache
WMDSZGFJQKSLLH-RBBKRZOGSA-N,landiolol,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,44805,,,preserved_catalog_cache
WOSKHXYHFSIKNG-UHFFFAOYSA-N,lenvatinib,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,136127,855810.0,SG:d61b8785a598aef472debf8e97e1f9ac41e039235a9d7d6348943764dfde3596,preserved_catalog_cache
WOXKDUGGOYFFRN-IIBYNOLFSA-N,tadalafil,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,97020,856099.0,SG:16a201e69225a3021f5950ba4cc2c34ba55c388e2a18cb91a933bdc97086dea0,prepared_A_B_cache
WPVFJKSGQUFQAP-GKAPJAKFSA-N,valganciclovir,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,36543,,,preserved_catalog_cache
WRFHGDPIDHPWIQ-UHFFFAOYSA-N,sparsentan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,53705,859714.0,SG:3d8cb7e1717a2b9cb30b16ca99f1f6630b587e3cd43e093ec1108c0bae7e2505,prepared_A_B_cache
WSEQXVZVJXJVFP-FQEVSTJZSA-N,escitalopram,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,90261,861225.0,SG:0275b0d287388b2472e8b9af6b76c0e1ea37d29a0812ab590d33a5cf3ae44a3a,prepared_A_B_cache
WSEQXVZVJXJVFP-UHFFFAOYSA-N,citalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,89873,861227.0,SG:0275b0d287388b2472e8b9af6b76c0e1ea37d29a0812ab590d33a5cf3ae44a3a,prepared_A_B_cache
WSNODXPBBALQOF-VEJSHDCNSA-N,tafluprost,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,34688,,,preserved_catalog_cache
WTDRDQBEARUVNC-LURJTMIESA-N,levodopa,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,252319,862721.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
WVLHHLRVNDMIAR-IBGZPJMESA-N,mavorixafor,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,247158,866371.0,SG:cc2c699b68fb33d6135faeddf4da1c7c408685e5c8937c06b70bd29e924bb7ad,prepared_A_B_cache
WVLOADHCBXTIJK-YNHQPCIGSA-N,hydrocodone;hydromorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,101450,866385.0,SG:379576b05a4411c44414ccfba8a8c8058db917f24e72aa5621e4e12854e68a00,prepared_A_B_cache
WWSWYXNVCBLWNZ-QIZQQNKQSA-N,travoprost,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,282314,868451.0,SG:5b404c29c352353fcc1c3d351928af5e4120ac856109f8a4aea8345cd217596f,prepared_A_B_cache
WWYNJERNGUHSAO-XUDSTZEESA-N,levonorgestrel,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,1600,868798.0,SG:d6514310af66c5732deb90b9c08acea4883cc744c9beccdb69aedf8ec902e759,prepared_A_B_cache
WXCXUHSOUPDCQV-UHFFFAOYSA-N,enzalutamide,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,104472,869071.0,SG:c3294fc3fb3cb425c402dadde37581050dd476fa4995c845c8130a5090ea4a87,prepared_A_B_cache
WXXSNCNJFUAIDG-UHFFFAOYSA-N,riociguat,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,111014,,,preserved_catalog_cache
WYQFJHHDOKWSHR-MNOVXSKESA-N,upadacitinib,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,77456,871502.0,SG:7059516fb7e81cdea6e7ec175fc3e1fd640bdd8c24325f81e7003d104b145a0e,prepared_A_B_cache
WYQPLTPSGFELIB-JTQPXKBDSA-N,difluprednate,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,52785,,,preserved_catalog_cache
WYWIFABBXFUGLM-UHFFFAOYSA-N,oxymetazoline,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,184549,871867.0,SG:d0f7bcb9ff12b417a31b9bc75b3a5b2226fe54b66996a43bd6de0ecf8d4cd566,prepared_A_B_cache
WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,cefoxitin,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,121574,,,preserved_catalog_cache
XAYGBKHKBBXDAK-UHFFFAOYSA-N,mitapivat,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,287861,875181.0,SG:cf1c5fd94a3dd7208ce7a372180306a5df1296abd34fbeca3659ed4f68dc4155,prepared_A_B_cache
XDXWLKQMMKQXPV-QYQHSDTDSA-N,eltrombopag,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,47469,880002.0,SG:b0400a946b76d20cc9aa97eb2989922e209e0f77f2731422cb49d866141eb014,prepared_A_B_cache
XEDHVZKDSYZQBF-UHFFFAOYSA-N,lasmiditan,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,97320,880318.0,SG:e2696044f1b740de2ee752666881d2304cb18fd166a7f30ef5b6cb8058b3b0b8,prepared_A_B_cache
XFALPSLJIHVRKE-GFCCVEGCSA-N,tedizolid,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,227232,881731.0,SG:f9f339e1928b76a94bcdef3714250356103b5880b7b3f5239bdc000df66f2147,preserved_catalog_cache
XFYDIVBRZNQMJC-UHFFFAOYSA-N,tizanidine,Clc1ccc2nsnc2c1NC1=NCCN1,218494,883202.0,SG:d40a98a5c5addfb7d2af02acad88c0a5b75cb0b72f9b4fab14709cf4364d1415,prepared_A_B_cache
XGALLCVXEZPNRQ-UHFFFAOYSA-N,gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,136615,883352.0,SG:3f8b323fd26805287ed798cf300c969c0caf00b84636a542b740278c75f684db,prepared_A_B_cache
XHOLNRLADUSQLD-UHFFFAOYSA-N,betrixaban,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,146363,885768.0,SG:88fb1937339baed6f71df37a73acd73eda6805d058c16c46c777452dbf89ea83,prepared_A_B_cache
XIQVNETUBQGFHX-UHFFFAOYSA-N,oxybutynin,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,63327,887478.0,SG:780947b384693083467efc767fc266f1ffaa400cbcfc85c5dae053672f7dd7bf,prepared_A_B_cache
XJGVXQDUIWGIRW-UHFFFAOYSA-N,loxapine,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,99209,888497.0,SG:9fa6929d6e0c442ce3857e1f6d1c77552996e482368f33b63412b4cc2d6885be,prepared_A_B_cache
XKLMZUWKNUAPSZ-UHFFFAOYSA-N,ranolazine,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,156314,890367.0,SG:e0bb62b32682c42d99bd4670afb8fdd474cd10baf9ceb1cb62706a5eeb01b5c2,prepared_A_B_cache
XMAYWYJOQHXEEK-ZEQKJWHPSA-N,ketoconazole,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,15628,,,preserved_catalog_cache
XMXHEBAFVSFQEX-UHFFFAOYSA-N,iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,126599,894312.0,SG:1c28741f449cbb997cc765e733e19012812744f895d6ded1b209fedac6020a36,prepared_A_B_cache
XOFYZVNMUHMLCC-ZPOLXVRWSA-N,prednisone,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,176142,896455.0,SG:aa9e955caa657f8b10d0d4907593c4dc87c0ce2f0bbd6a430fcfd5659bb7304b,preserved_catalog_cache
XPIJWUTXQAGSLK-UHFFFAOYSA-N,ozenoxacin,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,109468,,,preserved_catalog_cache
XPOQHMRABVBWPR-ZDUSSCGKSA-N,efavirenz,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,294060,898619.0,SG:1de8756cadca933cf042bc031da8214de0c21ccdc39238d8cf3b82f855690621,prepared_A_B_cache
XQSPYNMVSIKCOC-NTSWFWBYSA-N,emtricitabine,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,256852,,,preserved_catalog_cache
XRQDFNLINLXZLB-CKIKVBCHSA-N,peramivir,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,51145,901852.0,SG:8c2e3ed84f9272bb9c74fd5bb22819f61f7bf62201fefebdac729e0137b53413,prepared_A_B_cache
XRVDGNKRPOAQTN-FQEVSTJZSA-N,ozanimod,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,35347,902146.0,SG:d4afdedd88ca42c71a5c0eb738bbc6100c9f1a47f0b85d9bbdf24c6e212d5218,prepared_A_B_cache
XSFJVAJPIHIPKU-XWCQMRHXSA-N,flunisolide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,44850,,,preserved_catalog_cache
XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,canagliflozin,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,199836,904762.0,SG:ea18b91d2ebef126192c0861c0ebaed91e7045e7d2cd0e9703ecb18ac547bf88,prepared_A_B_cache
XUBOMFCQGDBHNK-UHFFFAOYSA-N,gatifloxacin,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,122699,905625.0,SG:ad6c3fa112e81cdee38a4850ddf5686c891aa313ac8febdbcf3d56d70aa98b6e,prepared_A_B_cache
XUFQPHANEAPEMJ-UHFFFAOYSA-N,famotidine,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,240144,905878.0,SG:8529372f407e1ce0108b5ae0056c1d370fd04527d65a39832400b6e2c8eb45aa,prepared_A_B_cache
XUKUURHRXDUEBC-KAYWLYCHSA-N,atorvastatin,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,37232,906203.0,SG:31da33a55d48df0630c4954b0dedf20a1a695daefae5c070ab1146d6f9904587,prepared_A_B_cache
XUZMWHLSFXCVMG-UHFFFAOYSA-N,baricitinib,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,75895,907113.0,SG:3ce1f22476bbb08d27449ec1660f9d44f0abbc41c3063ee56b1617db0110823c,prepared_A_B_cache
XWLUWCNOOVRFPX-UHFFFAOYSA-N,fosphenytoin,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,293078,,,preserved_catalog_cache
XWLXKKNPFMNSFA-HGQWONQESA-N,simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,50561,,,preserved_catalog_cache
XXSMGPRMXLTPCZ-UHFFFAOYSA-N,hydroxychloroquine,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,64656,911397.0,SG:a8daf8c5800683abd84e08e8a2110091831372530075c04e828c13e3fb8ec92c,prepared_A_B_cache
XYFPWWZEPKGCCK-GOSISDBHSA-N,ibrutinib,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6489,912225.0,SG:ce31abc468305ea9cc43269b70f9a73e05ea15a69a6f868ee28820c6a0d850f4,prepared_A_B_cache
XYLJNLCSTIOKRM-UHFFFAOYSA-N,brimonidine,Brc1c(NC2=NCCN2)ccc2nccnc12,18,912592.0,SG:5ca235dce98b633a38a6c50c9d2274c843e175eff93ba11257977903a754add2,preserved_catalog_cache
XZWYZXLIPXDOLR-UHFFFAOYSA-N,metformin,CN(C)C(=N)NC(=N)N,87976,914841.0,SG:bba33bb06045e607de24f376bee644e054e5c93dc13c2f7b4c756da23050eb12,prepared_A_B_cache
XZXHXSATPCNXJR-ZIADKAODSA-N,nintedanib,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,114222,914867.0,SG:0d260e047c6cbb9e1c39d81afd5c900cffb849953c6ce0d4971bdc82d13f4ad6,prepared_A_B_cache
YALNUENQHAQXEA-UHFFFAOYSA-N,givinostat,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,64085,915740.0,SG:fe0817e9266c0ef1a714ad05b15635e4114ddf07c5cc5ad42ded768d85e7f899,prepared_A_B_cache
YASAKCUCGLMORW-UHFFFAOYSA-N,rosiglitazone,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,93694,916147.0,SG:ff0c9231fb968f5c23bfc4d40d294eb47e41f0c21a905aa09447446003c36207,prepared_A_B_cache
YBBLVLTVTVSKRW-UHFFFAOYSA-N,anastrozole,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,21336,916693.0,SG:d6b8f29b9cb17d36df4aeaacffbd6e1ce3318860733a63430e92d6b139eaeb33,prepared_A_B_cache
YBSJFWOBGCMAKL-UHFFFAOYSA-N,dabigatran etexilate,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,220269,917732.0,SG:5f798ff380bfc1df3f797a73cc69183726d8ea2787b65d19e51a6a4865b101cb,prepared_A_B_cache
YFGHCGITMMYXAQ-LJQANCHMSA-N,armodafinil,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,241502,923317.0,SG:05784e2ddd36e41751a899186268263edfb435d41d2e97ab7301470bb6a4ea41,preserved_catalog_cache
YHGSTSNEOJUIRN-UHFFFAOYSA-N,omidenepag,O=C(O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,283301,926537.0,SG:9e8e79faece4d688d26b2e4235d6fe915c7f124c420319ea80cb17a440521ff6,prepared_A_B_cache
YIBOMRUWOWDFLG-ONEGZZNKSA-N,rilpivirine,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,183378,927707.0,SG:27529897247ca4120f3aedbc62beb4ff325f027a53e849a2cab58900c7b43fa6,prepared_A_B_cache
YIMYDTCOUQIDMT-SNAWJCMRSA-N,diroximel fumarate,COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,109952,,,preserved_catalog_cache
