pair_id,ligand_inchikey,drug_names,target_chembl_id,gene_symbol,biomaster_independent_borda_score,biomaster_independent_borda_score_rank_within_drug_384,biomaster_independent_new_head_borda_score,biomaster_independent_new_head_borda_score_rank_within_drug_384,biomaster_system_borda_score,biomaster_system_borda_score_rank_within_drug_384,independent_validation_rank_score,biomaster_routed_stack_score,old_drug_leakage_safe_score_v10,old_drug_leakage_safe_score_v10_rank_within_drug_384,ensemble_drug_to_target_logit,ensemble_drug_to_target_logit_rank_within_drug_384,biomaster_full_fit_v10_borda_score,dtiam_probability,binding_rank_384,ligand_smiles,exact_structure_in_fda_registry,final_drug_scope_status,known_target_chembl_ids,active_species_status,chembl_any_prodrug,pubchem_evidence_interpretation,graph_drug_id,graph_drug_name,mapping_rule,mapping_status,candidate_ids,identity_hold,inference_eligible,identity_concordance,interpretation_eligible,ec_node_count,ec_disease_endpoint_count,ec_non_text_asserted_disease_endpoint_count,disease_evidence_status,uniprot_accession,assay_lane,assay_confirmation_status,structure_ready_strict,positive_compounds,negative_compounds,connectivity_key,murcko_scaffold,rdkit_mw,rdkit_clogp,rdkit_tpsa,rdkit_hbd,rdkit_hba,rdkit_rotatable_bonds,smiles_full_key_matches,actual_fragment_count,actual_formal_charge,chemical_risk_points,active_species_review_hold,identity_scope_pass,chemistry_policy_pass,known_chembl37,known_training,known_kirhub,known_moa,known_moa_component,known_bindingdb_articles,known_bindingdb_pubchem,known_gtopdb,known_ec_physical,ec_other_assertion_hold,ec_ambiguous_relation_hold,known_relation_excluded,prior_relation_review_hold,novelty_pass,joint_r50_ot01,joint_r50_ot03,joint_r50_ot05,joint_r100_ot03,joint_r50_ot03_exact,joint_r50_ot03_genetic,joint_r50_ot03_exact_genetic,base_eligible,primary_joint_selected,expanded_rank50_selected,screen_status,all_exclusion_reasons,in_original_512,in_original_448_candidates,relaxed_joint_route,binding_route_rank_gate,raw_activity_rows,positive_max_tanimoto,positive_reference_chembl,positive_reference_name,positive_reference_inchikey,positive_reference_endpoints,positive_reference_assays,negative_max_tanimoto,negative_reference_chembl,negative_reference_name,negative_reference_inchikey,negative_reference_endpoints,negative_reference_assays,reference_transfer_hold,binding_only_route,expanded_eligible,in_baseline384,route
YHGSTSNEOJUIRN-UHFFFAOYSA-N__CHEMBL261,YHGSTSNEOJUIRN-UHFFFAOYSA-N,omidenepag,CHEMBL261,CA1,0.7389033942558747,43,0.8015665796344648,26,0.7554395126196694,41,-1.2296373692272298,0.4135557960091764,0.6861810252331314,146,-0.08214855,142,0.6266318537859008,0.333755,8,O=C(O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,True,INCLUDE_CORE_DISCOVERY,CHEMBL1881,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,,,FULL_INCHIKEY_PUBCHEM_SYNONYM,UNMAPPED,,False,False,NOT_ESTABLISHED,False,1,10,3,SOURCE_EVIDENCE_ONLY_NO_USABLE_TXGNN_SCORE,P00915,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,3956,396,YHGSTSNEOJUIRN,O=S(=O)(c1cccnc1)N(Cc1ccc(-n2cccn2)cc1)Cc1ccccn1,478.5340000000001,2.549900000000001,130.31,2,7,10,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,False,False,False,TXGNN_UNAVAILABLE,interpretation_eligible,False,False,False,True,0,0.5342465753424658,CHEMBL5574398,,DKYXZFLPCTUSLD-UHFFFAOYSA-N,Ki,2448882,0.2247191011235955,CHEMBL6149258,,QBHGUUZZUZWKFY-UHFFFAOYSA-N,Ki,2651861,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
YHGSTSNEOJUIRN-UHFFFAOYSA-N__CHEMBL3242,YHGSTSNEOJUIRN-UHFFFAOYSA-N,omidenepag,CHEMBL3242,CA12,0.6762402088772845,66,0.7088772845953002,52,0.7850304612706701,29,-0.6285707578026416,0.5189009639183149,0.6371245935025714,225,3.6366732,9,0.7010443864229765,0.6578583,3,O=C(O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,True,INCLUDE_CORE_DISCOVERY,CHEMBL1881,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,,,FULL_INCHIKEY_PUBCHEM_SYNONYM,UNMAPPED,,False,False,NOT_ESTABLISHED,False,1,10,3,SOURCE_EVIDENCE_ONLY_NO_USABLE_TXGNN_SCORE,O43570,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,4363,129,YHGSTSNEOJUIRN,O=S(=O)(c1cccnc1)N(Cc1ccc(-n2cccn2)cc1)Cc1ccccn1,478.5340000000001,2.549900000000001,130.31,2,7,10,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,False,False,False,TXGNN_UNAVAILABLE,interpretation_eligible,False,False,False,True,0,0.5342465753424658,CHEMBL5574398,,DKYXZFLPCTUSLD-UHFFFAOYSA-N,Ki,2448886,0.1842105263157894,CHEMBL1214323,,HZYHRPXUOHTHQR-UHFFFAOYSA-N,Ki,646962,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
YHGSTSNEOJUIRN-UHFFFAOYSA-N__CHEMBL3729,YHGSTSNEOJUIRN-UHFFFAOYSA-N,omidenepag,CHEMBL3729,CA4,0.6279373368146214,88,0.6501305483028721,78,0.7650130548302871,38,-0.6335792154322948,0.5820829219560207,0.6138533873698228,270,3.1959603,15,0.6357702349869452,0.84495765,4,O=C(O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,True,INCLUDE_CORE_DISCOVERY,CHEMBL1881,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,,,FULL_INCHIKEY_PUBCHEM_SYNONYM,UNMAPPED,,False,False,NOT_ESTABLISHED,False,1,10,3,SOURCE_EVIDENCE_ONLY_NO_USABLE_TXGNN_SCORE,P22748,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,916,114,YHGSTSNEOJUIRN,O=S(=O)(c1cccnc1)N(Cc1ccc(-n2cccn2)cc1)Cc1ccccn1,478.5340000000001,2.549900000000001,130.31,2,7,10,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,False,False,False,TXGNN_UNAVAILABLE,interpretation_eligible,False,False,False,True,0,0.5342465753424658,CHEMBL5574398,,DKYXZFLPCTUSLD-UHFFFAOYSA-N,Ki,2448884,0.1976744186046511,CHEMBL4863724,,GPNNPIRKRNAEGF-UHFFFAOYSA-N,Ki,2119724,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
YIBOMRUWOWDFLG-ONEGZZNKSA-N__CHEMBL1957,YIBOMRUWOWDFLG-ONEGZZNKSA-N,rilpivirine,CHEMBL1957,IGF1R,0.5633159268929504,147,0.6116187989556136,110,0.5974760661444734,134,-1.0237069502550042,0.5141516469998395,0.6877764511875781,276,3.2937784,70,0.5463446475195822,0.74821186,20,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,True,INCLUDE_CORE_DISCOVERY,CHEMBL247,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB08864,Rilpivirine,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB08864,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,119,16,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P08069,KINASE_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,1482,451,YIBOMRUWOWDFLG,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,366.4280000000001,4.989100000000003,97.42,2,6,5,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,True,False,0,0.3529411764705882,CHEMBL3974700,,RSUGQVWRPJRPSZ-UHFFFAOYSA-N,IC50,"1639638,1639639",0.3698630136986301,CHEMBL5419652,,QLWFPXXGZGCHFQ-UHFFFAOYSA-N,IC50,2332944,False,False,True,False,RELAXED_JOINT
YIBOMRUWOWDFLG-ONEGZZNKSA-N__CHEMBL3553,YIBOMRUWOWDFLG-ONEGZZNKSA-N,rilpivirine,CHEMBL3553,TYK2,0.5130548302872062,178,0.5248041775456919,165,0.6553524804177545,99,-0.94497999305415,0.5988286842798025,0.6000135541219154,349,6.1277466,6,0.5391644908616188,0.8581783,17,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,True,INCLUDE_CORE_DISCOVERY,CHEMBL247,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB08864,Rilpivirine,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB08864,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,119,16,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P29597,KINASE_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,4251,393,YIBOMRUWOWDFLG,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,366.4280000000001,4.989100000000003,97.42,2,6,5,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,PRIMARY_JOINT_REVIEW,,False,False,True,False,0,0.2948717948717949,CHEMBL5902108,,GTXCSFLZRFJUBT-CALCHBBNSA-N,IC50,2591849,0.273972602739726,CHEMBL488436,AZD-5438,WJRRGYBTGDJBFX-UHFFFAOYSA-N,Kd,1643100,False,False,True,False,RELAXED_JOINT
YIBOMRUWOWDFLG-ONEGZZNKSA-N__CHEMBL4439,YIBOMRUWOWDFLG-ONEGZZNKSA-N,rilpivirine,CHEMBL4439,TGFBR1,0.6840731070496083,69,0.6971279373368147,61,0.7841601392515232,31,-0.3433086665415547,0.6500476236918269,0.7040626683485424,232,2.7546313,88,0.5848563968668408,0.86938155,2,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,True,INCLUDE_CORE_DISCOVERY,CHEMBL247,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB08864,Rilpivirine,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB08864,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,119,16,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P36897,KINASE_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,899,389,YIBOMRUWOWDFLG,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,366.4280000000001,4.989100000000003,97.42,2,6,5,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,PRIMARY_JOINT_REVIEW,,False,False,True,True,0,0.352112676056338,CHEMBL1235645,,YRRRHSNOXWKVDL-UHFFFAOYSA-N,Kd,2291813,0.273972602739726,CHEMBL488436,AZD-5438,WJRRGYBTGDJBFX-UHFFFAOYSA-N,Kd,1643089,False,True,True,False,BOTH
YIQPUIGJQJDJOS-UHFFFAOYSA-N__CHEMBL1250375,YIQPUIGJQJDJOS-UHFFFAOYSA-N,plerixafor,CHEMBL1250375,NOX4,0.5091383812010444,188,0.5404699738903395,167,0.6327241079199304,104,-3.1182444117608483,0.0963833865322435,0.5342298326900864,317,-7.678497,349,0.1201044386422976,0.5470529,27,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,True,INCLUDE_CORE_DISCOVERY,CHEMBL2107,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB06809,Plerixafor,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB06809,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,184,9,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,Q9NPH5,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,58,22,YIQPUIGJQJDJOS,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,502.7960000000004,0.41580000000000644,78.66,6,8,4,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.238095238095238,CHEMBL1276858,,AFZWIYFEICOZIA-UHFFFAOYSA-N,Ki,685143,0.1454545454545454,CHEMBL6144069,,ZUHCLNUICCOYNE-UHFFFAOYSA-N,IC50,2639609,False,False,True,False,RELAXED_JOINT
YIQPUIGJQJDJOS-UHFFFAOYSA-N__CHEMBL1966,YIQPUIGJQJDJOS-UHFFFAOYSA-N,plerixafor,CHEMBL1966,DHODH,0.4595300261096605,226,0.52088772845953,180,0.3794604003481288,283,-3.0408678147278194,0.0801082736252458,0.513580214359862,346,-6.496032,259,0.2127937336814621,0.16888766,23,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,True,INCLUDE_CORE_DISCOVERY,CHEMBL2107,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB06809,Plerixafor,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB06809,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,184,9,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,Q02127,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,1262,148,YIQPUIGJQJDJOS,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,502.7960000000004,0.41580000000000644,78.66,6,8,4,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.2786885245901639,CHEMBL5819917,,ZDFNHPOTCYDHEA-UHFFFAOYSA-N,IC50,2594201,0.234375,CHEMBL3593990,,RASNXSKKZKQLSV-UHFFFAOYSA-N,IC50,1505693,False,False,True,False,RELAXED_JOINT
YIQPUIGJQJDJOS-UHFFFAOYSA-N__CHEMBL2034,YIQPUIGJQJDJOS-UHFFFAOYSA-N,plerixafor,CHEMBL2034,NR3C1,0.4386422976501305,245,0.4791122715404699,214,0.4804177545691905,211,-3.035108007202757,0.0946400614685393,0.4168183187689585,379,-6.4602265,256,0.1736292428198433,0.2544125,22,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,True,INCLUDE_CORE_DISCOVERY,CHEMBL2107,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB06809,Plerixafor,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB06809,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,184,9,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P04150,NUCLEAR_EPIGENETIC_DOMAIN,NOT_LAB_OR_VENDOR_CONFIRMED,True,1593,289,YIQPUIGJQJDJOS,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,502.7960000000004,0.41580000000000644,78.66,6,8,4,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.2560975609756097,CHEMBL5435559,,BYRFOYFUBSINON-XDCYLPOVSA-N,IC50,2327569,0.3,CHEMBL4086541,,DQXPNGAYKBRAHC-SFHVURJKSA-N,Inhibition,1694069,False,False,True,False,RELAXED_JOINT
YIQPUIGJQJDJOS-UHFFFAOYSA-N__CHEMBL2742,YIQPUIGJQJDJOS-UHFFFAOYSA-N,plerixafor,CHEMBL2742,FGFR3,0.7761096605744126,38,0.8113577023498695,23,0.6827676240208879,72,-2.849785251401494,0.1077446304304422,0.7523775133159359,133,-5.838198,180,0.5933420365535248,0.21631028,13,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,True,INCLUDE_CORE_DISCOVERY,CHEMBL2107,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB06809,Plerixafor,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB06809,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,184,9,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P22607,KINASE_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,1953,163,YIQPUIGJQJDJOS,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,502.7960000000004,0.41580000000000644,78.66,6,8,4,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,True,True,PRIMARY_JOINT_REVIEW,,False,False,True,False,0,0.2753623188405797,CHEMBL3653134,,XNOQKRCZJXLTHH-UHFFFAOYSA-N,IC50,1528688,0.2037037037037037,CHEMBL440687,ABT-724,FRPJGTNLZNXQEX-UHFFFAOYSA-N,% Control,"2136161,2136162",False,False,True,False,RELAXED_JOINT
YIQPUIGJQJDJOS-UHFFFAOYSA-N__CHEMBL3117,YIQPUIGJQJDJOS-UHFFFAOYSA-N,plerixafor,CHEMBL3117,CHKA,0.5704960835509139,146,0.5744125326370757,137,0.7154046997389033,51,-1.2287253227869168,0.2260488183287538,0.5342298326900864,328,2.7938755,2,0.5731070496083551,0.7416843,1,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,True,INCLUDE_CORE_DISCOVERY,CHEMBL2107,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB06809,Plerixafor,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB06809,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,184,9,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P35790,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,84,51,YIQPUIGJQJDJOS,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,502.7960000000004,0.41580000000000644,78.66,6,8,4,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,False,True,0,0.4324324324324324,CHEMBL3763801,,TWFFUNAOPDQCSB-UHFFFAOYSA-N,"Kd,IC50","1554155,1554161,1554255",0.4102564102564102,CHEMBL3763993,,AQLZGQUKWNQYPH-UHFFFAOYSA-N,"Kd,IC50","1554155,1554161",False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
YIQPUIGJQJDJOS-UHFFFAOYSA-N__CHEMBL3905,YIQPUIGJQJDJOS-UHFFFAOYSA-N,plerixafor,CHEMBL3905,LYN,0.7049608355091384,62,0.7754569190600522,35,0.7197563098346388,47,-2.913886114971377,0.0822504336975602,0.691841781826373,160,-7.130876,315,0.3825065274151436,0.36397144,14,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,True,INCLUDE_CORE_DISCOVERY,CHEMBL2107,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB06809,Plerixafor,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB06809,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,184,9,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P07948,KINASE_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,189,335,YIQPUIGJQJDJOS,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,502.7960000000004,0.41580000000000644,78.66,6,8,4,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,True,True,PRIMARY_JOINT_REVIEW,,False,False,True,False,0,0.296875,CHEMBL5798078,,RXXAVUPYXZNHET-UHFFFAOYSA-N,IC50,2588307,0.2641509433962264,CHEMBL38380,FASUDIL,NGOGFTYYXHNFQH-UHFFFAOYSA-N,Kd,1642930,False,False,True,False,RELAXED_JOINT
YKPUWZUDDOIDPM-SOFGYWHQSA-N__CHEMBL3729,YKPUWZUDDOIDPM-SOFGYWHQSA-N,capsaicin,CHEMBL3729,CA4,0.8877284595300261,5,0.8903394255874674,7,0.8633594429939078,10,-2.2196711474616317,0.1810591201836339,0.5217326676871507,80,-2.5199869,308,0.4960835509138381,0.14553241,6,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,True,INCLUDE_CORE_DISCOVERY,CHEMBL4794,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB06774,Capsaicin,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB06774,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,483,71,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P22748,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,916,114,YKPUWZUDDOIDPM,c1ccccc1,305.418,3.789600000000003,58.56,2,3,9,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,True,True,True,True,0,0.303030303030303,CHEMBL3360588,,JCCDIFAGFKPVRO-UHFFFAOYSA-N,Ki,1443934,0.3333333333333333,CHEMBL32749,FERULATE,KSEBMYQBYZTDHS-HWKANZROSA-N,Ki,613331,False,False,True,False,RELAXED_JOINT
YLXDSYKOBKBWJQ-LBPRGKRZSA-N__CHEMBL284,YLXDSYKOBKBWJQ-LBPRGKRZSA-N,ramelteon,CHEMBL284,DPP4,0.8616187989556137,25,0.8759791122715405,22,0.7980852915578764,31,-2.686124637444375,0.2198051303731933,0.8295520721321128,68,-2.1338677,24,0.8825065274151436,0.29031762,29,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,True,INCLUDE_CORE_DISCOVERY,CHEMBL2094268,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB00980,Ramelteon,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00980,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,113,21,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P27487,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,2775,237,YLXDSYKOBKBWJQ,c1cc2c(c3c1CCC3)CCO2,259.34899999999993,2.5676000000000005,38.33,1,2,4,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,True,False,0,0.2650602409638554,CHEMBL488036,,GQVZTDRMUNZQJM-HOTGVXAUSA-N,IC50,534536,0.1794871794871795,CHEMBL2261077,,CDBXVDXSLPLFMD-BPNCWPANSA-N,Ki,912693,False,False,True,False,RELAXED_JOINT
YLXDSYKOBKBWJQ-LBPRGKRZSA-N__CHEMBL3009,YLXDSYKOBKBWJQ-LBPRGKRZSA-N,ramelteon,CHEMBL3009,ERBB4,0.4765013054830287,209,0.5182767624020888,180,0.5648389904264578,157,-2.68093874083303,0.1753571431980827,0.5632870356624073,343,-4.940439,200,0.293733681462141,0.3538655,28,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,True,INCLUDE_CORE_DISCOVERY,CHEMBL2094268,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB00980,Ramelteon,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00980,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,113,21,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,Q15303,KINASE_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,189,137,YLXDSYKOBKBWJQ,c1cc2c(c3c1CCC3)CCO2,259.34899999999993,2.5676000000000005,38.33,1,2,4,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.2209302325581395,CHEMBL3916644,,FPGRQRNSVWYTAO-UHFFFAOYSA-N,IC50,1613065,0.2125,CHEMBL1834184,BI 99179,YNFDIGJKJPNFFD-SJORKVTESA-N,% Control,2136148,False,False,True,False,RELAXED_JOINT
YQEZLKZALYSWHR-ZDUSSCGKSA-N__CHEMBL2285,YQEZLKZALYSWHR-ZDUSSCGKSA-N,esketamine,CHEMBL2285,ADAMTS5,0.804177545691906,22,0.8485639686684072,15,0.896431679721497,7,-2.33345045526842,0.2374324305997114,0.6071118156632671,88,-4.6104083,261,0.5469973890339426,0.7658378,30,CN[C@]1(c2ccccc2Cl)CCCCC1=O,True,INCLUDE_CORE_DISCOVERY,CHEMBL2094124,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB11823,Esketamine,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB11823,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,84,9,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,Q9UNA0,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,613,20,YQEZLKZALYSWHR,O=C1CCCCC1c1ccccc1,237.7299999999999,2.897800000000001,29.1,1,2,2,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.2142857142857142,CHEMBL5769458,,QNRVXPUBJPEMEN-UHFFFAOYSA-N,IC50,2590856,0.1694915254237288,CHEMBL473326,,HKDAECHYHSQLRG-UHFFFAOYSA-N,Activity,518916,False,False,True,False,RELAXED_JOINT
