drug_id,name,smiles,native_feature_index,gene_symbol,drug_to_target_logit,target_to_drug_logit,rank_720,evidence
AXOIZCJOOAYSMI-UHFFFAOYSA-N,succinylcholine,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,177026,HGF,-10.257125,-12.044267,301,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,26238,HGF,-11.51245,-12.062284,302,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KWTSXDURSIMDCE-UHFFFAOYSA-N,amphetamine,CC(N)Cc1ccccc1,40515,HGF,-13.386018,-12.069347,303,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RUDATBOHQWOJDD-BSWAIDMHSA-N,chenodiol,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,171096,HGF,-11.24176,-12.077678,304,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IMOZEMNVLZVGJZ-QGZVFWFLSA-N,apremilast,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,73540,HGF,-12.625643,-12.079992,305,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DBABZHXKTCFAPX-UHFFFAOYSA-N,probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,58926,HGF,-11.542529,-12.088472,306,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VWMJHAFYPMOMGF-ZCFIWIBFSA-N,tovorafenib,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,166048,HGF,-17.282791,-12.0938835,307,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LTXBFJFJUIJOQE-GOSISDBHSA-N,netarsudil,NC[C@@H](C(=O)Nc1ccc2cnccc2c1)c1ccc(CO)cc1,247624,HGF,-10.923697,-12.100347,308,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZPUCINDJVBIVPJ-LJISPDSOSA-N,cocaine,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,113146,HGF,-11.902288,-12.100707,309,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OPXLLQIJSORQAM-UHFFFAOYSA-N,mebendazole,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,112288,HGF,-11.5492935,-12.114806,310,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BFDBKMOZYNOTPK-UHFFFAOYSA-N,vonoprazan,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,107247,HGF,-12.312446,-12.121279,311,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
INJOMKTZOLKMBF-UHFFFAOYSA-N,guanfacine,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,239820,HGF,-11.09478,-12.13912,312,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FPOHNWQLNRZRFC-ZHACJKMWSA-N,panobinostat,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,177649,HGF,-11.832218,-12.154455,313,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UHSKFQJFRQCDBE-UHFFFAOYSA-N,ropinirole,CCCN(CCC)CCc1cccc2c1CC(=O)N2,58867,HGF,-12.427662,-12.157127,314,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MLDQJTXFUGDVEO-UHFFFAOYSA-N,sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,104155,HGF,-16.91919,-12.178964,315,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LXMSZDCAJNLERA-ZHYRCANASA-N,spironolactone,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,19643,HGF,-13.332647,-12.183187,316,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LUZRJRNZXALNLM-JGRZULCMSA-N,dihydroergotamine,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,101888,HGF,-10.961309,-12.195196,317,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WAXQNWCZJDTGBU-UHFFFAOYSA-N,fosnetupitant;netupitant,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,204426,HGF,-11.745231,-12.201231,318,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RYIDHLJADOKWFM-MAODMQOUSA-N,samidorphan,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,243349,HGF,-10.911196,-12.202423,319,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FFGPTBGBLSHEPO-UHFFFAOYSA-N,carbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc21,241667,HGF,-10.04059,-12.206344,320,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OURRXQUGYQRVML-AREMUKBSSA-N,netarsudil,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,194838,HGF,-11.446723,-12.207646,321,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QADPYRIHXKWUSV-UHFFFAOYSA-N,infigratinib,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,66163,HGF,-13.8362255,-12.236058,322,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KPVIXBKIJXZQJX-CSOZIWFHSA-N,lefamulin,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,12420,HGF,-12.233744,-12.243809,323,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ATALOFNDEOCMKK-OITMNORJSA-N,aprepitant;fosaprepitant,C[C@@H](O[C@H]1OCCN(Cc2nc(=O)[nH][nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,166729,HGF,-10.1366205,-12.254856,324,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FIKPXCOQUIZNHB-WDEREUQCSA-N,repotrectinib,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,174340,HGF,-17.096039,-12.277242,325,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OFZJKCQENFPZBH-UHFFFAOYSA-N,avatrombopag,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,280979,HGF,-11.152205,-12.284893,326,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DOBNVUFHFMVMDB-BEFAXECRSA-N,sacubitril,C[C@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O,171397,HGF,-10.570934,-12.288406,327,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WVLHHLRVNDMIAR-IBGZPJMESA-N,mavorixafor,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,247158,HGF,-11.380565,-12.294155,328,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PPSNFPASKFYPMN-SECBINFHSA-N,fezolinetant,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,216826,HGF,-10.845234,-12.299538,329,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JGWRKYUXBBNENE-UHFFFAOYSA-N,pexidartinib,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,227680,HGF,-17.251413,-12.334777,330,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NNJVILVZKWQKPM-UHFFFAOYSA-N,lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,63339,HGF,-10.82547,-12.335466,331,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HCFDWZZGGLSKEP-UHFFFAOYSA-N,doxylamine,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,90674,HGF,-13.224684,-12.354916,332,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
TZFNLOMSOLWIDK-JTQLQIEISA-N,carbidopa,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,169977,HGF,-11.235759,-12.362389,333,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KJADKKWYZYXHBB-XBWDGYHZSA-N,topiramate,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,44860,HGF,-11.175324,-12.374548,334,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HTIQEAQVCYTUBX-UHFFFAOYSA-N,amlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,68470,HGF,-12.909868,-12.379933,335,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SGEUNORSOZVTOL-CABZTGNLSA-N,inavolisib,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,172274,HGF,-11.527112,-12.383376,336,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PJMPHNIQZUBGLI-UHFFFAOYSA-N,fentanyl,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,49368,HGF,-12.725523,-12.411918,337,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IUBSYMUCCVWXPE-UHFFFAOYSA-N,metoprolol,COCCc1ccc(OCC(O)CNC(C)C)cc1,119276,HGF,-11.185361,-12.416976,338,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IIXWYSCJSQVBQM-LLVKDONJSA-N,lorlatinib,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,174992,HGF,-17.644945,-12.4463415,339,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,vorapaxar,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,69825,HGF,-11.414275,-12.4680805,340,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MJIHNNLFOKEZEW-UHFFFAOYSA-N,lansoprazole,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,180922,HGF,-11.789116,-12.5056095,341,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WIGIZIANZCJQQY-RUCARUNLSA-N,glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,52327,HGF,-11.709716,-12.534652,342,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
YALNUENQHAQXEA-UHFFFAOYSA-N,givinostat,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,64085,HGF,-12.012208,-12.55364,343,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OGHNVEJMJSYVRP-UHFFFAOYSA-N,carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,156322,HGF,-10.878963,-12.568045,344,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZZVUWRFHKOJYTH-UHFFFAOYSA-N,diphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1,90676,HGF,-14.869917,-12.5878725,345,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JWHYSEDOYMYMNM-QGZVFWFLSA-N,seladelpar,CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,72354,HGF,-11.808746,-12.596806,346,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IEAKXXNRGSLYTQ-DEOSSOPVSA-N,crinecerfont,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@@H](CC1CC1)c1ccc(C)c(F)c1,849,HGF,-11.316222,-12.604368,347,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DDFOUSQFMYRUQK-RCDICMHDSA-N,isavuconazonium,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,167398,HGF,-11.1720295,-12.645023,348,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BFSMGDJOXZAERB-UHFFFAOYSA-N,dabrafenib,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,25534,HGF,-14.805677,-12.686717,349,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MWKYMZXCGYXLPL-ZDUSSCGKSA-N,leniolisib,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,49594,HGF,-12.571875,-12.69108,350,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WIJZXSAJMHAVGX-DHLKQENFSA-N,ivosidenib,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,238401,HGF,-12.717982,-12.693944,351,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NYNZQNWKBKUAII-KBXCAEBGSA-N,larotrectinib,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,280919,HGF,-15.641557,-12.695456,352,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CXOXHMZGEKVPMT-UHFFFAOYSA-N,clobazam,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,95920,HGF,-12.371295,-12.713835,353,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QYSXJUFSXHHAJI-YRZJJWOYSA-N,cholecalciferol,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,4293,HGF,-13.429645,-12.716842,354,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XYLJNLCSTIOKRM-UHFFFAOYSA-N,brimonidine,Brc1c(NC2=NCCN2)ccc2nccnc12,18,HGF,-10.97398,-12.735639,355,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NCLGDOBQAWBXRA-PGRDOPGGSA-N,telotristat etiprate,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,205608,HGF,-11.59025,-12.7560215,356,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
YMARZQAQMVYCKC-OEMFJLHTSA-N,fosamprenavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,30516,HGF,-13.112638,-12.75645,357,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NXQKSXLFSAEQCZ-SFHVURJKSA-N,sotorasib,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,7009,HGF,-12.73483,-12.766724,358,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SNUDIPVBUUXCDG-QHSBEEBCSA-N,tebipenem pivoxil,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,166590,HGF,-11.016724,-12.778728,359,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FWLMVFUGMHIOAA-UHFFFAOYSA-N,defactinib,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,104642,HGF,-17.59242,-12.797531,360,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RNOAOAWBMHREKO-QFIPXVFZSA-N,zanubrutinib,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,5569,HGF,-15.180663,-12.801339,361,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UCFGDBYHRUNTLO-QHCPKHFHSA-N,topotecan,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,77866,HGF,-14.028847,-12.85487,362,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OGQICQVSFDPSEI-UHFFFAOYSA-N,tazarotene,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,70722,HGF,-12.7819195,-12.860288,363,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XPIJWUTXQAGSLK-UHFFFAOYSA-N,ozenoxacin,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,109468,HGF,-11.211524,-12.876978,364,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,69919,HGF,-11.753513,-12.883148,365,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FBOUYBDGKBSUES-VXKWHMMOSA-N,solifenacin,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,286598,HGF,-13.850828,-12.892894,366,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GFNANZIMVAIWHM-OBYCQNJPSA-N,triamcinolone,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,176170,HGF,-17.377035,-12.948688,367,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JOOXLOJCABQBSG-UHFFFAOYSA-N,fedratinib,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,207269,HGF,-17.11801,-12.957505,368,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NUKYPUAOHBNCPY-UHFFFAOYSA-N,dalfampridine,Nc1ccncc1,256403,HGF,-12.298674,-12.969202,369,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LHHCSNFAOIFYRV-DOVBMPENSA-N,boceprevir,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,22604,HGF,-12.457007,-12.975459,370,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZZUFCTLCJUWOSV-UHFFFAOYSA-N,furosemide,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,249056,HGF,-12.259167,-12.991128,371,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ASOADIZOVZTJSR-UHFFFAOYSA-N,opicapone,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,179763,HGF,-14.161507,-13.023952,372,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CSOBIBXVIYAXFM-BYNJWEBRSA-N,ensifentrine,COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(CCNC(N)=O)c(=O)n1CC2,134700,HGF,-12.105995,-13.030093,373,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ODAIHABQVKJNIY-PEDHHIEDSA-N,perindopril,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,61056,HGF,-12.875641,-13.031623,374,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HGVDHZBSSITLCT-JLJPHGGASA-N,edoxaban,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,101626,HGF,-13.167882,-13.031659,375,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RGFBRLNVZCCMSV-BIRGHMBHSA-N,ceftaroline fosamil,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(N)n1,68020,HGF,-11.390931,-13.044702,376,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KPWSJANDNDDRMB-QAQDUYKDSA-N,cariprazine,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,88340,HGF,-13.306007,-13.057209,377,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FGQFOYHRJSUHMR-UHFFFAOYSA-N,lesinurad,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,283452,HGF,-11.674078,-13.06347,378,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
AFLFKFHDSCQHOL-IZZDOVSWSA-N,elafibranor,CSc1ccc(C(=O)/C=C/c2cc(C)c(OC(C)(C)C(=O)O)c(C)c2)cc1,164305,HGF,-11.689846,-13.07516,379,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JURKNVYFZMSNLP-UHFFFAOYSA-N,cyclobenzaprine,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,89847,HGF,-17.150764,-13.07774,380,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DDLIGBOFAVUZHB-UHFFFAOYSA-N,midazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,213968,HGF,-12.622827,-13.077899,381,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZPMNHBXQOOVQJL-UHFFFAOYSA-N,prucalopride,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,116726,HGF,-12.733555,-13.08467,382,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VOVZXURTCKPRDQ-CQSZACIVSA-N,asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1,278301,HGF,-13.527214,-13.095626,383,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KEIPNCCJPRMIAX-HNNXBMFYSA-N,futibatinib,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,7589,HGF,-15.1668005,-13.105277,384,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XWLXKKNPFMNSFA-HGQWONQESA-N,simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,50561,HGF,-12.78158,-13.120053,385,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GKHIVNAUVKXIIY-UHFFFAOYSA-N,belumosudil,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,33496,HGF,-13.512051,-13.155386,386,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
AURFZBICLPNKBZ-SYBPFIFISA-N,brexanolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,19676,HGF,-13.469936,-13.2386675,387,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KWTWDQCKEHXFFR-SMDDNHRTSA-N,tapentadol,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,77108,HGF,-15.065288,-13.253386,388,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SJVQHLPISAIATJ-ZDUSSCGKSA-N,duvelisib,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,172689,HGF,-12.633273,-13.2608,389,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZKIAIYBUSXZPLP-UHFFFAOYSA-N,brexpiprazole,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,301766,HGF,-14.454395,-13.26622,390,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SUJUHGSWHZTSEU-FYBSXPHGSA-N,tipranavir,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,60824,HGF,-13.367817,-13.266227,391,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MKUXAQIIEYXACX-UHFFFAOYSA-N,acyclovir,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,257670,HGF,-11.445131,-13.277729,392,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MXAYKZJJDUDWDS-LBPRGKRZSA-N,ixazomib,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,31716,HGF,-14.130867,-13.2814045,393,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VPJXQGSRWJZDOB-UHFFFAOYSA-O,carbachol,C[N+](C)(C)CCOC(N)=O,177028,HGF,-11.953175,-13.283351,394,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LFQDNHWZDQTITF-UHFFFAOYSA-N,tavaborole,OB1OCc2cc(F)ccc21,302363,HGF,-12.807853,-13.3055315,395,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IUEWXNHSKRWHDY-PHIMTYICSA-N,abrocitinib,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,60480,HGF,-16.341036,-13.336308,396,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
