tid,target_chembl_id,activity_id,assay_id,assay_chembl_id,assay_type,confidence_score,relationship_type,assay_description,assay_organism,assay_cell_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,data_validity_comment,potential_duplicate,molecule_chembl_id,molecule_name,molecule_type,max_phase,standard_inchi_key,canonical_smiles,document_year,pubmed_id,doi,normalized_smiles,evidence_category
11071,CHEMBL4076,17658202,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,800.0,nM,6.1,275863.0,,0,CHEMBL3657750,,Small molecule,,BCJWPWVRSGFHKX-UHFFFAOYSA-N,CC(NCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1)C(C)(C)C,2014,,,CC(NCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1)C(C)(C)C,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658203,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,500.0,nM,6.3,275864.0,,0,CHEMBL3657751,,Small molecule,,IUCUEUKHOPTJKY-UHFFFAOYSA-N,CCC(CC)NCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,2014,,,CCC(CC)NCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658204,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,200.0,nM,6.7,275865.0,,0,CHEMBL3657752,,Small molecule,,CUAAOVGNPUEZHW-UHFFFAOYSA-N,FC(F)(F)CNCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,2014,,,FC(F)(F)CNCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658205,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,1400.0,nM,5.85,275866.0,,0,CHEMBL3662045,,Small molecule,,USSYNOMXGPHSRR-UHFFFAOYSA-N,c1ccc(C2CCc3cc(Oc4ncc(CN5CC6CCC(CC6)C5)s4)ccc3O2)cc1,2014,,,c1ccc(C2CCc3cc(Oc4ncc(CN5CC6CCC(CC6)C5)s4)ccc3O2)cc1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658206,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,700.0,nM,6.16,275867.0,,0,CHEMBL3657753,,Small molecule,,BWZRGOFMFIRQRX-UHFFFAOYSA-N,FC1(F)CCN(Cc2cnc(Oc3ccc4c(c3)CCC(c3ccccc3)O4)s2)CC1,2014,,,FC1(F)CCN(Cc2cnc(Oc3ccc4c(c3)CCC(c3ccccc3)O4)s2)CC1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658207,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,200.0,nM,6.7,275868.0,,0,CHEMBL3657754,,Small molecule,,FERCETBFVSTERA-UHFFFAOYSA-N,c1ccc(C2CCc3cc(Oc4ncc(CNC5CCC5)s4)ccc3O2)cc1,2014,,,c1ccc(C2CCc3cc(Oc4ncc(CNC5CCC5)s4)ccc3O2)cc1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658208,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,800.0,nM,6.1,275869.0,,0,CHEMBL3657755,,Small molecule,,QKQPZZYKRBKVHC-UHFFFAOYSA-N,Cc1cc(NCc2cnc(Oc3ccc4c(c3)CCC(c3ccccc3)O4)s2)on1,2014,,,Cc1cc(NCc2cnc(Oc3ccc4c(c3)CCC(c3ccccc3)O4)s2)on1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658209,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,300.0,nM,6.52,275870.0,,0,CHEMBL3657756,,Small molecule,,AGIRGXWEIKUSMN-UHFFFAOYSA-N,CCC(C)(C)NCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,2014,,,CCC(C)(C)NCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658210,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,300.0,nM,6.52,275871.0,,0,CHEMBL3657757,,Small molecule,,GNFKMFOUOJEVPS-UHFFFAOYSA-N,CC(C)NCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,2014,,,CC(C)NCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658211,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,200.0,nM,6.7,275872.0,,0,CHEMBL3657758,,Small molecule,,ZZOQGPOKTOYNRU-UHFFFAOYSA-N,COCCNCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,2014,,,COCCNCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658212,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,600.0,nM,6.22,275873.0,,0,CHEMBL3657759,,Small molecule,,XZDRMWHWPNQRHE-UHFFFAOYSA-N,CC(C)CCNCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,2014,,,CC(C)CCNCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658213,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,200.0,nM,6.7,275874.0,,0,CHEMBL3657760,,Small molecule,,BNQYNXRGQGMWQQ-UHFFFAOYSA-N,CC(CN)Cc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,2014,,,CC(CN)Cc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658214,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,300.0,nM,6.52,275875.0,,0,CHEMBL3657761,,Small molecule,,SSCSMHMUJSKSIW-UHFFFAOYSA-N,c1ccc(C2CCc3cc(Oc4ncc(CN5CCOCC5)s4)ccc3O2)cc1,2014,,,c1ccc(C2CCc3cc(Oc4ncc(CN5CCOCC5)s4)ccc3O2)cc1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658215,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,400.0,nM,6.4,275876.0,,0,CHEMBL3657762,,Small molecule,,WZISEUFPOKKEFD-UHFFFAOYSA-N,CC(C)(C)NCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,2014,,,CC(C)(C)NCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658216,1528595,CHEMBL3705519,B,8,H,"Reverse Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the calcium-sensitive dye Fluo-4. CHO cells expressing NCX1 were loaded with the dye by means of the acetoxymethyl ester Fluo-4 AM (Invitrogen, F14202), which is cleaved intracellularly by esterase activity to yield the charged species of free Fluo-4. After an preincubation period with the test compound, Gramicidine (Sigma, G5002) was added. Gramicidine is an ionophor for Na+ions mediating an increase of intracellular Na+ions. Consequently, intracellular Na+ions are exchanged against extracellular Ca2+ions (Ca2+influx, reverse mode). The intracellular elevation of Ca2+ ions was detected by measuring the fluorescence of Fluo-4 at a wavelength of 520 nm by a FLIPR device.Briefly, for the reverse mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (1x Nut Mix F12 (Ham) (Gibco, 21765-029); 10% (v/v) fetal calf serum.",,CHO,IC50,=,400.0,nM,6.4,275877.0,,0,CHEMBL3657763,,Small molecule,,WNUIQEHUCRSVPA-UHFFFAOYSA-N,CN(C)Cc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,2014,,,CN(C)Cc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
