pair_id,ligand_inchikey,target_chembl_id,gene_symbol,label,binary_label,source_rows,sources,endpoints,relations,min_nM,max_nM,has_grey,has_unresolved,positive_record_ids,negative_record_ids,endpoint_group,refresh_covered,existing_ChEMBL37_numeric_pair,local_training_exact_pair,local_training_connectivity_pair,local_training_drug_seen,local_training_target_seen,drug_names,known_relation_excluded,known_training,known_chembl37,novelty_pass,identity_scope_pass,chemistry_policy_pass,independent_validation_rank_score,biomaster_independent_borda_score,ensemble_drug_to_target_logit,old_drug_leakage_safe_score_v10,dtiam_probability,rank_SPR_current,rank_contract_primary,rank_neural_full_fit,rank_graph_ranker,rank_DTIAM_comparator,scored,refresh_endpoint_covered,use_status
JOLJIIDDOBNFHW-UHFFFAOYSA-N__CHEMBL1805,JOLJIIDDOBNFHW-UHFFFAOYSA-N,CHEMBL1805,HTR1F,POSITIVE,1.0,1,BindingDB_202609,Ki,=,316.23,316.23,False,False,4824,,Kd_Ki,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
JOLJIIDDOBNFHW-UHFFFAOYSA-N__CHEMBL224,JOLJIIDDOBNFHW-UHFFFAOYSA-N,CHEMBL224,HTR2A,POSITIVE,1.0,1,BindingDB_202609,Ki,=,125.89,125.89,False,False,4825,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
JOLJIIDDOBNFHW-UHFFFAOYSA-N__CHEMBL225,JOLJIIDDOBNFHW-UHFFFAOYSA-N,CHEMBL225,HTR2C,POSITIVE,1.0,1,BindingDB_202609,Ki,=,39.81,39.81,False,False,4827,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
JOLJIIDDOBNFHW-UHFFFAOYSA-N__CHEMBL3155,JOLJIIDDOBNFHW-UHFFFAOYSA-N,CHEMBL3155,HTR7,POSITIVE,1.0,1,BindingDB_202609,Ki,=,125.89,125.89,False,False,4830,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
JOLJIIDDOBNFHW-UHFFFAOYSA-N__CHEMBL234,JOLJIIDDOBNFHW-UHFFFAOYSA-N,CHEMBL234,DRD3,POSITIVE,1.0,1,BindingDB_202609,Ki,=,398.11,398.11,False,False,4838,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZZVUWRFHKOJYTH-UHFFFAOYSA-N__CHEMBL264,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,CHEMBL264,HRH3,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,4874;5330,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
RZEKVGVHFLEQIL-UHFFFAOYSA-N__CHEMBL221,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CHEMBL221,PTGS1,POSITIVE,1.0,3,BindingDB_202609,Ki,=,52.0,6700.0,True,False,5306,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZRVUJXDFFKFLMG-UHFFFAOYSA-N__CHEMBL221,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,CHEMBL221,PTGS1,POSITIVE,1.0,4,BindingDB_202609,Ki,=,140.0,5700.0,True,False,5312,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
KBOPZPXVLCULAV-UHFFFAOYSA-N__CHEMBL230,KBOPZPXVLCULAV-UHFFFAOYSA-N,CHEMBL230,PTGS2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,4888,Kd_Ki,True,True,False,False,True,True,balsalazide;mesalamine,True,False,True,False,True,True,-4.121215151813015,0.8054830287206267,-0.4921281,0.8307481282277103,0.13760723,69.0,17.0,2.0,6.0,17.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZRVUJXDFFKFLMG-UHFFFAOYSA-N__CHEMBL230,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,CHEMBL230,PTGS2,POSITIVE,1.0,4,BindingDB_202609,Ki,=,230.0,2100.0,True,False,4904;5006;5319,,Kd_Ki,True,True,False,False,True,True,meloxicam,True,False,True,False,True,True,-3.178071419935896,0.8028720626631853,-2.6154416,0.6507570515033404,0.1578669,86.0,23.0,171.0,18.0,261.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CGIGDMFJXJATDK-UHFFFAOYSA-N__CHEMBL1881,CGIGDMFJXJATDK-UHFFFAOYSA-N,CHEMBL1881,PTGER2,POSITIVE,1.0,10,BindingDB_202609,Ki,=,7.0,100.0,False,False,5007;5008;5009;5010;5011;5012;5013;5320;5321;5322,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
DBGIVFWFUFKIQN-UHFFFAOYSA-N__CHEMBL1833,DBGIVFWFUFKIQN-UHFFFAOYSA-N,CHEMBL1833,HTR2B,POSITIVE,1.0,8,BindingDB_202609,Ki,=,400.0,5713.0,True,False,5051;6007,,Kd_Ki,True,False,False,False,False,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
GJSURZIOUXUGAL-UHFFFAOYSA-N__CHEMBL229,GJSURZIOUXUGAL-UHFFFAOYSA-N,CHEMBL229,ADRA1A,POSITIVE,1.0,4,BindingDB_202609;ChEMBL37_existing,Ki,=,316.2278,977.0,False,False,5184;25205;25210;128869,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
GJSURZIOUXUGAL-UHFFFAOYSA-N__CHEMBL223,GJSURZIOUXUGAL-UHFFFAOYSA-N,CHEMBL223,ADRA1D,POSITIVE,1.0,2,BindingDB_202609;ChEMBL37_existing,Ki,=,125.8925,2570.4,True,False,5192,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
DHHVAGZRUROJKS-UHFFFAOYSA-N__CHEMBL1833,DHHVAGZRUROJKS-UHFFFAOYSA-N,CHEMBL1833,HTR2B,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5234,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
XMXHEBAFVSFQEX-UHFFFAOYSA-N__CHEMBL214,XMXHEBAFVSFQEX-UHFFFAOYSA-N,CHEMBL214,HTR1A,POSITIVE,1.0,1,BindingDB_202609,Ki,=,33.0,33.0,False,False,5246,,Kd_Ki,True,False,False,False,False,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
XMXHEBAFVSFQEX-UHFFFAOYSA-N__CHEMBL1983,XMXHEBAFVSFQEX-UHFFFAOYSA-N,CHEMBL1983,HTR1D,POSITIVE,1.0,1,BindingDB_202609,Ki,=,15.0,15.0,False,False,5252,,Kd_Ki,True,False,False,False,False,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
XMXHEBAFVSFQEX-UHFFFAOYSA-N__CHEMBL229,XMXHEBAFVSFQEX-UHFFFAOYSA-N,CHEMBL229,ADRA1A,POSITIVE,1.0,1,BindingDB_202609,Ki,=,0.31,0.31,False,False,5270,,Kd_Ki,True,False,False,False,False,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
URKOMYMAXPYINW-UHFFFAOYSA-N__CHEMBL229,URKOMYMAXPYINW-UHFFFAOYSA-N,CHEMBL229,ADRA1A,POSITIVE,1.0,5,BindingDB_202609;ChEMBL37_existing,Ki,=,8.1,100.0,False,False,5272;5959;6699;161160;161174,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
RAPZEAPATHNIPO-UHFFFAOYSA-N__CHEMBL229,RAPZEAPATHNIPO-UHFFFAOYSA-N,CHEMBL229,ADRA1A,POSITIVE,1.0,9,BindingDB_202609;ChEMBL37_existing,Ki,=,2.3,10.0,False,False,5273;5960;6700;19963;58984;151649;151861;151883;151938,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
URKOMYMAXPYINW-UHFFFAOYSA-N__CHEMBL211,URKOMYMAXPYINW-UHFFFAOYSA-N,CHEMBL211,CHRM2,POSITIVE,1.0,3,BindingDB_202609;ChEMBL37_existing,Ki,=;>,630.0,1400.0,True,True,6126,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
XMXHEBAFVSFQEX-UHFFFAOYSA-N__CHEMBL231,XMXHEBAFVSFQEX-UHFFFAOYSA-N,CHEMBL231,HRH1,POSITIVE,1.0,1,BindingDB_202609,Ki,=,12.3,12.3,False,False,5294,,Kd_Ki,True,False,False,False,False,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL214,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL214,HTR1A,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5359,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL1898,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL1898,HTR1B,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5360,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL1983,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL1983,HTR1D,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5361,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL1805,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL1805,HTR1F,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5363,Kd_Ki,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL224,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL224,HTR2A,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5364,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL1833,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL1833,HTR2B,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5365,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL225,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL225,HTR2C,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5366,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL3371,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL3371,HTR6,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5371,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL3155,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL3155,HTR7,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5372,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL229,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL229,ADRA1A,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5373,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL1916,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL1916,ADRA2C,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5376,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL213,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL213,ADRB1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5377,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL210,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL210,ADRB2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5378,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL246,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL246,ADRB3,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5379,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL3157,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL3157,BDKRB2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5380,Kd_Ki,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL298,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL298,CCKBR,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5383,Kd_Ki,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL234,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL234,DRD3,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5387,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL231,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL231,HRH1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5393,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL249,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL249,TACR1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5395,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL2327,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL2327,TACR2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5396,Kd_Ki,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL4429,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL4429,TACR3,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5397,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL236,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL236,OPRD1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5402,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL233,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL233,OPRM1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5404,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZPMNHBXQOOVQJL-UHFFFAOYSA-N__CHEMBL2069,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL2069,TBXA2R,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5408,Kd_Ki,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
WSEQXVZVJXJVFP-UHFFFAOYSA-N__CHEMBL214,WSEQXVZVJXJVFP-UHFFFAOYSA-N,CHEMBL214,HTR1A,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5414,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
WSEQXVZVJXJVFP-UHFFFAOYSA-N__CHEMBL1898,WSEQXVZVJXJVFP-UHFFFAOYSA-N,CHEMBL1898,HTR1B,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5416,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
PNVNVHUZROJLTJ-UHFFFAOYSA-N__CHEMBL1898,PNVNVHUZROJLTJ-UHFFFAOYSA-N,CHEMBL1898,HTR1B,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5417;5460,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
WSEQXVZVJXJVFP-UHFFFAOYSA-N__CHEMBL1983,WSEQXVZVJXJVFP-UHFFFAOYSA-N,CHEMBL1983,HTR1D,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5418,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
PNVNVHUZROJLTJ-UHFFFAOYSA-N__CHEMBL1983,PNVNVHUZROJLTJ-UHFFFAOYSA-N,CHEMBL1983,HTR1D,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5419;5462,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
WSEQXVZVJXJVFP-UHFFFAOYSA-N__CHEMBL224,WSEQXVZVJXJVFP-UHFFFAOYSA-N,CHEMBL224,HTR2A,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5420,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
PNVNVHUZROJLTJ-UHFFFAOYSA-N__CHEMBL224,PNVNVHUZROJLTJ-UHFFFAOYSA-N,CHEMBL224,HTR2A,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Ki,=;>,2230.0,10000.0,True,False,,5421,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
WSEQXVZVJXJVFP-UHFFFAOYSA-N__CHEMBL225,WSEQXVZVJXJVFP-UHFFFAOYSA-N,CHEMBL225,HTR2C,POSITIVE,1.0,1,BindingDB_202609,Ki,=,617.0,617.0,False,False,5422,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
WSEQXVZVJXJVFP-UHFFFAOYSA-N__CHEMBL234,WSEQXVZVJXJVFP-UHFFFAOYSA-N,CHEMBL234,DRD3,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5436,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
PNVNVHUZROJLTJ-UHFFFAOYSA-N__CHEMBL234,PNVNVHUZROJLTJ-UHFFFAOYSA-N,CHEMBL234,DRD3,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,5437,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
VYFYYTLLBUKUHU-UHFFFAOYSA-N__CHEMBL5857,VYFYYTLLBUKUHU-UHFFFAOYSA-N,CHEMBL5857,TAAR1,POSITIVE,1.0,1,BindingDB_202609,Ki,=,422.0,422.0,False,False,5452,,Kd_Ki,True,True,False,False,True,False,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
