target_id,nominator,receiver,mean_receiver_rank,receiver_top100_fraction,receiver_bottom_half_fraction
CHEMBL4393,conplex,probematch,384.4,0.0,0.6
CHEMBL4393,conplex,dtbind,251.2,0.2,0.1
CHEMBL4393,nesso,biomaster,190.6,0.6,0.3
CHEMBL4393,nesso,drugclip,193.3,0.4,0.1
CHEMBL4393,nesso,dtiam,268.0,0.3,0.4
CHEMBL4393,nesso,conplex,248.4,0.2,0.2
CHEMBL4393,nesso,probematch,377.8,0.3,0.6
CHEMBL4393,nesso,dtbind,128.0,0.7,0.0
CHEMBL4393,probematch,biomaster,387.1,0.1,0.5
CHEMBL4393,probematch,drugclip,329.0,0.2,0.4
CHEMBL4393,probematch,dtiam,356.7,0.2,0.5
CHEMBL4393,probematch,conplex,430.9,0.2,0.8
CHEMBL4393,probematch,nesso,456.4,0.0,0.7
CHEMBL4393,probematch,dtbind,187.9,0.3,0.1
CHEMBL4393,dtbind,biomaster,227.4,0.2,0.1
CHEMBL4393,dtbind,drugclip,243.4,0.1,0.1
CHEMBL4393,dtbind,dtiam,562.3,0.1,0.9
CHEMBL4393,dtbind,conplex,266.0,0.2,0.4
CHEMBL4393,dtbind,nesso,60.7,0.9,0.0
CHEMBL4393,dtbind,probematch,512.7,0.0,0.8
CHEMBL4502,biomaster,drugclip,307.5,0.2,0.4
CHEMBL4502,biomaster,dtiam,568.6,0.0,1.0
CHEMBL4502,biomaster,conplex,276.8,0.2,0.3
CHEMBL4502,biomaster,nesso,179.6,0.5,0.1
CHEMBL4502,biomaster,probematch,198.0,0.6,0.2
CHEMBL4502,biomaster,dtbind,227.3,0.3,0.2
CHEMBL4502,drugclip,biomaster,149.7,0.7,0.1
CHEMBL4502,drugclip,dtiam,315.6,0.1,0.4
CHEMBL4502,drugclip,conplex,291.1,0.3,0.4
CHEMBL4502,drugclip,nesso,224.3,0.4,0.3
CHEMBL4502,drugclip,probematch,117.9,0.6,0.0
CHEMBL4502,drugclip,dtbind,158.6,0.5,0.2
CHEMBL4502,dtiam,biomaster,382.3,0.0,0.5
CHEMBL4502,dtiam,drugclip,374.8,0.2,0.5
CHEMBL4502,dtiam,conplex,401.95,0.3,0.7
CHEMBL4502,dtiam,nesso,551.4,0.1,0.8
CHEMBL4502,dtiam,probematch,454.2,0.0,0.7
CHEMBL4502,dtiam,dtbind,233.3,0.3,0.1
CHEMBL4502,conplex,biomaster,357.2,0.2,0.4
CHEMBL4502,conplex,drugclip,368.4,0.1,0.4
CHEMBL4502,conplex,dtiam,437.7,0.1,0.7
CHEMBL4502,conplex,nesso,244.0,0.2,0.2
CHEMBL4502,conplex,probematch,328.2,0.2,0.5
CHEMBL4502,conplex,dtbind,370.0,0.1,0.5
CHEMBL4502,nesso,biomaster,142.5,0.4,0.1
CHEMBL4502,nesso,drugclip,284.0,0.3,0.4
CHEMBL4502,nesso,dtiam,446.1,0.1,0.7
CHEMBL4502,nesso,conplex,400.0,0.2,0.6
CHEMBL4502,nesso,probematch,222.9,0.3,0.2
CHEMBL4502,nesso,dtbind,261.9,0.5,0.4
CHEMBL4502,probematch,biomaster,280.4,0.3,0.4
CHEMBL4502,probematch,drugclip,201.1,0.5,0.2
CHEMBL4502,probematch,dtiam,430.9,0.0,0.6
CHEMBL4502,probematch,conplex,286.5,0.1,0.3
CHEMBL4502,probematch,nesso,234.8,0.3,0.2
CHEMBL4502,probematch,dtbind,272.6,0.3,0.4
CHEMBL4502,dtbind,biomaster,241.9,0.4,0.3
CHEMBL4502,dtbind,drugclip,438.3,0.2,0.7
CHEMBL4502,dtbind,dtiam,441.2,0.1,0.6
CHEMBL4502,dtbind,conplex,322.7,0.1,0.3
CHEMBL4502,dtbind,nesso,202.1,0.5,0.3
CHEMBL4502,dtbind,probematch,258.0,0.2,0.2
CHEMBL4588,biomaster,drugclip,198.9,0.2,0.0
CHEMBL4588,biomaster,dtiam,398.9,0.2,0.6
CHEMBL4588,biomaster,conplex,222.0,0.4,0.2
CHEMBL4588,biomaster,nesso,245.6,0.4,0.3
CHEMBL4588,biomaster,probematch,340.1,0.1,0.5
CHEMBL4588,biomaster,dtbind,201.7,0.4,0.1
CHEMBL4588,drugclip,biomaster,411.4,0.2,0.6
CHEMBL4588,drugclip,dtiam,346.2,0.3,0.5
CHEMBL4588,drugclip,conplex,356.4,0.1,0.5
CHEMBL4588,drugclip,nesso,343.6,0.3,0.7
CHEMBL4588,drugclip,probematch,356.25,0.1,0.5
CHEMBL4588,drugclip,dtbind,291.9,0.1,0.4
CHEMBL4588,dtiam,biomaster,238.2,0.3,0.4
CHEMBL4588,dtiam,drugclip,185.3,0.4,0.2
CHEMBL4588,dtiam,conplex,354.2,0.1,0.4
CHEMBL4588,dtiam,nesso,525.1,0.1,0.7
CHEMBL4588,dtiam,probematch,172.1,0.5,0.2
CHEMBL4588,dtiam,dtbind,325.2,0.0,0.2
CHEMBL4588,conplex,biomaster,298.1,0.3,0.4
CHEMBL4588,conplex,drugclip,333.8,0.1,0.4
CHEMBL4588,conplex,dtiam,295.2,0.1,0.3
CHEMBL4588,conplex,nesso,264.0,0.2,0.1
CHEMBL4588,conplex,probematch,289.65,0.0,0.3
CHEMBL4588,conplex,dtbind,301.1,0.2,0.4
CHEMBL4588,nesso,biomaster,170.0,0.6,0.2
CHEMBL4588,nesso,drugclip,265.5,0.3,0.4
CHEMBL4588,nesso,dtiam,315.1,0.3,0.4
CHEMBL4588,nesso,conplex,207.4,0.5,0.3
CHEMBL4588,nesso,probematch,416.1,0.0,0.6
CHEMBL4588,nesso,dtbind,257.6,0.3,0.3
CHEMBL4588,probematch,biomaster,433.66666666666663,0.03333333333333333,0.6666666666666666
CHEMBL4588,probematch,drugclip,215.4,0.26666666666666666,0.13333333333333333
CHEMBL4588,probematch,dtiam,371.3,0.3333333333333333,0.5333333333333333
CHEMBL4588,probematch,conplex,536.1,0.03333333333333333,0.8333333333333333
CHEMBL4588,probematch,nesso,580.2,0.0,0.9666666666666666
CHEMBL4588,probematch,dtbind,230.1,0.06666666666666667,0.2
CHEMBL4588,dtbind,biomaster,175.8,0.2,0.0
CHEMBL4588,dtbind,drugclip,467.9,0.0,0.9
CHEMBL4588,dtbind,dtiam,551.15,0.0,0.7
CHEMBL4588,dtbind,conplex,212.35,0.4,0.3
CHEMBL4588,dtbind,nesso,156.4,0.4,0.0
CHEMBL4588,dtbind,probematch,455.35,0.0,0.6
CHEMBL4625,biomaster,drugclip,257.4,0.1,0.1
CHEMBL4625,biomaster,dtiam,438.1,0.2,0.7
CHEMBL4625,biomaster,conplex,353.55,0.2,0.6
CHEMBL4625,biomaster,nesso,202.1,0.4,0.2
CHEMBL4625,biomaster,probematch,395.6,0.0,0.4
CHEMBL4625,biomaster,dtbind,166.0,0.5,0.1
CHEMBL4625,drugclip,biomaster,282.1,0.3,0.4
CHEMBL4625,drugclip,dtiam,168.3,0.5,0.3
CHEMBL4625,drugclip,conplex,368.55,0.3,0.5
CHEMBL4625,drugclip,nesso,193.2,0.2,0.0
CHEMBL4625,drugclip,probematch,245.9,0.4,0.3
CHEMBL4625,drugclip,dtbind,146.2,0.6,0.1
CHEMBL4625,dtiam,biomaster,268.5,0.2,0.4
CHEMBL4625,dtiam,drugclip,202.7,0.5,0.3
CHEMBL4625,dtiam,conplex,455.65,0.0,0.7
CHEMBL4625,dtiam,nesso,340.0,0.2,0.5
CHEMBL4625,dtiam,probematch,255.1,0.3,0.2
CHEMBL4625,dtiam,dtbind,421.5,0.0,0.7
CHEMBL4625,conplex,biomaster,333.0,0.3,0.5
CHEMBL4625,conplex,drugclip,450.6,0.1,0.7
CHEMBL4625,conplex,dtiam,342.8,0.0,0.4
CHEMBL4625,conplex,nesso,380.4,0.2,0.6
CHEMBL4625,conplex,probematch,266.7,0.2,0.2
CHEMBL4625,conplex,dtbind,297.7,0.2,0.3
CHEMBL4625,nesso,biomaster,274.9,0.2,0.2
CHEMBL4625,nesso,drugclip,247.6,0.4,0.3
CHEMBL4625,nesso,dtiam,302.9,0.2,0.4
CHEMBL4625,nesso,conplex,394.1,0.0,0.5
CHEMBL4625,nesso,probematch,370.3,0.0,0.5
CHEMBL4625,nesso,dtbind,107.9,0.6,0.0
CHEMBL4625,probematch,biomaster,389.7,0.1,0.6
CHEMBL4625,probematch,drugclip,289.5,0.1,0.4
CHEMBL4625,probematch,dtiam,348.0,0.2,0.6
CHEMBL4625,probematch,conplex,496.3,0.1,0.9
CHEMBL4625,probematch,nesso,583.7,0.0,1.0
CHEMBL4625,probematch,dtbind,448.6,0.1,0.6
CHEMBL4625,dtbind,biomaster,307.3,0.2,0.3
CHEMBL4625,dtbind,drugclip,325.6,0.2,0.5
CHEMBL4625,dtbind,dtiam,461.4,0.0,0.6
CHEMBL4625,dtbind,conplex,391.55,0.0,0.5
CHEMBL4625,dtbind,nesso,95.5,0.8,0.1
CHEMBL4625,dtbind,probematch,420.8,0.0,0.6
CHEMBL4685,biomaster,drugclip,320.0,0.1,0.4
CHEMBL4685,biomaster,dtiam,200.8,0.6,0.2
CHEMBL4685,biomaster,conplex,326.2,0.2,0.5
CHEMBL4685,biomaster,nesso,379.3,0.1,0.5
CHEMBL4685,biomaster,probematch,315.5,0.2,0.3
CHEMBL4685,biomaster,dtbind,361.0,0.0,0.4
CHEMBL4685,drugclip,biomaster,119.6,0.7,0.1
CHEMBL4685,drugclip,dtiam,170.4,0.6,0.1
CHEMBL4685,drugclip,conplex,441.7,0.0,0.6
CHEMBL4685,drugclip,nesso,555.6,0.0,0.8
CHEMBL4685,drugclip,probematch,380.1,0.1,0.4
CHEMBL4685,drugclip,dtbind,279.6,0.1,0.3
CHEMBL4685,dtiam,biomaster,334.2,0.3,0.5
CHEMBL4685,dtiam,drugclip,186.4,0.5,0.2
CHEMBL4685,dtiam,conplex,286.6,0.3,0.4
CHEMBL4685,dtiam,nesso,510.5,0.1,0.8
CHEMBL4685,dtiam,probematch,210.1,0.2,0.2
CHEMBL4685,dtiam,dtbind,237.8,0.2,0.3
CHEMBL4685,conplex,biomaster,373.7,0.2,0.5
CHEMBL4685,conplex,drugclip,575.65,0.0,1.0
CHEMBL4685,conplex,dtiam,255.85,0.1,0.2
CHEMBL4685,conplex,nesso,343.7,0.1,0.4
CHEMBL4685,conplex,probematch,408.75,0.1,0.6
CHEMBL4685,conplex,dtbind,483.95,0.0,0.9
CHEMBL4685,nesso,biomaster,261.0,0.1,0.3
CHEMBL4685,nesso,drugclip,304.3,0.1,0.3
CHEMBL4685,nesso,dtiam,401.8,0.0,0.6
CHEMBL4685,nesso,conplex,392.7,0.1,0.6
CHEMBL4685,nesso,probematch,220.1,0.3,0.2
CHEMBL4685,nesso,dtbind,449.3,0.0,0.7
CHEMBL4685,probematch,biomaster,306.2,0.2,0.3
CHEMBL4685,probematch,drugclip,235.1,0.2,0.3
CHEMBL4685,probematch,dtiam,356.9,0.2,0.4
CHEMBL4685,probematch,conplex,347.4,0.3,0.5
CHEMBL4685,probematch,nesso,313.1,0.2,0.5
CHEMBL4685,probematch,dtbind,220.6,0.3,0.3
CHEMBL4685,dtbind,biomaster,389.1,0.0,0.6
CHEMBL4685,dtbind,drugclip,307.1,0.2,0.5
CHEMBL4685,dtbind,dtiam,232.5,0.2,0.2
CHEMBL4685,dtbind,conplex,393.65,0.1,0.6
CHEMBL4685,dtbind,nesso,394.5,0.0,0.6
CHEMBL4685,dtbind,probematch,246.9,0.4,0.3
CHEMBL4860,biomaster,drugclip,269.1,0.2,0.2
CHEMBL4860,biomaster,dtiam,306.5,0.3,0.4
CHEMBL4860,biomaster,conplex,343.35,0.1,0.3
CHEMBL4860,biomaster,nesso,270.6,0.4,0.4
CHEMBL4860,biomaster,probematch,323.8,0.1,0.3
CHEMBL4860,biomaster,dtbind,275.9,0.5,0.4
CHEMBL4860,drugclip,biomaster,301.2,0.3,0.4
CHEMBL4860,drugclip,dtiam,137.1,0.6,0.1
CHEMBL4860,drugclip,conplex,383.55,0.1,0.5
CHEMBL4860,drugclip,nesso,337.9,0.0,0.5
CHEMBL4860,drugclip,probematch,351.8,0.1,0.4
CHEMBL4860,drugclip,dtbind,373.5,0.1,0.5
CHEMBL4860,dtiam,biomaster,282.2,0.2,0.3
CHEMBL4860,dtiam,drugclip,200.9,0.3,0.2
CHEMBL4860,dtiam,conplex,485.05,0.0,0.7
CHEMBL4860,dtiam,nesso,400.6,0.0,0.4
CHEMBL4860,dtiam,probematch,191.75,0.4,0.1
CHEMBL4860,dtiam,dtbind,406.4,0.2,0.5
CHEMBL4860,conplex,biomaster,349.4,0.2,0.6
CHEMBL4860,conplex,drugclip,390.7,0.1,0.6
CHEMBL4860,conplex,dtiam,271.4,0.2,0.3
CHEMBL4860,conplex,nesso,248.2,0.4,0.4
CHEMBL4860,conplex,probematch,382.7,0.0,0.5
CHEMBL4860,conplex,dtbind,228.8,0.3,0.2
CHEMBL4860,nesso,biomaster,216.2,0.2,0.2
CHEMBL4860,nesso,drugclip,342.5,0.1,0.5
CHEMBL4860,nesso,dtiam,381.6,0.1,0.5
CHEMBL4860,nesso,conplex,377.75,0.0,0.4
CHEMBL4860,nesso,probematch,449.6,0.2,0.8
CHEMBL4860,nesso,dtbind,265.3,0.4,0.3
CHEMBL4860,probematch,biomaster,432.7,0.1,0.6
CHEMBL4860,probematch,drugclip,402.8,0.1,0.7
CHEMBL4860,probematch,dtiam,229.8,0.5,0.3
CHEMBL4860,probematch,conplex,575.1,0.0,1.0
CHEMBL4860,probematch,nesso,569.6,0.0,0.9
CHEMBL4860,probematch,dtbind,415.2,0.2,0.5
CHEMBL4860,dtbind,biomaster,257.3,0.4,0.4
CHEMBL4860,dtbind,drugclip,342.8,0.2,0.6
CHEMBL4860,dtbind,dtiam,416.5,0.1,0.6
CHEMBL4860,dtbind,conplex,377.1,0.0,0.5
CHEMBL4860,dtbind,nesso,243.9,0.2,0.3
CHEMBL4860,dtbind,probematch,495.0,0.0,0.7
CHEMBL4956,biomaster,drugclip,154.8,0.6,0.2
CHEMBL4956,biomaster,dtiam,511.7,0.1,0.8
CHEMBL4956,biomaster,conplex,339.8,0.1,0.4
CHEMBL4956,biomaster,nesso,291.5,0.3,0.5
CHEMBL4956,biomaster,probematch,323.2,0.0,0.4
CHEMBL4956,biomaster,dtbind,328.05,0.4,0.6
CHEMBL4956,drugclip,biomaster,319.2,0.2,0.4
CHEMBL4956,drugclip,dtiam,489.2,0.0,0.8
CHEMBL4956,drugclip,conplex,393.75,0.0,0.4
CHEMBL4956,drugclip,nesso,390.9,0.0,0.6
CHEMBL4956,drugclip,probematch,406.8,0.1,0.7
CHEMBL4956,drugclip,dtbind,474.1,0.0,0.7
CHEMBL4956,dtiam,biomaster,332.2,0.2,0.6
CHEMBL4956,dtiam,drugclip,498.4,0.0,0.8
CHEMBL4956,dtiam,conplex,516.7,0.0,0.9
CHEMBL4956,dtiam,nesso,335.7,0.2,0.4
CHEMBL4956,dtiam,probematch,401.7,0.0,0.5
CHEMBL4956,dtiam,dtbind,342.7,0.0,0.3
CHEMBL4956,conplex,biomaster,408.0,0.0,0.6
CHEMBL4956,conplex,drugclip,515.0,0.0,0.6
CHEMBL4956,conplex,dtiam,280.4,0.1,0.2
CHEMBL4956,conplex,nesso,333.0,0.2,0.5
CHEMBL4956,conplex,probematch,408.9,0.0,0.7
CHEMBL4956,conplex,dtbind,190.2,0.5,0.3
CHEMBL4956,nesso,biomaster,294.8,0.4,0.5
CHEMBL4956,nesso,drugclip,328.8,0.0,0.4
CHEMBL4956,nesso,dtiam,451.0,0.1,0.6
CHEMBL4956,nesso,conplex,397.8,0.1,0.5
CHEMBL4956,nesso,probematch,365.0,0.1,0.4
CHEMBL4956,nesso,dtbind,280.3,0.1,0.2
CHEMBL4956,probematch,biomaster,263.8,0.4,0.4
CHEMBL4956,probematch,drugclip,361.6,0.0,0.4
CHEMBL4956,probematch,dtiam,423.9,0.2,0.6
CHEMBL4956,probematch,conplex,458.5,0.0,0.8
CHEMBL4956,probematch,nesso,305.7,0.1,0.4
CHEMBL4956,probematch,dtbind,448.7,0.1,0.7
CHEMBL4956,dtbind,biomaster,205.9,0.4,0.3
CHEMBL4956,dtbind,drugclip,221.65,0.35,0.25
CHEMBL4956,dtbind,dtiam,436.45,0.0,0.6
CHEMBL4956,dtbind,conplex,412.025,0.0,0.6
CHEMBL4956,dtbind,nesso,250.35,0.45,0.4
CHEMBL4956,dtbind,probematch,288.15,0.3,0.4
