scope,query,entity,model_a,model_b,n,ordered_comparisons,both_correct,only_a_correct,only_b_correct,both_wrong,any_tie
COMMON_378,target_id,CHEMBL2534,probematch,dtbind,13,12,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0
COMMON_378,target_id,CHEMBL2534,probematch,nesso_pic50,13,12,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0
COMMON_378,target_id,CHEMBL2534,dtbind,nesso_pic50,13,12,0.5,0.0,0.5,0.0,0.0
COMMON_378,target_id,CHEMBL267,biomaster,drugclip,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,biomaster,dtiam,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,biomaster,conplex,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,biomaster,nesso,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,biomaster,probematch,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,biomaster,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,biomaster,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,drugclip,dtiam,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,drugclip,conplex,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,drugclip,nesso,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,drugclip,probematch,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,drugclip,dtbind,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,drugclip,nesso_pic50,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,dtiam,conplex,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,dtiam,nesso,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,dtiam,probematch,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,dtiam,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,dtiam,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,conplex,nesso,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,conplex,probematch,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,conplex,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,conplex,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,nesso,probematch,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,nesso,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,nesso,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,probematch,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,probematch,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL267,dtbind,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2742,biomaster,drugclip,8,15,0.4,0.2,0.26666666666666666,0.13333333333333333,0.0
COMMON_378,target_id,CHEMBL2742,biomaster,dtiam,8,15,0.6,0.0,0.06666666666666667,0.3333333333333333,0.0
COMMON_378,target_id,CHEMBL2742,biomaster,conplex,8,15,0.0,0.26666666666666666,0.0,0.3333333333333333,0.4
COMMON_378,target_id,CHEMBL2742,biomaster,nesso,8,15,0.4666666666666667,0.13333333333333333,0.2,0.2,0.0
COMMON_378,target_id,CHEMBL2742,biomaster,probematch,8,15,0.13333333333333333,0.4666666666666667,0.06666666666666667,0.3333333333333333,0.0
COMMON_378,target_id,CHEMBL2742,biomaster,dtbind,8,15,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.0
COMMON_378,target_id,CHEMBL2742,biomaster,nesso_pic50,8,15,0.6,0.0,0.13333333333333333,0.26666666666666666,0.0
COMMON_378,target_id,CHEMBL2742,drugclip,dtiam,8,15,0.4666666666666667,0.2,0.2,0.13333333333333333,0.0
COMMON_378,target_id,CHEMBL2742,drugclip,conplex,8,15,0.0,0.4,0.0,0.2,0.4
COMMON_378,target_id,CHEMBL2742,drugclip,nesso,8,15,0.4,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.0
COMMON_378,target_id,CHEMBL2742,drugclip,probematch,8,15,0.2,0.4666666666666667,0.0,0.3333333333333333,0.0
COMMON_378,target_id,CHEMBL2742,drugclip,dtbind,8,15,0.06666666666666667,0.6,0.26666666666666666,0.06666666666666667,0.0
COMMON_378,target_id,CHEMBL2742,drugclip,nesso_pic50,8,15,0.5333333333333333,0.13333333333333333,0.2,0.13333333333333333,0.0
COMMON_378,target_id,CHEMBL2742,dtiam,conplex,8,15,0.0,0.26666666666666666,0.0,0.3333333333333333,0.4
COMMON_378,target_id,CHEMBL2742,dtiam,nesso,8,15,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.2,0.0
COMMON_378,target_id,CHEMBL2742,dtiam,probematch,8,15,0.13333333333333333,0.5333333333333333,0.06666666666666667,0.26666666666666666,0.0
COMMON_378,target_id,CHEMBL2742,dtiam,dtbind,8,15,0.26666666666666666,0.4,0.06666666666666667,0.26666666666666666,0.0
COMMON_378,target_id,CHEMBL2742,dtiam,nesso_pic50,8,15,0.6666666666666666,0.0,0.06666666666666667,0.26666666666666666,0.0
COMMON_378,target_id,CHEMBL2742,conplex,nesso,8,15,0.0,0.0,0.26666666666666666,0.3333333333333333,0.4
COMMON_378,target_id,CHEMBL2742,conplex,probematch,8,15,0.0,0.0,0.13333333333333333,0.4666666666666667,0.4
COMMON_378,target_id,CHEMBL2742,conplex,dtbind,8,15,0.0,0.0,0.13333333333333333,0.4666666666666667,0.4
COMMON_378,target_id,CHEMBL2742,conplex,nesso_pic50,8,15,0.0,0.0,0.3333333333333333,0.26666666666666666,0.4
COMMON_378,target_id,CHEMBL2742,nesso,probematch,8,15,0.13333333333333333,0.5333333333333333,0.06666666666666667,0.26666666666666666,0.0
COMMON_378,target_id,CHEMBL2742,nesso,dtbind,8,15,0.26666666666666666,0.4,0.06666666666666667,0.26666666666666666,0.0
COMMON_378,target_id,CHEMBL2742,nesso,nesso_pic50,8,15,0.6,0.06666666666666667,0.13333333333333333,0.2,0.0
COMMON_378,target_id,CHEMBL2742,probematch,dtbind,8,15,0.0,0.2,0.3333333333333333,0.4666666666666667,0.0
COMMON_378,target_id,CHEMBL2742,probematch,nesso_pic50,8,15,0.2,0.0,0.5333333333333333,0.26666666666666666,0.0
COMMON_378,target_id,CHEMBL2742,dtbind,nesso_pic50,8,15,0.26666666666666666,0.06666666666666667,0.4666666666666667,0.2,0.0
COMMON_378,target_id,CHEMBL279,biomaster,drugclip,7,10,0.8,0.2,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL279,biomaster,dtiam,7,10,0.7,0.3,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL279,biomaster,conplex,7,10,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL279,biomaster,nesso,7,10,0.9,0.1,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL279,biomaster,probematch,7,10,0.2,0.8,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL279,biomaster,dtbind,7,10,0.1,0.9,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL279,biomaster,nesso_pic50,7,10,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL279,drugclip,dtiam,7,10,0.5,0.3,0.2,0.0,0.0
COMMON_378,target_id,CHEMBL279,drugclip,conplex,7,10,0.8,0.0,0.2,0.0,0.0
COMMON_378,target_id,CHEMBL279,drugclip,nesso,7,10,0.7,0.1,0.2,0.0,0.0
COMMON_378,target_id,CHEMBL279,drugclip,probematch,7,10,0.2,0.6,0.0,0.2,0.0
COMMON_378,target_id,CHEMBL279,drugclip,dtbind,7,10,0.0,0.8,0.1,0.1,0.0
COMMON_378,target_id,CHEMBL279,drugclip,nesso_pic50,7,10,0.8,0.0,0.2,0.0,0.0
COMMON_378,target_id,CHEMBL279,dtiam,conplex,7,10,0.7,0.0,0.3,0.0,0.0
COMMON_378,target_id,CHEMBL279,dtiam,nesso,7,10,0.7,0.0,0.2,0.1,0.0
COMMON_378,target_id,CHEMBL279,dtiam,probematch,7,10,0.1,0.6,0.1,0.2,0.0
COMMON_378,target_id,CHEMBL279,dtiam,dtbind,7,10,0.1,0.6,0.0,0.3,0.0
COMMON_378,target_id,CHEMBL279,dtiam,nesso_pic50,7,10,0.7,0.0,0.3,0.0,0.0
COMMON_378,target_id,CHEMBL279,conplex,nesso,7,10,0.9,0.1,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL279,conplex,probematch,7,10,0.2,0.8,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL279,conplex,dtbind,7,10,0.1,0.9,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL279,conplex,nesso_pic50,7,10,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL279,nesso,probematch,7,10,0.1,0.8,0.1,0.0,0.0
COMMON_378,target_id,CHEMBL279,nesso,dtbind,7,10,0.1,0.8,0.0,0.1,0.0
COMMON_378,target_id,CHEMBL279,nesso,nesso_pic50,7,10,0.9,0.0,0.1,0.0,0.0
COMMON_378,target_id,CHEMBL279,probematch,dtbind,7,10,0.0,0.2,0.1,0.7,0.0
COMMON_378,target_id,CHEMBL279,probematch,nesso_pic50,7,10,0.2,0.0,0.8,0.0,0.0
COMMON_378,target_id,CHEMBL279,dtbind,nesso_pic50,7,10,0.1,0.0,0.9,0.0,0.0
COMMON_378,target_id,CHEMBL2815,biomaster,drugclip,3,2,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL2815,biomaster,dtiam,3,2,0.0,0.0,0.5,0.5,0.0
COMMON_378,target_id,CHEMBL2815,biomaster,conplex,3,2,0.0,0.0,0.0,0.0,1.0
COMMON_378,target_id,CHEMBL2815,biomaster,nesso,3,2,0.0,0.0,0.0,1.0,0.0
COMMON_378,target_id,CHEMBL2815,biomaster,probematch,3,2,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL2815,biomaster,dtbind,3,2,0.0,0.0,0.0,1.0,0.0
COMMON_378,target_id,CHEMBL2815,biomaster,nesso_pic50,3,2,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL2815,drugclip,dtiam,3,2,0.5,0.5,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2815,drugclip,conplex,3,2,0.0,0.0,0.0,0.0,1.0
COMMON_378,target_id,CHEMBL2815,drugclip,nesso,3,2,0.0,1.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2815,drugclip,probematch,3,2,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2815,drugclip,dtbind,3,2,0.0,1.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2815,drugclip,nesso_pic50,3,2,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2815,dtiam,conplex,3,2,0.0,0.0,0.0,0.0,1.0
COMMON_378,target_id,CHEMBL2815,dtiam,nesso,3,2,0.0,0.5,0.0,0.5,0.0
COMMON_378,target_id,CHEMBL2815,dtiam,probematch,3,2,0.5,0.0,0.5,0.0,0.0
COMMON_378,target_id,CHEMBL2815,dtiam,dtbind,3,2,0.0,0.5,0.0,0.5,0.0
COMMON_378,target_id,CHEMBL2815,dtiam,nesso_pic50,3,2,0.5,0.0,0.5,0.0,0.0
COMMON_378,target_id,CHEMBL2815,conplex,nesso,3,2,0.0,0.0,0.0,0.0,1.0
COMMON_378,target_id,CHEMBL2815,conplex,probematch,3,2,0.0,0.0,0.0,0.0,1.0
COMMON_378,target_id,CHEMBL2815,conplex,dtbind,3,2,0.0,0.0,0.0,0.0,1.0
COMMON_378,target_id,CHEMBL2815,conplex,nesso_pic50,3,2,0.0,0.0,0.0,0.0,1.0
COMMON_378,target_id,CHEMBL2815,nesso,probematch,3,2,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL2815,nesso,dtbind,3,2,0.0,0.0,0.0,1.0,0.0
COMMON_378,target_id,CHEMBL2815,nesso,nesso_pic50,3,2,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL2815,probematch,dtbind,3,2,0.0,1.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2815,probematch,nesso_pic50,3,2,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2815,dtbind,nesso_pic50,3,2,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL2872,biomaster,drugclip,10,9,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0
COMMON_378,target_id,CHEMBL2872,biomaster,dtiam,10,9,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0
COMMON_378,target_id,CHEMBL2872,biomaster,conplex,10,9,0.0,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556
COMMON_378,target_id,CHEMBL2872,biomaster,nesso,10,9,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0
COMMON_378,target_id,CHEMBL2872,biomaster,probematch,10,9,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0
COMMON_378,target_id,CHEMBL2872,biomaster,dtbind,10,9,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0
COMMON_378,target_id,CHEMBL2872,biomaster,nesso_pic50,10,9,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0
COMMON_378,target_id,CHEMBL2872,drugclip,dtiam,10,9,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2872,drugclip,conplex,10,9,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556
COMMON_378,target_id,CHEMBL2872,drugclip,nesso,10,9,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2872,drugclip,probematch,10,9,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2872,drugclip,dtbind,10,9,0.0,1.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2872,drugclip,nesso_pic50,10,9,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2872,dtiam,conplex,10,9,0.0,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556
COMMON_378,target_id,CHEMBL2872,dtiam,nesso,10,9,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0
COMMON_378,target_id,CHEMBL2872,dtiam,probematch,10,9,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0
COMMON_378,target_id,CHEMBL2872,dtiam,dtbind,10,9,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0
COMMON_378,target_id,CHEMBL2872,dtiam,nesso_pic50,10,9,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0
COMMON_378,target_id,CHEMBL2872,conplex,nesso,10,9,0.0,0.0,0.4444444444444444,0.0,0.5555555555555556
COMMON_378,target_id,CHEMBL2872,conplex,probematch,10,9,0.0,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556
COMMON_378,target_id,CHEMBL2872,conplex,dtbind,10,9,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556
COMMON_378,target_id,CHEMBL2872,conplex,nesso_pic50,10,9,0.0,0.0,0.4444444444444444,0.0,0.5555555555555556
COMMON_378,target_id,CHEMBL2872,nesso,probematch,10,9,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2872,nesso,dtbind,10,9,0.0,1.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2872,nesso,nesso_pic50,10,9,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2872,probematch,dtbind,10,9,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
COMMON_378,target_id,CHEMBL2872,probematch,nesso_pic50,10,9,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
COMMON_378,target_id,CHEMBL2872,dtbind,nesso_pic50,10,9,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL2959,biomaster,drugclip,11,18,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0
COMMON_378,target_id,CHEMBL2959,biomaster,dtiam,11,18,0.7222222222222222,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.0
COMMON_378,target_id,CHEMBL2959,biomaster,conplex,11,18,0.0,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556
COMMON_378,target_id,CHEMBL2959,biomaster,nesso,11,18,0.8333333333333334,0.0,0.05555555555555555,0.1111111111111111,0.0
COMMON_378,target_id,CHEMBL2959,biomaster,probematch,11,18,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0
COMMON_378,target_id,CHEMBL2959,biomaster,dtbind,11,18,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.05555555555555555,0.0
COMMON_378,target_id,CHEMBL2959,biomaster,nesso_pic50,11,18,0.7777777777777778,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0
COMMON_378,target_id,CHEMBL2959,drugclip,dtiam,11,18,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2959,drugclip,conplex,11,18,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556
COMMON_378,target_id,CHEMBL2959,drugclip,nesso,11,18,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2959,drugclip,probematch,11,18,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2959,drugclip,dtbind,11,18,0.5,0.5,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2959,drugclip,nesso_pic50,11,18,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2959,dtiam,conplex,11,18,0.0,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556
COMMON_378,target_id,CHEMBL2959,dtiam,nesso,11,18,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0
COMMON_378,target_id,CHEMBL2959,dtiam,probematch,11,18,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,0.0
COMMON_378,target_id,CHEMBL2959,dtiam,dtbind,11,18,0.3888888888888889,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.0
COMMON_378,target_id,CHEMBL2959,dtiam,nesso_pic50,11,18,0.7222222222222222,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0
COMMON_378,target_id,CHEMBL2959,conplex,nesso,11,18,0.0,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556
COMMON_378,target_id,CHEMBL2959,conplex,probematch,11,18,0.0,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556
COMMON_378,target_id,CHEMBL2959,conplex,dtbind,11,18,0.0,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556
COMMON_378,target_id,CHEMBL2959,conplex,nesso_pic50,11,18,0.0,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556
COMMON_378,target_id,CHEMBL2959,nesso,probematch,11,18,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0
COMMON_378,target_id,CHEMBL2959,nesso,dtbind,11,18,0.4444444444444444,0.4444444444444444,0.05555555555555555,0.05555555555555555,0.0
COMMON_378,target_id,CHEMBL2959,nesso,nesso_pic50,11,18,0.8333333333333334,0.05555555555555555,0.0,0.1111111111111111,0.0
COMMON_378,target_id,CHEMBL2959,probematch,dtbind,11,18,0.3888888888888889,0.2777777777777778,0.1111111111111111,0.2222222222222222,0.0
COMMON_378,target_id,CHEMBL2959,probematch,nesso_pic50,11,18,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0
COMMON_378,target_id,CHEMBL2959,dtbind,nesso_pic50,11,18,0.4444444444444444,0.05555555555555555,0.3888888888888889,0.1111111111111111,0.0
COMMON_378,target_id,CHEMBL2971,biomaster,drugclip,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,biomaster,dtiam,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,biomaster,conplex,4,3,0.0,1.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,biomaster,nesso,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,biomaster,probematch,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,biomaster,dtbind,4,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,biomaster,nesso_pic50,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,drugclip,dtiam,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,drugclip,conplex,4,3,0.0,1.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,drugclip,nesso,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,drugclip,probematch,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,drugclip,dtbind,4,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,drugclip,nesso_pic50,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,dtiam,conplex,4,3,0.0,1.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,dtiam,nesso,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,dtiam,probematch,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,dtiam,dtbind,4,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,dtiam,nesso_pic50,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,conplex,nesso,4,3,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,conplex,probematch,4,3,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,conplex,dtbind,4,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
COMMON_378,target_id,CHEMBL2971,conplex,nesso_pic50,4,3,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,nesso,probematch,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,nesso,dtbind,4,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,nesso,nesso_pic50,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,probematch,dtbind,4,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,probematch,nesso_pic50,4,3,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL2971,dtbind,nesso_pic50,4,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
COMMON_378,target_id,CHEMBL3009,biomaster,drugclip,10,24,0.08333333333333333,0.7083333333333334,0.125,0.08333333333333333,0.0
COMMON_378,target_id,CHEMBL3009,biomaster,dtiam,10,24,0.7083333333333334,0.08333333333333333,0.20833333333333334,0.0,0.0
COMMON_378,target_id,CHEMBL3009,biomaster,conplex,10,24,0.5416666666666666,0.25,0.125,0.08333333333333333,0.0
COMMON_378,target_id,CHEMBL3009,biomaster,nesso,10,24,0.7916666666666666,0.0,0.20833333333333334,0.0,0.0
COMMON_378,target_id,CHEMBL3009,biomaster,probematch,10,24,0.375,0.4166666666666667,0.20833333333333334,0.0,0.0
COMMON_378,target_id,CHEMBL3009,biomaster,dtbind,10,24,0.5,0.2916666666666667,0.041666666666666664,0.16666666666666666,0.0
COMMON_378,target_id,CHEMBL3009,biomaster,nesso_pic50,10,24,0.7916666666666666,0.0,0.16666666666666666,0.041666666666666664,0.0
COMMON_378,target_id,CHEMBL3009,drugclip,dtiam,10,24,0.20833333333333334,0.0,0.7083333333333334,0.08333333333333333,0.0
COMMON_378,target_id,CHEMBL3009,drugclip,conplex,10,24,0.125,0.08333333333333333,0.5416666666666666,0.25,0.0
COMMON_378,target_id,CHEMBL3009,drugclip,nesso,10,24,0.20833333333333334,0.0,0.7916666666666666,0.0,0.0
COMMON_378,target_id,CHEMBL3009,drugclip,probematch,10,24,0.16666666666666666,0.041666666666666664,0.4166666666666667,0.375,0.0
COMMON_378,target_id,CHEMBL3009,drugclip,dtbind,10,24,0.0,0.20833333333333334,0.5416666666666666,0.25,0.0
COMMON_378,target_id,CHEMBL3009,drugclip,nesso_pic50,10,24,0.16666666666666666,0.041666666666666664,0.7916666666666666,0.0,0.0
COMMON_378,target_id,CHEMBL3009,dtiam,conplex,10,24,0.625,0.2916666666666667,0.041666666666666664,0.041666666666666664,0.0
COMMON_378,target_id,CHEMBL3009,dtiam,nesso,10,24,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0
COMMON_378,target_id,CHEMBL3009,dtiam,probematch,10,24,0.5,0.4166666666666667,0.08333333333333333,0.0,0.0
COMMON_378,target_id,CHEMBL3009,dtiam,dtbind,10,24,0.5416666666666666,0.375,0.0,0.08333333333333333,0.0
COMMON_378,target_id,CHEMBL3009,dtiam,nesso_pic50,10,24,0.875,0.041666666666666664,0.08333333333333333,0.0,0.0
COMMON_378,target_id,CHEMBL3009,conplex,nesso,10,24,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
COMMON_378,target_id,CHEMBL3009,conplex,probematch,10,24,0.3333333333333333,0.3333333333333333,0.25,0.08333333333333333,0.0
COMMON_378,target_id,CHEMBL3009,conplex,dtbind,10,24,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.125,0.0
COMMON_378,target_id,CHEMBL3009,conplex,nesso_pic50,10,24,0.6666666666666666,0.0,0.2916666666666667,0.041666666666666664,0.0
COMMON_378,target_id,CHEMBL3009,nesso,probematch,10,24,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL3009,nesso,dtbind,10,24,0.5416666666666666,0.4583333333333333,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL3009,nesso,nesso_pic50,10,24,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL3009,probematch,dtbind,10,24,0.20833333333333334,0.375,0.3333333333333333,0.08333333333333333,0.0
COMMON_378,target_id,CHEMBL3009,probematch,nesso_pic50,10,24,0.5416666666666666,0.041666666666666664,0.4166666666666667,0.0,0.0
COMMON_378,target_id,CHEMBL3009,dtbind,nesso_pic50,10,24,0.5416666666666666,0.0,0.4166666666666667,0.041666666666666664,0.0
COMMON_378,target_id,CHEMBL3242,biomaster,drugclip,4,4,0.75,0.25,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL3242,biomaster,dtiam,4,4,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL3242,biomaster,conplex,4,4,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL3242,biomaster,nesso,4,4,0.75,0.25,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL3242,biomaster,probematch,4,4,1.0,0.0,0.0,0.0,0.0
