target_id,model_a,model_b,k,expected_overlap,overlap_fraction,chance_fraction
CHEMBL3979,drugclip,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL3979,drugclip,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL3979,drugclip,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL3979,drugclip,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL3979,drugclip,dtbind,10,3.0,0.3,0.013908205841446454
CHEMBL3979,dtiam,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL3979,dtiam,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL3979,dtiam,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL3979,dtiam,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL3979,conplex,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL3979,conplex,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL3979,conplex,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL3979,nesso,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL3979,nesso,dtbind,10,1.0,0.1,0.013908205841446454
CHEMBL3979,probematch,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL3979,biomaster,drugclip,20,2.0,0.1,0.027816411682892908
CHEMBL3979,biomaster,dtiam,20,0.0,0.0,0.027816411682892908
CHEMBL3979,biomaster,conplex,20,3.0,0.15,0.027816411682892908
CHEMBL3979,biomaster,nesso,20,4.0,0.2,0.027816411682892908
CHEMBL3979,biomaster,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL3979,biomaster,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL3979,drugclip,dtiam,20,2.0,0.1,0.027816411682892908
CHEMBL3979,drugclip,conplex,20,1.0,0.05,0.027816411682892908
CHEMBL3979,drugclip,nesso,20,3.0,0.15,0.027816411682892908
CHEMBL3979,drugclip,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL3979,drugclip,dtbind,20,4.0,0.2,0.027816411682892908
CHEMBL3979,dtiam,conplex,20,2.0,0.1,0.027816411682892908
CHEMBL3979,dtiam,nesso,20,0.0,0.0,0.027816411682892908
CHEMBL3979,dtiam,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL3979,dtiam,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL3979,conplex,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL3979,conplex,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL3979,conplex,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL3979,nesso,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL3979,nesso,dtbind,20,3.0,0.15,0.027816411682892908
CHEMBL3979,probematch,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL3979,biomaster,drugclip,50,9.0,0.18,0.06954102920723226
CHEMBL3979,biomaster,dtiam,50,4.0,0.08,0.06954102920723226
CHEMBL3979,biomaster,conplex,50,13.0,0.26,0.06954102920723226
CHEMBL3979,biomaster,nesso,50,11.0,0.22,0.06954102920723226
CHEMBL3979,biomaster,probematch,50,8.0,0.16,0.06954102920723226
CHEMBL3979,biomaster,dtbind,50,6.0,0.12,0.06954102920723226
CHEMBL3979,drugclip,dtiam,50,6.0,0.12,0.06954102920723226
CHEMBL3979,drugclip,conplex,50,8.0,0.16,0.06954102920723226
CHEMBL3979,drugclip,nesso,50,19.0,0.38,0.06954102920723226
CHEMBL3979,drugclip,probematch,50,7.0,0.14,0.06954102920723226
CHEMBL3979,drugclip,dtbind,50,15.0,0.3,0.06954102920723226
CHEMBL3979,dtiam,conplex,50,12.0,0.24,0.06954102920723226
CHEMBL3979,dtiam,nesso,50,2.0,0.04,0.06954102920723226
CHEMBL3979,dtiam,probematch,50,3.0,0.06,0.06954102920723226
CHEMBL3979,dtiam,dtbind,50,5.0,0.1,0.06954102920723226
CHEMBL3979,conplex,nesso,50,7.0,0.14,0.06954102920723226
CHEMBL3979,conplex,probematch,50,2.0,0.04,0.06954102920723226
CHEMBL3979,conplex,dtbind,50,12.0,0.24,0.06954102920723226
CHEMBL3979,nesso,probematch,50,7.0,0.14,0.06954102920723226
CHEMBL3979,nesso,dtbind,50,13.0,0.26,0.06954102920723226
CHEMBL3979,probematch,dtbind,50,0.0,0.0,0.06954102920723226
CHEMBL3979,biomaster,drugclip,100,27.0,0.27,0.13908205841446453
CHEMBL3979,biomaster,dtiam,100,21.0,0.21,0.13908205841446453
CHEMBL3979,biomaster,conplex,100,34.0,0.34,0.13908205841446453
CHEMBL3979,biomaster,nesso,100,30.0,0.3,0.13908205841446453
CHEMBL3979,biomaster,probematch,100,25.0,0.25,0.13908205841446453
CHEMBL3979,biomaster,dtbind,100,28.0,0.28,0.13908205841446453
CHEMBL3979,drugclip,dtiam,100,20.0,0.2,0.13908205841446453
CHEMBL3979,drugclip,conplex,100,25.0,0.25,0.13908205841446453
CHEMBL3979,drugclip,nesso,100,46.0,0.46,0.13908205841446453
CHEMBL3979,drugclip,probematch,100,13.0,0.13,0.13908205841446453
CHEMBL3979,drugclip,dtbind,100,40.0,0.4,0.13908205841446453
CHEMBL3979,dtiam,conplex,100,24.0,0.24,0.13908205841446453
CHEMBL3979,dtiam,nesso,100,16.0,0.16,0.13908205841446453
CHEMBL3979,dtiam,probematch,100,18.0,0.18,0.13908205841446453
CHEMBL3979,dtiam,dtbind,100,17.0,0.17,0.13908205841446453
CHEMBL3979,conplex,nesso,100,28.0,0.28,0.13908205841446453
CHEMBL3979,conplex,probematch,100,23.0,0.23,0.13908205841446453
CHEMBL3979,conplex,dtbind,100,33.0,0.33,0.13908205841446453
CHEMBL3979,nesso,probematch,100,17.0,0.17,0.13908205841446453
CHEMBL3979,nesso,dtbind,100,35.0,0.35,0.13908205841446453
CHEMBL3979,probematch,dtbind,100,14.0,0.14,0.13908205841446453
CHEMBL3991,biomaster,drugclip,10,4.0,0.4,0.013908205841446454
CHEMBL3991,biomaster,dtiam,10,2.0,0.2,0.013908205841446454
CHEMBL3991,biomaster,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL3991,biomaster,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL3991,biomaster,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL3991,biomaster,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL3991,drugclip,dtiam,10,2.0,0.2,0.013908205841446454
CHEMBL3991,drugclip,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL3991,drugclip,nesso,10,2.0,0.2,0.013908205841446454
CHEMBL3991,drugclip,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL3991,drugclip,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL3991,dtiam,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL3991,dtiam,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL3991,dtiam,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL3991,dtiam,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL3991,conplex,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL3991,conplex,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL3991,conplex,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL3991,nesso,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL3991,nesso,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL3991,probematch,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL3991,biomaster,drugclip,20,6.0,0.3,0.027816411682892908
CHEMBL3991,biomaster,dtiam,20,3.0,0.15,0.027816411682892908
CHEMBL3991,biomaster,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL3991,biomaster,nesso,20,3.0,0.15,0.027816411682892908
CHEMBL3991,biomaster,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL3991,biomaster,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL3991,drugclip,dtiam,20,2.0,0.1,0.027816411682892908
CHEMBL3991,drugclip,conplex,20,1.0,0.05,0.027816411682892908
CHEMBL3991,drugclip,nesso,20,3.0,0.15,0.027816411682892908
CHEMBL3991,drugclip,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL3991,drugclip,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL3991,dtiam,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL3991,dtiam,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL3991,dtiam,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL3991,dtiam,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL3991,conplex,nesso,20,0.0,0.0,0.027816411682892908
CHEMBL3991,conplex,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL3991,conplex,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL3991,nesso,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL3991,nesso,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL3991,probematch,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL3991,biomaster,drugclip,50,10.0,0.2,0.06954102920723226
CHEMBL3991,biomaster,dtiam,50,4.0,0.08,0.06954102920723226
CHEMBL3991,biomaster,conplex,50,7.0,0.14,0.06954102920723226
CHEMBL3991,biomaster,nesso,50,11.0,0.22,0.06954102920723226
CHEMBL3991,biomaster,probematch,50,4.0,0.08,0.06954102920723226
CHEMBL3991,biomaster,dtbind,50,0.0,0.0,0.06954102920723226
CHEMBL3991,drugclip,dtiam,50,5.0,0.1,0.06954102920723226
CHEMBL3991,drugclip,conplex,50,4.0,0.08,0.06954102920723226
CHEMBL3991,drugclip,nesso,50,9.0,0.18,0.06954102920723226
CHEMBL3991,drugclip,probematch,50,10.0,0.2,0.06954102920723226
CHEMBL3991,drugclip,dtbind,50,2.0,0.04,0.06954102920723226
CHEMBL3991,dtiam,conplex,50,2.0,0.04,0.06954102920723226
CHEMBL3991,dtiam,nesso,50,3.0,0.06,0.06954102920723226
CHEMBL3991,dtiam,probematch,50,5.0,0.1,0.06954102920723226
CHEMBL3991,dtiam,dtbind,50,3.0,0.06,0.06954102920723226
CHEMBL3991,conplex,nesso,50,7.0,0.14,0.06954102920723226
CHEMBL3991,conplex,probematch,50,4.0,0.08,0.06954102920723226
CHEMBL3991,conplex,dtbind,50,10.0,0.2,0.06954102920723226
CHEMBL3991,nesso,probematch,50,4.0,0.08,0.06954102920723226
CHEMBL3991,nesso,dtbind,50,2.0,0.04,0.06954102920723226
CHEMBL3991,probematch,dtbind,50,2.0,0.04,0.06954102920723226
CHEMBL3991,biomaster,drugclip,100,26.0,0.26,0.13908205841446453
CHEMBL3991,biomaster,dtiam,100,12.0,0.12,0.13908205841446453
CHEMBL3991,biomaster,conplex,100,18.0,0.18,0.13908205841446453
CHEMBL3991,biomaster,nesso,100,29.0,0.29,0.13908205841446453
CHEMBL3991,biomaster,probematch,100,16.0,0.16,0.13908205841446453
CHEMBL3991,biomaster,dtbind,100,19.0,0.19,0.13908205841446453
CHEMBL3991,drugclip,dtiam,100,18.0,0.18,0.13908205841446453
CHEMBL3991,drugclip,conplex,100,11.0,0.11,0.13908205841446453
CHEMBL3991,drugclip,nesso,100,24.0,0.24,0.13908205841446453
CHEMBL3991,drugclip,probematch,100,33.0,0.33,0.13908205841446453
CHEMBL3991,drugclip,dtbind,100,11.0,0.11,0.13908205841446453
CHEMBL3991,dtiam,conplex,100,9.0,0.09,0.13908205841446453
CHEMBL3991,dtiam,nesso,100,9.0,0.09,0.13908205841446453
CHEMBL3991,dtiam,probematch,100,25.0,0.25,0.13908205841446453
CHEMBL3991,dtiam,dtbind,100,12.0,0.12,0.13908205841446453
CHEMBL3991,conplex,nesso,100,18.0,0.18,0.13908205841446453
CHEMBL3991,conplex,probematch,100,13.0,0.13,0.13908205841446453
CHEMBL3991,conplex,dtbind,100,28.0,0.28,0.13908205841446453
CHEMBL3991,nesso,probematch,100,14.0,0.14,0.13908205841446453
CHEMBL3991,nesso,dtbind,100,16.0,0.16,0.13908205841446453
CHEMBL3991,probematch,dtbind,100,11.0,0.11,0.13908205841446453
CHEMBL4040,biomaster,drugclip,10,1.0,0.1,0.013908205841446454
CHEMBL4040,biomaster,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL4040,biomaster,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL4040,biomaster,nesso,10,2.0,0.2,0.013908205841446454
CHEMBL4040,biomaster,probematch,10,2.0,0.2,0.013908205841446454
CHEMBL4040,biomaster,dtbind,10,2.0,0.2,0.013908205841446454
CHEMBL4040,drugclip,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL4040,drugclip,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL4040,drugclip,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL4040,drugclip,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL4040,drugclip,dtbind,10,1.0,0.1,0.013908205841446454
CHEMBL4040,dtiam,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL4040,dtiam,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL4040,dtiam,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL4040,dtiam,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL4040,conplex,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL4040,conplex,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL4040,conplex,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL4040,nesso,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL4040,nesso,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL4040,probematch,dtbind,10,2.0,0.2,0.013908205841446454
CHEMBL4040,biomaster,drugclip,20,1.0,0.05,0.027816411682892908
CHEMBL4040,biomaster,dtiam,20,0.0,0.0,0.027816411682892908
CHEMBL4040,biomaster,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL4040,biomaster,nesso,20,3.0,0.15,0.027816411682892908
CHEMBL4040,biomaster,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL4040,biomaster,dtbind,20,5.0,0.25,0.027816411682892908
CHEMBL4040,drugclip,dtiam,20,0.0,0.0,0.027816411682892908
CHEMBL4040,drugclip,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL4040,drugclip,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL4040,drugclip,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL4040,drugclip,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL4040,dtiam,conplex,20,2.0,0.1,0.027816411682892908
CHEMBL4040,dtiam,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL4040,dtiam,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL4040,dtiam,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL4040,conplex,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL4040,conplex,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL4040,conplex,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL4040,nesso,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL4040,nesso,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL4040,probematch,dtbind,20,2.0,0.1,0.027816411682892908
CHEMBL4040,biomaster,drugclip,50,7.0,0.14,0.06954102920723226
CHEMBL4040,biomaster,dtiam,50,3.0,0.06,0.06954102920723226
CHEMBL4040,biomaster,conplex,50,5.0,0.1,0.06954102920723226
CHEMBL4040,biomaster,nesso,50,9.0,0.18,0.06954102920723226
CHEMBL4040,biomaster,probematch,50,5.0,0.1,0.06954102920723226
CHEMBL4040,biomaster,dtbind,50,18.0,0.36,0.06954102920723226
CHEMBL4040,drugclip,dtiam,50,5.0,0.1,0.06954102920723226
CHEMBL4040,drugclip,conplex,50,2.0,0.04,0.06954102920723226
CHEMBL4040,drugclip,nesso,50,4.0,0.08,0.06954102920723226
CHEMBL4040,drugclip,probematch,50,5.0,0.1,0.06954102920723226
CHEMBL4040,drugclip,dtbind,50,6.0,0.12,0.06954102920723226
CHEMBL4040,dtiam,conplex,50,7.0,0.14,0.06954102920723226
CHEMBL4040,dtiam,nesso,50,3.0,0.06,0.06954102920723226
CHEMBL4040,dtiam,probematch,50,9.0,0.18,0.06954102920723226
CHEMBL4040,dtiam,dtbind,50,5.0,0.1,0.06954102920723226
CHEMBL4040,conplex,nesso,50,4.0,0.08,0.06954102920723226
CHEMBL4040,conplex,probematch,50,2.0,0.04,0.06954102920723226
CHEMBL4040,conplex,dtbind,50,4.0,0.08,0.06954102920723226
CHEMBL4040,nesso,probematch,50,5.0,0.1,0.06954102920723226
CHEMBL4040,nesso,dtbind,50,6.0,0.12,0.06954102920723226
CHEMBL4040,probematch,dtbind,50,10.0,0.2,0.06954102920723226
CHEMBL4040,biomaster,drugclip,100,20.0,0.2,0.13908205841446453
CHEMBL4040,biomaster,dtiam,100,10.0,0.1,0.13908205841446453
CHEMBL4040,biomaster,conplex,100,14.0,0.14,0.13908205841446453
CHEMBL4040,biomaster,nesso,100,30.0,0.3,0.13908205841446453
CHEMBL4040,biomaster,probematch,100,25.0,0.25,0.13908205841446453
CHEMBL4040,biomaster,dtbind,100,44.0,0.44,0.13908205841446453
CHEMBL4040,drugclip,dtiam,100,20.0,0.2,0.13908205841446453
CHEMBL4040,drugclip,conplex,100,16.0,0.16,0.13908205841446453
CHEMBL4040,drugclip,nesso,100,15.0,0.15,0.13908205841446453
CHEMBL4040,drugclip,probematch,100,21.0,0.21,0.13908205841446453
CHEMBL4040,drugclip,dtbind,100,30.0,0.3,0.13908205841446453
CHEMBL4040,dtiam,conplex,100,20.0,0.2,0.13908205841446453
CHEMBL4040,dtiam,nesso,100,10.0,0.1,0.13908205841446453
CHEMBL4040,dtiam,probematch,100,17.0,0.17,0.13908205841446453
CHEMBL4040,dtiam,dtbind,100,20.0,0.2,0.13908205841446453
CHEMBL4040,conplex,nesso,100,16.0,0.16,0.13908205841446453
CHEMBL4040,conplex,probematch,100,11.0,0.11,0.13908205841446453
CHEMBL4040,conplex,dtbind,100,16.0,0.16,0.13908205841446453
CHEMBL4040,nesso,probematch,100,19.0,0.19,0.13908205841446453
CHEMBL4040,nesso,dtbind,100,26.0,0.26,0.13908205841446453
CHEMBL4040,probematch,dtbind,100,33.0,0.33,0.13908205841446453
CHEMBL4073,biomaster,drugclip,10,2.0,0.2,0.013908205841446454
CHEMBL4073,biomaster,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL4073,biomaster,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL4073,biomaster,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL4073,biomaster,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL4073,biomaster,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL4073,drugclip,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL4073,drugclip,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL4073,drugclip,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL4073,drugclip,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL4073,drugclip,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL4073,dtiam,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL4073,dtiam,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL4073,dtiam,probematch,10,2.0,0.2,0.013908205841446454
CHEMBL4073,dtiam,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL4073,conplex,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL4073,conplex,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL4073,conplex,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL4073,nesso,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL4073,nesso,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL4073,probematch,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL4073,biomaster,drugclip,20,2.0,0.1,0.027816411682892908
CHEMBL4073,biomaster,dtiam,20,0.0,0.0,0.027816411682892908
CHEMBL4073,biomaster,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL4073,biomaster,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL4073,biomaster,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL4073,biomaster,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL4073,drugclip,dtiam,20,0.0,0.0,0.027816411682892908
CHEMBL4073,drugclip,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL4073,drugclip,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL4073,drugclip,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL4073,drugclip,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL4073,dtiam,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL4073,dtiam,nesso,20,0.0,0.0,0.027816411682892908
CHEMBL4073,dtiam,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL4073,dtiam,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL4073,conplex,nesso,20,0.0,0.0,0.027816411682892908
CHEMBL4073,conplex,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL4073,conplex,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL4073,nesso,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL4073,nesso,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL4073,probematch,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL4073,biomaster,drugclip,50,9.0,0.18,0.06954102920723226
CHEMBL4073,biomaster,dtiam,50,2.0,0.04,0.06954102920723226
CHEMBL4073,biomaster,conplex,50,7.0,0.14,0.06954102920723226
CHEMBL4073,biomaster,nesso,50,8.0,0.16,0.06954102920723226
CHEMBL4073,biomaster,probematch,50,5.0,0.1,0.06954102920723226
CHEMBL4073,biomaster,dtbind,50,8.0,0.16,0.06954102920723226
CHEMBL4073,drugclip,dtiam,50,9.0,0.18,0.06954102920723226
CHEMBL4073,drugclip,conplex,50,5.0,0.1,0.06954102920723226
CHEMBL4073,drugclip,nesso,50,6.0,0.12,0.06954102920723226
CHEMBL4073,drugclip,probematch,50,9.0,0.18,0.06954102920723226
CHEMBL4073,drugclip,dtbind,50,5.0,0.1,0.06954102920723226
CHEMBL4073,dtiam,conplex,50,0.0,0.0,0.06954102920723226
CHEMBL4073,dtiam,nesso,50,0.0,0.0,0.06954102920723226
CHEMBL4073,dtiam,probematch,50,4.0,0.08,0.06954102920723226
CHEMBL4073,dtiam,dtbind,50,0.0,0.0,0.06954102920723226
CHEMBL4073,conplex,nesso,50,5.0,0.1,0.06954102920723226
CHEMBL4073,conplex,probematch,50,2.0,0.04,0.06954102920723226
CHEMBL4073,conplex,dtbind,50,5.0,0.1,0.06954102920723226
CHEMBL4073,nesso,probematch,50,16.0,0.32,0.06954102920723226
CHEMBL4073,nesso,dtbind,50,9.0,0.18,0.06954102920723226
CHEMBL4073,probematch,dtbind,50,4.0,0.08,0.06954102920723226
CHEMBL4073,biomaster,drugclip,100,23.0,0.23,0.13908205841446453
CHEMBL4073,biomaster,dtiam,100,9.0,0.09,0.13908205841446453
CHEMBL4073,biomaster,conplex,100,22.0,0.22,0.13908205841446453
CHEMBL4073,biomaster,nesso,100,29.0,0.29,0.13908205841446453
CHEMBL4073,biomaster,probematch,100,22.0,0.22,0.13908205841446453
CHEMBL4073,biomaster,dtbind,100,25.0,0.25,0.13908205841446453
CHEMBL4073,drugclip,dtiam,100,29.0,0.29,0.13908205841446453
CHEMBL4073,drugclip,conplex,100,15.0,0.15,0.13908205841446453
CHEMBL4073,drugclip,nesso,100,20.0,0.2,0.13908205841446453
CHEMBL4073,drugclip,probematch,100,25.0,0.25,0.13908205841446453
CHEMBL4073,drugclip,dtbind,100,15.0,0.15,0.13908205841446453
CHEMBL4073,dtiam,conplex,100,8.0,0.08,0.13908205841446453
CHEMBL4073,dtiam,nesso,100,4.0,0.04,0.13908205841446453
CHEMBL4073,dtiam,probematch,100,13.0,0.13,0.13908205841446453
CHEMBL4073,dtiam,dtbind,100,8.0,0.08,0.13908205841446453
CHEMBL4073,conplex,nesso,100,21.0,0.21,0.13908205841446453
CHEMBL4073,conplex,probematch,100,12.0,0.12,0.13908205841446453
CHEMBL4073,conplex,dtbind,100,18.0,0.18,0.13908205841446453
CHEMBL4073,nesso,probematch,100,31.0,0.31,0.13908205841446453
CHEMBL4073,nesso,dtbind,100,37.0,0.37,0.13908205841446453
CHEMBL4073,probematch,dtbind,100,14.0,0.14,0.13908205841446453
CHEMBL4179,biomaster,drugclip,10,0.0,0.0,0.013908205841446454
CHEMBL4179,biomaster,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL4179,biomaster,conplex,10,1.0,0.1,0.013908205841446454
CHEMBL4179,biomaster,nesso,10,3.0,0.3,0.013908205841446454
CHEMBL4179,biomaster,probematch,10,2.0,0.2,0.013908205841446454
CHEMBL4179,biomaster,dtbind,10,3.0,0.3,0.013908205841446454
CHEMBL4179,drugclip,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL4179,drugclip,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL4179,drugclip,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL4179,drugclip,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL4179,drugclip,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL4179,dtiam,conplex,10,2.0,0.2,0.013908205841446454
CHEMBL4179,dtiam,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL4179,dtiam,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL4179,dtiam,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL4179,conplex,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL4179,conplex,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL4179,conplex,dtbind,10,1.0,0.1,0.013908205841446454
CHEMBL4179,nesso,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL4179,nesso,dtbind,10,1.0,0.1,0.013908205841446454
CHEMBL4179,probematch,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL4179,biomaster,drugclip,20,0.0,0.0,0.027816411682892908
CHEMBL4179,biomaster,dtiam,20,1.0,0.05,0.027816411682892908
CHEMBL4179,biomaster,conplex,20,2.0,0.1,0.027816411682892908
CHEMBL4179,biomaster,nesso,20,5.0,0.25,0.027816411682892908
CHEMBL4179,biomaster,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL4179,biomaster,dtbind,20,4.0,0.2,0.027816411682892908
CHEMBL4179,drugclip,dtiam,20,0.0,0.0,0.027816411682892908
CHEMBL4179,drugclip,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL4179,drugclip,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL4179,drugclip,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL4179,drugclip,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL4179,dtiam,conplex,20,4.0,0.2,0.027816411682892908
CHEMBL4179,dtiam,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL4179,dtiam,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL4179,dtiam,dtbind,20,2.0,0.1,0.027816411682892908
CHEMBL4179,conplex,nesso,20,2.0,0.1,0.027816411682892908
CHEMBL4179,conplex,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL4179,conplex,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL4179,nesso,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL4179,nesso,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL4179,probematch,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL4179,biomaster,drugclip,50,2.0,0.04,0.06954102920723226
CHEMBL4179,biomaster,dtiam,50,5.0,0.1,0.06954102920723226
CHEMBL4179,biomaster,conplex,50,5.0,0.1,0.06954102920723226
