ligand_inchikey,ligand_smiles,drug_names,project_entity_ids,target_chembl_id,gene_symbol,assay_lane,pair_pocket_evidence_source,pocket_evidence_tier,conplex_score,conplex_rank_within_target,conplex_percentile_within_target,drugclip_cosine_mean,drugclip_rank_within_target,drugclip_percentile_within_target,receptor_protocol_status,redock_status,conplex_rank_within_ligand_384,conplex_percentile_within_ligand_384,drugclip_rank_within_ligand_382,drugclip_percentile_within_ligand_382,dta_bidirectional_top10pct_concordant_384,is_any_frozen_known_relationship,pair_novelty_class_384,target_route_family,unified_target_route,gnina_target_qualification,boltz_target_qualification,pairId,mainline_boltz_completed,mainline_gnina_completed,gnina_remote_model_required,boltz_remote_model_required,gnina_increment_required,boltz_increment_required,max_tanimoto_to_target_measured_positive,murcko_scaffold,measured_positive_reference_count,novelty_lane,dta_priority_score_384
DWZAEMINVBZMHQ-UHFFFAOYSA-N,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,gedatolisib,UNII:96265TNH2R,CHEMBL1974,FLT3,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.37824306,37.0,0.9499304,0.36896744,16.0,0.9791377,FROZEN_PASS,PASS,6.0,0.98694515,32.0,0.9186352,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,DWZAEMINVBZMHQ-UHFFFAOYSA-N__CHEMBL1974,False,False,False,True,False,True,0.39436619718309857,O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,1744,N3_REMOTE,1.0679158000000002
DWZAEMINVBZMHQ-UHFFFAOYSA-N,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,gedatolisib,UNII:96265TNH2R,CHEMBL203,EGFR,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.28631163,41.0,0.9443672,0.36681023,6.0,0.9930459,FROZEN_PASS,PASS,24.0,0.9399478,37.0,0.9055118,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,DWZAEMINVBZMHQ-UHFFFAOYSA-N__CHEMBL203,False,False,False,True,False,True,0.38823529411764707,O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,6255,N3_REMOTE,1.044613325
DWZAEMINVBZMHQ-UHFFFAOYSA-N,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,gedatolisib,UNII:96265TNH2R,CHEMBL2041,RET,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.38465545,32.0,0.95688456,0.42960164,22.0,0.9707928,FROZEN_PASS,PASS,3.0,0.9947781,19.0,0.9527559,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,DWZAEMINVBZMHQ-UHFFFAOYSA-N__CHEMBL2041,False,False,False,True,False,True,0.29591836734693877,O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,3004,N3_REMOTE,1.078276225
FWLMVFUGMHIOAA-UHFFFAOYSA-N,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,defactinib,UNII:53O87HA2QU,CHEMBL2835,JAK1,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.39795345,16.0,0.9791377,0.43592525,8.0,0.99026424,FROZEN_PASS,PASS,11.0,0.97389036,24.0,0.93963253,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,FWLMVFUGMHIOAA-UHFFFAOYSA-N__CHEMBL2835,False,False,False,True,False,True,0.44086021505376344,c1ccc(Nc2nccc(NCc3cnccn3)n2)cc1,8214,N2_SCAFFOLD_HOP,1.0694193725
FWLMVFUGMHIOAA-UHFFFAOYSA-N,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,defactinib,UNII:53O87HA2QU,CHEMBL2971,JAK2,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.3944569,12.0,0.984701,0.4065572,21.0,0.9721836,FROZEN_PASS,PASS,12.0,0.9712794,27.0,0.9317585,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,FWLMVFUGMHIOAA-UHFFFAOYSA-N__CHEMBL2971,False,False,False,True,False,True,1.0,c1ccc(Nc2nccc(NCc3cnccn3)n2)cc1,8723,N1_LOCAL_ANALOG,1.064754575
FWLMVFUGMHIOAA-UHFFFAOYSA-N,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,defactinib,UNII:53O87HA2QU,CHEMBL308,CDK1,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.3677471,15.0,0.98052853,0.46016765,13.0,0.98331016,FROZEN_PASS,PASS,33.0,0.91644907,16.0,0.96062994,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,FWLMVFUGMHIOAA-UHFFFAOYSA-N__CHEMBL308,False,False,False,True,False,True,0.38961038961038963,c1ccc(Nc2nccc(NCc3cnccn3)n2)cc1,429,N3_REMOTE,1.0552547775
FWLMVFUGMHIOAA-UHFFFAOYSA-N,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,defactinib,UNII:53O87HA2QU,CHEMBL331,CDK4,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.38762894,14.0,0.98191935,0.5175803,6.0,0.9930459,FROZEN_PASS,PASS,16.5,0.95953,4.0,0.992126,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E1_DUAL_REMOTE_QUALIFIED,REMOTE_STRONG,BOLTZ_REMOTE_QUALIFIED,FWLMVFUGMHIOAA-UHFFFAOYSA-N__CHEMBL331,False,False,True,True,True,True,0.3625,c1ccc(Nc2nccc(NCc3cnccn3)n2)cc1,1167,N3_REMOTE,1.084206975
FWLMVFUGMHIOAA-UHFFFAOYSA-N,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,defactinib,UNII:53O87HA2QU,CHEMBL5903,ACVR1,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.38762894,14.0,0.98191935,0.39964032,21.0,0.9721836,FROZEN_PASS,PASS,16.5,0.95953,32.0,0.9186352,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,LOCAL_STRONG,BOLTZ_REMOTE_QUALIFIED,FWLMVFUGMHIOAA-UHFFFAOYSA-N__CHEMBL5903,False,False,False,True,False,True,0.25263157894736843,c1ccc(Nc2nccc(NCc3cnccn3)n2)cc1,998,N3_REMOTE,1.0549036375
GMRQFYUYWCNGIN-NKMMMXOESA-N,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,calcitriol,UNII:FXC9231JVH,CHEMBL2034,NR3C1,NUCLEAR_EPIGENETIC_DOMAIN,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.4804974,28.0,0.9624478,0.388355,45.0,0.9388039,FROZEN_PASS,PASS,12.0,0.9712794,6.0,0.98687667,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,GMRQFYUYWCNGIN-NKMMMXOESA-N__CHEMBL2034,False,False,False,True,False,True,0.18947368421052632,C=C1CCCC/C1=C/C=C1\CCCC2CCC[C@@H]12,1553,N3_REMOTE,1.076870135
GXJABQQUPOEUTA-RDJZCZTQSA-N,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,bortezomib,UNII:69G8BD63PP,CHEMBL4068,CMA1,ENZYME_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.23515558,8.0,0.99026424,0.27634937,10.0,0.9874826,FROZEN_PASS,PASS,11.0,0.97389036,14.0,0.96587926,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,LOCAL_STRONG,BOLTZ_REMOTE_QUALIFIED,GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL4068,False,False,False,True,False,True,0.3103448275862069,O=C(NCCc1ccccc1)c1cnccn1,384,N3_REMOTE,1.075981055
HHZIURLSWUIHRB-UHFFFAOYSA-N,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,nilotinib,UNII:F41401512X,CHEMBL258,LCK,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.41243047,5.0,0.99443674,0.4329414,7.0,0.99165505,FROZEN_PASS,PASS,14.0,0.9660574,9.0,0.9790026,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL258,False,False,False,True,False,True,0.4891304347826087,O=C(Nc1cccc(-n2ccnc2)c1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,646,N2_SCAFFOLD_HOP,1.079624835
HHZIURLSWUIHRB-UHFFFAOYSA-N,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,nilotinib,UNII:F41401512X,CHEMBL3788,PLK4,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.2140783,34.0,0.95410293,0.3549837,25.0,0.9666203,FROZEN_PASS,PASS,39.0,0.9007833,19.0,0.9527559,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3788,False,False,False,True,False,True,0.4891304347826087,O=C(Nc1cccc(-n2ccnc2)c1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,562,N2_SCAFFOLD_HOP,1.04322885
HHZIURLSWUIHRB-UHFFFAOYSA-N,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,nilotinib,UNII:F41401512X,CHEMBL5122,DDR2,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.62712616,1.0,1.0,0.67586917,1.0,1.0,FROZEN_PASS,PASS,4.0,0.9921671,1.0,1.0,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,LOCAL_STRONG,BOLTZ_REMOTE_QUALIFIED,HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL5122,False,False,False,True,False,True,1.0,O=C(Nc1cccc(-n2ccnc2)c1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,220,N1_LOCAL_ANALOG,1.098041775
HHZIURLSWUIHRB-UHFFFAOYSA-N,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,nilotinib,UNII:F41401512X,CHEMBL5145,BRAF,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.28365844,37.0,0.9499304,0.36191213,17.0,0.97774684,FROZEN_PASS,PASS,26.0,0.9347259,18.0,0.95538056,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL5145,False,False,False,True,False,True,0.5176470588235295,O=C(Nc1cccc(-n2ccnc2)c1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,1367,N2_SCAFFOLD_HOP,1.0558084650000001
IIXWYSCJSQVBQM-LLVKDONJSA-N,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,lorlatinib,UNII:OSP71S83EU,CHEMBL5903,ACVR1,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.6174596,2.0,0.9986092,0.32229623,55.0,0.9248957,FROZEN_PASS,PASS,3.5,0.9934726,23.0,0.9422572,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,LOCAL_STRONG,BOLTZ_REMOTE_QUALIFIED,IIXWYSCJSQVBQM-LLVKDONJSA-N__CHEMBL5903,False,False,False,True,False,True,1.0,O=C1NCc2n[nH]cc2-c2cncc(c2)OCc2ccccc21,998,N1_LOCAL_ANALOG,1.0819529
JWNPDZNEKVCWMY-VQHVLOKHSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,neratinib,UNII:JJH94R3PWB,CHEMBL1974,FLT3,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.55281734,21.0,0.9721836,0.37891063,15.0,0.98052853,FROZEN_PASS,PASS,4.0,0.9921671,15.0,0.9632546,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,JWNPDZNEKVCWMY-VQHVLOKHSA-N__CHEMBL1974,False,False,False,True,False,True,0.29906542056074764,c1ccc(COc2ccc(Nc3ccnc4ccccc34)cc2)nc1,1744,N3_REMOTE,1.0820293325
JWNPDZNEKVCWMY-VQHVLOKHSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,neratinib,UNII:JJH94R3PWB,CHEMBL2041,RET,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.3979892,30.0,0.9596662,0.4994037,9.0,0.9888734,FROZEN_PASS,PASS,8.0,0.98172325,4.0,0.992126,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,JWNPDZNEKVCWMY-VQHVLOKHSA-N__CHEMBL2041,False,False,False,True,False,True,0.2966101694915254,c1ccc(COc2ccc(Nc3ccnc4ccccc34)cc2)nc1,3004,N3_REMOTE,1.0887121625
KTUFNOKKBVMGRW-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,imatinib,UNII:BKJ8M8G5HI,CHEMBL1974,FLT3,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.8267387,9.0,0.9888734,0.3349217,25.0,0.9666203,FROZEN_PASS,PASS,3.0,0.9947781,19.0,0.9527559,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL1974,False,False,False,True,False,True,0.573170731707317,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,1744,N2_SCAFFOLD_HOP,1.082796375
KTUFNOKKBVMGRW-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,imatinib,UNII:BKJ8M8G5HI,CHEMBL2041,RET,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.75830245,9.0,0.9888734,0.30599,65.0,0.9109875,FROZEN_PASS,PASS,6.0,0.98694515,26.0,0.9343832,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2041,False,False,False,True,False,True,0.4945054945054945,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,3004,N2_SCAFFOLD_HOP,1.074286725
KTUFNOKKBVMGRW-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,imatinib,UNII:BKJ8M8G5HI,CHEMBL258,LCK,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.29859525,9.0,0.9888734,0.46614018,5.0,0.99443674,FROZEN_PASS,PASS,14.0,0.9660574,2.0,0.9973753,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL258,False,False,False,True,False,True,0.5212765957446809,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,646,N2_SCAFFOLD_HOP,1.088811185
KTUFNOKKBVMGRW-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,imatinib,UNII:BKJ8M8G5HI,CHEMBL279,KDR,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.77862895,7.0,0.99165505,0.40133777,4.0,0.99582756,FROZEN_PASS,PASS,5.0,0.98955613,7.0,0.984252,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL279,False,False,False,True,False,True,0.4318181818181818,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,5667,N2_SCAFFOLD_HOP,1.089797955
KTUFNOKKBVMGRW-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,imatinib,UNII:BKJ8M8G5HI,CHEMBL3788,PLK4,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.16412018,46.0,0.9374131,0.34180513,32.0,0.95688456,FROZEN_PASS,PASS,32.0,0.91906005,17.0,0.95800525,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL3788,False,False,False,True,False,True,0.40425531914893614,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,562,N2_SCAFFOLD_HOP,1.0479887775
KTUFNOKKBVMGRW-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,imatinib,UNII:BKJ8M8G5HI,CHEMBL4128,TEK,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.50239676,6.0,0.9930459,0.40995112,6.0,0.9930459,FROZEN_PASS,PASS,11.0,0.97389036,6.0,0.98687667,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E1_DUAL_REMOTE_QUALIFIED,REMOTE_STRONG,BOLTZ_REMOTE_QUALIFIED,KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL4128,False,False,True,True,True,True,0.3707865168539326,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,392,N3_REMOTE,1.0851724
KTUFNOKKBVMGRW-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,imatinib,UNII:BKJ8M8G5HI,CHEMBL5122,DDR2,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.2755148,20.0,0.9735744,0.55436176,5.0,0.99443674,FROZEN_PASS,PASS,15.0,0.9634465,1.0,1.0,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,LOCAL_STRONG,BOLTZ_REMOTE_QUALIFIED,KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL5122,False,False,False,True,False,True,1.0,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,220,N1_LOCAL_ANALOG,1.0894708100000001
LVXJQMNHJWSHET-AATRIKPKSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,dacomitinib,UNII:5092U85G58,CHEMBL1974,FLT3,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.55798227,20.0,0.9735744,0.20378621,60.0,0.9179416,FROZEN_PASS,PASS,4.0,0.9921671,16.0,0.96062994,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,LVXJQMNHJWSHET-AATRIKPKSA-N__CHEMBL1974,False,False,False,True,False,True,0.391304347826087,O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,1744,N3_REMOTE,1.0796346350000001
LVXJQMNHJWSHET-AATRIKPKSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,dacomitinib,UNII:5092U85G58,CHEMBL2041,RET,KINASE_BIOCHEMICAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,EXPERIMENTAL_HOLO,0.42585525,25.0,0.9666203,0.43561915,20.0,0.9735744,FROZEN_PASS,PASS,8.0,0.98172325,1.0,1.0,True,False,N1_UNRECORDED_IN_FROZEN_PROJECT_AND_CHEMBL37_MOA,EXPERIMENTAL_POCKET_MAINLINE,E2_SINGLE_MODEL_REMOTE_QUALIFIED,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,LVXJQMNHJWSHET-AATRIKPKSA-N__CHEMBL2041,False,False,False,True,False,True,0.5604395604395604,O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,3004,N2_SCAFFOLD_HOP,1.0888244125
