model,target_id,requested_drugs,reused_scored_drugs,missing_scores,next_action
BALM,CHEMBL1835,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1839,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1841,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1842,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1843,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1844,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1846,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1847,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1856,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1859,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1861,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1862,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1864,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1865,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1868,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1869,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1871,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1873,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1874,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1876,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1886,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1887,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1892,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1893,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1899,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1900,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1902,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1903,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1906,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1908,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1908389,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1909490,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1910,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1911,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1912,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1913,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1914,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1914276,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1918,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1919,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1927,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1929,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1930,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1935,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1936,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1937,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1938222,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1944,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1947,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1949,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1950,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1951,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1952,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1955,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1957,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1959,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1962,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1964,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1966,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1969,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1972,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1973,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1974,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1975,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1976,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1977,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1978,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1980,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1981,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1988,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1989,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1991,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1992,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1993,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1994,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1996,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1997,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL1998,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2000,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2003,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2007,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2007625,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2008,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2009,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2010624,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2012,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2016,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2019,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL202,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2021748,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2023,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2027,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL203,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2033,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2034,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2039,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL204,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2040,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2041,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2044,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2045,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2046267,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2047,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2048,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL205,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2050,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2055,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2058,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2059,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL206,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2061,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2062,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2062356,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2063,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2068,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2069156,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2072,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2073,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2073677,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2074,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL208,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2084,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2085,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2099,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2118,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2120,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2121,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2146302,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2146346,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2148,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL215,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2157,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2176771,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2176839,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2176846,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2176855,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2179,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2185,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2189110,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2189121,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL220,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2208,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL221,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2216739,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL222,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2243,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2252,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2273,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2276,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL228,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2285,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2292,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL230,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2311236,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2321613,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2321614,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2321615,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2326,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2331041,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2331042,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2331059,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2331065,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2337,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2346492,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL235,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2362986,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2362990,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2362992,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2364155,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2364156,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2364157,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2364158,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2364159,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2364160,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2364161,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2364162,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2364163,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2364164,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL238,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2384897,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL239,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL240,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2409,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL241,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL242,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2431,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2435,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2439,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL244,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2476,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL248,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2487,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2492,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2508,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2524,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2527,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2534,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL258,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2599,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL260,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2608,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL261,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL262,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2633,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2637,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL267,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL268,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2689,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2695,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2706,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2708,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2722,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2742,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2754,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2755,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2778,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL278,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2782,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL279,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL280,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2808,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2815,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2820,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2821,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL283,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2835,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL284,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2842,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2850,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL286,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL287,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2872,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2873,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL288,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2916,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2925,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2929,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2940,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2954,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2959,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2964,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2971,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2973,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2979,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2996,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL2998,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3004,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3009,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL301,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3023,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3024,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3026,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3028,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3045,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3055,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3070,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3076,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL308,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3094,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3102,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3105,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3106,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3107,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3108633,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3116,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3117,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3119,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3130,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3142,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3143,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3145,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3161,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3172,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3192,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3194,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3201,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL321,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3217393,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3217394,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3217395,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3218,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3232692,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3234,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3238,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3242,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3243,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL325,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3267,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3273,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3276,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3286,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3286067,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3286070,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3286073,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3286074,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3286077,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3295,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3307223,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3308912,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL331,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL3310,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL332,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
BALM,CHEMBL333,720,0,720,NATIVE_ADAPTER_QUALIFICATION_PENDING
